Date,Team 1,FT,Team 2
Sat Aug 10 1957,Eintracht Frankfurt,1-0,Viktoria Aschaffenburg
Sat Aug 10 1957,Vfl Bochum,0-1,MSV Duisburg
Sat Aug 10 1957,Fortuna Duesseldorf,2-4,1 FC Koeln
Sat Aug 10 1957,Duisburger SV,3-0,SV Sodingen
Sun Aug 11 1957,Jahn Regensburg,2-3,VFR Mannheim
Sun Aug 11 1957,Spvgg Greuther Fuerth,4-2,Bayern Muenchen
Sun Aug 11 1957,1 FC Schweinfurt 05,3-2,Vfb Stuttgart
Sun Aug 11 1957,Kickers Offenbach,6-3,FC Augsburg
Sun Aug 11 1957,SSV Reutlingen,2-5,1 FC Nuernberg
Sun Aug 11 1957,TSV 1860 Muenchen,2-1,Karlsruher SC
Sun Aug 11 1957,Stuttgarter Kickers,0-1,FSV Frankfurt
Sun Aug 11 1957,Tus Koblenz,0-0,1 Fsv Mainz 05
Sun Aug 11 1957,FK Pirmasens,1-0,VFR Kaiserslautern
Sun Aug 11 1957,Borussia Neunkirchen,2-1,Saar 05 Saarbruecken
Sun Aug 11 1957,Eintracht Trier,2-0,Tura Ludwigshafen
Sun Aug 11 1957,Phoenix Ludwigshafen,0-0,VFR Frankenthal
Sun Aug 11 1957,SV St Ingbert,4-0,FV Speyer
Sun Aug 11 1957,1 FC Saarbruecken,1-2,Wormatia Worms
Sun Aug 11 1957,1 FC Kaiserslautern,4-4,Eintracht Bad Kreuznach
Sun Aug 11 1957,Rot Weiss Essen,0-2,Preussen Munster
Sun Aug 11 1957,Borussia Dortmund,5-1,Wuppertaler SV
Sun Aug 11 1957,Westfalia Herne,0-1,Alemannia Aachen
Sun Aug 11 1957,Hamborn 07,0-5,FC Schalke 04
Sun Aug 11 1957,Viktoria Koeln,2-1,Rot Weiss Oberhausen
Sat Aug 17 1957,MSV Duisburg,0-1,Hamborn 07
Sun Aug 18 1957,Karlsruher SC,2-1,SSV Reutlingen
Sun Aug 18 1957,1 FC Nuernberg,2-1,Stuttgarter Kickers
Sun Aug 18 1957,FSV Frankfurt,2-2,Kickers Offenbach
Sun Aug 18 1957,FC Augsburg,0-1,TSV 1860 Muenchen
Sun Aug 18 1957,VFR Mannheim,1-2,Spvgg Greuther Fuerth
Sun Aug 18 1957,Vfb Stuttgart,2-1,Jahn Regensburg
Sun Aug 18 1957,Viktoria Aschaffenburg,0-0,1 FC Schweinfurt 05
Sun Aug 18 1957,Bayern Muenchen,3-3,Eintracht Frankfurt
Sun Aug 18 1957,1 Fsv Mainz 05,2-7,FK Pirmasens
Sun Aug 18 1957,Wormatia Worms,2-0,1 FC Kaiserslautern
Sun Aug 18 1957,Tura Ludwigshafen,2-1,Tus Koblenz
Sun Aug 18 1957,VFR Kaiserslautern,1-7,Borussia Neunkirchen
Sun Aug 18 1957,Saar 05 Saarbruecken,5-3,1 FC Saarbruecken
Sun Aug 18 1957,FV Speyer,1-2,Phoenix Ludwigshafen
Sun Aug 18 1957,Eintracht Bad Kreuznach,7-1,SV St Ingbert
Sun Aug 18 1957,VFR Frankenthal,0-0,Eintracht Trier
Sun Aug 18 1957,Wuppertaler SV,2-2,Fortuna Duesseldorf
Sun Aug 18 1957,FC Schalke 04,2-1,Duisburger SV
Sun Aug 18 1957,1 FC Koeln,3-1,Westfalia Herne
Sun Aug 18 1957,Rot Weiss Oberhausen,4-1,Vfl Bochum
Sun Aug 18 1957,Alemannia Aachen,2-0,Rot Weiss Essen
Sun Aug 18 1957,Preussen Munster,5-1,Viktoria Koeln
Sun Aug 18 1957,SV Sodingen,2-1,Borussia Dortmund
Sat Aug 24 1957,Eintracht Frankfurt,4-1,VFR Mannheim
Sat Aug 24 1957,Vfl Bochum,0-4,FC Schalke 04
