Date,Team 1,FT,Team 2
Sun Sep 8 1957,Bologna FC,2-2,Udinese Calcio
Sun Sep 8 1957,Inter,0-0,Torino FC
Sun Sep 8 1957,Juventus,3-2,Hellas Verona
Sun Sep 8 1957,Vicenza Calcio,1-1,AC Milan
Sun Sep 8 1957,Ssc Napoli,4-0,Genoa CFc
Sun Sep 8 1957,Calcio Padova,3-1,Lazio Roma
Sun Sep 8 1957,As Roma,1-1,SPAL Ferrara
Sun Sep 8 1957,Sampdoria,1-1,Atalanta
Sun Sep 8 1957,US Alessandria 1912,1-0,Acf Fiorentina
Sun Sep 15 1957,Acf Fiorentina,1-1,Sampdoria
Sun Sep 15 1957,Hellas Verona,1-0,Vicenza Calcio
Sun Sep 15 1957,Udinese Calcio,0-1,Juventus
Sun Sep 15 1957,Torino FC,0-0,US Alessandria 1912
Sun Sep 15 1957,SPAL Ferrara,2-0,Inter
Sun Sep 15 1957,AC Milan,2-2,Ssc Napoli
Sun Sep 15 1957,Genoa CFc,1-4,Calcio Padova
Sun Sep 15 1957,Atalanta,0-0,As Roma
Sun Sep 15 1957,Lazio Roma,4-3,Bologna FC
Sun Sep 22 1957,Ssc Napoli,3-0,Torino FC
Sun Sep 22 1957,Bologna FC,0-3,Acf Fiorentina
Sun Sep 22 1957,Udinese Calcio,5-0,SPAL Ferrara
Sun Sep 22 1957,Sampdoria,1-1,Hellas Verona
Sun Sep 22 1957,As Roma,3-1,Calcio Padova
Sun Sep 22 1957,US Alessandria 1912,0-0,AC Milan
Sun Sep 22 1957,Inter,5-2,Lazio Roma
Sun Sep 22 1957,Juventus,3-2,Genoa CFc
Sun Sep 22 1957,Vicenza Calcio,2-0,Atalanta
Sun Sep 29 1957,AC Milan,0-1,Sampdoria
Sun Sep 29 1957,Hellas Verona,3-0,US Alessandria 1912
Sun Sep 29 1957,Torino FC,0-0,As Roma
Sun Sep 29 1957,Calcio Padova,0-0,Inter
Sun Sep 29 1957,Lazio Roma,2-0,Vicenza Calcio
Sun Sep 29 1957,Genoa CFc,0-0,Bologna FC
Sun Sep 29 1957,Acf Fiorentina,2-0,Udinese Calcio
Sun Sep 29 1957,Atalanta,2-4,Ssc Napoli
Sun Sep 29 1957,SPAL Ferrara,0-1,Juventus
Sun Oct 6 1957,Bologna FC,2-1,Torino FC
Sun Oct 6 1957,Ssc Napoli,6-0,Hellas Verona
Sun Oct 6 1957,Udinese Calcio,1-0,Atalanta
Sun Oct 6 1957,Sampdoria,1-1,SPAL Ferrara
Sun Oct 6 1957,As Roma,2-1,Genoa CFc
Sun Oct 6 1957,US Alessandria 1912,4-0,Lazio Roma
Sun Oct 6 1957,Inter,1-0,AC Milan
Sun Oct 6 1957,Juventus,2-1,Calcio Padova
Sun Oct 6 1957,Vicenza Calcio,3-0,Acf Fiorentina
Sun Oct 13 1957,Inter,1-1,US Alessandria 1912
Sun Oct 13 1957,Udinese Calcio,1-1,AC Milan
Sun Oct 13 1957,Torino FC,0-1,Juventus
Sun Oct 13 1957,As Roma,2-1,Hellas Verona
Sun Oct 13 1957,Vicenza Calcio,2-0,SPAL Ferrara
Sun Oct 13 1957,Genoa CFc,1-3,Acf Fiorentina
Sun Oct 13 1957,Bologna FC,3-3,Sampdoria
Sun Oct 13 1957,Atalanta,1-1,Lazio Roma
Sun Oct 13 1957,Ssc Napoli,4-0,Calcio Padova
Sun Oct 20 1957,Lazio Roma,4-1,Ssc Napoli
