Date,Team 1,FT,Team 2
Sun Sep 22 1957,Ua Sedan Torcy,2-1,Olympique Marseille
Sat Sep 28 1957,Stade Reims,5-0,As Beziers
Sun Sep 29 1957,Valenciennes FC,1-1,RC Lens
Sun Sep 29 1957,Olympique Marseille,0-3,FC Sochaux
Sun Sep 29 1957,Olympique Ales,1-3,Racing Club De France
Sun Sep 29 1957,As Saint Etienne,1-1,OGC Nice
Sun Sep 29 1957,Toulouse FC,3-1,Olympique Lyon
Sun Sep 29 1957,As Monaco,1-1,Nimes Olympique
Sun Sep 29 1957,FC Metz,0-3,Angers Sco
Sun Sep 29 1957,Lille OSC,3-0,Ua Sedan Torcy
Sun Oct 13 1957,RC Lens,0-1,Stade Reims
Sun Oct 13 1957,FC Sochaux,3-1,Olympique Ales
Sun Oct 13 1957,Olympique Lyon,2-0,Lille OSC
Sun Oct 13 1957,As Monaco,4-0,Valenciennes FC
Sun Oct 13 1957,Racing Club De France,1-1,As Saint Etienne
Sun Oct 13 1957,Angers Sco,2-2,Olympique Marseille
Sun Oct 13 1957,Nimes Olympique,3-2,OGC Nice
Sun Oct 13 1957,Ua Sedan Torcy,3-0,Toulouse FC
Sun Oct 13 1957,As Beziers,0-1,FC Metz
Sun Oct 20 1957,Stade Reims,3-1,Lille OSC
Sun Oct 20 1957,Racing Club De France,2-3,As Monaco
Sun Oct 20 1957,RC Lens,1-1,FC Sochaux
Sun Oct 20 1957,As Saint Etienne,5-1,Valenciennes FC
Sun Oct 20 1957,Olympique Ales,2-2,Olympique Lyon
Sun Oct 20 1957,OGC Nice,6-1,As Beziers
Sun Oct 20 1957,Olympique Marseille,1-3,Nimes Olympique
Sun Oct 20 1957,Angers Sco,0-1,Toulouse FC
Sun Oct 20 1957,FC Metz,3-2,Ua Sedan Torcy
Fri Nov 1 1957,FC Sochaux,0-4,Stade Reims
Fri Nov 1 1957,As Monaco,3-2,Olympique Marseille
Fri Nov 1 1957,Ua Sedan Torcy,2-3,RC Lens
Fri Nov 1 1957,Nimes Olympique,2-2,As Saint Etienne
Fri Nov 1 1957,Valenciennes FC,0-5,Racing Club De France
Fri Nov 1 1957,Olympique Lyon,2-3,Angers Sco
Fri Nov 1 1957,Toulouse FC,2-1,OGC Nice
Fri Nov 1 1957,Lille OSC,2-1,FC Metz
Fri Nov 1 1957,As Beziers,3-2,Olympique Ales
Sun Nov 3 1957,Stade Reims,3-0,Ua Sedan Torcy
Sun Nov 3 1957,OGC Nice,0-1,As Monaco
Sun Nov 3 1957,RC Lens,1-0,Lille OSC
Sun Nov 3 1957,As Saint Etienne,1-1,Olympique Lyon
Sun Nov 3 1957,Racing Club De France,1-2,Toulouse FC
Sun Nov 3 1957,FC Metz,1-0,FC Sochaux
Sun Nov 3 1957,Olympique Ales,1-1,Nimes Olympique
Sun Nov 3 1957,Angers Sco,3-4,Valenciennes FC
Sun Nov 3 1957,Olympique Marseille,0-1,As Beziers
Sun Nov 10 1957,Stade Reims,5-1,FC Metz
Sun Nov 10 1957,RC Lens,2-1,Angers Sco
Sun Nov 10 1957,Olympique Ales,1-1,As Monaco
Sun Nov 10 1957,As Saint Etienne,1-1,Olympique Marseille
Sun Nov 10 1957,FC Sochaux,1-0,Olympique Lyon
Sun Nov 10 1957,Valenciennes FC,0-3,Nimes Olympique
Sun Nov 10 1957,OGC Nice,2-0,Racing Club De France
Sun Nov 10 1957,Toulouse FC,1-2,Lille OSC
Sun Nov 10 1957,As Beziers,0-2,Ua Sedan Torcy
Sun Nov 17 1957,Nimes Olympique,3-0,Stade Reims
Sun Nov 17 1957,As Monaco,0-0,As Saint Etienne
Sun Nov 17 1957,Racing Club De France,5-0,RC Lens
Sun Nov 17 1957,Olympique Lyon,2-1,As Beziers
Sun Nov 17 1957,Ua Sedan Torcy,4-1,FC Sochaux
Sun Nov 17 1957,Toulouse FC,4-1,FC Metz
Sun Nov 17 1957,Olympique Marseille,2-1,OGC Nice
Sun Nov 17 1957,Angers Sco,1-1,Olympique Ales
Sun Nov 17 1957,Lille OSC,2-3,Valenciennes FC
Sun Nov 24 1957,Stade Reims,4-2,Olympique Ales
Sun Nov 24 1957,RC Lens,3-1,Olympique Marseille
Sun Nov 24 1957,Olympique Lyon,2-0,As Monaco
Sun Nov 24 1957,Nimes Olympique,3-2,Toulouse FC
Sun Nov 24 1957,Ua Sedan Torcy,1-1,As Saint Etienne
Sun Nov 24 1957,FC Metz,1-1,Racing Club De France
Sun Nov 24 1957,FC Sochaux,2-4,Lille OSC
Sun Nov 24 1957,OGC Nice,0-0,Angers Sco
Sun Dec 1 1957,As Saint Etienne,0-0,Stade Reims
Sun Dec 1 1957,As Monaco,2-1,RC Lens
Sun Dec 1 1957,OGC Nice,2-2,Olympique Lyon
Sun Dec 1 1957,Racing Club De France,4-2,Ua Sedan Torcy
Sun Dec 1 1957,Lille OSC,3-1,Nimes Olympique
Sun Dec 1 1957,Angers Sco,5-1,FC Sochaux
Sun Dec 1 1957,As Beziers,2-0,Toulouse FC
Sun Dec 1 1957,Olympique Ales,4-1,FC Metz
Sun Dec 1 1957,Olympique Marseille,1-1,Valenciennes FC
Sun Dec 8 1957,Stade Reims,4-1,Racing Club De France
Sun Dec 8 1957,As Monaco,0-2,Toulouse FC
Sun Dec 8 1957,As Saint Etienne,3-1,RC Lens
Sun Dec 8 1957,FC Metz,0-1,Nimes Olympique
Sun Dec 8 1957,Valenciennes FC,2-0,Olympique Lyon
Sun Dec 8 1957,Lille OSC,10-1,As Beziers
Sun Dec 8 1957,FC Sochaux,4-0,OGC Nice
Sun Dec 8 1957,Ua Sedan Torcy,1-0,Angers Sco
Sun Dec 8 1957,Olympique Ales,1-0,Olympique Marseille
Wed Dec 11 1957,Valenciennes FC,1-1,As Beziers
Sun Dec 15 1957,Olympique Marseille,3-3,Stade Reims
Sun Dec 15 1957,RC Lens,5-0,Olympique Ales
Sun Dec 15 1957,Nimes Olympique,2-0,FC Sochaux
Sun Dec 15 1957,FC Metz,0-0,As Monaco
Sun Dec 15 1957,Angers Sco,2-2,As Saint Etienne
Sun Dec 15 1957,Racing Club De France,1-0,As Beziers
Sun Dec 15 1957,Toulouse FC,3-2,Valenciennes FC
Sun Dec 15 1957,Olympique Lyon,0-3,Ua Sedan Torcy
Sun Dec 15 1957,OGC Nice,5-5,Lille OSC
Sun Dec 22 1957,Olympique Lyon,1-2,Stade Reims
Sun Dec 22 1957,As Monaco,2-0,As Beziers
Sun Dec 22 1957,Toulouse FC,2-3,As Saint Etienne
Sun Dec 22 1957,FC Sochaux,1-0,RC Lens
Sun Dec 22 1957,Nimes Olympique,0-1,Racing Club De France
Sun Dec 22 1957,Lille OSC,1-0,Olympique Ales
Sun Dec 22 1957,Ua Sedan Torcy,2-1,Valenciennes FC
Sun Dec 22 1957,Angers Sco,2-1,OGC Nice
Sun Dec 22 1957,Olympique Marseille,2-2,FC Metz
Sun Dec 29 1957,Stade Reims,2-3,Angers Sco
Sun Dec 29 1957,Valenciennes FC,0-0,As Monaco
Sun Dec 29 1957,As Saint Etienne,3-3,Ua Sedan Torcy
Sun Dec 29 1957,RC Lens,1-1,Nimes Olympique
Sun Dec 29 1957,FC Metz,2-3,Lille OSC
Sun Dec 29 1957,Racing Club De France,2-4,Olympique Lyon
Sun Dec 29 1957,Olympique Ales,2-0,Toulouse FC
Sun Dec 29 1957,As Beziers,2-1,FC Sochaux
Sun Dec 29 1957,OGC Nice,3-0,Olympique Marseille
Sun Jan 5 1958,Lille OSC,2-1,Stade Reims
Sun Jan 5 1958,As Monaco,3-1,Olympique Ales
Sun Jan 5 1958,As Saint Etienne,2-2,FC Metz
Sun Jan 5 1958,Nimes Olympique,5-0,Olympique Marseille
Sun Jan 5 1958,Toulouse FC,3-2,RC Lens
Sun Jan 5 1958,Angers Sco,2-1,Olympique Lyon
Sun Jan 5 1958,Ua Sedan Torcy,3-2,OGC Nice
Sun Jan 5 1958,FC Sochaux,5-0,Racing Club De France
Sun Jan 5 1958,As Beziers,3-1,Valenciennes FC
Sun Jan 19 1958,Stade Reims,1-1,As Monaco
Sun Jan 19 1958,Valenciennes FC,0-0,As Saint Etienne
Sun Jan 19 1958,Racing Club De France,1-3,Lille OSC
Sun Jan 19 1958,OGC Nice,2-0,Nimes Olympique
Sun Jan 19 1958,Olympique Marseille,1-2,Angers Sco
Sun Jan 19 1958,RC Lens,2-3,Ua Sedan Torcy
Sun Jan 19 1958,Olympique Lyon,1-1,FC Sochaux
Sun Jan 19 1958,FC Metz,2-1,Toulouse FC
Sun Jan 19 1958,Olympique Ales,2-0,As Beziers
Sun Jan 26 1958,Olympique Ales,2-0,Stade Reims
Sun Jan 26 1958,FC Sochaux,1-2,As Monaco
Sun Jan 26 1958,Lille OSC,3-0,Olympique Lyon
Sun Jan 26 1958,As Beziers,0-1,Nimes Olympique
Sun Jan 26 1958,As Saint Etienne,0-1,Racing Club De France
Sun Jan 26 1958,Toulouse FC,1-3,Angers Sco
Sun Jan 26 1958,Ua Sedan Torcy,6-3,FC Metz
Sun Jan 26 1958,OGC Nice,0-2,RC Lens
Sun Jan 26 1958,Valenciennes FC,2-1,Olympique Marseille
Sun Feb 9 1958,RC Lens,1-3,As Saint Etienne
Sun Feb 9 1958,Angers Sco,3-1,As Beziers
Sun Feb 9 1958,Nimes Olympique,2-2,Ua Sedan Torcy
Sun Feb 9 1958,Racing Club De France,2-2,Valenciennes FC
Sun Feb 9 1958,Olympique Lyon,3-1,Toulouse FC
Sun Feb 9 1958,Olympique Marseille,1-0,Olympique Ales
Sun Feb 16 1958,Racing Club De France,1-5,Stade Reims
Sun Feb 16 1958,As Monaco,2-1,FC Metz
Sun Feb 16 1958,Lille OSC,2-3,Angers Sco
Sun Feb 16 1958,Ua Sedan Torcy,8-4,As Beziers
Sun Feb 16 1958,FC Sochaux,1-1,Nimes Olympique
Sun Feb 16 1958,Olympique Marseille,1-0,As Saint Etienne
Sun Feb 16 1958,Olympique Ales,0-1,RC Lens
Sun Feb 16 1958,Olympique Lyon,1-1,OGC Nice
Sun Feb 16 1958,Valenciennes FC,2-0,Toulouse FC
Wed Feb 19 1958,Stade Reims,3-1,FC Sochaux
Thu Feb 20 1958,As Monaco,1-0,Lille OSC
Sun Feb 23 1958,Stade Reims,4-1,Olympique Marseille
Sun Feb 23 1958,As Saint Etienne,2-1,As Monaco
Sun Feb 23 1958,Angers Sco,0-0,Racing Club De France
Sun Feb 23 1958,Nimes Olympique,2-0,Lille OSC
Sun Feb 23 1958,RC Lens,2-0,Valenciennes FC
Sun Feb 23 1958,Toulouse FC,2-1,Ua Sedan Torcy
Sun Feb 23 1958,As Beziers,1-1,Olympique Lyon
Sun Feb 23 1958,FC Metz,0-1,Olympique Ales
Sun Feb 23 1958,OGC Nice,4-3,FC Sochaux
Sun Mar 9 1958,OGC Nice,1-2,Stade Reims
Sun Mar 9 1958,Toulouse FC,0-0,As Monaco
Sun Mar 9 1958,Angers Sco,3-1,FC Metz
Sun Mar 9 1958,Nimes Olympique,5-0,Valenciennes FC
Sun Mar 9 1958,Ua Sedan Torcy,5-2,Olympique Ales
Sun Mar 9 1958,FC Sochaux,4-1,As Saint Etienne
Sun Mar 9 1958,Olympique Lyon,3-1,RC Lens
Sun Mar 9 1958,As Beziers,1-0,Racing Club De France
Sun Mar 16 1958,Stade Reims,2-1,Nimes Olympique
Sun Mar 16 1958,As Monaco,1-1,Ua Sedan Torcy
Sun Mar 16 1958,Olympique Ales,0-0,Angers Sco
Sun Mar 16 1958,As Saint Etienne,6-2,Lille OSC
Sun Mar 16 1958,RC Lens,3-1,As Beziers
Sun Mar 16 1958,Racing Club De France,3-1,OGC Nice
Sun Mar 16 1958,FC Metz,2-1,Olympique Lyon
Sun Mar 16 1958,Valenciennes FC,1-1,FC Sochaux
Sun Mar 16 1958,Olympique Marseille,3-0,Toulouse FC
Sun Mar 23 1958,Ua Sedan Torcy,2-5,Stade Reims
Sun Mar 23 1958,As Monaco,1-1,OGC Nice
Sun Mar 23 1958,Nimes Olympique,3-0,Olympique Ales
Sun Mar 23 1958,Olympique Lyon,0-2,As Saint Etienne
Sun Mar 23 1958,Valenciennes FC,2-1,Angers Sco
Sun Mar 23 1958,Lille OSC,4-1,RC Lens
Sun Mar 23 1958,Toulouse FC,1-1,Racing Club De France
Sun Mar 23 1958,FC Sochaux,1-0,FC Metz
Sun Mar 23 1958,As Beziers,0-0,Olympique Marseille
Sun Mar 30 1958,FC Metz,3-1,Stade Reims
Sun Mar 30 1958,RC Lens,0-1,As Monaco
Sun Mar 30 1958,Angers Sco,1-2,Nimes Olympique
Sun Mar 30 1958,Olympique Ales,0-2,As Saint Etienne
Sun Mar 30 1958,Ua Sedan Torcy,2-0,Racing Club De France
Sun Mar 30 1958,As Beziers,2-0,Lille OSC
Sun Mar 30 1958,Toulouse FC,0-0,FC Sochaux
Sun Mar 30 1958,Olympique Lyon,1-1,Olympique Marseille
Sun Mar 30 1958,OGC Nice,1-1,Valenciennes FC
Sun Apr 6 1958,Lille OSC,3-1,Olympique Marseille
Wed Apr 9 1958,FC Metz,1-1,OGC Nice
Sun Apr 13 1958,Stade Reims,2-2,Toulouse FC
Sun Apr 13 1958,Nimes Olympique,2-0,Olympique Lyon
Sun Apr 13 1958,As Monaco,0-2,Angers Sco
Sun Apr 13 1958,As Saint Etienne,1-2,As Beziers
Sun Apr 13 1958,FC Sochaux,2-1,Ua Sedan Torcy
Sun Apr 13 1958,Lille OSC,1-0,OGC Nice
Sun Apr 13 1958,Olympique Marseille,3-2,RC Lens
Sun Apr 13 1958,Racing Club De France,1-2,FC Metz
Sun Apr 13 1958,Valenciennes FC,0-0,Olympique Ales
Sun Apr 20 1958,Stade Reims,5-0,RC Lens
Sun Apr 20 1958,As Saint Etienne,1-1,Nimes Olympique
Sun Apr 20 1958,As Monaco,1-2,Olympique Lyon
Sun Apr 20 1958,Angers Sco,1-1,Ua Sedan Torcy
Sun Apr 20 1958,Lille OSC,1-3,Toulouse FC
Sun Apr 20 1958,Olympique Ales,2-1,FC Sochaux
Sun Apr 20 1958,Racing Club De France,4-3,Olympique Marseille
Sun Apr 20 1958,As Beziers,0-1,OGC Nice
Sun Apr 20 1958,FC Metz,1-0,Valenciennes FC
Thu May 1 1958,Valenciennes FC,0-6,Stade Reims
Thu May 1 1958,Nimes Olympique,1-1,FC Metz
Thu May 1 1958,Olympique Marseille,2-1,As Monaco
Thu May 1 1958,FC Sochaux,2-1,Angers Sco
Thu May 1 1958,OGC Nice,6-1,As Saint Etienne
Thu May 1 1958,Ua Sedan Torcy,3-2,Lille OSC
Thu May 1 1958,RC Lens,1-1,Racing Club De France
Thu May 1 1958,Olympique Lyon,2-0,Olympique Ales
Thu May 1 1958,Toulouse FC,3-2,As Beziers
Sun May 4 1958,As Beziers,2-0,Stade Reims
Sun May 4 1958,Nimes Olympique,0-0,As Monaco
Sun May 4 1958,As Saint Etienne,0-3,Angers Sco
Sun May 4 1958,Ua Sedan Torcy,2-3,Olympique Lyon
Sun May 4 1958,Valenciennes FC,0-1,Lille OSC
Sun May 4 1958,Racing Club De France,3-2,Olympique Ales
Sun May 4 1958,RC Lens,2-2,FC Metz
Sun May 4 1958,FC Sochaux,1-2,Olympique Marseille
Sun May 4 1958,OGC Nice,2-2,Toulouse FC
Sat May 10 1958,Olympique Ales,1-1,OGC Nice
Sun May 11 1958,Stade Reims,4-0,As Saint Etienne
Sun May 11 1958,Toulouse FC,4-0,Nimes Olympique
Sun May 11 1958,Angers Sco,5-0,RC Lens
Sun May 11 1958,As Monaco,3-2,Racing Club De France
Sun May 11 1958,Olympique Marseille,1-1,Ua Sedan Torcy
Sun May 11 1958,Lille OSC,3-2,FC Sochaux
Sun May 11 1958,Olympique Lyon,1-1,Valenciennes FC
Sun May 11 1958,FC Metz,4-0,As Beziers
