Date,Team 1,FT,Team 2
Fri Jul 3 1964,First Vienna FC,0-2,LASK Linz
Fri Jul 3 1964,Grazer Ak,1-0,Rapid Wien
Fri Jul 3 1964,SK Admira Vienna,3-1,SC Wacker Wien
Fri Jul 3 1964,Wiener AC,2-4,Sturm Graz
Fri Jul 3 1964,Kapfenberger SV 1919,2-0,Sportclub
Sat Aug 22 1964,First Vienna FC,4-0,Grazer Ak
Sat Aug 22 1964,Rapid Wien,2-0,1. Wiener Neustädter SC
Sat Aug 22 1964,SC Wacker Wien,0-2,FC Wacker Innsbruck
Sat Aug 22 1964,Sturm Graz,2-4,Sportclub
Sun Aug 23 1964,LASK Linz,1-4,SK Admira Vienna
Sun Aug 23 1964,Austria Wien,2-1,Wiener AC
Sun Aug 23 1964,SV Schwechat,0-0,Kapfenberger SV 1919
Sat Aug 29 1964,SK Admira Vienna,1-1,First Vienna FC
Sat Aug 29 1964,Sportclub,5-0,Grazer Ak
Sat Aug 29 1964,FC Wacker Innsbruck,1-0,Rapid Wien
Sat Aug 29 1964,1. Wiener Neustädter SC,4-2,LASK Linz
Sat Aug 29 1964,Kapfenberger SV 1919,1-4,Austria Wien
Sat Aug 29 1964,Sturm Graz,0-1,SV Schwechat
Sun Aug 30 1964,Wiener AC,4-1,SC Wacker Wien
Sat Sep 5 1964,Austria Wien,1-0,Sturm Graz
Sat Sep 5 1964,SV Schwechat,1-1,Sportclub
Sat Sep 5 1964,Rapid Wien,1-1,Wiener AC
Sat Sep 5 1964,LASK Linz,1-0,FC Wacker Innsbruck
Sun Sep 6 1964,First Vienna FC,3-1,1. Wiener Neustädter SC
Sun Sep 6 1964,SC Wacker Wien,2-0,Kapfenberger SV 1919
Sun Sep 6 1964,Grazer Ak,1-0,SK Admira Vienna
Sat Sep 12 1964,SV Schwechat,0-0,Austria Wien
Sat Sep 12 1964,FC Wacker Innsbruck,3-1,First Vienna FC
Sat Sep 12 1964,1. Wiener Neustädter SC,2-2,Grazer Ak
Sat Sep 12 1964,Sturm Graz,3-1,SC Wacker Wien
Sat Sep 12 1964,Wiener AC,1-2,LASK Linz
Sat Sep 12 1964,Kapfenberger SV 1919,2-5,Rapid Wien
Sun Sep 13 1964,Sportclub,3-2,SK Admira Vienna
Sat Sep 19 1964,SK Admira Vienna,4-2,1. Wiener Neustädter SC
Sat Sep 19 1964,Austria Wien,1-1,Sportclub
Sat Sep 19 1964,LASK Linz,3-1,Kapfenberger SV 1919
Sun Sep 20 1964,Rapid Wien,3-0,Sturm Graz
Sun Sep 20 1964,First Vienna FC,4-1,Wiener AC
Sun Sep 20 1964,SC Wacker Wien,0-2,SV Schwechat
Sun Sep 20 1964,Grazer Ak,0-2,FC Wacker Innsbruck
Sat Oct 3 1964,FC Wacker Innsbruck,1-1,SK Admira Vienna
Sat Oct 3 1964,SV Schwechat,1-1,Rapid Wien
Sat Oct 3 1964,Austria Wien,3-0,SC Wacker Wien
Sun Oct 4 1964,Sportclub,2-1,1. Wiener Neustädter SC
Sun Oct 4 1964,Wiener AC,1-0,Grazer Ak
Sun Oct 4 1964,Kapfenberger SV 1919,2-5,First Vienna FC
Sun Oct 4 1964,Sturm Graz,2-1,LASK Linz
Sat Oct 17 1964,1. Wiener Neustädter SC,0-2,FC Wacker Innsbruck
Sat Oct 17 1964,LASK Linz,3-0,SV Schwechat
Sat Oct 17 1964,Grazer Ak,2-2,Kapfenberger SV 1919
Sat Oct 17 1964,Rapid Wien,1-0,Austria Wien
Sun Oct 18 1964,SC Wacker Wien,1-2,Sportclub
Sun Oct 18 1964,SK Admira Vienna,4-1,Wiener AC
Sun Oct 18 1964,First Vienna FC,2-0,Sturm Graz
Sat Oct 24 1964,Sportclub,3-2,FC Wacker Innsbruck
Sat Oct 24 1964,SV Schwechat,1-5,First Vienna FC
Sat Oct 24 1964,Austria Wien,0-0,LASK Linz
Sun Oct 25 1964,Sturm Graz,2-0,Grazer Ak
Sun Oct 25 1964,SC Wacker Wien,1-1,Rapid Wien
Sun Oct 25 1964,Wiener AC,0-0,1. Wiener Neustädter SC
Sun Oct 25 1964,Kapfenberger SV 1919,2-2,SK Admira Vienna
Sat Oct 31 1964,FC Wacker Innsbruck,0-0,Wiener AC
Sat Oct 31 1964,First Vienna FC,1-1,Austria Wien
Sat Oct 31 1964,Grazer Ak,0-1,SV Schwechat
Sat Oct 31 1964,SK Admira Vienna,4-1,Sturm Graz
Sat Oct 31 1964,LASK Linz,3-0,SC Wacker Wien
Sat Oct 31 1964,1. Wiener Neustädter SC,0-1,Kapfenberger SV 1919
Sun Nov 1 1964,Rapid Wien,1-0,Sportclub
Sat Nov 7 1964,Rapid Wien,1-1,LASK Linz
Sat Nov 7 1964,Austria Wien,2-0,Grazer Ak
Sun Nov 8 1964,SC Wacker Wien,2-1,First Vienna FC
Sun Nov 8 1964,Sportclub,2-1,Wiener AC
