Date,Team 1,FT,Team 2
Sun Sep 13 1964,Ud Las Palmas,2-1,FC Barcelona
Sun Sep 13 1964,Real Murcia,1-1,Valencia CF
Sun Sep 13 1964,Deportivo La Coruna,0-2,Real Zaragoza
Sun Sep 13 1964,Atletico Madrid,2-1,Real Betis
Sun Sep 13 1964,Levante Ud,0-0,Real Oviedo
Sun Sep 13 1964,Athletic Bilbao,2-1,Elche CF
Sun Sep 13 1964,Sevilla FC,2-4,Cordoba CF
Sun Sep 13 1964,Espanyol Barcelona,1-2,Real Madrid
Sat Sep 19 1964,Real Madrid,6-0,Ud Las Palmas
Sat Sep 19 1964,Valencia CF,2-0,Levante Ud
Sun Sep 20 1964,FC Barcelona,2-3,Atletico Madrid
Sun Sep 20 1964,Real Zaragoza,5-1,Real Murcia
Sun Sep 20 1964,Elche CF,0-1,Sevilla FC
Sun Sep 20 1964,Real Oviedo,1-0,Athletic Bilbao
Sun Sep 20 1964,Cordoba CF,2-1,Espanyol Barcelona
Sun Sep 20 1964,Real Betis,4-0,Deportivo La Coruna
Sun Sep 27 1964,Ud Las Palmas,2-3,Atletico Madrid
Sun Sep 27 1964,Real Madrid,6-1,Cordoba CF
Sun Sep 27 1964,Espanyol Barcelona,1-0,Elche CF
Sun Sep 27 1964,Sevilla FC,1-0,Real Oviedo
Sun Sep 27 1964,Levante Ud,0-1,Real Zaragoza
Sun Sep 27 1964,Athletic Bilbao,3-2,Valencia CF
Sun Sep 27 1964,Deportivo La Coruna,1-2,FC Barcelona
Sun Sep 27 1964,Real Murcia,1-1,Real Betis
Sun Oct 4 1964,Atletico Madrid,1-0,Deportivo La Coruna
Sun Oct 4 1964,FC Barcelona,8-1,Real Murcia
Sun Oct 4 1964,Ud Las Palmas,1-0,Cordoba CF
Sun Oct 4 1964,Real Oviedo,3-1,Espanyol Barcelona
Sun Oct 4 1964,Elche CF,1-1,Real Madrid
Sun Oct 4 1964,Real Zaragoza,4-1,Athletic Bilbao
Sun Oct 4 1964,Valencia CF,3-1,Sevilla FC
Sun Oct 4 1964,Real Betis,1-0,Levante Ud
Sun Oct 11 1964,Real Murcia,1-5,Atletico Madrid
Sun Oct 11 1964,Cordoba CF,2-0,Elche CF
Sun Oct 11 1964,Real Madrid,3-0,Real Oviedo
Sun Oct 11 1964,Deportivo La Coruna,1-0,Ud Las Palmas
Sun Oct 11 1964,Sevilla FC,2-1,Real Zaragoza
Sun Oct 11 1964,Espanyol Barcelona,1-2,Valencia CF
Sun Oct 11 1964,Levante Ud,5-1,FC Barcelona
Sun Oct 11 1964,Athletic Bilbao,1-0,Real Betis
Sun Oct 18 1964,Real Zaragoza,1-0,Espanyol Barcelona
Sun Oct 18 1964,Real Oviedo,1-0,Cordoba CF
Sun Oct 18 1964,Deportivo La Coruna,2-0,Real Murcia
Sun Oct 18 1964,Atletico Madrid,3-0,Levante Ud
Sun Oct 18 1964,FC Barcelona,4-0,Athletic Bilbao
Sun Oct 18 1964,Valencia CF,0-0,Real Madrid
Sun Oct 18 1964,Elche CF,2-0,Ud Las Palmas
Sun Oct 18 1964,Real Betis,2-0,Sevilla FC
Sun Oct 25 1964,Real Madrid,1-1,Real Zaragoza
Sun Oct 25 1964,Ud Las Palmas,0-0,Real Murcia
Sun Oct 25 1964,Levante Ud,2-0,Deportivo La Coruna
Sun Oct 25 1964,Espanyol Barcelona,3-0,Real Betis
Sun Oct 25 1964,Athletic Bilbao,2-1,Atletico Madrid
Sun Oct 25 1964,Cordoba CF,1-0,Valencia CF
Sun Oct 25 1964,Sevilla FC,2-1,FC Barcelona
Sun Oct 25 1964,Elche CF,2-0,Real Oviedo
Sun Nov 1 1964,Ud Las Palmas,3-0,Real Oviedo
Sun Nov 1 1964,Atletico Madrid,3-1,Sevilla FC
Sun Nov 1 1964,Real Murcia,1-1,Levante Ud
Sun Nov 1 1964,Real Zaragoza,4-0,Cordoba CF
Sun Nov 1 1964,Real Betis,3-1,Real Madrid
Sun Nov 1 1964,FC Barcelona,1-0,Espanyol Barcelona
Sun Nov 1 1964,Deportivo La Coruna,1-2,Athletic Bilbao
Sun Nov 1 1964,Valencia CF,5-0,Elche CF
Sun Nov 8 1964,Elche CF,3-1,Real Zaragoza
Sun Nov 8 1964,Athletic Bilbao,1-2,Real Murcia
Sun Nov 8 1964,Sevilla FC,2-1,Deportivo La Coruna
Sun Nov 8 1964,Cordoba CF,1-0,Real Betis
Sun Nov 8 1964,Espanyol Barcelona,1-0,Atletico Madrid
Sun Nov 8 1964,Real Oviedo,0-1,Valencia CF
Sun Nov 8 1964,Real Madrid,4-1,FC Barcelona
Sun Nov 8 1964,Levante Ud,2-2,Ud Las Palmas
Sun Nov 22 1964,Ud Las Palmas,3-2,Valencia CF
Sun Nov 22 1964,Real Murcia,1-1,Sevilla FC
Sun Nov 22 1964,FC Barcelona,4-1,Cordoba CF
Sun Nov 22 1964,Real Betis,2-2,Elche CF
Sun Nov 22 1964,Deportivo La Coruna,1-4,Espanyol Barcelona
Sun Nov 22 1964,Levante Ud,2-2,Athletic Bilbao
Sun Nov 22 1964,Atletico Madrid,0-1,Real Madrid
Sun Nov 22 1964,Real Zaragoza,2-0,Real Oviedo
Sat Nov 28 1964,Real Madrid,2-0,Deportivo La Coruna
