Date,Team 1,FT,Team 2
Sat Aug 22 1964,Eintracht Frankfurt,2-2,FC Schalke 04
Sat Aug 22 1964,1 FC Kaiserslautern,2-1,Werder Bremen
Sat Aug 22 1964,Hamburger SV,2-2,Vfb Stuttgart
Sat Aug 22 1964,Borussia Dortmund,0-2,Hannover 96
Sat Aug 22 1964,Eintracht Braunschweig,1-1,TSV 1860 Muenchen
Sat Aug 22 1964,Karlsruher SC,2-1,MSV Duisburg
Sat Aug 22 1964,1 FC Nuernberg,2-0,Borussia Neunkirchen
Sat Aug 22 1964,1 FC Koeln,2-3,Hertha BSC Berlin
Sat Aug 29 1964,Vfb Stuttgart,3-1,1 FC Nuernberg
Sat Aug 29 1964,Hannover 96,2-0,1 FC Koeln
Sat Aug 29 1964,Hertha BSC Berlin,0-0,Hamburger SV
Sat Aug 29 1964,FC Schalke 04,1-1,Karlsruher SC
Sat Aug 29 1964,Borussia Neunkirchen,1-2,Borussia Dortmund
Sat Aug 29 1964,MSV Duisburg,3-1,1 FC Kaiserslautern
Sat Aug 29 1964,Werder Bremen,5-1,Eintracht Braunschweig
Sat Aug 29 1964,TSV 1860 Muenchen,0-1,Eintracht Frankfurt
Sat Sep 5 1964,Hamburger SV,3-0,Hannover 96
Sat Sep 5 1964,1 FC Koeln,4-3,Borussia Neunkirchen
Sat Sep 5 1964,1 FC Nuernberg,2-0,Hertha BSC Berlin
Sat Sep 5 1964,Karlsruher SC,1-5,TSV 1860 Muenchen
Sat Sep 5 1964,Eintracht Frankfurt,0-2,Werder Bremen
Sat Sep 5 1964,1 FC Kaiserslautern,3-0,FC Schalke 04
Sat Sep 5 1964,Eintracht Braunschweig,0-1,MSV Duisburg
Fri Sep 11 1964,Borussia Dortmund,1-0,Vfb Stuttgart
Sat Sep 12 1964,Vfb Stuttgart,3-3,1 FC Koeln
Sat Sep 12 1964,Hannover 96,2-2,1 FC Nuernberg
Sat Sep 12 1964,MSV Duisburg,1-3,Eintracht Frankfurt
Sat Sep 12 1964,TSV 1860 Muenchen,2-2,1 FC Kaiserslautern
Sat Sep 12 1964,FC Schalke 04,0-3,Eintracht Braunschweig
Sat Sep 12 1964,Werder Bremen,1-0,Karlsruher SC
Sat Sep 12 1964,Borussia Neunkirchen,3-1,Hamburger SV
Sat Sep 12 1964,Hertha BSC Berlin,0-0,Borussia Dortmund
Sat Sep 19 1964,1 FC Nuernberg,3-2,FC Schalke 04
Sat Sep 19 1964,Hamburger SV,3-0,MSV Duisburg
Sat Sep 19 1964,1 FC Koeln,4-2,Werder Bremen
Sat Sep 19 1964,Vfb Stuttgart,1-1,Hertha BSC Berlin
Sat Sep 19 1964,Borussia Dortmund,1-1,TSV 1860 Muenchen
Sat Sep 19 1964,1 FC Kaiserslautern,1-0,Hannover 96
Sat Sep 19 1964,Eintracht Braunschweig,1-0,Borussia Neunkirchen
