Date,Team 1,FT,Team 2
Sun Feb 10 1929,Arenas De Getxo,2-3,Atletico Madrid
Sun Feb 10 1929,Espanyol Barcelona,3-2,Real Union
Sun Feb 10 1929,Real Madrid,5-0,Ce Europa
Sun Feb 10 1929,Real Sociedad,1-1,Athletic Bilbao
Tue Feb 12 1929,Racing Santander,0-2,FC Barcelona
Sun Feb 17 1929,FC Barcelona,1-2,Real Madrid
Sun Feb 17 1929,Athletic Bilbao,9-0,Espanyol Barcelona
Sun Feb 17 1929,Atletico Madrid,0-3,Real Sociedad
Sun Feb 17 1929,Real Union,3-1,Racing Santander
Sun Feb 17 1929,Ce Europa,5-2,Arenas De Getxo
Sun Feb 24 1929,Real Sociedad,3-0,FC Barcelona
Sun Feb 24 1929,Espanyol Barcelona,3-1,Ce Europa
Sun Feb 24 1929,Arenas De Getxo,1-1,Real Union
Sun Feb 24 1929,Racing Santander,0-4,Athletic Bilbao
Sun Feb 24 1929,Real Madrid,2-1,Atletico Madrid
Sun Mar 3 1929,Real Union,1-2,Atletico Madrid
Sun Mar 3 1929,Real Madrid,2-1,Real Sociedad
Sun Mar 3 1929,Espanyol Barcelona,3-0,Racing Santander
Sun Mar 3 1929,FC Barcelona,2-2,Arenas De Getxo
Sun Mar 3 1929,Athletic Bilbao,2-0,Ce Europa
Sun Mar 10 1929,Ce Europa,3-3,Real Union
Sun Mar 10 1929,Atletico Madrid,4-1,FC Barcelona
Sun Mar 10 1929,Racing Santander,1-3,Real Madrid
Sun Mar 10 1929,Real Sociedad,1-1,Espanyol Barcelona
Sun Mar 10 1929,Arenas De Getxo,1-0,Athletic Bilbao
Sun Mar 24 1929,Espanyol Barcelona,4-0,Real Madrid
Sun Mar 24 1929,Real Union,6-3,Athletic Bilbao
Sun Mar 24 1929,Arenas De Getxo,3-0,Real Sociedad
Sun Mar 24 1929,Atletico Madrid,4-0,Racing Santander
Sun Mar 24 1929,FC Barcelona,5-2,Ce Europa
Sun Mar 31 1929,Real Sociedad,8-1,Racing Santander
Sun Mar 31 1929,Espanyol Barcelona,1-2,Arenas De Getxo
Sun Mar 31 1929,Ce Europa,4-1,Atletico Madrid
Sun Mar 31 1929,Athletic Bilbao,5-1,FC Barcelona
Sun Mar 31 1929,Real Madrid,2-0,Real Union
Sun Apr 7 1929,Arenas De Getxo,3-2,Real Madrid
Sun Apr 7 1929,Atletico Madrid,2-3,Athletic Bilbao
Sun Apr 7 1929,FC Barcelona,1-0,Espanyol Barcelona
Sun Apr 7 1929,Real Union,2-3,Real Sociedad
Sun Apr 7 1929,Racing Santander,3-2,Ce Europa
Sun Apr 21 1929,Arenas De Getxo,2-1,Racing Santander
Sun Apr 21 1929,Real Union,1-2,FC Barcelona
Sun Apr 21 1929,Real Madrid,5-1,Athletic Bilbao
Sun Apr 21 1929,Espanyol Barcelona,3-2,Atletico Madrid
