Date,Team 1,FT,Team 2
Sat Jul 29 2000,EC Vitoria Ba,4-1,Se Palmeiras
Sat Jul 29 2000,Fluminense RJ,2-0,EC Bahia
Sat Jul 29 2000,Vasco Da Gama,0-2,Sport Club Recife
Sun Jul 30 2000,Cruzeiro EC,0-2,Atletico Paranaense
Sun Jul 30 2000,Goias EC,3-0,Corinthians SP
Sun Jul 30 2000,Juventude RS,1-1,Flamengo RJ
Sun Jul 30 2000,Guarani FC,0-0,Santa Cruz FC
Sun Jul 30 2000,Botafogo RJ,0-0,Atletico Mineiro
Sun Jul 30 2000,America MG,0-1,Se Gama
Wed Aug 2 2000,Ponte Preta,3-1,America MG
Wed Aug 2 2000,Internacional,0-1,Goias EC
Wed Aug 2 2000,Flamengo RJ,3-0,Gremio Porto Alegre
Wed Aug 2 2000,Santos FC,2-0,EC Vitoria Ba
Wed Aug 2 2000,Coritiba FC,0-0,Sport Club Recife
Wed Aug 2 2000,EC Bahia,2-1,Atletico Paranaense
Wed Aug 2 2000,Se Gama,2-1,Fluminense RJ
Thu Aug 3 2000,Se Palmeiras,0-0,Botafogo RJ
Sat Aug 5 2000,Fluminense RJ,2-1,Santos FC
Sat Aug 5 2000,Atletico Paranaense,1-1,Flamengo RJ
Sat Aug 5 2000,Corinthians SP,4-2,Se Gama
Sun Aug 6 2000,Sao Paulo FC,2-1,Santa Cruz FC
Sun Aug 6 2000,Gremio Porto Alegre,0-1,Se Palmeiras
Sun Aug 6 2000,Juventude RS,1-1,Ponte Preta
Sun Aug 6 2000,Atletico Mineiro,0-0,EC Bahia
Sun Aug 6 2000,Vasco Da Gama,3-3,Cruzeiro EC
Sun Aug 6 2000,Coritiba FC,0-2,Botafogo RJ
Sun Aug 6 2000,Portuguesa,0-2,Goias EC
Tue Aug 8 2000,Se Gama,0-1,Atletico Paranaense
Wed Aug 9 2000,Goias EC,1-0,Coritiba FC
Wed Aug 9 2000,Internacional,1-1,Fluminense RJ
Wed Aug 9 2000,Flamengo RJ,1-1,Guarani FC
Wed Aug 9 2000,Santos FC,1-1,Sao Paulo FC
Wed Aug 9 2000,Botafogo RJ,4-1,Portuguesa
Wed Aug 9 2000,Santa Cruz FC,2-1,EC Vitoria Ba
Wed Aug 9 2000,EC Bahia,1-1,Gremio Porto Alegre
Fri Aug 11 2000,Se Palmeiras,1-1,Goias EC
Fri Aug 11 2000,Atletico Paranaense,2-1,Atletico Mineiro
Fri Aug 11 2000,Vasco Da Gama,1-0,Corinthians SP
Sun Aug 13 2000,Sao Paulo FC,3-2,Flamengo RJ
Sun Aug 13 2000,Goias EC,4-5,EC Vitoria Ba
Sun Aug 13 2000,Gremio Porto Alegre,0-2,Santos FC
Sun Aug 13 2000,Atletico Paranaense,0-0,Se Palmeiras
Sun Aug 13 2000,Guarani FC,0-1,Vasco Da Gama
Sun Aug 13 2000,Corinthians SP,2-0,Santa Cruz FC
Sun Aug 13 2000,Botafogo RJ,0-1,Internacional
Sun Aug 13 2000,Coritiba FC,0-1,Se Gama
Sun Aug 13 2000,Portuguesa,2-0,Juventude RS
Sun Aug 13 2000,Sport Club Recife,1-1,Cruzeiro EC
Wed Aug 16 2000,Cruzeiro EC,2-2,Sao Paulo FC
Wed Aug 16 2000,EC Vitoria Ba,2-0,Portuguesa
Wed Aug 16 2000,Goias EC,3-2,Botafogo RJ
Wed Aug 16 2000,Internacional,1-1,Atletico Mineiro
Wed Aug 16 2000,Se Palmeiras,0-1,Corinthians SP
Wed Aug 16 2000,Fluminense RJ,0-0,Guarani FC
Wed Aug 16 2000,Flamengo RJ,2-1,Coritiba FC
Wed Aug 16 2000,Santos FC,3-0,America MG
Wed Aug 16 2000,Santa Cruz FC,1-1,Vasco Da Gama
Wed Aug 16 2000,Se Gama,0-1,EC Bahia
Sat Aug 19 2000,Atletico Mineiro,1-0,Santos FC
Sat Aug 19 2000,America MG,1-1,Fluminense RJ
Sun Aug 20 2000,Sao Paulo FC,1-1,EC Bahia
Sun Aug 20 2000,Se Palmeiras,1-4,Internacional
Sun Aug 20 2000,Juventude RS,1-1,Sport Club Recife
Sun Aug 20 2000,Atletico Paranaense,1-3,Coritiba FC
Sun Aug 20 2000,Guarani FC,0-1,Cruzeiro EC
Sun Aug 20 2000,Vasco Da Gama,2-1,Ponte Preta
Sun Aug 20 2000,Botafogo RJ,1-1,Corinthians SP
Sun Aug 20 2000,Santa Cruz FC,2-2,Flamengo RJ
Sun Aug 20 2000,Se Gama,1-1,Goias EC
Wed Aug 23 2000,Ponte Preta,3-0,Se Gama
Wed Aug 23 2000,EC Vitoria Ba,2-4,Fluminense RJ
Wed Aug 23 2000,Goias EC,1-1,Santa Cruz FC
Wed Aug 23 2000,Internacional,0-0,Guarani FC
Wed Aug 23 2000,Juventude RS,1-1,Santos FC
Wed Aug 23 2000,America MG,0-0,Atletico Paranaense
Wed Aug 23 2000,EC Bahia,1-3,Cruzeiro EC
