Date,Team 1,FT,Team 2
Sun Sep 2 2001,Santos FC,1-2,Goias EC
Sun Sep 2 2001,Vasco Da Gama,2-2,Botafogo SP
Sun Sep 2 2001,Coritiba FC,2-3,Botafogo RJ
Sun Sep 2 2001,Santa Cruz FC,2-1,Flamengo RJ
Sun Sep 2 2001,America MG,4-4,Corinthians SP
Sun Sep 2 2001,Se Gama,0-1,Portuguesa
Thu Sep 6 2001,Sao Caetano,1-0,Se Palmeiras
Thu Sep 6 2001,Flamengo RJ,2-0,Santos FC
Sat Sep 8 2001,Cruzeiro EC,4-1,Santa Cruz FC
Sat Sep 8 2001,Corinthians SP,3-2,Coritiba FC
Sat Sep 8 2001,Botafogo RJ,0-2,Parana Clube
Sun Sep 9 2001,Goias EC,2-3,Sao Paulo FC
Sun Sep 9 2001,Internacional,2-2,Ponte Preta
Sun Sep 9 2001,Sao Caetano,3-2,Se Gama
Sun Sep 9 2001,Juventude RS,1-2,Gremio Porto Alegre
Sun Sep 9 2001,Atletico Paranaense,1-2,Fluminense RJ
Sun Sep 9 2001,Guarani FC,1-1,Santos FC
Sun Sep 9 2001,Flamengo RJ,1-1,America MG
Sun Sep 9 2001,Portuguesa,3-2,EC Vitoria Ba
Sun Sep 9 2001,Sport Club Recife,3-3,Vasco Da Gama
Sun Sep 9 2001,EC Bahia,4-0,Atletico Mineiro
Sun Sep 9 2001,Botafogo SP,0-1,Se Palmeiras
Sat Sep 15 2001,Sao Paulo FC,1-3,Parana Clube
Sat Sep 15 2001,EC Vitoria Ba,2-0,Internacional
Sat Sep 15 2001,Fluminense RJ,2-0,Ponte Preta
Sat Sep 15 2001,Guarani FC,2-0,Cruzeiro EC
Sun Sep 16 2001,Goias EC,2-3,Corinthians SP
Sun Sep 16 2001,Se Palmeiras,3-0,Sport Club Recife
Sun Sep 16 2001,Gremio Porto Alegre,2-0,Coritiba FC
Sun Sep 16 2001,Juventude RS,1-1,Flamengo RJ
Sun Sep 16 2001,Atletico Paranaense,3-1,Portuguesa
Sun Sep 16 2001,Atletico Mineiro,2-1,Se Gama
Sun Sep 16 2001,Santos FC,3-0,America MG
Sun Sep 16 2001,Vasco Da Gama,0-1,EC Bahia
Sun Sep 16 2001,Santa Cruz FC,0-1,Sao Caetano
Sun Sep 16 2001,Botafogo SP,0-2,Botafogo RJ
Wed Sep 19 2001,Ponte Preta,4-3,Atletico Mineiro
Wed Sep 19 2001,Cruzeiro EC,1-2,Goias EC
Wed Sep 19 2001,Internacional,4-4,Atletico Paranaense
Wed Sep 19 2001,Parana Clube,2-0,Vasco Da Gama
Wed Sep 19 2001,Sao Caetano,0-1,Botafogo SP
Wed Sep 19 2001,Corinthians SP,2-2,Santa Cruz FC
Wed Sep 19 2001,Botafogo RJ,0-2,Guarani FC
Wed Sep 19 2001,Sport Club Recife,0-2,Santos FC
Wed Sep 19 2001,Se Gama,1-1,Se Palmeiras
Thu Sep 20 2001,Flamengo RJ,1-1,EC Vitoria Ba
Thu Sep 20 2001,Coritiba FC,0-1,Sao Paulo FC
Thu Sep 20 2001,Portuguesa,1-2,Juventude RS
Thu Sep 20 2001,America MG,1-0,Fluminense RJ
Thu Sep 20 2001,EC Bahia,1-1,Gremio Porto Alegre
Sat Sep 22 2001,Se Palmeiras,0-2,Ponte Preta
Sat Sep 22 2001,Vasco Da Gama,2-1,Goias EC
Sat Sep 22 2001,Se Gama,1-1,Cruzeiro EC
Sun Sep 23 2001,Sao Paulo FC,4-1,America MG
Sun Sep 23 2001,EC Vitoria Ba,3-1,Botafogo RJ
Sun Sep 23 2001,Internacional,2-0,Sport Club Recife
Sun Sep 23 2001,Fluminense RJ,3-1,Coritiba FC
Sun Sep 23 2001,Juventude RS,0-3,Sao Caetano
Sun Sep 23 2001,Atletico Paranaense,3-2,Corinthians SP
Sun Sep 23 2001,Guarani FC,1-3,Flamengo RJ
Sun Sep 23 2001,Atletico Mineiro,4-0,Parana Clube
Sun Sep 23 2001,Santos FC,5-1,EC Bahia
Sun Sep 23 2001,Santa Cruz FC,0-0,Portuguesa
Sun Sep 23 2001,Botafogo SP,1-2,Gremio Porto Alegre
Sat Sep 29 2001,Parana Clube,1-0,Santos FC
Sat Sep 29 2001,Botafogo RJ,1-3,Atletico Paranaense
Sat Sep 29 2001,Portuguesa,1-0,Botafogo SP
Sat Sep 29 2001,America MG,0-2,Internacional
Sun Sep 30 2001,Ponte Preta,2-2,Vasco Da Gama
Sun Sep 30 2001,Cruzeiro EC,3-0,Juventude RS
Sun Sep 30 2001,Goias EC,1-2,Atletico Mineiro
Sun Sep 30 2001,Sao Caetano,0-2,EC Vitoria Ba
Sun Sep 30 2001,Flamengo RJ,1-2,Se Gama
Sun Sep 30 2001,Corinthians SP,0-3,Guarani FC
Sun Sep 30 2001,Coritiba FC,4-1,Se Palmeiras
Sun Sep 30 2001,Sport Club Recife,1-0,Sao Paulo FC
Sun Sep 30 2001,EC Bahia,1-1,Fluminense RJ
Tue Oct 2 2001,Parana Clube,1-2,America MG
Tue Oct 2 2001,Portuguesa,3-0,Internacional
Wed Oct 3 2001,Ponte Preta,1-1,Se Gama
Wed Oct 3 2001,EC Vitoria Ba,1-0,Sport Club Recife
Wed Oct 3 2001,Goias EC,3-0,EC Bahia
Wed Oct 3 2001,Gremio Porto Alegre,1-1,Fluminense RJ
Wed Oct 3 2001,Atletico Mineiro,4-0,Botafogo RJ
Wed Oct 3 2001,Santos FC,1-0,Sao Paulo FC
Wed Oct 3 2001,Corinthians SP,4-2,Se Palmeiras
Wed Oct 3 2001,Vasco Da Gama,3-0,Cruzeiro EC
Wed Oct 3 2001,Coritiba FC,1-1,Juventude RS
Wed Oct 3 2001,Santa Cruz FC,1-5,Atletico Paranaense
Wed Oct 3 2001,Botafogo SP,1-1,Guarani FC
Sat Oct 6 2001,Sao Paulo FC,0-1,Se Palmeiras
Sat Oct 6 2001,Cruzeiro EC,2-2,Atletico Mineiro
Sat Oct 6 2001,Gremio Porto Alegre,1-0,Internacional
Sat Oct 6 2001,Juventude RS,0-2,Botafogo SP
Sat Oct 6 2001,Atletico Paranaense,1-1,Parana Clube
Sat Oct 6 2001,Guarani FC,1-0,Goias EC
Sat Oct 6 2001,Santos FC,1-2,Sao Caetano
Sat Oct 6 2001,Corinthians SP,3-1,Portuguesa
Sat Oct 6 2001,Vasco Da Gama,5-1,Flamengo RJ
Sat Oct 6 2001,Botafogo RJ,1-2,Fluminense RJ
Sat Oct 6 2001,America MG,1-4,Ponte Preta
Sat Oct 6 2001,Sport Club Recife,1-1,Coritiba FC
Sat Oct 6 2001,Se Gama,1-1,EC Vitoria Ba
Sun Oct 7 2001,EC Bahia,2-1,Santa Cruz FC
Tue Oct 9 2001,America MG,2-0,Se Gama
Wed Oct 10 2001,Ponte Preta,1-5,Atletico Paranaense
Wed Oct 10 2001,Cruzeiro EC,1-0,Corinthians SP
Wed Oct 10 2001,EC Vitoria Ba,4-1,Guarani FC
Wed Oct 10 2001,Goias EC,2-3,Sport Club Recife
Wed Oct 10 2001,Internacional,2-0,Vasco Da Gama
Wed Oct 10 2001,Se Palmeiras,2-1,Santos FC
Wed Oct 10 2001,Sao Caetano,2-0,Portuguesa
Wed Oct 10 2001,Juventude RS,2-2,EC Bahia
Wed Oct 10 2001,Botafogo RJ,2-2,Flamengo RJ
Wed Oct 10 2001,Coritiba FC,0-0,Botafogo SP
Wed Oct 10 2001,Santa Cruz FC,3-2,Parana Clube
Thu Oct 11 2001,Sao Paulo FC,1-1,Gremio Porto Alegre
Thu Oct 11 2001,Fluminense RJ,3-2,Atletico Mineiro
Sat Oct 13 2001,Parana Clube,2-1,EC Vitoria Ba
Sat Oct 13 2001,Vasco Da Gama,3-1,Botafogo RJ
Sat Oct 13 2001,Portuguesa,2-0,Se Palmeiras
Sat Oct 13 2001,Se Gama,2-0,Santa Cruz FC
Sun Oct 14 2001,Sao Caetano,3-1,Internacional
Sun Oct 14 2001,Fluminense RJ,1-1,Sao Paulo FC
Sun Oct 14 2001,Gremio Porto Alegre,2-0,Cruzeiro EC
Sun Oct 14 2001,Atletico Paranaense,3-2,America MG
Sun Oct 14 2001,Guarani FC,1-0,Coritiba FC
Sun Oct 14 2001,Atletico Mineiro,0-1,Santos FC
Sun Oct 14 2001,Corinthians SP,1-2,Flamengo RJ
Sun Oct 14 2001,Sport Club Recife,1-1,Juventude RS
Sun Oct 14 2001,EC Bahia,3-2,Ponte Preta
Sun Oct 14 2001,Botafogo SP,0-0,Goias EC
Thu Oct 18 2001,Gremio Porto Alegre,1-0,Santa Cruz FC
Sat Oct 20 2001,Vasco Da Gama,1-2,Sao Caetano
Sat Oct 20 2001,America MG,2-2,Botafogo SP
Sun Oct 21 2001,Ponte Preta,1-1,Guarani FC
Sun Oct 21 2001,Sao Paulo FC,1-0,Portuguesa
Sun Oct 21 2001,Cruzeiro EC,1-0,Fluminense RJ
Sun Oct 21 2001,EC Vitoria Ba,1-1,EC Bahia
Sun Oct 21 2001,Goias EC,2-0,Se Gama
Sun Oct 21 2001,Internacional,2-2,Botafogo RJ
Sun Oct 21 2001,Juventude RS,1-1,Parana Clube
Sun Oct 21 2001,Flamengo RJ,1-2,Atletico Mineiro
Sun Oct 21 2001,Corinthians SP,1-2,Gremio Porto Alegre
Sun Oct 21 2001,Coritiba FC,0-0,Atletico Paranaense
Sun Oct 21 2001,Sport Club Recife,1-2,Santa Cruz FC
Sat Oct 27 2001,Sao Paulo FC,0-0,Sao Caetano
Sat Oct 27 2001,Parana Clube,0-1,Sport Club Recife
Sun Oct 28 2001,EC Vitoria Ba,1-0,America MG
Sun Oct 28 2001,Goias EC,2-1,Juventude RS
Sun Oct 28 2001,Se Palmeiras,1-2,Internacional
Sun Oct 28 2001,Gremio Porto Alegre,2-0,Flamengo RJ
Sun Oct 28 2001,Guarani FC,2-1,EC Bahia
Sun Oct 28 2001,Atletico Mineiro,1-0,Portuguesa
Sun Oct 28 2001,Santos FC,0-2,Corinthians SP
Sun Oct 28 2001,Vasco Da Gama,2-2,Fluminense RJ
Sun Oct 28 2001,Botafogo RJ,3-0,Cruzeiro EC
Sun Oct 28 2001,Coritiba FC,1-0,Se Gama
Sun Oct 28 2001,Santa Cruz FC,1-3,Ponte Preta
Sun Oct 28 2001,Botafogo SP,0-2,Atletico Paranaense
Sat Nov 3 2001,Sao Paulo FC,1-1,Corinthians SP
Sat Nov 3 2001,Flamengo RJ,0-1,Fluminense RJ
Sat Nov 3 2001,America MG,1-2,Coritiba FC
Sat Nov 3 2001,Se Gama,3-2,Parana Clube
Sun Nov 4 2001,Ponte Preta,5-2,EC Vitoria Ba
Sun Nov 4 2001,Cruzeiro EC,1-0,Sao Caetano
Sun Nov 4 2001,Internacional,1-0,Atletico Mineiro
Sun Nov 4 2001,Juventude RS,2-0,Santa Cruz FC
Sun Nov 4 2001,Atletico Paranaense,2-1,Goias EC
Sun Nov 4 2001,Santos FC,4-2,Gremio Porto Alegre
Sun Nov 4 2001,Botafogo RJ,3-1,Se Palmeiras
Sun Nov 4 2001,Portuguesa,5-4,Vasco Da Gama
Sun Nov 4 2001,Sport Club Recife,0-1,Guarani FC
Sun Nov 4 2001,EC Bahia,1-0,Botafogo SP
Wed Nov 7 2001,EC Vitoria Ba,0-0,Juventude RS
Wed Nov 7 2001,Internacional,1-4,Sao Paulo FC
Wed Nov 7 2001,Se Palmeiras,2-6,Fluminense RJ
Wed Nov 7 2001,Atletico Paranaense,6-3,EC Bahia
Wed Nov 7 2001,Botafogo RJ,1-3,Gremio Porto Alegre
Wed Nov 7 2001,America MG,3-1,Sport Club Recife
Wed Nov 7 2001,Se Gama,5-0,Guarani FC
Thu Nov 8 2001,Cruzeiro EC,0-1,Flamengo RJ
Thu Nov 8 2001,Parana Clube,1-1,Coritiba FC
Thu Nov 8 2001,Vasco Da Gama,1-0,Corinthians SP
Fri Nov 9 2001,Ponte Preta,3-3,Botafogo SP
Fri Nov 9 2001,Sao Caetano,5-2,Atletico Mineiro
Fri Nov 9 2001,Santa Cruz FC,3-2,Goias EC
Fri Nov 9 2001,Portuguesa,0-0,Santos FC
Sat Nov 10 2001,Sao Paulo FC,3-1,Botafogo RJ
Sat Nov 10 2001,Fluminense RJ,0-1,Internacional
Sat Nov 10 2001,Juventude RS,2-0,Atletico Paranaense
Sat Nov 10 2001,Sport Club Recife,1-2,Se Gama
Sun Nov 11 2001,Goias EC,2-1,Ponte Preta
Sun Nov 11 2001,Gremio Porto Alegre,3-0,Se Palmeiras
Sun Nov 11 2001,Guarani FC,0-2,America MG
Sun Nov 11 2001,Atletico Mineiro,2-1,Vasco Da Gama
Sun Nov 11 2001,Flamengo RJ,0-2,Portuguesa
Sun Nov 11 2001,Santos FC,4-2,Cruzeiro EC
Sun Nov 11 2001,Corinthians SP,0-1,Sao Caetano
Sun Nov 11 2001,Coritiba FC,2-0,EC Vitoria Ba
Sun Nov 11 2001,EC Bahia,3-0,Parana Clube
Sun Nov 11 2001,Botafogo SP,1-0,Santa Cruz FC
Tue Nov 13 2001,Atletico Paranaense,2-1,Sport Club Recife
Wed Nov 14 2001,Portuguesa,1-3,Cruzeiro EC
Thu Nov 15 2001,Ponte Preta,1-0,Juventude RS
Thu Nov 15 2001,Sao Paulo FC,3-1,Flamengo RJ
Thu Nov 15 2001,Goias EC,2-1,Coritiba FC
Thu Nov 15 2001,Internacional,3-0,Santos FC
Thu Nov 15 2001,Parana Clube,0-1,Fluminense RJ
Thu Nov 15 2001,Sao Caetano,2-0,Guarani FC
Thu Nov 15 2001,Atletico Mineiro,2-1,Se Palmeiras
Thu Nov 15 2001,Vasco Da Gama,2-0,Gremio Porto Alegre
Thu Nov 15 2001,Botafogo RJ,2-4,Corinthians SP
Thu Nov 15 2001,Santa Cruz FC,2-1,America MG
Thu Nov 15 2001,EC Bahia,2-1,Se Gama
Thu Nov 15 2001,Botafogo SP,2-0,EC Vitoria Ba
Sun Nov 18 2001,Cruzeiro EC,1-4,Sao Paulo FC
Sun Nov 18 2001,EC Vitoria Ba,1-0,Goias EC
Sun Nov 18 2001,Se Palmeiras,1-3,Vasco Da Gama
Sun Nov 18 2001,Fluminense RJ,0-0,Portuguesa
Sun Nov 18 2001,Gremio Porto Alegre,1-2,Sao Caetano
Sun Nov 18 2001,Juventude RS,1-3,Botafogo RJ
Sun Nov 18 2001,Guarani FC,1-0,Parana Clube
Sun Nov 18 2001,Flamengo RJ,1-0,Internacional
Sun Nov 18 2001,Santos FC,1-2,Ponte Preta
Sun Nov 18 2001,Corinthians SP,2-2,Atletico Mineiro
Sun Nov 18 2001,Coritiba FC,1-0,Santa Cruz FC
Sun Nov 18 2001,America MG,1-2,EC Bahia
Sun Nov 18 2001,Sport Club Recife,1-2,Botafogo SP
Sun Nov 18 2001,Se Gama,4-1,Atletico Paranaense
Sat Nov 24 2001,Fluminense RJ,2-1,Santos FC
Sat Nov 24 2001,Portuguesa,2-1,Botafogo RJ
Sat Nov 24 2001,EC Bahia,1-1,Coritiba FC
Sun Nov 25 2001,Ponte Preta,2-1,Sport Club Recife
Sun Nov 25 2001,Goias EC,3-0,America MG
Sun Nov 25 2001,Internacional,0-2,Corinthians SP
Sun Nov 25 2001,Se Palmeiras,2-1,Cruzeiro EC
Sun Nov 25 2001,Sao Caetano,2-0,Flamengo RJ
Sun Nov 25 2001,Juventude RS,2-1,Se Gama
Sun Nov 25 2001,Atletico Paranaense,2-2,Guarani FC
Sun Nov 25 2001,Atletico Mineiro,2-0,Gremio Porto Alegre
Sun Nov 25 2001,Vasco Da Gama,7-1,Sao Paulo FC
Sun Nov 25 2001,Santa Cruz FC,1-1,EC Vitoria Ba
Sun Nov 25 2001,Botafogo SP,0-2,Parana Clube
Sat Dec 1 2001,Botafogo RJ,2-4,Sao Caetano
Sun Dec 2 2001,Sao Paulo FC,3-0,Atletico Mineiro
Sun Dec 2 2001,Cruzeiro EC,4-2,Internacional
Sun Dec 2 2001,EC Vitoria Ba,2-4,Atletico Paranaense
Sun Dec 2 2001,Parana Clube,3-1,Goias EC
Sun Dec 2 2001,Gremio Porto Alegre,3-1,Portuguesa
Sun Dec 2 2001,Guarani FC,1-2,Santa Cruz FC
Sun Dec 2 2001,Flamengo RJ,2-0,Se Palmeiras
Sun Dec 2 2001,Santos FC,2-2,Vasco Da Gama
Sun Dec 2 2001,Corinthians SP,1-2,Fluminense RJ
Sun Dec 2 2001,Coritiba FC,1-2,Ponte Preta
Sun Dec 2 2001,America MG,1-1,Juventude RS
Sun Dec 2 2001,Sport Club Recife,0-1,EC Bahia
Sun Dec 2 2001,Se Gama,5-0,Botafogo SP
