Date,Team 1,FT,Team 2
Sun Jul 7 1946,As Bari,1-2,Torino FC
Sun Jul 7 1946,Juventus,2-1,As Roma
Sun Jul 7 1946,AC Milan,1-0,As Livorno
Sun Jul 7 1946,Ssc Napoli,0-0,Inter
Sun Jul 14 1946,Inter,6-2,Torino FC
Sun Jul 14 1946,As Roma,2-0,Ssc Napoli
Sun Jul 14 1946,Juventus,3-1,AC Milan
Sun Jul 14 1946,As Livorno,3-0,As Bari
Sun Jul 21 1946,Torino FC,1-0,Juventus
Sun Jul 21 1946,As Bari,1-0,As Roma
Sun Jul 21 1946,Inter,0-1,AC Milan
Sun Jul 21 1946,As Livorno,2-1,Ssc Napoli
Sun Jul 28 1946,As Roma,3-0,Inter
Sun Jul 28 1946,Torino FC,9-1,As Livorno
Sun Jul 28 1946,Ssc Napoli,1-1,Juventus
Sun Jul 28 1946,AC Milan,8-0,As Bari
Sun Sep 22 1946,As Bari,1-3,Lazio Roma
Sun Sep 22 1946,Torino FC,1-1,Unione Triestina
Sun Sep 22 1946,As Roma,3-1,Sampdoria
Sun Sep 22 1946,Ssc Napoli,4-0,As Livorno
Sun Sep 22 1946,AC Milan,2-3,Vicenza Calcio
Sun Sep 22 1946,Genoa CFc,4-0,Brescia Calcio
Sun Sep 22 1946,Bologna FC,4-0,Ac Venezia
Sun Sep 22 1946,Atalanta,1-3,Juventus
Sun Sep 22 1946,US Alessandria 1912,1-3,Modena FC
Sun Sep 22 1946,Acf Fiorentina,3-3,Inter
Sun Sep 29 1946,Juventus,3-1,US Alessandria 1912
Sun Sep 29 1946,Ac Venezia,2-1,Genoa CFc
Sun Sep 29 1946,Sampdoria,1-0,Acf Fiorentina
Sun Sep 29 1946,Vicenza Calcio,0-3,Bologna FC
Sun Sep 29 1946,Modena FC,0-1,As Bari
Sun Sep 29 1946,Lazio Roma,1-2,Torino FC
Sun Sep 29 1946,Inter,0-1,Atalanta
