Date,Team 1,FT,Team 2
Fri Jul 5 1946,SCR Hochstädt,0-4,Rapid Wien
Sat Aug 24 1946,FC Wien,2-3,SC Wacker Wien
Sun Aug 25 1946,Post SV Wien,3-8,Rapid Wien
Sun Aug 25 1946,Sportclub,1-1,Austria Wien
Sun Aug 25 1946,SK Admira Vienna,2-2,Wiener AC
Sun Aug 25 1946,SCR Hochstädt,1-0,First Vienna FC
Sat Aug 31 1946,Wiener AC,1-2,Sportclub
Sat Aug 31 1946,SK Admira Vienna,0-3,Favoritner AC
Sun Sep 1 1946,SC Wacker Wien,5-0,Post SV Wien
Sun Sep 1 1946,Austria Wien,1-3,FC Wien
Sun Sep 1 1946,Rapid Wien,4-1,SCR Hochstädt
Sat Sep 7 1946,SCR Hochstädt,1-5,SC Wacker Wien
Sat Sep 7 1946,Post SV Wien,1-1,Austria Wien
Sat Sep 7 1946,FC Wien,1-1,Wiener AC
Sun Sep 8 1946,First Vienna FC,2-2,Rapid Wien
Sun Sep 8 1946,Sportclub,3-2,Favoritner AC
Sat Sep 14 1946,Wiener AC,3-2,Post SV Wien
Sat Sep 14 1946,Favoritner AC,0-0,FC Wien
Sun Sep 15 1946,SC Wacker Wien,4-1,First Vienna FC
Sun Sep 15 1946,Austria Wien,4-0,SCR Hochstädt
Sun Sep 15 1946,SK Admira Vienna,0-0,Sportclub
Sat Sep 21 1946,FC Wien,0-3,SK Admira Vienna
Sat Sep 21 1946,Post SV Wien,0-3,Favoritner AC
Sat Sep 21 1946,SCR Hochstädt,1-3,Wiener AC
Sun Sep 22 1946,First Vienna FC,2-0,Austria Wien
Sun Sep 22 1946,Rapid Wien,3-2,SC Wacker Wien
Sun Sep 22 1946,Austria Wien,0-3,Rapid Wien
Sun Sep 22 1946,Wiener AC,1-6,First Vienna FC
Sun Sep 22 1946,SK Admira Vienna,4-0,Post SV Wien
Sun Sep 22 1946,Favoritner AC,4-2,SCR Hochstädt
Sun Sep 22 1946,Sportclub,1-0,FC Wien
Sat Oct 12 1946,Post SV Wien,2-0,Sportclub
Sat Oct 12 1946,SCR Hochstädt,2-3,SK Admira Vienna
Sun Oct 13 1946,Rapid Wien,2-0,Wiener AC
Sun Oct 13 1946,SC Wacker Wien,2-1,Austria Wien
Sun Oct 13 1946,First Vienna FC,1-0,Favoritner AC
Sat Oct 19 1946,FC Wien,6-1,Post SV Wien
Sun Oct 20 1946,Favoritner AC,5-4,Rapid Wien
Sun Oct 20 1946,Wiener AC,0-5,SC Wacker Wien
Sun Oct 20 1946,Sportclub,2-0,SCR Hochstädt
Sun Oct 20 1946,SK Admira Vienna,0-1,First Vienna FC
Sun Nov 3 1946,Rapid Wien,4-0,SK Admira Vienna
Sun Nov 3 1946,First Vienna FC,3-4,Sportclub
