Date,Team 1,FT,Team 2
Sat Aug 27 1955,SK Admira Vienna,1-3,Sportclub
Sat Aug 27 1955,FC Wien,3-5,SC Wacker Wien
Sun Aug 28 1955,Rapid Wien,4-2,1. Simmeringer SC
Sun Aug 28 1955,Austria Wien,2-3,Kapfenberger SV 1919
Sun Aug 28 1955,FC Stadlau,2-3,Austria Salzburg
Sun Aug 28 1955,First Vienna FC,7-1,Sturm Graz
Sun Aug 28 1955,Grazer Ak,1-2,Esv Austria Graz
Sat Sep 3 1955,Sportclub,2-2,Rapid Wien
Sat Sep 3 1955,1. Simmeringer SC,0-1,Grazer Ak
Sun Sep 4 1955,Austria Salzburg,0-2,Austria Wien
Sun Sep 4 1955,SC Wacker Wien,1-1,SK Admira Vienna
Sun Sep 4 1955,First Vienna FC,8-1,FC Stadlau
Sun Sep 4 1955,Sturm Graz,0-1,Esv Austria Graz
Sun Sep 4 1955,Kapfenberger SV 1919,2-1,FC Wien
Sat Sep 10 1955,SK Admira Vienna,5-2,Kapfenberger SV 1919
Sat Sep 10 1955,Esv Austria Graz,1-6,1. Simmeringer SC
Sat Sep 10 1955,FC Wien,2-0,Austria Salzburg
Sat Sep 10 1955,FC Stadlau,3-3,Sturm Graz
Sun Sep 11 1955,SC Wacker Wien,3-3,Rapid Wien
Sun Sep 11 1955,Austria Wien,1-1,First Vienna FC
Sun Sep 11 1955,Grazer Ak,3-4,Sportclub
Sat Sep 17 1955,Sportclub,2-1,Esv Austria Graz
Sun Sep 18 1955,Kapfenberger SV 1919,0-1,Rapid Wien
Sun Sep 18 1955,FC Stadlau,1-2,Austria Wien
Sun Sep 18 1955,First Vienna FC,3-0,FC Wien
Sun Sep 18 1955,Austria Salzburg,2-1,SK Admira Vienna
Sun Sep 18 1955,SC Wacker Wien,2-4,Grazer Ak
Sun Sep 18 1955,Sturm Graz,3-3,1. Simmeringer SC
Sat Sep 24 1955,1. Simmeringer SC,4-4,Sportclub
Sat Sep 24 1955,Esv Austria Graz,0-1,SC Wacker Wien
Sun Sep 25 1955,First Vienna FC,1-0,SK Admira Vienna
Sun Sep 25 1955,Rapid Wien,5-2,Austria Salzburg
Sun Sep 25 1955,Austria Wien,3-1,Sturm Graz
Sun Sep 25 1955,FC Wien,1-1,FC Stadlau
Sun Sep 25 1955,Grazer Ak,1-1,Kapfenberger SV 1919
Sat Oct 1 1955,SC Wacker Wien,4-1,1. Simmeringer SC
Sat Oct 1 1955,Austria Salzburg,3-0,Grazer Ak
Sun Oct 2 1955,First Vienna FC,4-1,Rapid Wien
Sun Oct 2 1955,Austria Wien,4-1,FC Wien
Sun Oct 2 1955,FC Stadlau,2-1,SK Admira Vienna
Sun Oct 2 1955,Kapfenberger SV 1919,1-0,Esv Austria Graz
Sun Oct 2 1955,Sturm Graz,0-1,Sportclub
Sat Oct 8 1955,Rapid Wien,4-0,FC Stadlau
Sat Oct 8 1955,Esv Austria Graz,0-2,Austria Salzburg
Sat Oct 8 1955,1. Simmeringer SC,2-0,Kapfenberger SV 1919
Sun Oct 9 1955,Sportclub,0-3,SC Wacker Wien
Sun Oct 9 1955,Grazer Ak,3-3,First Vienna FC
Sun Oct 9 1955,SK Admira Vienna,0-2,Austria Wien
Sun Oct 9 1955,FC Wien,0-1,Sturm Graz
Sat Oct 22 1955,FC Wien,0-3,SK Admira Vienna
Sat Oct 22 1955,FC Stadlau,2-2,Grazer Ak
Sun Oct 23 1955,Austria Wien,1-3,Rapid Wien
Sun Oct 23 1955,First Vienna FC,9-2,Esv Austria Graz
Sun Oct 23 1955,Austria Salzburg,2-0,1. Simmeringer SC
Sun Oct 23 1955,Sturm Graz,0-1,SC Wacker Wien
Sun Oct 23 1955,Kapfenberger SV 1919,1-1,Sportclub
Sat Nov 5 1955,Esv Austria Graz,1-2,FC Stadlau
Sat Nov 5 1955,SC Wacker Wien,6-0,Kapfenberger SV 1919
Sun Nov 6 1955,1. Simmeringer SC,3-2,First Vienna FC
Sun Nov 6 1955,Rapid Wien,2-1,FC Wien
Sun Nov 6 1955,SK Admira Vienna,1-0,Sturm Graz
Sun Nov 6 1955,Sportclub,3-3,Austria Salzburg
Sun Nov 6 1955,Grazer Ak,1-4,Austria Wien
Sat Nov 12 1955,FC Wien,1-4,Grazer Ak
Sun Nov 13 1955,SK Admira Vienna,3-5,Rapid Wien
Sun Nov 13 1955,First Vienna FC,2-0,Sportclub
Sun Nov 13 1955,Austria Wien,9-1,Esv Austria Graz
Sun Nov 13 1955,FC Stadlau,2-4,1. Simmeringer SC
Sun Nov 13 1955,Sturm Graz,3-3,Kapfenberger SV 1919
Sun Nov 13 1955,Austria Salzburg,0-1,SC Wacker Wien
Sat Nov 26 1955,1. Simmeringer SC,0-0,Austria Wien
Sat Nov 26 1955,Rapid Wien,7-1,Sturm Graz
Sat Nov 26 1955,Esv Austria Graz,2-1,FC Wien
Sun Nov 27 1955,SC Wacker Wien,3-1,First Vienna FC
Sun Nov 27 1955,Sportclub,1-0,FC Stadlau
Sun Nov 27 1955,Grazer Ak,4-1,SK Admira Vienna
Sun Nov 27 1955,Kapfenberger SV 1919,5-0,Austria Salzburg
Sat Dec 3 1955,FC Wien,1-6,1. Simmeringer SC
Sat Dec 3 1955,SK Admira Vienna,5-1,Esv Austria Graz
Sun Dec 4 1955,Rapid Wien,5-1,Grazer Ak
Sun Dec 4 1955,Austria Wien,6-2,Sportclub
Sun Dec 4 1955,FC Stadlau,2-3,SC Wacker Wien
Sun Dec 4 1955,First Vienna FC,5-1,Kapfenberger SV 1919
Sun Dec 4 1955,Sturm Graz,4-4,Austria Salzburg
Sat Dec 10 1955,Esv Austria Graz,0-1,Rapid Wien
Sat Dec 10 1955,Sportclub,3-1,FC Wien
Sat Dec 10 1955,1. Simmeringer SC,2-1,SK Admira Vienna
Sun Dec 11 1955,SC Wacker Wien,3-1,Austria Wien
Sun Dec 11 1955,Austria Salzburg,6-4,First Vienna FC
Sun Dec 11 1955,Grazer Ak,2-0,Sturm Graz
Sun Dec 11 1955,Kapfenberger SV 1919,0-1,FC Stadlau
Sat Feb 25 1956,Esv Austria Graz,0-2,Grazer Ak
Sun Feb 26 1956,Austria Salzburg,2-2,FC Stadlau
Sun Mar 4 1956,FC Stadlau,3-3,First Vienna FC
Sun Mar 4 1956,Esv Austria Graz,0-5,Sturm Graz
Tue Mar 6 1956,SC Wacker Wien,8-1,FC Wien
Wed Mar 7 1956,Sportclub,3-2,SK Admira Vienna
Wed Mar 7 1956,1. Simmeringer SC,1-4,Rapid Wien
Wed Mar 7 1956,Kapfenberger SV 1919,2-3,Austria Wien
Sat Mar 10 1956,1. Simmeringer SC,7-1,Esv Austria Graz
Sat Mar 10 1956,Sportclub,3-1,Grazer Ak
Sun Mar 11 1956,Rapid Wien,0-2,SC Wacker Wien
Sun Mar 11 1956,First Vienna FC,3-2,Austria Wien
Sun Mar 11 1956,Sturm Graz,0-2,FC Stadlau
Sun Mar 11 1956,Kapfenberger SV 1919,4-3,SK Admira Vienna
Sun Mar 11 1956,Austria Salzburg,3-0,FC Wien
Sat Mar 17 1956,Esv Austria Graz,2-1,Sportclub
Sat Mar 17 1956,1. Simmeringer SC,8-3,Sturm Graz
Sun Mar 18 1956,Grazer Ak,0-7,SC Wacker Wien
Sun Mar 18 1956,Rapid Wien,6-0,Kapfenberger SV 1919
Sun Mar 18 1956,FC Wien,2-3,First Vienna FC
Sun Mar 18 1956,Austria Wien,6-2,FC Stadlau
Sun Mar 18 1956,SK Admira Vienna,4-2,Austria Salzburg
Sun Mar 25 1956,FC Wien,2-1,Kapfenberger SV 1919
Sat Apr 7 1956,Sportclub,5-1,1. Simmeringer SC
Sun Apr 8 1956,Sturm Graz,2-1,Austria Wien
Sun Apr 8 1956,Austria Salzburg,0-4,Rapid Wien
Sun Apr 8 1956,SK Admira Vienna,1-2,First Vienna FC
Sun Apr 8 1956,SC Wacker Wien,3-0,Esv Austria Graz
