Date,Team 1,FT,Team 2
Sat Aug 27 1955,Kickers Offenbach,3-1,Viktoria Aschaffenburg
Sun Aug 28 1955,Jahn Regensburg,3-0,TSV Schwaben Augsburg
Sun Aug 28 1955,Vfb Stuttgart,7-0,Spvgg Greuther Fuerth
Sun Aug 28 1955,Eintracht Frankfurt,3-0,TSV 1860 Muenchen
Sun Aug 28 1955,Karlsruher SC,4-2,SSV Reutlingen
Sun Aug 28 1955,1 FC Schweinfurt 05,1-0,Stuttgarter Kickers
Sun Aug 28 1955,FC Augsburg,1-3,FSV Frankfurt
Sun Aug 28 1955,1 FC Nuernberg,1-0,VFR Mannheim
Sun Aug 28 1955,1 Fsv Mainz 05,2-3,SG 99 Andernach
Sun Aug 28 1955,Tura Ludwigshafen,1-0,Wormatia Worms
Sun Aug 28 1955,Eintracht Bad Kreuznach,4-1,FK Pirmasens
Sun Aug 28 1955,Tus Koblenz,3-0,Eintracht Trier
Sun Aug 28 1955,VFR Kaiserslautern,0-0,1 FC Saarbruecken
Sun Aug 28 1955,VFR Frankenthal,3-1,FV Engers 07
Sun Aug 28 1955,Saar 05 Saarbruecken,1-4,1 FC Kaiserslautern
Sun Aug 28 1955,Borussia Neunkirchen,1-0,Phoenix Ludwigshafen
Sun Aug 28 1955,Schwarz Weiss Essen,1-2,Westfalia Herne
Sun Aug 28 1955,Borussia Dortmund,4-1,Rot Weiss Essen
Sun Aug 28 1955,Preussen Dellbrueck,4-2,Alemannia Aachen
Sun Aug 28 1955,Hamborn 07,4-0,Wuppertaler SV
Sun Aug 28 1955,Preussen Munster,5-5,Bayer Leverkusen
Sun Aug 28 1955,SV Sodingen,3-1,1 FC Koeln
Sun Aug 28 1955,FC Schalke 04,1-2,Fortuna Duesseldorf
Sun Aug 28 1955,Duisburger SV,3-2,Bor Moenchengladbach
Wed Aug 31 1955,Wuppertaler SV,1-4,FC Schalke 04
Wed Aug 31 1955,Bayer Leverkusen,3-0,SV Sodingen
Wed Aug 31 1955,Westfalia Herne,3-1,Duisburger SV
Wed Aug 31 1955,Alemannia Aachen,2-1,Hamborn 07
Wed Aug 31 1955,Rot Weiss Essen,2-0,Preussen Munster
Wed Aug 31 1955,1 FC Koeln,4-1,Schwarz Weiss Essen
Wed Aug 31 1955,Bor Moenchengladbach,1-2,Preussen Dellbrueck
Wed Aug 31 1955,Fortuna Duesseldorf,1-0,Borussia Dortmund
Sun Sep 4 1955,VFR Mannheim,3-2,1 FC Schweinfurt 05
Sun Sep 4 1955,Viktoria Aschaffenburg,2-1,Vfb Stuttgart
Sun Sep 4 1955,Stuttgarter Kickers,3-5,Eintracht Frankfurt
Sun Sep 4 1955,FSV Frankfurt,0-1,Kickers Offenbach
Sun Sep 4 1955,TSV 1860 Muenchen,2-1,Jahn Regensburg
Sun Sep 4 1955,SSV Reutlingen,2-0,FC Augsburg
Sun Sep 4 1955,TSV Schwaben Augsburg,1-2,1 FC Nuernberg
Sun Sep 4 1955,Spvgg Greuther Fuerth,2-3,Karlsruher SC
Sun Sep 4 1955,1 FC Kaiserslautern,2-1,VFR Frankenthal
Sun Sep 4 1955,Eintracht Trier,3-4,1 Fsv Mainz 05
Sun Sep 4 1955,Phoenix Ludwigshafen,2-0,Saar 05 Saarbruecken
Sun Sep 4 1955,Wormatia Worms,5-1,VFR Kaiserslautern
Sun Sep 4 1955,1 FC Saarbruecken,3-2,Tus Koblenz
Sun Sep 4 1955,FK Pirmasens,1-0,Borussia Neunkirchen
Sun Sep 4 1955,FV Engers 07,2-2,Tura Ludwigshafen
Sun Sep 4 1955,SG 99 Andernach,2-1,Eintracht Bad Kreuznach
Sun Sep 4 1955,Preussen Dellbrueck,2-0,Wuppertaler SV
Sun Sep 4 1955,Hamborn 07,1-3,Fortuna Duesseldorf
Sun Sep 4 1955,FC Schalke 04,1-0,Rot Weiss Essen
Sun Sep 4 1955,SV Sodingen,4-4,Westfalia Herne
Sun Sep 4 1955,Preussen Munster,3-1,1 FC Koeln
Sun Sep 4 1955,Duisburger SV,2-2,Alemannia Aachen
Sun Sep 4 1955,Borussia Dortmund,5-1,Bayer Leverkusen
Sun Sep 4 1955,Schwarz Weiss Essen,1-1,Bor Moenchengladbach
Sun Sep 11 1955,Kickers Offenbach,4-0,SSV Reutlingen
Sun Sep 11 1955,Vfb Stuttgart,0-4,FSV Frankfurt
Sun Sep 11 1955,Karlsruher SC,4-3,Viktoria Aschaffenburg
Sun Sep 11 1955,FC Augsburg,1-4,Spvgg Greuther Fuerth
Sun Sep 11 1955,Jahn Regensburg,1-0,Stuttgarter Kickers
Sun Sep 11 1955,Eintracht Frankfurt,5-3,VFR Mannheim
Sun Sep 11 1955,1 FC Schweinfurt 05,2-2,TSV Schwaben Augsburg
Sun Sep 11 1955,1 FC Nuernberg,1-0,TSV 1860 Muenchen
Sun Sep 11 1955,Borussia Neunkirchen,1-4,1 FC Kaiserslautern
Sun Sep 11 1955,VFR Frankenthal,6-2,Wormatia Worms
Sun Sep 11 1955,1 Fsv Mainz 05,1-1,FK Pirmasens
Sun Sep 11 1955,Eintracht Bad Kreuznach,3-2,Phoenix Ludwigshafen
Sun Sep 11 1955,Tus Koblenz,4-4,SG 99 Andernach
Sun Sep 11 1955,Tura Ludwigshafen,0-0,1 FC Saarbruecken
Sun Sep 11 1955,VFR Kaiserslautern,3-2,Eintracht Trier
Sun Sep 11 1955,Saar 05 Saarbruecken,7-0,FV Engers 07
Sun Sep 11 1955,Alemannia Aachen,3-2,FC Schalke 04
Sun Sep 11 1955,Wuppertaler SV,3-1,Borussia Dortmund
Sun Sep 11 1955,Westfalia Herne,0-2,Preussen Dellbrueck
Sun Sep 11 1955,Bayer Leverkusen,1-2,Schwarz Weiss Essen
Sun Sep 11 1955,Rot Weiss Essen,5-0,SV Sodingen
Sun Sep 11 1955,1 FC Koeln,1-1,Duisburger SV
Sun Sep 11 1955,Fortuna Duesseldorf,3-1,Preussen Munster
Sun Sep 11 1955,Bor Moenchengladbach,4-1,Hamborn 07
Sun Sep 18 1955,VFR Mannheim,4-1,Jahn Regensburg
Sun Sep 18 1955,Stuttgarter Kickers,3-2,1 FC Nuernberg
Sun Sep 18 1955,TSV 1860 Muenchen,3-0,1 FC Schweinfurt 05
Sun Sep 18 1955,TSV Schwaben Augsburg,2-2,Eintracht Frankfurt
Sun Sep 18 1955,Viktoria Aschaffenburg,0-2,FC Augsburg
Sun Sep 18 1955,FSV Frankfurt,2-3,Karlsruher SC
Sun Sep 18 1955,SSV Reutlingen,0-0,Vfb Stuttgart
Sun Sep 18 1955,Spvgg Greuther Fuerth,2-4,Kickers Offenbach
Sun Sep 18 1955,FV Engers 07,0-1,VFR Kaiserslautern
Sun Sep 18 1955,1 FC Saarbruecken,3-0,1 Fsv Mainz 05
Sun Sep 18 1955,1 FC Kaiserslautern,4-2,Tura Ludwigshafen
Sun Sep 18 1955,FK Pirmasens,1-1,Saar 05 Saarbruecken
Sun Sep 18 1955,Eintracht Trier,4-4,Eintracht Bad Kreuznach
Sun Sep 18 1955,Wormatia Worms,2-5,Tus Koblenz
Sun Sep 18 1955,Phoenix Ludwigshafen,0-0,VFR Frankenthal
Sun Sep 18 1955,SG 99 Andernach,0-4,Borussia Neunkirchen
Sun Sep 18 1955,Preussen Munster,4-3,Westfalia Herne
Sun Sep 18 1955,Schwarz Weiss Essen,1-1,Alemannia Aachen
Sun Sep 18 1955,SV Sodingen,4-1,Bor Moenchengladbach
Sun Sep 18 1955,Hamborn 07,4-3,Rot Weiss Essen
Sun Sep 18 1955,FC Schalke 04,4-3,Bayer Leverkusen
Sun Sep 18 1955,Borussia Dortmund,3-0,1 FC Koeln
Sun Sep 18 1955,Preussen Dellbrueck,0-0,Fortuna Duesseldorf
Sun Sep 25 1955,1 FC Saarbruecken,4-2,Eintracht Bad Kreuznach
Sun Sep 25 1955,SG 99 Andernach,2-2,Saar 05 Saarbruecken
Sun Sep 25 1955,Eintracht Trier,2-0,Borussia Neunkirchen
Sun Sep 25 1955,Duisburger SV,1-1,Wuppertaler SV
Sun Sep 25 1955,Preussen Munster,2-2,Bor Moenchengladbach
Sat Oct 1 1955,Eintracht Frankfurt,1-1,Viktoria Aschaffenburg
Sun Oct 2 1955,1 FC Nuernberg,5-0,SSV Reutlingen
