Date,Team 1,FT,Team 2
Sun Aug 21 1955,Nimes Olympique,1-5,Racing Club De France
Sun Aug 21 1955,As Saint Etienne,3-1,Stade Reims
Sun Aug 21 1955,FC Metz,3-1,FC Sochaux
Sun Aug 21 1955,As Troyes Savinienne,0-2,Toulouse FC
Sun Aug 21 1955,Lille OSC,2-0,As Monaco
Sun Aug 21 1955,OGC Nice,2-1,RC Strasbourg
Sun Aug 21 1955,Girondins Bordeaux,3-3,As Nancy
Sun Aug 21 1955,Olympique Marseille,2-2,RC Lens
Sun Aug 21 1955,Ua Sedan Torcy,2-2,Olympique Lyon
Sun Aug 28 1955,Racing Club De France,3-0,Girondins Bordeaux
Sun Aug 28 1955,As Monaco,2-3,As Saint Etienne
Sun Aug 28 1955,Olympique Lyon,2-4,OGC Nice
Sun Aug 28 1955,As Nancy,1-2,FC Metz
Sun Aug 28 1955,RC Lens,3-1,Nimes Olympique
Sun Aug 28 1955,Toulouse FC,1-1,Ua Sedan Torcy
Sun Aug 28 1955,FC Sochaux,5-1,As Troyes Savinienne
Sun Aug 28 1955,RC Strasbourg,3-1,Lille OSC
Sun Aug 28 1955,Stade Reims,1-1,Olympique Marseille
Sun Sep 4 1955,As Saint Etienne,4-0,As Troyes Savinienne
Sun Sep 4 1955,Stade Reims,1-3,OGC Nice
Sun Sep 4 1955,RC Lens,1-0,RC Strasbourg
Sun Sep 4 1955,As Nancy,1-2,Toulouse FC
Sun Sep 4 1955,Olympique Marseille,4-0,FC Metz
Sun Sep 4 1955,As Monaco,0-2,Ua Sedan Torcy
Sun Sep 4 1955,FC Sochaux,3-3,Lille OSC
Sun Sep 4 1955,Nimes Olympique,3-0,Girondins Bordeaux
Sun Sep 4 1955,Racing Club De France,1-2,Olympique Lyon
Sun Sep 11 1955,OGC Nice,5-2,RC Lens
Sun Sep 11 1955,RC Strasbourg,1-4,Racing Club De France
Sun Sep 11 1955,FC Metz,5-2,As Saint Etienne
Sun Sep 11 1955,Toulouse FC,0-1,FC Sochaux
Sun Sep 11 1955,Ua Sedan Torcy,1-1,Stade Reims
Sun Sep 11 1955,Lille OSC,3-2,Nimes Olympique
Sun Sep 11 1955,Olympique Lyon,2-0,As Nancy
Sun Sep 11 1955,Girondins Bordeaux,1-0,Olympique Marseille
Sun Sep 11 1955,As Troyes Savinienne,2-5,As Monaco
Sun Sep 18 1955,OGC Nice,7-1,Lille OSC
Sun Sep 18 1955,Racing Club De France,4-0,Olympique Marseille
Sun Sep 18 1955,Toulouse FC,4-1,FC Metz
Sun Sep 18 1955,RC Lens,2-2,As Saint Etienne
Sun Sep 18 1955,Olympique Lyon,3-0,As Troyes Savinienne
Sun Sep 18 1955,FC Sochaux,2-4,Girondins Bordeaux
Sun Sep 18 1955,RC Strasbourg,3-0,Ua Sedan Torcy
Sun Sep 18 1955,Stade Reims,0-2,As Monaco
Sun Sep 18 1955,As Nancy,3-1,Nimes Olympique
Sun Sep 25 1955,Ua Sedan Torcy,0-1,OGC Nice
Sun Sep 25 1955,Girondins Bordeaux,3-4,Toulouse FC
Sun Sep 25 1955,As Saint Etienne,3-2,Racing Club De France
Sun Sep 25 1955,FC Metz,1-1,Olympique Lyon
Sun Sep 25 1955,FC Sochaux,1-0,Nimes Olympique
Sun Sep 25 1955,As Monaco,5-2,RC Lens
Sun Sep 25 1955,Lille OSC,2-2,Stade Reims
Sun Sep 25 1955,Olympique Marseille,1-2,As Nancy
Sun Sep 25 1955,As Troyes Savinienne,3-0,RC Strasbourg
Sun Oct 2 1955,Nimes Olympique,1-1,OGC Nice
Sun Oct 2 1955,Racing Club De France,2-1,Lille OSC
Sun Oct 2 1955,As Saint Etienne,0-1,Olympique Lyon
Sun Oct 2 1955,As Monaco,1-0,Toulouse FC
Sun Oct 2 1955,FC Metz,2-1,As Troyes Savinienne
Sun Oct 2 1955,RC Lens,3-2,As Nancy
Sun Oct 2 1955,Stade Reims,3-0,FC Sochaux
Sun Oct 2 1955,Girondins Bordeaux,2-1,Ua Sedan Torcy
Sun Oct 2 1955,Olympique Marseille,3-1,RC Strasbourg
Wed Oct 12 1955,As Troyes Savinienne,1-1,Girondins Bordeaux
Thu Oct 13 1955,OGC Nice,1-2,Olympique Marseille
Thu Oct 13 1955,As Nancy,2-3,Racing Club De France
Thu Oct 13 1955,Olympique Lyon,1-1,As Monaco
Thu Oct 13 1955,Toulouse FC,0-2,Stade Reims
Thu Oct 13 1955,RC Strasbourg,5-2,As Saint Etienne
Thu Oct 13 1955,FC Sochaux,3-1,RC Lens
Thu Oct 13 1955,Lille OSC,4-1,FC Metz
Thu Oct 13 1955,Ua Sedan Torcy,2-1,Nimes Olympique
Sun Oct 16 1955,OGC Nice,1-0,Toulouse FC
Sun Oct 16 1955,FC Metz,1-3,Racing Club De France
Sun Oct 16 1955,RC Strasbourg,1-2,Olympique Lyon
Sun Oct 16 1955,Lille OSC,0-2,As Saint Etienne
Sun Oct 16 1955,Olympique Marseille,1-1,As Monaco
Sun Oct 16 1955,Girondins Bordeaux,1-2,RC Lens
Sun Oct 16 1955,Ua Sedan Torcy,2-1,FC Sochaux
Sun Oct 16 1955,Nimes Olympique,2-2,Stade Reims
Sun Oct 16 1955,As Troyes Savinienne,4-4,As Nancy
Sun Oct 30 1955,FC Sochaux,0-0,OGC Nice
Sun Oct 30 1955,Racing Club De France,1-1,As Troyes Savinienne
Sun Oct 30 1955,Olympique Lyon,2-1,Lille OSC
Sun Oct 30 1955,As Saint Etienne,3-1,Olympique Marseille
Sun Oct 30 1955,As Monaco,1-0,Nimes Olympique
Sun Oct 30 1955,Toulouse FC,4-4,RC Strasbourg
Sun Oct 30 1955,Stade Reims,3-0,Girondins Bordeaux
Sun Oct 30 1955,As Nancy,4-2,Ua Sedan Torcy
Sun Oct 30 1955,RC Lens,4-1,FC Metz
Tue Nov 1 1955,FC Metz,2-0,OGC Nice
Tue Nov 1 1955,Stade Reims,2-1,Racing Club De France
Tue Nov 1 1955,As Saint Etienne,0-0,FC Sochaux
Tue Nov 1 1955,RC Lens,1-0,Lille OSC
Tue Nov 1 1955,As Monaco,2-2,As Nancy
Tue Nov 1 1955,Olympique Marseille,3-0,Toulouse FC
Tue Nov 1 1955,Girondins Bordeaux,3-0,RC Strasbourg
Tue Nov 1 1955,As Troyes Savinienne,2-1,Ua Sedan Torcy
Sun Nov 6 1955,OGC Nice,2-0,Girondins Bordeaux
Sun Nov 6 1955,Olympique Lyon,1-1,Olympique Marseille
Sun Nov 6 1955,Racing Club De France,0-1,RC Lens
Sun Nov 6 1955,Toulouse FC,2-2,As Saint Etienne
Sun Nov 6 1955,As Nancy,1-4,Stade Reims
Sun Nov 6 1955,FC Sochaux,3-1,As Monaco
Sun Nov 6 1955,Ua Sedan Torcy,4-2,FC Metz
Sun Nov 6 1955,Lille OSC,4-0,As Troyes Savinienne
Sun Nov 6 1955,RC Strasbourg,2-1,Nimes Olympique
Sat Nov 12 1955,Girondins Bordeaux,2-1,FC Metz
Sun Nov 13 1955,As Saint Etienne,3-3,OGC Nice
Sun Nov 13 1955,RC Lens,1-0,Toulouse FC
Sun Nov 13 1955,Stade Reims,3-0,Olympique Lyon
Sun Nov 13 1955,Racing Club De France,2-5,FC Sochaux
Sun Nov 13 1955,As Monaco,0-0,RC Strasbourg
Sun Nov 13 1955,Olympique Marseille,2-2,Ua Sedan Torcy
Sun Nov 13 1955,As Nancy,3-1,Lille OSC
Sun Nov 13 1955,Nimes Olympique,5-2,As Troyes Savinienne
Sun Nov 20 1955,Olympique Lyon,0-1,RC Lens
Sun Nov 20 1955,As Monaco,4-2,OGC Nice
Sun Nov 20 1955,RC Strasbourg,0-1,Stade Reims
Sun Nov 20 1955,Toulouse FC,0-0,Racing Club De France
Sun Nov 20 1955,FC Sochaux,0-0,As Nancy
Sun Nov 20 1955,Ua Sedan Torcy,3-0,As Saint Etienne
Sun Nov 20 1955,As Troyes Savinienne,0-1,Olympique Marseille
Sun Nov 20 1955,Lille OSC,2-1,Girondins Bordeaux
Sun Nov 20 1955,FC Metz,2-2,Nimes Olympique
Thu Nov 24 1955,Nimes Olympique,2-1,Olympique Lyon
Sun Nov 27 1955,OGC Nice,2-0,As Troyes Savinienne
Sun Nov 27 1955,Stade Reims,3-0,RC Lens
Sun Nov 27 1955,Racing Club De France,2-1,As Monaco
Sun Nov 27 1955,Olympique Marseille,1-0,FC Sochaux
Sun Nov 27 1955,As Saint Etienne,1-1,As Nancy
Sun Nov 27 1955,Lille OSC,0-1,Ua Sedan Torcy
Sun Nov 27 1955,Girondins Bordeaux,2-0,Olympique Lyon
Sun Nov 27 1955,FC Metz,2-2,RC Strasbourg
Sun Nov 27 1955,Nimes Olympique,2-1,Toulouse FC
Sun Dec 4 1955,Stade Reims,2-1,As Troyes Savinienne
Sun Dec 4 1955,RC Lens,4-0,Ua Sedan Torcy
Sun Dec 4 1955,Racing Club De France,4-2,OGC Nice
Sun Dec 4 1955,Olympique Marseille,2-0,Nimes Olympique
Sun Dec 4 1955,As Saint Etienne,3-0,Girondins Bordeaux
Sun Dec 4 1955,As Monaco,4-0,FC Metz
Sun Dec 4 1955,FC Sochaux,1-2,Olympique Lyon
Sun Dec 4 1955,As Nancy,3-1,RC Strasbourg
Sun Dec 4 1955,Toulouse FC,4-2,Lille OSC
Sun Dec 11 1955,OGC Nice,3-0,As Nancy
Sun Dec 11 1955,FC Metz,1-1,Stade Reims
Sun Dec 11 1955,As Troyes Savinienne,3-0,RC Lens
Sun Dec 11 1955,Lille OSC,0-3,Olympique Marseille
Sun Dec 11 1955,Ua Sedan Torcy,3-0,Racing Club De France
Sun Dec 11 1955,Girondins Bordeaux,0-2,As Monaco
Sun Dec 11 1955,Nimes Olympique,1-1,As Saint Etienne
Sun Dec 11 1955,Olympique Lyon,2-2,Toulouse FC
Sun Dec 11 1955,RC Strasbourg,1-0,FC Sochaux
Sun Dec 18 1955,OGC Nice,2-1,As Saint Etienne
Sun Dec 18 1955,Olympique Lyon,2-1,Stade Reims
Sun Dec 18 1955,Toulouse FC,4-2,RC Lens
Sun Dec 18 1955,FC Sochaux,1-1,Racing Club De France
Sun Dec 18 1955,Ua Sedan Torcy,2-1,Olympique Marseille
Sun Dec 18 1955,RC Strasbourg,2-1,As Monaco
Sun Dec 18 1955,Lille OSC,1-2,As Nancy
Sun Dec 18 1955,FC Metz,1-1,Girondins Bordeaux
Sun Dec 18 1955,As Troyes Savinienne,4-2,Nimes Olympique
Sun Jan 1 1956,Toulouse FC,1-1,OGC Nice
Sun Jan 1 1956,Stade Reims,1-1,Nimes Olympique
Sun Jan 1 1956,RC Lens,2-0,Girondins Bordeaux
Sun Jan 1 1956,Olympique Lyon,2-0,RC Strasbourg
Sun Jan 1 1956,As Monaco,3-0,Olympique Marseille
Sun Jan 1 1956,As Saint Etienne,4-1,Lille OSC
Sun Jan 1 1956,FC Sochaux,0-2,Ua Sedan Torcy
Sun Jan 1 1956,Racing Club De France,1-2,FC Metz
Sun Jan 1 1956,As Nancy,1-0,As Troyes Savinienne
Sun Jan 15 1956,OGC Nice,1-2,FC Sochaux
Sun Jan 15 1956,Girondins Bordeaux,2-3,Stade Reims
Sun Jan 15 1956,FC Metz,2-3,RC Lens
Sun Jan 15 1956,Ua Sedan Torcy,1-0,As Nancy
Sun Jan 15 1956,As Troyes Savinienne,0-2,Racing Club De France
Sun Jan 15 1956,Olympique Marseille,2-2,As Saint Etienne
Sun Jan 15 1956,Lille OSC,4-1,Olympique Lyon
Sun Jan 15 1956,Nimes Olympique,6-2,As Monaco
Sun Jan 15 1956,RC Strasbourg,1-2,Toulouse FC
Sun Jan 22 1956,OGC Nice,2-1,Nimes Olympique
Sun Jan 22 1956,FC Sochaux,4-3,Stade Reims
Sun Jan 22 1956,As Nancy,1-0,RC Lens
Sun Jan 22 1956,Ua Sedan Torcy,1-1,Girondins Bordeaux
Sun Jan 22 1956,Olympique Lyon,2-1,As Saint Etienne
Sun Jan 22 1956,Lille OSC,6-1,Racing Club De France
Sun Jan 22 1956,Toulouse FC,3-1,As Monaco
Sun Jan 22 1956,RC Strasbourg,5-0,Olympique Marseille
Sun Jan 22 1956,As Troyes Savinienne,1-1,FC Metz
Sun Jan 29 1956,Olympique Marseille,0-0,OGC Nice
Sun Jan 29 1956,RC Lens,2-1,FC Sochaux
Sun Jan 29 1956,Stade Reims,0-1,Toulouse FC
