Date,Team 1,FT,Team 2
Sun Oct 4 1942,Genoa CFc,6-1,Vicenza Calcio
Sun Oct 4 1942,Unione Triestina,0-0,Lazio Roma
Sun Oct 4 1942,As Roma,1-0,Acf Fiorentina
Sun Oct 4 1942,Juventus,1-1,AC Milan
Sun Oct 4 1942,Bologna FC,2-0,Atalanta
Sun Oct 4 1942,As Bari,2-0,Ac Liguria
Sun Oct 4 1942,Inter,1-0,Torino FC
Sun Oct 4 1942,As Livorno,2-1,Ac Venezia
Sun Oct 11 1942,Vicenza Calcio,1-2,As Roma
Sun Oct 11 1942,Ac Venezia,1-1,Juventus
Sun Oct 11 1942,Atalanta,2-0,As Bari
Sun Oct 11 1942,Acf Fiorentina,2-2,Unione Triestina
Sun Oct 11 1942,Lazio Roma,2-1,Bologna FC
Sun Oct 11 1942,Ac Liguria,1-1,Inter
Sun Oct 11 1942,Torino FC,1-2,As Livorno
Sun Oct 11 1942,AC Milan,0-0,Genoa CFc
Sun Oct 18 1942,Acf Fiorentina,4-2,Vicenza Calcio
Sun Oct 18 1942,As Bari,2-1,Lazio Roma
Sun Oct 18 1942,Genoa CFc,5-1,Ac Venezia
Sun Oct 18 1942,Juventus,2-5,Torino FC
Sun Oct 18 1942,As Livorno,3-1,Ac Liguria
Sun Oct 18 1942,As Roma,1-1,AC Milan
Sun Oct 18 1942,Unione Triestina,0-0,Bologna FC
Sun Oct 18 1942,Inter,1-0,Atalanta
Sun Oct 25 1942,Vicenza Calcio,2-1,Unione Triestina
Sun Oct 25 1942,Ac Venezia,0-0,As Roma
Sun Oct 25 1942,Torino FC,3-1,Genoa CFc
Sun Oct 25 1942,AC Milan,1-3,Acf Fiorentina
Sun Oct 25 1942,Ac Liguria,1-0,Juventus
Sun Oct 25 1942,Lazio Roma,3-1,Inter
Sun Oct 25 1942,Bologna FC,4-0,As Bari
Sun Oct 25 1942,Atalanta,0-2,As Livorno
Sun Nov 1 1942,Acf Fiorentina,2-1,Ac Venezia
Sun Nov 1 1942,Unione Triestina,1-1,As Bari
Sun Nov 1 1942,Vicenza Calcio,1-1,AC Milan
Sun Nov 1 1942,As Roma,0-4,Torino FC
Sun Nov 1 1942,As Livorno,4-2,Lazio Roma
Sun Nov 1 1942,Genoa CFc,3-0,Ac Liguria
Sun Nov 1 1942,Inter,1-0,Bologna FC
Sun Nov 1 1942,Juventus,5-1,Atalanta
Sun Nov 8 1942,Ac Venezia,0-1,Vicenza Calcio
Sun Nov 8 1942,Torino FC,5-0,Acf Fiorentina
Sun Nov 8 1942,AC Milan,2-0,Unione Triestina
Sun Nov 8 1942,Ac Liguria,3-0,As Roma
Sun Nov 8 1942,Lazio Roma,5-3,Juventus
Sun Nov 8 1942,Atalanta,3-1,Genoa CFc
Sun Nov 8 1942,As Bari,1-0,Inter
