Date,Team 1,FT,Team 2
Sat Sep 1 1906,Aston Villa,4-2,Blackburn Rovers
Sat Sep 1 1906,Bristol City,1-2,Manchester United
Sat Sep 1 1906,Bury FC,0-0,Sheffield Wednesday
Sat Sep 1 1906,Liverpool FC,1-0,Stoke City
Sat Sep 1 1906,Manchester City,1-4,Arsenal FC
Sat Sep 1 1906,Middlesbrough FC,2-2,Everton FC
Sat Sep 1 1906,Newcastle United,4-2,Sunderland Afc
Sat Sep 1 1906,Notts County,0-0,Bolton Wanderers
Sat Sep 1 1906,Preston North End,2-0,Birmingham City
Sat Sep 1 1906,Sheffield United,2-0,Derby County
Mon Sep 3 1906,Birmingham City,2-2,Bristol City
Mon Sep 3 1906,Bury FC,4-1,Arsenal FC
Mon Sep 3 1906,Derby County,2-2,Manchester United
Mon Sep 3 1906,Everton FC,9-1,Manchester City
Mon Sep 3 1906,Sheffield Wednesday,2-2,Newcastle United
Mon Sep 3 1906,Stoke City,0-2,Aston Villa
Sat Sep 8 1906,Arsenal FC,2-0,Middlesbrough FC
Sat Sep 8 1906,Birmingham City,2-4,Newcastle United
Sat Sep 8 1906,Blackburn Rovers,1-1,Liverpool FC
Sat Sep 8 1906,Bolton Wanderers,6-1,Sheffield United
Sat Sep 8 1906,Derby County,2-1,Bury FC
Sat Sep 8 1906,Everton FC,1-0,Preston North End
Sat Sep 8 1906,Manchester United,0-0,Notts County
Sat Sep 8 1906,Sheffield Wednesday,3-1,Manchester City
Sat Sep 8 1906,Stoke City,0-3,Bristol City
Sat Sep 8 1906,Sunderland Afc,2-1,Aston Villa
Mon Sep 10 1906,Aston Villa,1-0,Stoke City
Mon Sep 10 1906,Liverpool FC,2-2,Bury FC
Sat Sep 15 1906,Aston Villa,4-1,Birmingham City
Sat Sep 15 1906,Bolton Wanderers,1-0,Derby County
Sat Sep 15 1906,Bristol City,3-0,Blackburn Rovers
Sat Sep 15 1906,Liverpool FC,1-2,Sunderland Afc
Sat Sep 15 1906,Manchester City,2-2,Bury FC
Sat Sep 15 1906,Middlesbrough FC,1-3,Sheffield Wednesday
Sat Sep 15 1906,Newcastle United,1-0,Everton FC
Sat Sep 15 1906,Notts County,2-2,Stoke City
Sat Sep 15 1906,Preston North End,0-3,Arsenal FC
Sat Sep 15 1906,Sheffield United,0-2,Manchester United
Mon Sep 17 1906,Everton FC,2-2,Notts County
Sat Sep 22 1906,Arsenal FC,2-0,Newcastle United
Sat Sep 22 1906,Birmingham City,2-1,Liverpool FC
Sat Sep 22 1906,Blackburn Rovers,0-2,Notts County
Sat Sep 22 1906,Bury FC,1-1,Middlesbrough FC
Sat Sep 22 1906,Derby County,2-2,Manchester City
Sat Sep 22 1906,Everton FC,1-2,Aston Villa
Sat Sep 22 1906,Manchester United,1-2,Bolton Wanderers
Sat Sep 22 1906,Sheffield Wednesday,2-1,Preston North End
Sat Sep 22 1906,Stoke City,1-1,Sheffield United
Sat Sep 22 1906,Sunderland Afc,3-3,Bristol City
Sat Sep 29 1906,Aston Villa,2-2,Arsenal FC
Sat Sep 29 1906,Bolton Wanderers,1-1,Stoke City
Sat Sep 29 1906,Bristol City,0-0,Birmingham City
Sat Sep 29 1906,Liverpool FC,1-2,Everton FC
Sat Sep 29 1906,Manchester United,1-1,Derby County
Sat Sep 29 1906,Middlesbrough FC,2-3,Manchester City
Sat Sep 29 1906,Newcastle United,5-1,Sheffield Wednesday
Sat Sep 29 1906,Notts County,0-0,Sunderland Afc
Sat Sep 29 1906,Preston North End,3-2,Bury FC
Sat Sep 29 1906,Sheffield United,3-0,Blackburn Rovers
Sat Oct 6 1906,Arsenal FC,2-1,Liverpool FC
Sat Oct 6 1906,Birmingham City,2-0,Notts County
Sat Oct 6 1906,Blackburn Rovers,2-3,Bolton Wanderers
Sat Oct 6 1906,Bury FC,3-2,Newcastle United
Sat Oct 6 1906,Derby County,1-0,Middlesbrough FC
Sat Oct 6 1906,Everton FC,2-0,Bristol City
Sat Oct 6 1906,Manchester City,1-1,Preston North End
Sat Oct 6 1906,Sheffield Wednesday,2-1,Aston Villa
Sat Oct 6 1906,Stoke City,1-2,Manchester United
Sat Oct 6 1906,Sunderland Afc,1-2,Sheffield United
Sat Oct 13 1906,Aston Villa,3-1,Bury FC
Sat Oct 13 1906,Bolton Wanderers,1-0,Sunderland Afc
Sat Oct 13 1906,Bristol City,1-3,Arsenal FC
Sat Oct 13 1906,Liverpool FC,1-2,Sheffield Wednesday
Sat Oct 13 1906,Manchester United,1-1,Blackburn Rovers
Sat Oct 13 1906,Newcastle United,2-0,Manchester City
Sat Oct 13 1906,Notts County,0-1,Everton FC
Sat Oct 13 1906,Preston North End,4-2,Middlesbrough FC
Sat Oct 13 1906,Sheffield United,2-0,Birmingham City
Sat Oct 13 1906,Stoke City,2-1,Derby County
Sat Oct 20 1906,Arsenal FC,1-0,Notts County
Sat Oct 20 1906,Birmingham City,4-2,Bolton Wanderers
Sat Oct 20 1906,Blackburn Rovers,3-1,Stoke City
Sat Oct 20 1906,Bury FC,1-3,Liverpool FC
Sat Oct 20 1906,Derby County,3-0,Preston North End
Sat Oct 20 1906,Everton FC,4-2,Sheffield United
Sat Oct 20 1906,Manchester City,4-2,Aston Villa
Sat Oct 20 1906,Middlesbrough FC,0-3,Newcastle United
Sat Oct 20 1906,Sheffield Wednesday,3-0,Bristol City
Sat Oct 20 1906,Sunderland Afc,4-1,Manchester United
Sat Oct 27 1906,Aston Villa,2-3,Middlesbrough FC
Sat Oct 27 1906,Blackburn Rovers,5-1,Derby County
Sat Oct 27 1906,Bolton Wanderers,1-3,Everton FC
Sat Oct 27 1906,Bristol City,2-0,Bury FC
Sat Oct 27 1906,Liverpool FC,5-4,Manchester City
Sat Oct 27 1906,Manchester United,2-1,Birmingham City
Sat Oct 27 1906,Newcastle United,2-1,Preston North End
Sat Oct 27 1906,Notts County,2-2,Sheffield Wednesday
Sat Oct 27 1906,Sheffield United,4-2,Arsenal FC
Sat Oct 27 1906,Stoke City,2-2,Sunderland Afc
Sat Nov 3 1906,Arsenal FC,2-2,Bolton Wanderers
Sat Nov 3 1906,Birmingham City,2-1,Stoke City
Sat Nov 3 1906,Bury FC,3-0,Notts County
Sat Nov 3 1906,Derby County,0-0,Newcastle United
Sat Nov 3 1906,Everton FC,3-0,Manchester United
Sat Nov 3 1906,Manchester City,0-1,Bristol City
Sat Nov 3 1906,Middlesbrough FC,0-1,Liverpool FC
Sat Nov 3 1906,Preston North End,2-0,Aston Villa
Sat Nov 3 1906,Sheffield Wednesday,2-2,Sheffield United
Sat Nov 3 1906,Sunderland Afc,1-0,Blackburn Rovers
Sat Nov 10 1906,Aston Villa,0-0,Newcastle United
Sat Nov 10 1906,Blackburn Rovers,1-0,Birmingham City
Sat Nov 10 1906,Bolton Wanderers,0-0,Sheffield Wednesday
Sat Nov 10 1906,Bristol City,3-0,Middlesbrough FC
Sat Nov 10 1906,Liverpool FC,6-1,Preston North End
Sat Nov 10 1906,Manchester United,1-0,Arsenal FC
Sat Nov 10 1906,Notts County,0-0,Manchester City
Sat Nov 10 1906,Sheffield United,3-0,Bury FC
Sat Nov 10 1906,Stoke City,2-0,Everton FC
Sat Nov 10 1906,Sunderland Afc,0-2,Derby County
Mon Nov 12 1906,Stoke City,1-1,Blackburn Rovers
Sat Nov 17 1906,Arsenal FC,2-1,Stoke City
Sat Nov 17 1906,Birmingham City,2-0,Sunderland Afc
Sat Nov 17 1906,Bury FC,2-3,Bolton Wanderers
Sat Nov 17 1906,Derby County,0-1,Aston Villa
Sat Nov 17 1906,Everton FC,2-0,Blackburn Rovers
Sat Nov 17 1906,Manchester City,0-2,Sheffield United
Sat Nov 17 1906,Middlesbrough FC,2-0,Notts County
Sat Nov 17 1906,Newcastle United,2-0,Liverpool FC
Sat Nov 17 1906,Preston North End,3-1,Bristol City
Sat Nov 17 1906,Sheffield Wednesday,5-2,Manchester United
Sat Nov 24 1906,Birmingham City,2-1,Derby County
Sat Nov 24 1906,Blackburn Rovers,2-3,Arsenal FC
Sat Nov 24 1906,Bolton Wanderers,1-1,Manchester City
Sat Nov 24 1906,Bristol City,2-1,Newcastle United
Sat Nov 24 1906,Liverpool FC,5-2,Aston Villa
Sat Nov 24 1906,Manchester United,2-4,Bury FC
Sat Nov 24 1906,Notts County,0-0,Preston North End
Sat Nov 24 1906,Sheffield United,1-1,Middlesbrough FC
Sat Nov 24 1906,Stoke City,1-1,Sheffield Wednesday
Sat Nov 24 1906,Sunderland Afc,1-0,Everton FC
Sat Dec 1 1906,Arsenal FC,0-1,Sunderland Afc
Sat Dec 1 1906,Aston Villa,3-2,Bristol City
Sat Dec 1 1906,Bury FC,2-0,Stoke City
Sat Dec 1 1906,Derby County,0-1,Liverpool FC
Sat Dec 1 1906,Everton FC,3-0,Birmingham City
Sat Dec 1 1906,Manchester City,3-0,Manchester United
Sat Dec 1 1906,Middlesbrough FC,0-0,Bolton Wanderers
Sat Dec 1 1906,Newcastle United,4-3,Notts County
Sat Dec 1 1906,Preston North End,2-1,Sheffield United
Sat Dec 1 1906,Sheffield Wednesday,3-1,Blackburn Rovers
Sat Dec 8 1906,Birmingham City,5-1,Arsenal FC
Sat Dec 8 1906,Blackburn Rovers,4-1,Bury FC
Sat Dec 8 1906,Bristol City,3-1,Liverpool FC
Sat Dec 8 1906,Everton FC,2-0,Derby County
Sat Dec 8 1906,Manchester United,3-1,Middlesbrough FC
