Date,Team 1,FT,Team 2
Sun Sep 13 1953,Valencia CF,3-0,Athletic Bilbao
Sun Sep 13 1953,Espanyol Barcelona,3-1,Atletico Madrid
Sun Sep 13 1953,Real Jaen,3-1,Sevilla FC
Sun Sep 13 1953,Sporting Gijon,0-0,Real Oviedo
Sun Sep 13 1953,Celta Vigo,1-2,Racing Santander
Sun Sep 13 1953,Real Valladolid,2-1,Deportivo La Coruna
Sun Sep 13 1953,Real Madrid,2-0,CA Osasuna
Sun Sep 13 1953,Real Sociedad,0-3,FC Barcelona
Sun Sep 20 1953,Real Oviedo,0-1,Celta Vigo
Sun Sep 20 1953,FC Barcelona,6-2,Real Jaen
Sun Sep 20 1953,Deportivo La Coruna,2-1,Sporting Gijon
Sun Sep 20 1953,Athletic Bilbao,2-3,Real Madrid
Sun Sep 20 1953,Racing Santander,3-1,Valencia CF
Sun Sep 20 1953,CA Osasuna,2-3,Espanyol Barcelona
Sun Sep 20 1953,Atletico Madrid,1-1,Real Sociedad
Sun Sep 20 1953,Sevilla FC,3-1,Real Valladolid
Sun Sep 27 1953,Real Jaen,1-0,Atletico Madrid
Sun Sep 27 1953,Celta Vigo,3-1,Deportivo La Coruna
Sun Sep 27 1953,Real Madrid,4-2,Racing Santander
Sun Sep 27 1953,Valencia CF,3-0,Real Oviedo
Sun Sep 27 1953,Sporting Gijon,3-1,Sevilla FC
Sun Sep 27 1953,CA Osasuna,3-2,Athletic Bilbao
Sun Sep 27 1953,Real Valladolid,2-2,FC Barcelona
Sun Sep 27 1953,Espanyol Barcelona,1-1,Real Sociedad
Sun Oct 4 1953,FC Barcelona,3-1,Sporting Gijon
Sun Oct 4 1953,Atletico Madrid,1-2,Real Valladolid
Sun Oct 4 1953,Racing Santander,3-0,CA Osasuna
Sun Oct 4 1953,Deportivo La Coruna,1-1,Valencia CF
Sun Oct 4 1953,Real Oviedo,0-4,Real Madrid
Sun Oct 4 1953,Athletic Bilbao,0-0,Espanyol Barcelona
Sun Oct 4 1953,Sevilla FC,1-0,Celta Vigo
Sun Oct 4 1953,Real Sociedad,2-1,Real Jaen
