Date,Team 1,FT,Team 2
Sun Aug 23 1953,Olympique Marseille,0-4,Nimes Olympique
Sun Aug 23 1953,Le Havre Ac,2-0,As Saint Etienne
Sun Aug 23 1953,RC Lens,2-3,OGC Nice
Sun Aug 23 1953,As Monaco,2-3,Toulouse FC
Sun Aug 23 1953,RC Strasbourg,2-1,Lille OSC
Sun Aug 23 1953,FC Metz,0-1,Stade Reims
Sun Aug 23 1953,FC Sete,1-0,As Nancy
Sun Aug 23 1953,FC Sochaux,1-1,Girondins Bordeaux
Sun Aug 23 1953,RC Roubaix,1-1,Stade Francais
Sat Aug 29 1953,Stade Francais,1-1,Olympique Marseille
Sun Aug 30 1953,Nimes Olympique,5-2,FC Sete
Sun Aug 30 1953,Stade Reims,4-1,FC Sochaux
Sun Aug 30 1953,OGC Nice,3-1,RC Roubaix
Sun Aug 30 1953,Girondins Bordeaux,5-2,RC Strasbourg
Sun Aug 30 1953,RC Lens,1-1,Toulouse FC
Sun Aug 30 1953,Lille OSC,2-1,Le Havre Ac
Sun Aug 30 1953,As Nancy,2-1,FC Metz
Sun Aug 30 1953,As Saint Etienne,1-1,As Monaco
Sun Sep 6 1953,Stade Reims,2-1,Nimes Olympique
Sun Sep 6 1953,Girondins Bordeaux,3-2,Stade Francais
Sun Sep 6 1953,Toulouse FC,3-2,As Nancy
Sun Sep 6 1953,RC Strasbourg,4-0,FC Sete
Sun Sep 6 1953,Lille OSC,3-1,OGC Nice
Sun Sep 6 1953,Le Havre Ac,1-0,Olympique Marseille
Sun Sep 6 1953,As Saint Etienne,5-2,RC Lens
Sun Sep 6 1953,As Monaco,0-2,RC Roubaix
Sun Sep 6 1953,FC Metz,1-1,FC Sochaux
Thu Sep 10 1953,RC Roubaix,0-2,Girondins Bordeaux
Thu Sep 10 1953,RC Lens,0-0,Stade Reims
Thu Sep 10 1953,Stade Francais,1-3,Nimes Olympique
Thu Sep 10 1953,RC Strasbourg,2-0,Toulouse FC
Thu Sep 10 1953,FC Sochaux,0-1,Le Havre Ac
Thu Sep 10 1953,OGC Nice,2-1,As Nancy
Thu Sep 10 1953,FC Sete,1-2,As Saint Etienne
Thu Sep 10 1953,Olympique Marseille,1-1,Lille OSC
Thu Sep 10 1953,FC Metz,1-0,As Monaco
Sun Sep 13 1953,Girondins Bordeaux,3-0,FC Metz
Sun Sep 13 1953,FC Sete,0-2,Stade Reims
Sun Sep 13 1953,Nimes Olympique,1-0,RC Roubaix
Sun Sep 13 1953,Toulouse FC,4-1,OGC Nice
Sun Sep 13 1953,As Saint Etienne,1-0,RC Strasbourg
Sun Sep 13 1953,Lille OSC,0-0,FC Sochaux
Sun Sep 13 1953,As Monaco,4-1,Le Havre Ac
Sun Sep 13 1953,Stade Francais,5-2,RC Lens
Sun Sep 13 1953,As Nancy,2-1,Olympique Marseille
Sun Sep 27 1953,FC Sete,0-2,Girondins Bordeaux
Sun Sep 27 1953,Olympique Marseille,0-2,Stade Reims
Sun Sep 27 1953,FC Sochaux,1-2,As Saint Etienne
Sun Sep 27 1953,RC Lens,4-1,Nimes Olympique
Sun Sep 27 1953,RC Strasbourg,3-0,As Monaco
Sun Sep 27 1953,Le Havre Ac,1-1,Toulouse FC
Sun Sep 27 1953,FC Metz,2-2,Lille OSC
Sun Sep 27 1953,OGC Nice,1-1,Stade Francais
Sun Sep 27 1953,RC Roubaix,4-2,As Nancy
Sun Oct 4 1953,Toulouse FC,2-1,Stade Francais
Sun Oct 4 1953,Le Havre Ac,1-2,RC Strasbourg
Sun Oct 4 1953,Lille OSC,3-1,FC Sete
Thu Oct 8 1953,Girondins Bordeaux,3-0,Olympique Marseille
Thu Oct 8 1953,Stade Reims,2-2,RC Roubaix
Thu Oct 8 1953,As Saint Etienne,3-2,FC Metz
Thu Oct 8 1953,Nimes Olympique,1-1,OGC Nice
Thu Oct 8 1953,As Nancy,3-1,RC Lens
Thu Oct 8 1953,As Monaco,0-0,FC Sochaux
Sun Oct 11 1953,OGC Nice,3-4,Girondins Bordeaux
Sun Oct 11 1953,Stade Francais,1-2,Stade Reims
Sun Oct 11 1953,RC Roubaix,0-1,As Saint Etienne
Sun Oct 11 1953,FC Sochaux,1-3,Toulouse FC
Sun Oct 11 1953,Nimes Olympique,1-0,As Nancy
Sun Oct 11 1953,RC Lens,0-2,Lille OSC
Sun Oct 11 1953,FC Metz,2-1,RC Strasbourg
Sun Oct 11 1953,FC Sete,4-4,Le Havre Ac
Sun Oct 11 1953,Olympique Marseille,5-1,As Monaco
Sun Oct 25 1953,Girondins Bordeaux,4-3,As Monaco
Sun Oct 25 1953,Stade Reims,4-2,Le Havre Ac
Sun Oct 25 1953,Toulouse FC,3-1,RC Roubaix
Sun Oct 25 1953,Nimes Olympique,4-1,FC Sochaux
Sun Oct 25 1953,Lille OSC,1-0,As Saint Etienne
Sun Oct 25 1953,As Nancy,0-0,RC Strasbourg
Sun Oct 25 1953,OGC Nice,5-0,FC Sete
Sun Oct 25 1953,Stade Francais,2-1,FC Metz
Sun Oct 25 1953,RC Lens,4-1,Olympique Marseille
Sun Nov 1 1953,Le Havre Ac,2-3,Girondins Bordeaux
Sun Nov 1 1953,FC Sochaux,7-1,As Nancy
Sun Nov 1 1953,RC Strasbourg,2-4,Stade Reims
Sun Nov 1 1953,As Saint Etienne,1-1,Toulouse FC
Sun Nov 1 1953,As Monaco,0-1,Lille OSC
Sun Nov 1 1953,FC Metz,2-0,Nimes Olympique
Sun Nov 1 1953,Olympique Marseille,0-0,OGC Nice
Sun Nov 1 1953,RC Roubaix,0-4,RC Lens
Sun Nov 1 1953,FC Sete,0-0,Stade Francais
Sun Nov 8 1953,Girondins Bordeaux,1-0,As Nancy
Sun Nov 8 1953,Stade Reims,1-1,Toulouse FC
Sun Nov 8 1953,Lille OSC,0-0,Nimes Olympique
Sun Nov 8 1953,As Saint Etienne,2-1,Stade Francais
Sun Nov 8 1953,As Monaco,0-3,OGC Nice
Sun Nov 8 1953,RC Strasbourg,4-2,RC Roubaix
Sun Nov 8 1953,Le Havre Ac,1-2,RC Lens
Sun Nov 8 1953,FC Metz,1-0,FC Sete
Sun Nov 8 1953,FC Sochaux,1-1,Olympique Marseille
Sun Nov 15 1953,Nimes Olympique,2-0,Girondins Bordeaux
Sun Nov 15 1953,As Nancy,1-0,Stade Reims
Sun Nov 15 1953,Toulouse FC,0-0,FC Metz
Sun Nov 15 1953,Stade Francais,0-0,Lille OSC
Sun Nov 15 1953,OGC Nice,5-2,As Saint Etienne
Sun Nov 15 1953,Olympique Marseille,5-1,RC Strasbourg
Sun Nov 15 1953,RC Lens,0-0,As Monaco
Sun Nov 15 1953,FC Sete,0-0,FC Sochaux
Sun Nov 15 1953,RC Roubaix,3-1,Le Havre Ac
Sun Nov 22 1953,Girondins Bordeaux,1-3,Lille OSC
Sun Nov 22 1953,Stade Reims,0-1,As Saint Etienne
Sun Nov 22 1953,Nimes Olympique,2-0,Le Havre Ac
Sun Nov 22 1953,Toulouse FC,2-2,Olympique Marseille
Sun Nov 22 1953,OGC Nice,4-1,FC Sochaux
Sun Nov 22 1953,Stade Francais,0-1,RC Strasbourg
Sun Nov 22 1953,RC Lens,4-0,FC Metz
Sun Nov 22 1953,RC Roubaix,1-0,FC Sete
Sun Nov 22 1953,As Nancy,1-1,As Monaco
Sun Nov 29 1953,As Saint Etienne,2-0,Girondins Bordeaux
Sun Nov 29 1953,Lille OSC,1-0,Toulouse FC
Sun Nov 29 1953,As Monaco,2-1,Stade Reims
Sun Nov 29 1953,FC Metz,0-0,OGC Nice
Sun Nov 29 1953,RC Strasbourg,2-1,Nimes Olympique
Sun Nov 29 1953,FC Sete,3-1,RC Lens
Sun Nov 29 1953,Olympique Marseille,3-2,RC Roubaix
Sun Nov 29 1953,Le Havre Ac,2-2,As Nancy
Sun Nov 29 1953,FC Sochaux,4-0,Stade Francais
Sun Dec 6 1953,Lille OSC,2-0,RC Roubaix
Sun Dec 6 1953,Stade Reims,4-3,OGC Nice
Sun Dec 6 1953,Girondins Bordeaux,1-2,RC Lens
Sun Dec 6 1953,As Saint Etienne,0-0,Olympique Marseille
Sun Dec 6 1953,Toulouse FC,1-0,Nimes Olympique
Sun Dec 6 1953,RC Strasbourg,1-0,FC Sochaux
Sun Dec 6 1953,As Nancy,0-0,Stade Francais
Sun Dec 6 1953,Le Havre Ac,3-1,FC Metz
Sun Dec 6 1953,As Monaco,2-1,FC Sete
Sun Dec 13 1953,Lille OSC,0-1,Stade Reims
Sun Dec 13 1953,As Saint Etienne,3-1,As Nancy
Sun Dec 13 1953,Girondins Bordeaux,0-0,Toulouse FC
Sun Dec 13 1953,RC Strasbourg,2-2,OGC Nice
Sun Dec 13 1953,As Monaco,2-0,Nimes Olympique
Sun Dec 13 1953,FC Sochaux,1-1,RC Lens
Sun Dec 13 1953,FC Metz,4-2,RC Roubaix
Sun Dec 13 1953,Le Havre Ac,1-3,Stade Francais
Sun Dec 13 1953,FC Sete,2-1,Olympique Marseille
Sun Dec 20 1953,Stade Reims,1-2,Girondins Bordeaux
Sun Dec 20 1953,As Nancy,1-1,Lille OSC
Sun Dec 20 1953,Toulouse FC,2-0,FC Sete
Sun Dec 20 1953,Nimes Olympique,1-0,As Saint Etienne
Sun Dec 20 1953,OGC Nice,4-0,Le Havre Ac
Sun Dec 20 1953,RC Lens,3-1,RC Strasbourg
Sun Dec 20 1953,Olympique Marseille,1-1,FC Metz
Sun Dec 20 1953,Stade Francais,0-4,As Monaco
Sun Dec 20 1953,RC Roubaix,1-1,FC Sochaux
Sun Dec 27 1953,Stade Reims,2-0,FC Sete
Sun Dec 27 1953,FC Metz,2-2,Girondins Bordeaux
Sun Dec 27 1953,OGC Nice,0-2,Toulouse FC
Sun Dec 27 1953,FC Sochaux,2-2,Lille OSC
Sun Dec 27 1953,RC Strasbourg,2-1,As Saint Etienne
Sun Dec 27 1953,RC Roubaix,4-2,Nimes Olympique
Sun Dec 27 1953,RC Lens,1-2,Stade Francais
Sun Dec 27 1953,Le Havre Ac,1-2,As Monaco
Sun Dec 27 1953,Olympique Marseille,0-1,As Nancy
Sun Jan 3 1954,Girondins Bordeaux,7-1,FC Sochaux
Sun Jan 3 1954,Stade Reims,3-1,FC Metz
Sun Jan 3 1954,Lille OSC,3-0,RC Strasbourg
Sun Jan 3 1954,Toulouse FC,1-1,As Monaco
Sun Jan 3 1954,OGC Nice,6-1,RC Lens
Sun Jan 3 1954,As Saint Etienne,0-1,Le Havre Ac
Sun Jan 3 1954,Nimes Olympique,2-1,Olympique Marseille
Sun Jan 3 1954,As Nancy,3-1,FC Sete
Sun Jan 3 1954,Stade Francais,1-1,RC Roubaix
Sun Jan 10 1954,RC Strasbourg,1-2,Girondins Bordeaux
Sun Jan 10 1954,FC Sochaux,1-3,Stade Reims
Sun Jan 10 1954,Le Havre Ac,1-1,Lille OSC
Sun Jan 10 1954,Toulouse FC,1-1,RC Lens
Sun Jan 10 1954,As Monaco,1-1,As Saint Etienne
Sun Jan 10 1954,RC Roubaix,3-2,OGC Nice
Sun Jan 10 1954,FC Sete,2-1,Nimes Olympique
Sun Jan 10 1954,FC Metz,2-4,As Nancy
Sun Jan 10 1954,Olympique Marseille,3-1,Stade Francais
Sun Jan 24 1954,Stade Francais,0-1,Girondins Bordeaux
Sun Jan 24 1954,Nimes Olympique,1-1,Stade Reims
Sun Jan 24 1954,OGC Nice,3-0,Lille OSC
Sun Jan 24 1954,As Nancy,4-2,Toulouse FC
Sun Jan 24 1954,RC Lens,2-0,As Saint Etienne
Sun Jan 24 1954,FC Sete,0-0,RC Strasbourg
Sun Jan 24 1954,RC Roubaix,2-0,As Monaco
Sun Jan 24 1954,Olympique Marseille,5-1,Le Havre Ac
Sun Jan 24 1954,FC Sochaux,3-0,FC Metz
Sun Jan 31 1954,Girondins Bordeaux,4-1,OGC Nice
Sun Jan 31 1954,Stade Reims,1-3,Stade Francais
Sun Jan 31 1954,Lille OSC,1-0,RC Lens
Sun Jan 31 1954,Toulouse FC,2-2,FC Sochaux
Sun Jan 31 1954,As Saint Etienne,2-1,RC Roubaix
Sun Jan 31 1954,RC Strasbourg,2-2,FC Metz
Sun Jan 31 1954,As Nancy,4-2,Nimes Olympique
Sun Jan 31 1954,As Monaco,1-1,Olympique Marseille
