Date,Team 1,FT,Team 2
Sun Sep 13 1953,Inter,2-0,Lazio Roma
Sun Sep 13 1953,Juventus,3-1,Unione Triestina
Sun Sep 13 1953,Legnano,1-2,Acf Fiorentina
Sun Sep 13 1953,Ssc Napoli,3-0,US Palermo
Sun Sep 13 1953,Novara Calcio,4-2,SPAL Ferrara
Sun Sep 13 1953,As Roma,4-0,Genoa CFc
Sun Sep 13 1953,Sampdoria,1-1,Torino FC
Sun Sep 13 1953,Udinese Calcio,2-2,AC Milan
Sun Sep 13 1953,Bologna FC,2-1,Atalanta
Sun Sep 20 1953,Acf Fiorentina,2-0,As Roma
Sun Sep 20 1953,Unione Triestina,3-1,Bologna FC
Sun Sep 20 1953,Torino FC,0-2,Ssc Napoli
Sun Sep 20 1953,SPAL Ferrara,2-1,Sampdoria
Sun Sep 20 1953,US Palermo,4-0,Udinese Calcio
Sun Sep 20 1953,AC Milan,0-0,Novara Calcio
Sun Sep 20 1953,Genoa CFc,1-3,Juventus
Sun Sep 20 1953,Atalanta,0-2,Inter
Sun Sep 20 1953,Lazio Roma,1-1,Legnano
Sun Sep 27 1953,US Palermo,3-3,Legnano
Sun Sep 27 1953,Inter,4-2,SPAL Ferrara
Sun Sep 27 1953,Unione Triestina,1-1,Genoa CFc
Sun Sep 27 1953,Sampdoria,2-1,AC Milan
Sun Sep 27 1953,As Roma,3-0,Udinese Calcio
Sun Sep 27 1953,Bologna FC,2-0,Torino FC
Sun Sep 27 1953,Juventus,0-0,Acf Fiorentina
Sun Sep 27 1953,Ssc Napoli,6-3,Atalanta
Sun Sep 27 1953,Novara Calcio,2-1,Lazio Roma
Sun Oct 4 1953,Legnano,1-1,Inter
Sun Oct 4 1953,Udinese Calcio,1-2,Sampdoria
Sun Oct 4 1953,Torino FC,1-0,Novara Calcio
Sun Oct 4 1953,AC Milan,4-0,Unione Triestina
Sun Oct 4 1953,Lazio Roma,2-1,Juventus
Sun Oct 4 1953,Genoa CFc,3-3,Bologna FC
Sun Oct 4 1953,Acf Fiorentina,3-1,US Palermo
Sun Oct 4 1953,Atalanta,1-1,As Roma
Sun Oct 4 1953,SPAL Ferrara,1-1,Ssc Napoli
Sun Oct 11 1953,Genoa CFc,1-0,Atalanta
Sun Oct 11 1953,Ssc Napoli,0-1,AC Milan
Sun Oct 11 1953,Unione Triestina,1-0,US Palermo
Sun Oct 11 1953,As Roma,2-2,Torino FC
Sun Oct 11 1953,Novara Calcio,0-0,Udinese Calcio
Sun Oct 11 1953,Bologna FC,1-0,Lazio Roma
Sun Oct 11 1953,Inter,2-1,Acf Fiorentina
Sun Oct 11 1953,Juventus,1-0,Sampdoria
Sun Oct 11 1953,Legnano,1-3,SPAL Ferrara
Sun Oct 18 1953,Lazio Roma,0-4,Ssc Napoli
