Date,Team 1,FT,Team 2
Sun Aug 9 1953,1 FC Schweinfurt 05,1-2,Kickers Offenbach
Sun Aug 9 1953,FSV Frankfurt,2-3,Vfb Stuttgart
Sun Aug 9 1953,Bayern Muenchen,3-3,Karlsruher SC
Sun Aug 9 1953,Spvgg Greuther Fuerth,2-0,VFR Mannheim
Sun Aug 9 1953,FC Augsburg,0-3,1 FC Nuernberg
Sun Aug 9 1953,Waldhof Mannheim,5-0,Jahn Regensburg
Sun Aug 9 1953,Viktoria Aschaffenburg,2-2,Eintracht Frankfurt
Sun Aug 9 1953,Stuttgarter Kickers,3-0,Hessen Kassel
Sun Aug 9 1953,VFR Frankenthal,4-2,1 FC Kaiserslautern
Sun Aug 9 1953,ASV Landau,1-2,FK Pirmasens
Sun Aug 9 1953,FV Speyer,2-3,Wormatia Worms
Sun Aug 9 1953,VFR Kaiserslautern,5-0,1 FC Saarbruecken
Sun Aug 9 1953,Phoenix Ludwigshafen,2-3,Borussia Neunkirchen
Sun Aug 9 1953,VFR Kirn,3-2,Tura Ludwigshafen
Sun Aug 9 1953,Eintracht Trier,2-0,1 Fsv Mainz 05
Sun Aug 9 1953,Saar 05 Saarbruecken,1-0,Tus Koblenz
Sun Aug 9 1953,Fortuna Duesseldorf,3-1,Bor Moenchengladbach
Sun Aug 9 1953,Rot Weiss Essen,4-1,Preussen Dellbrueck
Sun Aug 9 1953,1 FC Koeln,4-0,STV Horst Emscher
Sun Aug 9 1953,FC Schalke 04,1-0,Vfl Bochum
Sun Aug 9 1953,MSV Duisburg,0-0,Borussia Dortmund
Sun Aug 9 1953,Rheydter SV,2-2,Alemannia Aachen
Sun Aug 9 1953,SV Sodingen,2-0,Schwarz Weiss Essen
Sun Aug 9 1953,Preussen Munster,4-0,Bayer Leverkusen
Sun Aug 16 1953,ASV Landau,3-1,Wormatia Worms
Sat Aug 22 1953,Kickers Offenbach,3-2,FSV Frankfurt
Sat Aug 22 1953,Karlsruher SC,3-0,Spvgg Greuther Fuerth
Sat Aug 22 1953,MSV Duisburg,1-4,Rot Weiss Essen
Sun Aug 23 1953,Hessen Kassel,1-2,Viktoria Aschaffenburg
Sun Aug 23 1953,Eintracht Frankfurt,4-1,Waldhof Mannheim
Sun Aug 23 1953,Jahn Regensburg,1-2,FC Augsburg
Sun Aug 23 1953,1 FC Nuernberg,4-0,Stuttgarter Kickers
Sun Aug 23 1953,VFR Mannheim,2-0,1 FC Schweinfurt 05
Sun Aug 23 1953,Vfb Stuttgart,4-0,Bayern Muenchen
Sun Aug 23 1953,1 FC Kaiserslautern,4-1,ASV Landau
Sun Aug 23 1953,FK Pirmasens,2-1,VFR Frankenthal
Sun Aug 23 1953,Tura Ludwigshafen,2-1,VFR Kaiserslautern
Sun Aug 23 1953,1 FC Saarbruecken,2-1,VFR Kirn
Sun Aug 23 1953,Wormatia Worms,2-1,Saar 05 Saarbruecken
Sun Aug 23 1953,1 Fsv Mainz 05,1-1,Phoenix Ludwigshafen
Sun Aug 23 1953,Tus Koblenz,3-0,FV Speyer
Sun Aug 23 1953,Borussia Neunkirchen,5-1,Eintracht Trier
Sun Aug 23 1953,Bayer Leverkusen,3-3,1 FC Koeln
Sun Aug 23 1953,Schwarz Weiss Essen,1-1,Preussen Munster
Sun Aug 23 1953,Preussen Dellbrueck,0-1,SV Sodingen
Sun Aug 23 1953,Alemannia Aachen,2-1,Fortuna Duesseldorf
Sun Aug 23 1953,Bor Moenchengladbach,0-1,FC Schalke 04
Sun Aug 23 1953,STV Horst Emscher,2-3,Rheydter SV
Sun Aug 23 1953,Vfl Bochum,1-3,Borussia Dortmund
Sun Aug 30 1953,1 FC Schweinfurt 05,3-1,Karlsruher SC
Sun Aug 30 1953,FSV Frankfurt,6-2,VFR Mannheim
Sun Aug 30 1953,Bayern Muenchen,1-1,Kickers Offenbach
Sun Aug 30 1953,Spvgg Greuther Fuerth,2-2,Vfb Stuttgart
Sun Aug 30 1953,FC Augsburg,2-4,Eintracht Frankfurt
Sun Aug 30 1953,Waldhof Mannheim,3-3,Hessen Kassel
Sun Aug 30 1953,Viktoria Aschaffenburg,1-3,1 FC Nuernberg
Sun Aug 30 1953,Stuttgarter Kickers,3-1,Jahn Regensburg
Sun Aug 30 1953,VFR Frankenthal,0-3,1 Fsv Mainz 05
Sun Aug 30 1953,Saar 05 Saarbruecken,0-1,FK Pirmasens
Sun Aug 30 1953,Phoenix Ludwigshafen,3-0,Tus Koblenz
Sun Aug 30 1953,VFR Kaiserslautern,3-2,Borussia Neunkirchen
Sun Aug 30 1953,Eintracht Trier,1-0,Tura Ludwigshafen
Sun Aug 30 1953,VFR Kirn,0-3,1 FC Kaiserslautern
Sun Aug 30 1953,FV Speyer,2-2,1 FC Saarbruecken
Sun Aug 30 1953,1 FC Koeln,1-1,Alemannia Aachen
Sun Aug 30 1953,Rot Weiss Essen,2-1,Schwarz Weiss Essen
Sun Aug 30 1953,Rheydter SV,1-2,Bor Moenchengladbach
Sun Aug 30 1953,FC Schalke 04,4-1,MSV Duisburg
Sun Aug 30 1953,SV Sodingen,3-1,Bayer Leverkusen
Sun Aug 30 1953,Borussia Dortmund,4-0,Preussen Dellbrueck
Sun Aug 30 1953,Fortuna Duesseldorf,0-0,Vfl Bochum
Sun Aug 30 1953,Preussen Munster,3-0,STV Horst Emscher
Sat Sep 5 1953,Eintracht Frankfurt,7-0,Stuttgarter Kickers
Sun Sep 6 1953,Hessen Kassel,4-2,FC Augsburg
Sun Sep 6 1953,Jahn Regensburg,3-0,Viktoria Aschaffenburg
Sun Sep 6 1953,1 FC Nuernberg,2-0,Waldhof Mannheim
Sun Sep 6 1953,Kickers Offenbach,1-1,Spvgg Greuther Fuerth
Sun Sep 6 1953,VFR Mannheim,1-3,Bayern Muenchen
Sun Sep 6 1953,Karlsruher SC,3-2,FSV Frankfurt
Sun Sep 6 1953,Vfb Stuttgart,2-1,1 FC Schweinfurt 05
Sun Sep 6 1953,Tura Ludwigshafen,2-1,Phoenix Ludwigshafen
Sun Sep 6 1953,VFR Kaiserslautern,2-3,1 FC Kaiserslautern
Sun Sep 6 1953,Wormatia Worms,1-0,VFR Frankenthal
Sun Sep 6 1953,1 Fsv Mainz 05,5-0,ASV Landau
Sun Sep 6 1953,Borussia Neunkirchen,7-0,VFR Kirn
Sun Sep 6 1953,Tus Koblenz,3-0,Eintracht Trier
Sun Sep 6 1953,1 FC Saarbruecken,5-2,Saar 05 Saarbruecken
Sun Sep 6 1953,FK Pirmasens,2-0,FV Speyer
Sun Sep 6 1953,Bor Moenchengladbach,0-8,Borussia Dortmund
Sun Sep 6 1953,STV Horst Emscher,4-1,Fortuna Duesseldorf
Sun Sep 6 1953,Alemannia Aachen,2-3,FC Schalke 04
Sun Sep 6 1953,MSV Duisburg,0-1,SV Sodingen
Sun Sep 6 1953,Preussen Dellbrueck,0-2,Preussen Munster
Sun Sep 6 1953,Schwarz Weiss Essen,1-1,1 FC Koeln
Sun Sep 6 1953,Vfl Bochum,4-3,Rot Weiss Essen
Sun Sep 6 1953,Bayer Leverkusen,5-1,Rheydter SV
Sat Sep 12 1953,Bayern Muenchen,2-6,Spvgg Greuther Fuerth
Sun Sep 13 1953,Eintracht Frankfurt,2-0,Hessen Kassel
Sun Sep 13 1953,1 FC Nuernberg,4-0,Jahn Regensburg
Sun Sep 13 1953,Waldhof Mannheim,0-0,Kickers Offenbach
Sun Sep 13 1953,FC Augsburg,2-1,VFR Mannheim
Sun Sep 13 1953,Stuttgarter Kickers,4-1,Karlsruher SC
Sun Sep 13 1953,Viktoria Aschaffenburg,1-2,Vfb Stuttgart
Sun Sep 13 1953,1 FC Schweinfurt 05,1-0,FSV Frankfurt
Sun Sep 13 1953,VFR Frankenthal,0-4,1 FC Saarbruecken
Sun Sep 13 1953,Eintracht Trier,3-2,Wormatia Worms
Sun Sep 13 1953,FV Speyer,0-2,Borussia Neunkirchen
Sun Sep 13 1953,Phoenix Ludwigshafen,3-3,FK Pirmasens
Sun Sep 13 1953,VFR Kirn,1-2,1 Fsv Mainz 05
Sun Sep 13 1953,ASV Landau,0-3,Tura Ludwigshafen
Sun Sep 13 1953,VFR Kaiserslautern,1-0,Tus Koblenz
Sun Sep 13 1953,Saar 05 Saarbruecken,0-5,1 FC Kaiserslautern
Sun Sep 13 1953,FC Schalke 04,1-1,Preussen Dellbrueck
Sun Sep 13 1953,Rot Weiss Essen,4-3,Bayer Leverkusen
Sun Sep 13 1953,Borussia Dortmund,2-3,Schwarz Weiss Essen
Sun Sep 13 1953,SV Sodingen,0-0,STV Horst Emscher
Sun Sep 13 1953,1 FC Koeln,3-0,Bor Moenchengladbach
Sun Sep 13 1953,Preussen Munster,1-2,Alemannia Aachen
