Date,Team 1,FT,Team 2
Sun Aug 14 1960,Jahn Regensburg,3-3,Kickers Offenbach
Sun Aug 14 1960,Eintracht Frankfurt,2-0,TSV 1860 Muenchen
Sun Aug 14 1960,Spvgg Bayern Hof,0-2,Karlsruher SC
Sun Aug 14 1960,VFR Mannheim,1-2,1 FC Nuernberg
Sun Aug 14 1960,1 FC Schweinfurt 05,2-2,Waldhof Mannheim
Sun Aug 14 1960,Spvgg Greuther Fuerth,1-3,Vfb Stuttgart
Sun Aug 14 1960,Bayern Muenchen,3-1,SSV Ulm 1846
Sun Aug 14 1960,SV 1911 Niederlahnstein,2-2,Phoenix Ludwigshafen
Sun Aug 14 1960,Borussia Neunkirchen,4-1,Tura Ludwigshafen
Sun Aug 14 1960,Sportfreunde Saarbruecken,1-1,1 FC Kaiserslautern
Sun Aug 14 1960,VFR Frankenthal,3-1,1 FC Saarbruecken
Sun Aug 14 1960,Wormatia Worms,4-2,Saar 05 Saarbruecken
Sun Aug 14 1960,Eintracht Trier,1-3,Tus Koblenz
Sun Aug 14 1960,FK Pirmasens,1-0,Eintracht Bad Kreuznach
Sun Aug 14 1960,Ludwigshafener SC,1-1,1 Fsv Mainz 05
Sun Aug 14 1960,SV Sodingen,5-3,Duisburger SV
Sun Aug 14 1960,Bor Moenchengladbach,1-3,Hamborn 07
Sun Aug 14 1960,Rot Weiss Essen,3-0,Preussen Munster
Sun Aug 14 1960,Alemannia Aachen,4-0,Vfl Bochum
Sun Aug 14 1960,Borussia Dortmund,4-1,Viktoria Koeln
Sun Aug 14 1960,Rot Weiss Oberhausen,2-2,Westfalia Herne
Sun Aug 14 1960,MSV Duisburg,5-2,TSV Marl Huels
Tue Aug 16 1960,1 FC Koeln,3-3,FC Schalke 04
Sat Aug 20 1960,FSV Frankfurt,1-0,Spvgg Greuther Fuerth
Sun Aug 21 1960,SSV Ulm 1846,3-2,SSV Reutlingen
Sun Aug 21 1960,Vfb Stuttgart,2-0,1 FC Schweinfurt 05
Sun Aug 21 1960,Waldhof Mannheim,4-4,Bayern Muenchen
Sun Aug 21 1960,Kickers Offenbach,2-1,Eintracht Frankfurt
Sun Aug 21 1960,1 FC Nuernberg,6-0,Jahn Regensburg
Sun Aug 21 1960,Karlsruher SC,1-0,VFR Mannheim
Sun Aug 21 1960,TSV 1860 Muenchen,2-5,Spvgg Bayern Hof
Sun Aug 21 1960,Tus Koblenz,1-0,SV 1911 Niederlahnstein
Sun Aug 21 1960,Phoenix Ludwigshafen,1-0,VFR Frankenthal
