Date,Team 1,FT,Team 2
Sun Sep 11 1960,Athletic Bilbao,0-2,FC Barcelona
Sun Sep 11 1960,Espanyol Barcelona,3-0,Valencia CF
Sun Sep 11 1960,Elche CF,2-2,Sevilla FC
Sun Sep 11 1960,Racing Santander,2-1,Real Zaragoza
Sun Sep 11 1960,Real Valladolid,3-0,Real Oviedo
Sun Sep 11 1960,Real Sociedad,1-0,Granada CF
Sun Sep 11 1960,Real Betis,2-0,RCD Mallorca
Sun Sep 11 1960,Atletico Madrid,1-0,Real Madrid
Sat Sep 17 1960,Valencia CF,1-0,Athletic Bilbao
Sun Sep 18 1960,Real Oviedo,2-1,Real Betis
Sun Sep 18 1960,Granada CF,1-1,Elche CF
Sun Sep 18 1960,RCD Mallorca,2-1,Racing Santander
Sun Sep 18 1960,Real Zaragoza,4-1,Atletico Madrid
Sun Sep 18 1960,Sevilla FC,2-0,Espanyol Barcelona
Sun Sep 18 1960,Real Madrid,3-1,Real Sociedad
Sun Sep 18 1960,FC Barcelona,2-0,Real Valladolid
Sat Sep 24 1960,Valencia CF,6-0,Sevilla FC
Sun Sep 25 1960,Real Betis,1-3,FC Barcelona
Sun Sep 25 1960,Atletico Madrid,2-1,RCD Mallorca
Sun Sep 25 1960,Espanyol Barcelona,3-1,Granada CF
Sun Sep 25 1960,Athletic Bilbao,4-1,Real Valladolid
Sun Sep 25 1960,Real Sociedad,2-2,Real Zaragoza
Sun Sep 25 1960,Elche CF,3-4,Real Madrid
Sun Sep 25 1960,Racing Santander,3-0,Real Oviedo
Sun Oct 2 1960,RCD Mallorca,0-0,Real Sociedad
Sun Oct 2 1960,Real Valladolid,5-1,Real Betis
Sun Oct 2 1960,FC Barcelona,2-0,Racing Santander
Sun Oct 2 1960,Granada CF,2-2,Valencia CF
Sun Oct 2 1960,Sevilla FC,3-1,Athletic Bilbao
Sun Oct 2 1960,Real Madrid,2-0,Espanyol Barcelona
Sun Oct 2 1960,Real Oviedo,0-0,Atletico Madrid
Sun Oct 2 1960,Real Zaragoza,1-1,Elche CF
Sat Oct 8 1960,Valencia CF,0-1,Real Madrid
Sun Oct 9 1960,Espanyol Barcelona,5-0,Real Zaragoza
Sun Oct 9 1960,Elche CF,2-0,RCD Mallorca
Sun Oct 9 1960,Sevilla FC,0-0,Granada CF
Sun Oct 9 1960,Racing Santander,3-1,Real Valladolid
Sun Oct 9 1960,Athletic Bilbao,0-0,Real Betis
Sun Oct 9 1960,Atletico Madrid,2-0,FC Barcelona
Sun Oct 9 1960,Real Sociedad,2-0,Real Oviedo
Sun Oct 16 1960,Real Zaragoza,1-1,Valencia CF
Sun Oct 16 1960,Real Betis,0-0,Racing Santander
Sun Oct 16 1960,FC Barcelona,6-2,Real Sociedad
Sun Oct 16 1960,Real Oviedo,4-0,Elche CF
Sun Oct 16 1960,RCD Mallorca,3-0,Espanyol Barcelona
Sun Oct 16 1960,Granada CF,2-0,Athletic Bilbao
Sun Oct 16 1960,Real Madrid,1-1,Sevilla FC
Sun Oct 16 1960,Real Valladolid,0-2,Atletico Madrid
Sat Oct 22 1960,Valencia CF,2-1,RCD Mallorca
Sun Oct 23 1960,Sevilla FC,1-1,Real Zaragoza
Sun Oct 23 1960,Real Sociedad,0-0,Real Valladolid
Sun Oct 23 1960,Athletic Bilbao,3-1,Racing Santander
Sun Oct 23 1960,Atletico Madrid,2-2,Real Betis
Sun Oct 23 1960,Elche CF,2-1,FC Barcelona
Sun Oct 23 1960,Granada CF,2-3,Real Madrid
Sun Oct 23 1960,Espanyol Barcelona,4-1,Real Oviedo
Sun Nov 6 1960,RCD Mallorca,2-2,Sevilla FC
Sun Nov 6 1960,Racing Santander,1-1,Atletico Madrid
Sun Nov 6 1960,Real Zaragoza,4-1,Granada CF
Sun Nov 6 1960,Real Valladolid,2-1,Elche CF
Sun Nov 6 1960,Real Madrid,3-1,Athletic Bilbao
Sun Nov 6 1960,Real Oviedo,2-2,Valencia CF
Sun Nov 6 1960,FC Barcelona,4-1,Espanyol Barcelona
Sun Nov 6 1960,Real Betis,5-1,Real Sociedad
Sun Nov 13 1960,Elche CF,1-1,Real Betis
Sun Nov 13 1960,Granada CF,4-0,RCD Mallorca
Sun Nov 13 1960,Espanyol Barcelona,1-2,Real Valladolid
Sun Nov 13 1960,Sevilla FC,3-2,Real Oviedo
Sun Nov 13 1960,Real Madrid,5-1,Real Zaragoza
Sun Nov 13 1960,Athletic Bilbao,2-0,Atletico Madrid
Sun Nov 13 1960,Valencia CF,0-2,FC Barcelona
Sun Nov 13 1960,Real Sociedad,3-1,Racing Santander
Sun Nov 20 1960,Real Valladolid,2-2,Valencia CF
Sun Nov 20 1960,FC Barcelona,2-2,Sevilla FC
Sun Nov 20 1960,Real Oviedo,0-0,Granada CF
Sun Nov 20 1960,Racing Santander,5-1,Elche CF
Sun Nov 20 1960,Real Betis,3-1,Espanyol Barcelona
Sun Nov 20 1960,Real Zaragoza,0-0,Athletic Bilbao
Sun Nov 20 1960,RCD Mallorca,1-1,Real Madrid
Sun Nov 20 1960,Atletico Madrid,3-2,Real Sociedad
Sun Nov 27 1960,Valencia CF,4-1,Real Betis
Sun Nov 27 1960,Real Zaragoza,2-0,RCD Mallorca
Sun Nov 27 1960,Sevilla FC,4-0,Real Valladolid
Sun Nov 27 1960,Real Madrid,7-0,Real Oviedo
Sun Nov 27 1960,Athletic Bilbao,2-2,Real Sociedad
Sun Nov 27 1960,Elche CF,2-2,Atletico Madrid
Sun Nov 27 1960,Granada CF,1-1,FC Barcelona
Sun Nov 27 1960,Espanyol Barcelona,2-0,Racing Santander
Sun Dec 4 1960,RCD Mallorca,0-0,Athletic Bilbao
