Date,Team 1,FT,Team 2
Sun Sep 25 1960,Udinese Calcio,0-1,Juventus
Sun Sep 25 1960,Torino FC,0-1,Sampdoria
Sun Sep 25 1960,AC Milan,3-0,Calcio Catania
Sun Sep 25 1960,SPAL Ferrara,1-1,Calcio Padova
Sun Sep 25 1960,Vicenza Calcio,2-3,Ssc Napoli
Sun Sep 25 1960,Acf Fiorentina,4-0,Calcio Lecco 1912
Sun Sep 25 1960,Atalanta,1-5,Inter
Sun Sep 25 1960,As Bari,0-3,As Roma
Sun Sep 25 1960,Lazio Roma,1-3,Bologna FC
Sun Oct 2 1960,Inter,2-1,As Bari
Sun Oct 2 1960,Sampdoria,3-1,Acf Fiorentina
Sun Oct 2 1960,As Roma,6-1,Udinese Calcio
Sun Oct 2 1960,Calcio Padova,4-1,AC Milan
Sun Oct 2 1960,Juventus,3-1,Lazio Roma
Sun Oct 2 1960,Calcio Catania,2-0,Calcio Lecco 1912
Sun Oct 2 1960,Bologna FC,1-1,Vicenza Calcio
Sun Oct 2 1960,Atalanta,1-1,SPAL Ferrara
Sun Oct 2 1960,Ssc Napoli,1-1,Torino FC
Sun Oct 9 1960,SPAL Ferrara,1-2,Juventus
Sun Oct 9 1960,Lazio Roma,1-1,Ssc Napoli
Sun Oct 9 1960,Udinese Calcio,0-6,Inter
Sun Oct 9 1960,Torino FC,1-3,As Roma
Sun Oct 9 1960,Calcio Catania,3-1,Atalanta
Sun Oct 9 1960,Vicenza Calcio,1-1,Sampdoria
Sun Oct 9 1960,Acf Fiorentina,4-0,As Bari
Sun Oct 9 1960,AC Milan,5-1,Bologna FC
Sun Oct 9 1960,Calcio Lecco 1912,2-1,Calcio Padova
Sun Oct 16 1960,Inter,5-0,Vicenza Calcio
Sun Oct 16 1960,Udinese Calcio,2-0,Lazio Roma
Sun Oct 16 1960,Sampdoria,2-2,AC Milan
Sun Oct 16 1960,As Roma,2-1,SPAL Ferrara
Sun Oct 16 1960,Juventus,4-1,Calcio Catania
Sun Oct 16 1960,Bologna FC,0-2,Ssc Napoli
Sun Oct 16 1960,As Bari,4-1,Calcio Lecco 1912
Sun Oct 16 1960,Atalanta,1-1,Torino FC
Sun Oct 16 1960,Calcio Padova,0-0,Acf Fiorentina
Sun Oct 23 1960,SPAL Ferrara,2-2,Sampdoria
Sun Oct 23 1960,AC Milan,0-0,Atalanta
Sun Oct 23 1960,Torino FC,2-1,As Bari
Sun Oct 23 1960,Ssc Napoli,3-2,As Roma
Sun Oct 23 1960,Lazio Roma,0-0,Inter
Sun Oct 23 1960,Vicenza Calcio,2-1,Calcio Padova
Sun Oct 23 1960,Bologna FC,1-2,Calcio Catania
Sun Oct 23 1960,Acf Fiorentina,3-0,Juventus
Sun Oct 23 1960,Calcio Lecco 1912,3-1,Udinese Calcio
Sun Nov 6 1960,Juventus,3-4,AC Milan
Sun Nov 6 1960,Udinese Calcio,1-0,Vicenza Calcio
Sun Nov 6 1960,SPAL Ferrara,3-2,Ssc Napoli
Sun Nov 6 1960,Sampdoria,1-0,Lazio Roma
Sun Nov 6 1960,Calcio Padova,5-1,Torino FC
Sun Nov 6 1960,Inter,1-1,Calcio Lecco 1912
Sun Nov 6 1960,Calcio Catania,1-1,Acf Fiorentina
Sun Nov 6 1960,As Bari,1-3,Bologna FC
Sun Nov 6 1960,As Roma,0-0,Atalanta
Sun Nov 13 1960,AC Milan,3-1,Udinese Calcio
Sun Nov 13 1960,Calcio Padova,2-1,Inter
Sun Nov 13 1960,Torino FC,0-0,Juventus
Sun Nov 13 1960,Ssc Napoli,1-0,Acf Fiorentina
Sun Nov 13 1960,Lazio Roma,0-4,As Roma
Sun Nov 13 1960,Calcio Catania,4-0,Vicenza Calcio
Sun Nov 13 1960,Bologna FC,3-1,SPAL Ferrara
Sun Nov 13 1960,Atalanta,2-0,As Bari
Sun Nov 13 1960,Calcio Lecco 1912,1-1,Sampdoria
Sun Nov 20 1960,Sampdoria,0-0,Ssc Napoli
Sun Nov 20 1960,Atalanta,3-0,Calcio Lecco 1912
Sun Nov 20 1960,Udinese Calcio,0-1,Calcio Catania
Sun Nov 20 1960,As Roma,3-1,Calcio Padova
Sun Nov 20 1960,Vicenza Calcio,1-1,Torino FC
Sun Nov 20 1960,Inter,1-0,AC Milan
Sun Nov 20 1960,Acf Fiorentina,4-0,Lazio Roma
Sun Nov 20 1960,As Bari,2-0,SPAL Ferrara
Sun Nov 20 1960,Juventus,3-0,Bologna FC
Sun Nov 27 1960,Ssc Napoli,1-2,AC Milan
Sun Nov 27 1960,Udinese Calcio,0-0,As Bari
Sun Nov 27 1960,Torino FC,0-0,Acf Fiorentina
Sun Nov 27 1960,SPAL Ferrara,2-0,Calcio Catania
Sun Nov 27 1960,Bologna FC,3-1,Atalanta
Sun Nov 27 1960,Calcio Padova,2-1,Lazio Roma
Sun Nov 27 1960,Vicenza Calcio,1-0,Calcio Lecco 1912
Sun Nov 27 1960,Inter,3-0,Sampdoria
Sun Nov 27 1960,As Roma,2-1,Juventus
Sun Dec 4 1960,Lazio Roma,4-0,SPAL Ferrara
Sun Dec 4 1960,Sampdoria,1-0,Atalanta
Sun Dec 4 1960,AC Milan,2-0,Torino FC
Sun Dec 4 1960,Calcio Lecco 1912,1-0,Ssc Napoli
Sun Dec 4 1960,Acf Fiorentina,3-0,Udinese Calcio
Sun Dec 4 1960,Calcio Catania,1-1,As Roma
Sun Dec 4 1960,Bologna FC,2-1,Inter
Sun Dec 4 1960,As Bari,1-0,Calcio Padova
Sun Dec 4 1960,Juventus,2-0,Vicenza Calcio
Sun Dec 18 1960,Vicenza Calcio,0-0,Lazio Roma
Sun Dec 18 1960,Udinese Calcio,0-0,Bologna FC
Sun Dec 18 1960,Torino FC,3-1,Calcio Lecco 1912
Sun Dec 18 1960,SPAL Ferrara,2-0,Acf Fiorentina
Sun Dec 18 1960,Ssc Napoli,1-0,As Bari
Sun Dec 18 1960,Inter,3-1,Juventus
Sun Dec 18 1960,Calcio Catania,3-0,Sampdoria
Sun Dec 18 1960,Atalanta,1-0,Calcio Padova
Sun Dec 18 1960,As Roma,2-2,AC Milan
Sun Dec 25 1960,Inter,4-1,SPAL Ferrara
Sun Dec 25 1960,Calcio Padova,1-0,Udinese Calcio
Sun Dec 25 1960,Ssc Napoli,0-0,Atalanta
Sun Dec 25 1960,Calcio Lecco 1912,0-0,As Roma
Sun Dec 25 1960,Acf Fiorentina,0-1,Vicenza Calcio
Sun Dec 25 1960,Bologna FC,3-1,Torino FC
Sun Dec 25 1960,As Bari,0-0,AC Milan
Sun Dec 25 1960,Lazio Roma,2-2,Calcio Catania
Sun Dec 25 1960,Juventus,3-2,Sampdoria
Sun Jan 1 1961,Lazio Roma,1-2,Atalanta
Sun Jan 1 1961,Udinese Calcio,1-1,Ssc Napoli
Sun Jan 1 1961,Torino FC,0-1,Inter
Sun Jan 1 1961,Sampdoria,3-0,Calcio Padova
Sun Jan 1 1961,Calcio Lecco 1912,2-2,Juventus
