Date,Team 1,FT,Team 2
Sat Aug 20 1960,OGC Nice,4-2,Grenoble Foot 38
Sat Aug 20 1960,Stade Reims,2-0,Olympique Lyon
Sat Aug 20 1960,FC Rouen,1-0,Angers Sco
Sun Aug 21 1960,Ua Sedan Torcy,4-0,Stade Francais
Sun Aug 21 1960,As Troyes Savinienne,0-2,Valenciennes FC
Sun Aug 21 1960,Stade Rennes,3-2,Toulouse FC
Sun Aug 21 1960,As Saint Etienne,2-1,Nimes Olympique
Sun Aug 21 1960,RC Lens,0-1,As Monaco
Sun Aug 21 1960,Racing Club De France,4-4,Le Havre Ac
Sun Aug 21 1960,Limoges FC,0-0,As Nancy
Wed Aug 24 1960,Stade Reims,4-0,Valenciennes FC
Sat Aug 27 1960,Ua Sedan Torcy,4-0,FC Rouen
Sat Aug 27 1960,As Monaco,3-0,Nimes Olympique
Sat Aug 27 1960,Grenoble Foot 38,0-1,Le Havre Ac
Sat Aug 27 1960,Olympique Lyon,4-0,Stade Rennes
Sat Aug 27 1960,Stade Francais,5-0,As Saint Etienne
Sun Aug 28 1960,Toulouse FC,2-1,Limoges FC
Sun Aug 28 1960,RC Lens,1-0,As Troyes Savinienne
Sun Aug 28 1960,As Nancy,3-3,OGC Nice
Wed Aug 31 1960,Angers Sco,0-3,Racing Club De France
Sat Sep 3 1960,OGC Nice,1-0,RC Lens
Sat Sep 3 1960,FC Rouen,0-1,Olympique Lyon
Sun Sep 4 1960,Limoges FC,1-5,As Monaco
Sun Sep 4 1960,Racing Club De France,6-3,Grenoble Foot 38
Sun Sep 4 1960,Stade Rennes,2-2,Stade Reims
Sun Sep 4 1960,Le Havre Ac,1-0,Ua Sedan Torcy
Sun Sep 4 1960,Valenciennes FC,1-2,Toulouse FC
Sun Sep 4 1960,As Saint Etienne,1-1,As Nancy
Sun Sep 4 1960,Nimes Olympique,4-3,Stade Francais
Sun Sep 4 1960,As Troyes Savinienne,1-2,Angers Sco
Sat Sep 10 1960,As Monaco,1-0,FC Rouen
Sat Sep 10 1960,Olympique Lyon,4-3,OGC Nice
Sat Sep 10 1960,Ua Sedan Torcy,2-2,As Saint Etienne
Sat Sep 10 1960,Angers Sco,4-2,Nimes Olympique
Sun Sep 11 1960,Limoges FC,0-1,Racing Club De France
Sun Sep 11 1960,RC Lens,2-0,Stade Reims
