Date,Team 1,FT,Team 2
Fri Jul 31 1987,Bayer Leverkusen,1-0,Waldhof Mannheim
Fri Jul 31 1987,KSC Uerdingen 05,0-2,1 FC Nuernberg
Fri Jul 31 1987,Vfl Bochum,1-2,Bor Moenchengladbach
Sat Aug 1 1987,Borussia Dortmund,1-3,Bayern Muenchen
Sat Aug 1 1987,Vfb Stuttgart,2-1,FC 08 Homburg
Sat Aug 1 1987,1 FC Kaiserslautern,2-2,Eintracht Frankfurt
Sat Aug 1 1987,Karlsruher SC,1-1,1 FC Koeln
Sat Aug 1 1987,Hannover 96,0-1,Werder Bremen
Sat Aug 1 1987,Hamburger SV,5-2,FC Schalke 04
Thu Aug 6 1987,Waldhof Mannheim,1-0,Borussia Dortmund
Fri Aug 7 1987,1 FC Koeln,2-1,1 FC Kaiserslautern
Fri Aug 7 1987,Eintracht Frankfurt,0-1,Vfl Bochum
Sat Aug 8 1987,FC Schalke 04,0-2,Hannover 96
Sat Aug 8 1987,Bor Moenchengladbach,2-1,KSC Uerdingen 05
Sat Aug 8 1987,1 FC Nuernberg,0-0,Vfb Stuttgart
Sat Aug 8 1987,FC 08 Homburg,1-1,Bayer Leverkusen
Sat Aug 8 1987,Bayern Muenchen,6-0,Hamburger SV
Sat Aug 8 1987,Werder Bremen,2-0,Karlsruher SC
Fri Aug 14 1987,Borussia Dortmund,2-0,FC 08 Homburg
Fri Aug 14 1987,KSC Uerdingen 05,3-0,Eintracht Frankfurt
Sat Aug 15 1987,Bayer Leverkusen,1-1,1 FC Nuernberg
Sat Aug 15 1987,Vfb Stuttgart,6-0,Bor Moenchengladbach
Sat Aug 15 1987,Vfl Bochum,0-0,1 FC Koeln
Sat Aug 15 1987,1 FC Kaiserslautern,0-0,Werder Bremen
Sat Aug 15 1987,Karlsruher SC,4-1,FC Schalke 04
Sat Aug 15 1987,Bayern Muenchen,2-1,Waldhof Mannheim
Tue Aug 18 1987,Hamburger SV,3-3,Hannover 96
Wed Aug 19 1987,Eintracht Frankfurt,0-2,Vfb Stuttgart
Fri Aug 21 1987,Bor Moenchengladbach,2-1,Bayer Leverkusen
Fri Aug 21 1987,1 FC Nuernberg,0-0,Borussia Dortmund
Sat Aug 22 1987,FC Schalke 04,5-0,1 FC Kaiserslautern
Sat Aug 22 1987,1 FC Koeln,2-0,KSC Uerdingen 05
Sat Aug 22 1987,FC 08 Homburg,3-2,Bayern Muenchen
Sat Aug 22 1987,Waldhof Mannheim,2-2,Hamburger SV
Sat Aug 22 1987,Hannover 96,3-2,Karlsruher SC
Sat Aug 22 1987,Werder Bremen,0-0,Vfl Bochum
Tue Aug 25 1987,Bayer Leverkusen,1-3,Eintracht Frankfurt
Tue Aug 25 1987,Vfb Stuttgart,0-2,1 FC Koeln
Tue Aug 25 1987,KSC Uerdingen 05,1-2,Werder Bremen
Tue Aug 25 1987,Vfl Bochum,1-3,FC Schalke 04
Tue Aug 25 1987,Waldhof Mannheim,0-0,FC 08 Homburg
Wed Aug 26 1987,Borussia Dortmund,1-1,Bor Moenchengladbach
Wed Aug 26 1987,1 FC Kaiserslautern,4-1,Hannover 96
Wed Aug 26 1987,Bayern Muenchen,1-0,1 FC Nuernberg
Wed Aug 26 1987,Hamburger SV,0-4,Karlsruher SC
Tue Sep 1 1987,FC 08 Homburg,0-2,Hamburger SV
Tue Sep 1 1987,FC Schalke 04,2-1,KSC Uerdingen 05
Tue Sep 1 1987,Eintracht Frankfurt,0-0,Borussia Dortmund
Tue Sep 1 1987,Karlsruher SC,1-0,1 FC Kaiserslautern
Tue Sep 1 1987,Hannover 96,1-0,Vfl Bochum
Wed Sep 2 1987,1 FC Koeln,0-0,Bayer Leverkusen
Wed Sep 2 1987,Bor Moenchengladbach,2-0,Bayern Muenchen
