Date,Team 1,FT,Team 2
Tue Jul 21 1987,FC Admira Wacker,0-1,Sturm Graz
Tue Jul 21 1987,Grazer Ak,2-0,FC Wacker Innsbruck
Tue Jul 21 1987,LASK Linz,2-1,Austria Wien
Tue Jul 21 1987,Rapid Wien,2-1,FC Blau Weiss Linz
Tue Jul 21 1987,Vfb Moedling,1-1,Wiener Sportklub
Tue Jul 21 1987,First Vienna FC,3-0,FC Kaernten
Fri Jul 24 1987,FC Admira Wacker,3-3,Vfb Moedling
Fri Jul 24 1987,FC Kaernten,2-3,Grazer Ak
Fri Jul 24 1987,Sturm Graz,2-2,FC Wacker Innsbruck
Fri Jul 24 1987,FC Blau Weiss Linz,1-1,LASK Linz
Fri Jul 24 1987,Wiener Sportklub,1-3,Rapid Wien
Sun Jul 26 1987,Austria Wien,7-0,First Vienna FC
Fri Jul 31 1987,FC Wacker Innsbruck,1-0,FC Kaernten
Fri Jul 31 1987,Grazer Ak,1-1,Austria Wien
Fri Jul 31 1987,LASK Linz,1-1,Wiener Sportklub
Fri Jul 31 1987,Rapid Wien,3-2,FC Admira Wacker
Sat Aug 1 1987,Vfb Moedling,2-2,Sturm Graz
Sat Aug 1 1987,First Vienna FC,0-3,FC Blau Weiss Linz
Tue Aug 4 1987,Austria Wien,3-0,FC Wacker Innsbruck
Tue Aug 4 1987,FC Blau Weiss Linz,1-1,Grazer Ak
Tue Aug 4 1987,Wiener Sportklub,1-5,First Vienna FC
Wed Aug 5 1987,FC Admira Wacker,2-0,LASK Linz
Wed Aug 5 1987,Sturm Graz,4-0,FC Kaernten
Wed Aug 5 1987,Vfb Moedling,0-3,Rapid Wien
Fri Aug 7 1987,FC Kaernten,0-0,Austria Wien
Fri Aug 7 1987,Grazer Ak,2-2,Wiener Sportklub
Fri Aug 7 1987,LASK Linz,1-1,Vfb Moedling
Fri Aug 7 1987,Rapid Wien,2-0,Sturm Graz
Sat Aug 8 1987,FC Wacker Innsbruck,3-1,FC Blau Weiss Linz
Sat Aug 8 1987,First Vienna FC,2-4,FC Admira Wacker
Fri Aug 14 1987,Rapid Wien,3-1,LASK Linz
Fri Aug 14 1987,Sturm Graz,3-4,Austria Wien
Fri Aug 14 1987,FC Blau Weiss Linz,1-0,FC Kaernten
Sat Aug 15 1987,FC Admira Wacker,3-0,Grazer Ak
Sat Aug 15 1987,Vfb Moedling,2-3,First Vienna FC
Sat Aug 15 1987,Wiener Sportklub,2-2,FC Wacker Innsbruck
Fri Aug 21 1987,FC Kaernten,1-3,Wiener Sportklub
Fri Aug 21 1987,Grazer Ak,1-0,Vfb Moedling
Fri Aug 21 1987,LASK Linz,1-3,Sturm Graz
Sat Aug 22 1987,FC Wacker Innsbruck,1-1,FC Admira Wacker
Sat Aug 22 1987,First Vienna FC,1-2,Rapid Wien
Sun Aug 23 1987,Austria Wien,5-2,FC Blau Weiss Linz
Fri Aug 28 1987,FC Admira Wacker,6-2,FC Kaernten
Fri Aug 28 1987,LASK Linz,0-4,First Vienna FC
Fri Aug 28 1987,Vfb Moedling,1-3,FC Wacker Innsbruck
Sat Aug 29 1987,Rapid Wien,4-0,Grazer Ak
Sat Aug 29 1987,Sturm Graz,2-2,FC Blau Weiss Linz
Sat Aug 29 1987,Wiener Sportklub,1-1,Austria Wien
Tue Sep 1 1987,FC Kaernten,2-1,Vfb Moedling
Tue Sep 1 1987,Austria Wien,3-2,FC Admira Wacker
Tue Sep 1 1987,FC Wacker Innsbruck,3-3,Rapid Wien
Tue Sep 1 1987,Grazer Ak,2-1,LASK Linz
Tue Sep 1 1987,First Vienna FC,0-1,Sturm Graz
Tue Sep 1 1987,FC Blau Weiss Linz,4-1,Wiener Sportklub
Fri Sep 4 1987,FC Admira Wacker,2-0,FC Blau Weiss Linz
Fri Sep 4 1987,LASK Linz,0-2,FC Wacker Innsbruck
Fri Sep 4 1987,Rapid Wien,3-0,FC Kaernten
Fri Sep 4 1987,Vfb Moedling,3-3,Austria Wien
Sat Sep 5 1987,Sturm Graz,2-2,Wiener Sportklub
Sat Sep 5 1987,First Vienna FC,2-1,Grazer Ak
Fri Sep 11 1987,Austria Wien,1-2,Rapid Wien
Fri Sep 11 1987,FC Wacker Innsbruck,4-1,First Vienna FC
Fri Sep 11 1987,FC Blau Weiss Linz,3-2,Vfb Moedling
Sat Sep 12 1987,FC Kaernten,2-1,LASK Linz
Sat Sep 12 1987,Grazer Ak,3-0,Sturm Graz
Sun Sep 13 1987,Wiener Sportklub,3-2,FC Admira Wacker
Tue Sep 15 1987,FC Kaernten,0-5,First Vienna FC
Fri Sep 18 1987,FC Blau Weiss Linz,1-1,Rapid Wien
Sat Sep 19 1987,Austria Wien,2-0,LASK Linz
Sat Sep 19 1987,FC Wacker Innsbruck,2-2,Grazer Ak
Sat Sep 19 1987,Sturm Graz,3-1,FC Admira Wacker
Sat Sep 19 1987,Wiener Sportklub,2-1,Vfb Moedling
Fri Sep 25 1987,LASK Linz,2-1,FC Blau Weiss Linz
Fri Sep 25 1987,Vfb Moedling,2-5,FC Admira Wacker
Sat Sep 26 1987,FC Wacker Innsbruck,3-0,Sturm Graz
Sat Sep 26 1987,Grazer Ak,2-0,FC Kaernten
Sat Sep 26 1987,Rapid Wien,3-3,Wiener Sportklub
Sat Sep 26 1987,First Vienna FC,1-1,Austria Wien
Sat Oct 3 1987,FC Admira Wacker,1-2,Rapid Wien
Sat Oct 3 1987,FC Kaernten,3-1,FC Wacker Innsbruck
Sat Oct 3 1987,Sturm Graz,1-0,Vfb Moedling
Sat Oct 3 1987,FC Blau Weiss Linz,3-1,First Vienna FC
Sat Oct 3 1987,Wiener Sportklub,4-0,LASK Linz
Sun Oct 4 1987,Austria Wien,0-2,Grazer Ak
Sat Oct 10 1987,FC Kaernten,0-1,Sturm Graz
Sat Oct 10 1987,FC Wacker Innsbruck,1-0,Austria Wien
Sat Oct 10 1987,Grazer Ak,3-1,FC Blau Weiss Linz
Sat Oct 10 1987,LASK Linz,0-4,FC Admira Wacker
Sat Oct 10 1987,Rapid Wien,5-1,Vfb Moedling
Sat Oct 10 1987,First Vienna FC,2-0,Wiener Sportklub
Fri Oct 16 1987,FC Blau Weiss Linz,1-1,FC Wacker Innsbruck
Fri Oct 16 1987,Wiener Sportklub,1-1,Grazer Ak
Sat Oct 17 1987,FC Admira Wacker,2-0,First Vienna FC
Sat Oct 17 1987,Sturm Graz,0-2,Rapid Wien
Sat Oct 17 1987,Vfb Moedling,3-2,LASK Linz
Sun Oct 18 1987,Austria Wien,2-1,FC Kaernten
Fri Oct 23 1987,First Vienna FC,3-1,Vfb Moedling
Sat Oct 24 1987,FC Kaernten,2-1,FC Blau Weiss Linz
Sat Oct 24 1987,FC Wacker Innsbruck,1-1,Wiener Sportklub
Sat Oct 24 1987,Grazer Ak,1-0,FC Admira Wacker
Sat Oct 24 1987,LASK Linz,1-3,Rapid Wien
Sun Oct 25 1987,Austria Wien,2-0,Sturm Graz
Fri Oct 30 1987,Rapid Wien,3-1,First Vienna FC
Fri Oct 30 1987,Wiener Sportklub,2-0,FC Kaernten
Sat Oct 31 1987,FC Admira Wacker,3-1,FC Wacker Innsbruck
Sat Oct 31 1987,Sturm Graz,1-3,LASK Linz
Sat Oct 31 1987,Vfb Moedling,1-2,Grazer Ak
Sat Oct 31 1987,FC Blau Weiss Linz,1-3,Austria Wien
Sat Nov 7 1987,FC Kaernten,0-0,FC Admira Wacker
Sat Nov 7 1987,Austria Wien,5-1,Wiener Sportklub
Sat Nov 7 1987,FC Wacker Innsbruck,2-1,Vfb Moedling
Sat Nov 7 1987,Grazer Ak,1-1,Rapid Wien
Sat Nov 7 1987,First Vienna FC,3-2,LASK Linz
Sat Nov 7 1987,FC Blau Weiss Linz,0-3,Sturm Graz
Fri Nov 13 1987,Wiener Sportklub,4-2,FC Blau Weiss Linz
Sat Nov 14 1987,LASK Linz,2-1,Grazer Ak
Sat Nov 14 1987,Rapid Wien,0-0,FC Wacker Innsbruck
Sun Nov 15 1987,FC Admira Wacker,3-1,Austria Wien
Sun Nov 15 1987,Sturm Graz,2-1,First Vienna FC
Sun Nov 15 1987,Vfb Moedling,2-1,FC Kaernten
Sat Nov 21 1987,FC Kaernten,1-1,Rapid Wien
Sat Nov 21 1987,FC Wacker Innsbruck,0-0,LASK Linz
Sat Nov 21 1987,Grazer Ak,0-4,First Vienna FC
Sat Nov 21 1987,FC Blau Weiss Linz,1-0,FC Admira Wacker
Sat Nov 21 1987,Wiener Sportklub,1-1,Sturm Graz
Sun Nov 22 1987,Austria Wien,0-0,Vfb Moedling
Sat Nov 28 1987,LASK Linz,0-0,FC Kaernten
Sat Nov 28 1987,Rapid Wien,1-2,Austria Wien
Sat Nov 28 1987,Sturm Graz,1-1,Grazer Ak
Sat Nov 28 1987,First Vienna FC,3-1,FC Wacker Innsbruck
Sun Nov 29 1987,FC Admira Wacker,6-2,Wiener Sportklub
Sun Nov 29 1987,Vfb Moedling,1-6,FC Blau Weiss Linz
Sat Mar 12 1988,FC Wacker Innsbruck,1-0,FC Admira Wacker
Sat Mar 12 1988,Sturm Graz,1-1,First Vienna FC
Sun Mar 13 1988,Austria Wien,5-1,Grazer Ak
Sat Mar 19 1988,FC Admira Wacker,3-1,Austria Wien
Sat Mar 19 1988,Grazer Ak,2-2,Wiener Sportklub
Sat Mar 19 1988,Rapid Wien,1-1,Sturm Graz
Sat Mar 19 1988,First Vienna FC,3-0,FC Wacker Innsbruck
Wed Mar 23 1988,Wiener Sportklub,0-0,Rapid Wien
Sat Mar 26 1988,Austria Wien,1-2,First Vienna FC
Sat Mar 26 1988,FC Wacker Innsbruck,0-0,Rapid Wien
Sat Mar 26 1988,Grazer Ak,4-1,FC Admira Wacker
Sun Mar 27 1988,Wiener Sportklub,1-2,Sturm Graz
Fri Apr 1 1988,FC Admira Wacker,1-0,Wiener Sportklub
Fri Apr 1 1988,First Vienna FC,2-1,Grazer Ak
Sat Apr 2 1988,Austria Wien,4-2,Rapid Wien
Sat Apr 2 1988,Sturm Graz,2-0,FC Wacker Innsbruck
Fri Apr 8 1988,Wiener Sportklub,5-3,FC Wacker Innsbruck
