Date,Team 1,FT,Team 2
Sun Sep 13 1987,Inter,0-2,Pescara Calcio
Sun Sep 13 1987,Pisa SC,1-3,AC Milan
Sun Sep 13 1987,Sampdoria,2-0,Empoli FC
Sun Sep 13 1987,Juventus,1-0,Calcio Como
Sun Sep 13 1987,Ac Cesena,0-1,Ssc Napoli
Sun Sep 13 1987,US Avellino,2-1,Torino FC
Sun Sep 13 1987,Ascoli Calcio,1-1,As Roma
Sun Sep 13 1987,Acf Fiorentina,0-0,Hellas Verona
Sun Sep 20 1987,AC Milan,0-2,Acf Fiorentina
Sun Sep 20 1987,Hellas Verona,4-1,US Avellino
Sun Sep 20 1987,Torino FC,4-1,Sampdoria
Sun Sep 20 1987,As Roma,2-0,Ac Cesena
Sun Sep 20 1987,Ssc Napoli,2-1,Ascoli Calcio
Sun Sep 20 1987,Empoli FC,1-0,Juventus
Sun Sep 20 1987,Calcio Como,1-2,Inter
Sun Sep 20 1987,Pescara Calcio,2-1,Pisa SC
Sun Sep 27 1987,Juventus,3-1,Pescara Calcio
Sun Sep 27 1987,Ac Cesena,0-0,AC Milan
Sun Sep 27 1987,Sampdoria,3-1,Hellas Verona
Sun Sep 27 1987,Pisa SC,0-2,Ssc Napoli
Sun Sep 27 1987,US Avellino,2-3,As Roma
Sun Sep 27 1987,Ascoli Calcio,3-0,Torino FC
Sun Sep 27 1987,Inter,2-0,Empoli FC
Sun Sep 27 1987,Acf Fiorentina,1-1,Calcio Como
Sun Oct 4 1987,Empoli FC,0-0,Acf Fiorentina
Sun Oct 4 1987,Pescara Calcio,1-0,Ac Cesena
Sun Oct 4 1987,AC Milan,2-0,Ascoli Calcio
Sun Oct 4 1987,Hellas Verona,2-1,Juventus
Sun Oct 4 1987,As Roma,1-0,Pisa SC
Sun Oct 4 1987,Calcio Como,0-1,Sampdoria
Sun Oct 4 1987,US Avellino,0-1,Ssc Napoli
Sun Oct 4 1987,Torino FC,1-1,Inter
Sun Oct 11 1987,Sampdoria,1-1,AC Milan
Sun Oct 11 1987,Pisa SC,1-1,Calcio Como
Sun Oct 11 1987,Juventus,1-0,As Roma
Sun Oct 11 1987,Ssc Napoli,6-0,Pescara Calcio
Sun Oct 11 1987,Acf Fiorentina,2-1,US Avellino
Sun Oct 11 1987,Inter,1-1,Hellas Verona
Sun Oct 11 1987,Ac Cesena,0-0,Torino FC
Sun Oct 11 1987,Ascoli Calcio,2-0,Empoli FC
