Date,Team 1,Team 2,FT,HT
2004-08-06,Brest,Nancy,3-2,1-2
2004-08-06,Chateauroux,Angers,1-1,1-1
2004-08-06,Grenoble,Guingamp,4-2,1-0
2004-08-06,Gueugnon,Amiens,1-1,1-1
2004-08-06,Laval,Dijon,2-1,1-0
2004-08-06,Le Mans,Clermont,2-2,1-0
2004-08-06,Reims,Creteil,2-1,0-1
2004-08-06,Sedan,Lorient,3-2,2-2
2004-08-08,Montpellier,Troyes,3-4,1-1
2004-08-09,Le Havre,Niort,1-2,1-1
2004-08-12,Guingamp,Brest,1-2,1-1
2004-08-13,Amiens,Le Havre,1-2,1-0
2004-08-13,Angers,Montpellier,0-1,0-1
2004-08-13,Clermont,Gueugnon,0-2,0-0
2004-08-13,Creteil,Le Mans,1-0,0-0
2004-08-13,Lorient,Chateauroux,2-1,1-0
2004-08-13,Nancy,Sedan,1-2,0-1
2004-08-13,Niort,Grenoble,1-3,1-2
2004-08-13,Reims,Laval,2-0,1-0
2004-08-13,Troyes,Dijon,2-2,1-1
2004-08-16,Sedan,Guingamp,3-0,2-0
2004-08-17,Brest,Niort,1-0,1-0
2004-08-17,Chateauroux,Nancy,0-0,0-0
2004-08-17,Dijon,Angers,1-0,0-0
2004-08-17,Grenoble,Amiens,1-1,0-0
2004-08-17,Gueugnon,Creteil,1-0,1-0
2004-08-17,Laval,Troyes,2-1,1-0
2004-08-17,Le Havre,Clermont,0-0,0-0
2004-08-17,Le Mans,Reims,0-0,0-0
2004-08-17,Montpellier,Lorient,0-1,0-1
2004-08-20,Amiens,Brest,1-0,1-0
2004-08-20,Angers,Troyes,2-1,1-1
2004-08-20,Clermont,Grenoble,5-0,1-0
2004-08-20,Creteil,Le Havre,0-2,0-1
2004-08-20,Guingamp,Chateauroux,2-0,1-0
2004-08-20,Lorient,Dijon,0-2,0-1
2004-08-20,Nancy,Montpellier,1-0,0-0
2004-08-20,Niort,Sedan,3-0,2-0
2004-08-20,Reims,Gueugnon,2-1,1-1
2004-08-23,Le Mans,Laval,3-0,1-0
2004-08-27,Brest,Clermont,1-2,1-2
2004-08-27,Chateauroux,Niort,2-0,1-0
2004-08-27,Dijon,Nancy,0-1,0-0
2004-08-27,Grenoble,Creteil,1-1,0-0
2004-08-27,Gueugnon,Le Mans,0-0,0-0
2004-08-27,Laval,Angers,1-1,0-0
2004-08-27,Le Havre,Reims,3-1,1-0
2004-08-27,Montpellier,Guingamp,1-1,0-1
2004-08-27,Sedan,Amiens,0-1,0-1
2004-08-30,Troyes,Lorient,1-2,1-2
2004-09-03,Clermont,Sedan,0-1,0-1
2004-09-03,Creteil,Brest,2-3,1-2
2004-09-03,Gueugnon,Laval,1-1,1-1
2004-09-03,Guingamp,Dijon,0-1,0-1
2004-09-03,Le Mans,Le Havre,1-0,0-0
2004-09-03,Lorient,Angers,1-2,1-1
2004-09-03,Niort,Montpellier,0-1,0-0
2004-09-03,Reims,Grenoble,1-1,0-0
2004-09-05,Amiens,Chateauroux,2-2,2-1
2004-09-06,Nancy,Troyes,1-0,0-0
2004-09-10,Angers,Nancy,1-1,0-0
2004-09-10,Chateauroux,Clermont,1-1,1-0
2004-09-10,Grenoble,Le Mans,2-1,1-1
2004-09-10,Laval,Lorient,0-0,0-0
2004-09-10,Le Havre,Gueugnon,0-1,0-1
2004-09-10,Sedan,Creteil,1-0,0-0
2004-09-10,Troyes,Guingamp,1-1,1-0
2004-09-11,Dijon,Niort,2-1,1-0
2004-09-12,Brest,Reims,4-2,1-1
2004-09-13,Montpellier,Amiens,0-2,0-1
2004-09-17,Amiens,Dijon,2-1,0-1
2004-09-17,Clermont,Montpellier,0-0,0-0
2004-09-17,Gueugnon,Grenoble,1-0,0-0
2004-09-17,Guingamp,Angers,1-0,0-0
2004-09-17,Le Havre,Laval,1-1,1-0
2004-09-17,Le Mans,Brest,1-1,0-0
2004-09-17,Nancy,Lorient,1-0,1-0
2004-09-17,Reims,Sedan,0-0,0-0
2004-09-19,Creteil,Chateauroux,3-1,1-1
2004-09-19,Niort,Troyes,0-1,0-0
2004-09-20,Lorient,Guingamp,1-1,0-1
2004-09-21,Brest,Gueugnon,0-0,0-0
2004-09-21,Dijon,Clermont,2-2,0-0
2004-09-21,Grenoble,Le Havre,2-1,0-0
2004-09-21,Laval,Nancy,1-2,1-1
2004-09-21,Sedan,Le Mans,1-2,0-2
2004-09-22,Angers,Niort,1-2,1-1
2004-09-22,Chateauroux,Reims,1-1,0-1
2004-09-22,Montpellier,Creteil,0-0,0-0
2004-09-22,Troyes,Amiens,0-0,0-0
2004-09-24,Grenoble,Laval,2-1,2-0
2004-09-24,Guingamp,Nancy,3-2,1-1
2004-09-24,Le Havre,Brest,0-0,0-0
2004-09-25,Amiens,Angers,0-2,0-1
2004-09-25,Clermont,Troyes,1-3,1-0
2004-09-25,Le Mans,Chateauroux,0-2,0-1
2004-09-25,Niort,Lorient,4-0,2-0
2004-09-25,Reims,Montpellier,0-2,0-1
2004-09-26,Creteil,Dijon,1-1,1-0
2004-09-27,Gueugnon,Sedan,0-0,0-0
2004-10-01,Angers,Clermont,1-1,0-1
2004-10-01,Brest,Grenoble,1-1,1-1
2004-10-01,Laval,Guingamp,1-0,1-0
2004-10-01,Lorient,Amiens,1-2,0-0
2004-10-01,Montpellier,Le Mans,2-0,0-0
2004-10-01,Nancy,Niort,3-1,0-0
2004-10-01,Sedan,Le Havre,1-0,1-0
2004-10-01,Troyes,Creteil,2-1,0-0
2004-10-03,Chateauroux,Gueugnon,0-0,0-0
2004-10-04,Dijon,Reims,0-0,0-0
2004-10-15,Amiens,Nancy,0-3,0-1
2004-10-15,Brest,Laval,2-1,0-1
2004-10-15,Clermont,Lorient,2-0,1-0
2004-10-15,Creteil,Angers,2-0,2-0
2004-10-15,Gueugnon,Montpellier,2-1,1-1
2004-10-15,Le Havre,Chateauroux,0-1,0-1
2004-10-15,Le Mans,Dijon,2-1,1-0
2004-10-15,Niort,Guingamp,1-0,0-0
2004-10-15,Reims,Troyes,2-0,1-0
2004-10-18,Grenoble,Sedan,0-0,0-0
2004-10-22,Angers,Reims,3-0,1-0
2004-10-22,Chateauroux,Grenoble,1-1,0-1
2004-10-22,Dijon,Gueugnon,0-0,0-0
2004-10-22,Laval,Niort,1-0,1-0
2004-10-22,Lorient,Creteil,3-1,0-0
2004-10-22,Montpellier,Le Havre,3-0,1-0
2004-10-22,Nancy,Clermont,2-1,1-1
2004-10-22,Troyes,Le Mans,2-0,2-0
2004-10-24,Sedan,Brest,0-0,0-0
2004-10-25,Guingamp,Amiens,2-1,0-0
2004-10-29,Amiens,Niort,4-1,1-0
2004-10-29,Brest,Chateauroux,0-0,0-0
2004-10-29,Creteil,Nancy,2-1,1-0
2004-10-29,Grenoble,Montpellier,0-0,0-0
2004-10-29,Le Havre,Dijon,1-0,1-0
2004-10-29,Reims,Lorient,1-4,1-2
2004-10-29,Sedan,Laval,0-3,0-1
2004-10-31,Le Mans,Angers,3-0,2-0
2004-11-01,Clermont,Guingamp,2-1,0-1
2004-11-05,Chateauroux,Sedan,0-0,0-0
2004-11-05,Dijon,Grenoble,2-1,1-1
2004-11-05,Guingamp,Creteil,2-0,1-0
2004-11-05,Laval,Amiens,1-0,0-0
2004-11-05,Lorient,Le Mans,1-2,0-1
2004-11-05,Montpellier,Brest,1-0,0-0
2004-11-05,Nancy,Reims,3-1,2-1
2004-11-05,Niort,Clermont,0-2,0-1
2004-11-05,Troyes,Le Havre,2-1,0-1
2004-11-08,Angers,Gueugnon,1-1,1-0
2004-11-12,Clermont,Amiens,0-0,0-0
2004-11-12,Creteil,Niort,0-1,0-0
2004-11-12,Grenoble,Troyes,1-2,1-1
2004-11-12,Gueugnon,Lorient,2-1,0-1
2004-11-12,Le Havre,Angers,0-0,0-0
2004-11-12,Le Mans,Nancy,1-2,0-0
2004-11-12,Sedan,Montpellier,2-0,0-0
2004-11-13,Chateauroux,Laval,1-0,1-0
2004-11-13,Reims,Guingamp,3-2,0-1
2004-11-15,Brest,Dijon,1-1,1-1
2004-11-23,Gueugnon,Troyes,1-2,1-0
2004-11-26,Amiens,Creteil,0-0,0-0
2004-11-26,Angers,Grenoble,0-0,0-0
2004-11-26,Dijon,Sedan,1-0,0-0
2004-11-26,Guingamp,Le Mans,2-1,0-1
2004-11-26,Laval,Clermont,4-3,2-1
2004-11-26,Lorient,Le Havre,2-0,1-0
2004-11-26,Niort,Reims,0-1,0-0
2004-11-26,Troyes,Brest,2-0,1-0
2004-11-28,Montpellier,Chateauroux,0-0,0-0
2004-11-29,Nancy,Gueugnon,1-0,1-0
2004-12-03,Brest,Angers,1-0,1-0
2004-12-03,Creteil,Clermont,1-1,0-1
2004-12-03,Grenoble,Lorient,1-2,0-1
2004-12-03,Gueugnon,Guingamp,0-0,0-0
2004-12-03,Le Havre,Nancy,0-0,0-0
2004-12-03,Le Mans,Niort,1-0,0-0
2004-12-03,Montpellier,Laval,3-1,1-0
2004-12-03,Reims,Amiens,0-0,0-0
2004-12-03,Sedan,Troyes,2-1,2-1
2004-12-06,Chateauroux,Dijon,2-1,0-0
