Date,Team 1,FT,Team 2
Fri Aug 6 2004,OGC Nice,0-1,Olympique Lyon
Sat Aug 7 2004,SC Bastia,2-1,RC Strasbourg
Sat Aug 7 2004,SM Caen,1-1,FC Istres
Sat Aug 7 2004,Olympique Marseille,1-0,Girondins Bordeaux
Sat Aug 7 2004,Lille OSC,2-0,Aj Auxerre
Sat Aug 7 2004,FC Metz,1-0,FC Nantes
Sat Aug 7 2004,As Saint Etienne,0-1,As Monaco
Sat Aug 7 2004,Stade Rennes,2-1,Paris Saint Germain
Sat Aug 7 2004,FC Sochaux,1-0,AC Ajaccio
Sat Aug 7 2004,Toulouse FC,0-0,RC Lens
Sat Aug 14 2004,AC Ajaccio,1-2,FC Metz
Sat Aug 14 2004,Aj Auxerre,3-1,Stade Rennes
Sat Aug 14 2004,Girondins Bordeaux,5-1,OGC Nice
Sat Aug 14 2004,RC Lens,3-0,As Saint Etienne
Sat Aug 14 2004,Olympique Lyon,1-1,FC Sochaux
Sat Aug 14 2004,FC Nantes,1-1,SC Bastia
Sat Aug 14 2004,As Monaco,2-1,FC Istres
Sat Aug 14 2004,Paris Saint Germain,2-2,SM Caen
Sat Aug 14 2004,RC Strasbourg,1-4,Toulouse FC
Sun Aug 15 2004,Olympique Marseille,3-0,Lille OSC
Sat Aug 21 2004,SC Bastia,1-0,AC Ajaccio
Sat Aug 21 2004,FC Istres,0-2,RC Lens
Sat Aug 21 2004,SM Caen,1-0,As Monaco
Sat Aug 21 2004,Lille OSC,0-0,Girondins Bordeaux
Sat Aug 21 2004,Stade Rennes,1-0,FC Nantes
Sat Aug 21 2004,OGC Nice,1-1,Olympique Marseille
Sat Aug 21 2004,As Saint Etienne,1-1,RC Strasbourg
Sat Aug 21 2004,Toulouse FC,2-1,Paris Saint Germain
Sat Aug 21 2004,FC Sochaux,1-2,Aj Auxerre
Sun Aug 22 2004,FC Metz,1-1,Olympique Lyon
Fri Aug 27 2004,OGC Nice,1-1,SC Bastia
Sat Aug 28 2004,Girondins Bordeaux,2-0,FC Sochaux
Sat Aug 28 2004,AC Ajaccio,1-1,Stade Rennes
Sat Aug 28 2004,Aj Auxerre,1-0,SM Caen
Sat Aug 28 2004,RC Lens,1-1,As Monaco
Sat Aug 28 2004,Olympique Marseille,1-3,FC Metz
Sat Aug 28 2004,Olympique Lyon,1-0,Lille OSC
Sat Aug 28 2004,FC Nantes,2-2,Toulouse FC
Sat Aug 28 2004,RC Strasbourg,1-1,FC Istres
Sun Aug 29 2004,Paris Saint Germain,2-2,As Saint Etienne
Sat Sep 11 2004,SC Bastia,1-0,Aj Auxerre
Sat Sep 11 2004,SM Caen,1-0,RC Lens
Sat Sep 11 2004,FC Istres,1-1,Paris Saint Germain
Sat Sep 11 2004,Lille OSC,1-0,OGC Nice
Sat Sep 11 2004,FC Metz,0-0,Girondins Bordeaux
Sat Sep 11 2004,As Monaco,3-1,RC Strasbourg
Sat Sep 11 2004,Stade Rennes,1-2,Olympique Lyon
Sat Sep 11 2004,As Saint Etienne,0-0,FC Nantes
Sat Sep 11 2004,Toulouse FC,3-1,AC Ajaccio
Sun Sep 12 2004,FC Sochaux,2-0,Olympique Marseille
Sat Sep 18 2004,AC Ajaccio,1-1,As Saint Etienne
Sat Sep 18 2004,Girondins Bordeaux,0-0,Stade Rennes
Sat Sep 18 2004,Olympique Lyon,0-0,SC Bastia
Sat Sep 18 2004,FC Nantes,1-0,FC Istres
Sat Sep 18 2004,Olympique Marseille,1-0,Toulouse FC
Sat Sep 18 2004,RC Strasbourg,2-2,RC Lens
Sun Sep 19 2004,Aj Auxerre,4-0,FC Metz
Sun Sep 19 2004,Lille OSC,2-0,SM Caen
Sun Sep 19 2004,OGC Nice,2-1,FC Sochaux
Sun Sep 19 2004,Paris Saint Germain,0-1,As Monaco
Tue Sep 21 2004,Toulouse FC,0-2,Olympique Lyon
Wed Sep 22 2004,Stade Rennes,1-0,Olympique Marseille
Wed Sep 22 2004,SC Bastia,1-4,Girondins Bordeaux
Wed Sep 22 2004,FC Istres,0-1,AC Ajaccio
Wed Sep 22 2004,SM Caen,0-0,RC Strasbourg
Wed Sep 22 2004,RC Lens,2-2,Paris Saint Germain
Wed Sep 22 2004,As Monaco,2-1,FC Nantes
Wed Sep 22 2004,FC Metz,1-1,OGC Nice
Wed Sep 22 2004,As Saint Etienne,3-1,Aj Auxerre
Wed Sep 22 2004,FC Sochaux,0-2,Lille OSC
Sat Sep 25 2004,Olympique Lyon,0-0,As Monaco
Sat Sep 25 2004,AC Ajaccio,2-2,SM Caen
Sat Sep 25 2004,Aj Auxerre,0-0,FC Istres
Sat Sep 25 2004,Girondins Bordeaux,1-1,Toulouse FC
Sat Sep 25 2004,Lille OSC,4-0,FC Metz
Sat Sep 25 2004,Olympique Marseille,1-0,SC Bastia
Sat Sep 25 2004,OGC Nice,2-0,Stade Rennes
Sat Sep 25 2004,FC Sochaux,2-1,As Saint Etienne
Sat Sep 25 2004,Paris Saint Germain,1-0,RC Strasbourg
Sun Sep 26 2004,FC Nantes,1-0,RC Lens
Sat Oct 2 2004,FC Istres,0-2,Olympique Marseille
Sat Oct 2 2004,SM Caen,1-1,Girondins Bordeaux
Sat Oct 2 2004,RC Lens,1-1,AC Ajaccio
Sat Oct 2 2004,As Monaco,3-4,OGC Nice
Sat Oct 2 2004,SC Bastia,1-2,Paris Saint Germain
Sat Oct 2 2004,RC Strasbourg,0-2,FC Nantes
Sun Oct 3 2004,FC Metz,0-0,FC Sochaux
Sun Oct 3 2004,Stade Rennes,0-1,Lille OSC
Sun Oct 3 2004,Toulouse FC,1-2,Aj Auxerre
Sun Oct 3 2004,As Saint Etienne,2-3,Olympique Lyon
Fri Oct 15 2004,Olympique Lyon,4-0,SM Caen
Sat Oct 16 2004,Aj Auxerre,3-0,RC Lens
Sat Oct 16 2004,AC Ajaccio,2-2,RC Strasbourg
Sat Oct 16 2004,Girondins Bordeaux,2-2,FC Istres
Sat Oct 16 2004,Lille OSC,2-1,SC Bastia
Sat Oct 16 2004,FC Nantes,1-0,Paris Saint Germain
Sat Oct 16 2004,FC Metz,1-1,As Monaco
Sat Oct 16 2004,OGC Nice,1-0,Toulouse FC
Sat Oct 16 2004,FC Sochaux,3-0,Stade Rennes
Sun Oct 17 2004,Olympique Marseille,1-1,As Saint Etienne
Sat Oct 23 2004,FC Istres,0-0,Olympique Lyon
Sat Oct 23 2004,SM Caen,2-1,FC Nantes
Sat Oct 23 2004,Stade Rennes,3-1,FC Metz
Sat Oct 23 2004,Paris Saint Germain,1-0,AC Ajaccio
Sat Oct 23 2004,As Saint Etienne,0-0,Girondins Bordeaux
Sat Oct 23 2004,RC Strasbourg,3-1,OGC Nice
Sun Oct 24 2004,SC Bastia,1-1,FC Sochaux
Sun Oct 24 2004,As Monaco,0-0,Aj Auxerre
Sun Oct 24 2004,Toulouse FC,1-0,Lille OSC
Sun Oct 24 2004,RC Lens,0-0,Olympique Marseille
Fri Oct 29 2004,Olympique Marseille,1-1,As Monaco
Sat Oct 30 2004,AC Ajaccio,1-1,FC Nantes
Sat Oct 30 2004,Girondins Bordeaux,1-1,RC Lens
Sat Oct 30 2004,Olympique Lyon,1-0,RC Strasbourg
