Date,Team 1,FT,Team 2
Sat Sep 11 2004,AC Milan,2-2,As Livorno
Sat Sep 11 2004,Chievo Verona,2-2,Inter
Sun Sep 12 2004,As Roma,1-0,Acf Fiorentina
Sun Sep 12 2004,Parma FC,0-0,Acr Messina
Sun Sep 12 2004,Sampdoria,0-1,Lazio Roma
Sun Sep 12 2004,Brescia Calcio,0-3,Juventus
Sun Sep 12 2004,Reggina Calcio,0-0,Udinese Calcio
Sun Sep 12 2004,US Palermo,1-0,AC Siena
Sun Sep 12 2004,Atalanta,2-2,US Lecce
Sun Sep 12 2004,Cagliari Calcio,1-0,Bologna FC
Sat Sep 18 2004,Inter,1-1,US Palermo
Sat Sep 18 2004,US Lecce,4-1,Brescia Calcio
Sun Sep 19 2004,Juventus,2-0,Atalanta
Sun Sep 19 2004,Lazio Roma,1-1,Reggina Calcio
Sun Sep 19 2004,Udinese Calcio,4-0,Parma FC
Sun Sep 19 2004,Bologna FC,0-2,AC Milan
Sun Sep 19 2004,AC Siena,2-1,Sampdoria
Sun Sep 19 2004,Acr Messina,4-3,As Roma
Sun Sep 19 2004,As Livorno,1-2,Chievo Verona
Sun Sep 19 2004,Acf Fiorentina,2-1,Cagliari Calcio
Wed Sep 22 2004,AC Milan,1-2,Acr Messina
Wed Sep 22 2004,As Roma,2-2,US Lecce
Wed Sep 22 2004,Parma FC,1-2,Bologna FC
Wed Sep 22 2004,Sampdoria,0-3,Juventus
Wed Sep 22 2004,Chievo Verona,0-0,Udinese Calcio
Wed Sep 22 2004,Brescia Calcio,0-2,Lazio Roma
Wed Sep 22 2004,Reggina Calcio,2-1,As Livorno
Wed Sep 22 2004,US Palermo,0-0,Acf Fiorentina
Wed Sep 22 2004,Atalanta,2-3,Inter
Wed Sep 22 2004,Cagliari Calcio,2-0,AC Siena
Sat Sep 25 2004,Juventus,1-1,US Palermo
Sat Sep 25 2004,Bologna FC,3-1,As Roma
Sun Sep 26 2004,Inter,2-2,Parma FC
Sun Sep 26 2004,Lazio Roma,1-2,AC Milan
Sun Sep 26 2004,Udinese Calcio,1-2,Brescia Calcio
Sun Sep 26 2004,US Lecce,3-1,Cagliari Calcio
Sun Sep 26 2004,AC Siena,0-0,Reggina Calcio
Sun Sep 26 2004,Acr Messina,0-0,Chievo Verona
Sun Sep 26 2004,As Livorno,1-1,Atalanta
Sun Sep 26 2004,Acf Fiorentina,0-2,Sampdoria
Sat Oct 2 2004,Chievo Verona,2-1,US Lecce
Sat Oct 2 2004,Cagliari Calcio,2-1,Brescia Calcio
Sun Oct 3 2004,AC Milan,3-1,Reggina Calcio
Sun Oct 3 2004,As Roma,3-3,Inter
Sun Oct 3 2004,Parma FC,0-0,Acf Fiorentina
Sun Oct 3 2004,Udinese Calcio,0-1,Juventus
Sun Oct 3 2004,Sampdoria,2-0,As Livorno
Sun Oct 3 2004,US Palermo,1-0,Bologna FC
Sun Oct 3 2004,Atalanta,1-1,Lazio Roma
Sun Oct 3 2004,Acr Messina,4-1,AC Siena
Sat Oct 16 2004,Juventus,2-1,Acr Messina
Sat Oct 16 2004,As Livorno,0-2,As Roma
Sun Oct 17 2004,Inter,3-1,Udinese Calcio
Sun Oct 17 2004,Lazio Roma,0-1,Chievo Verona
Sun Oct 17 2004,Bologna FC,2-1,Atalanta
Sun Oct 17 2004,Brescia Calcio,3-1,Parma FC
Sun Oct 17 2004,US Lecce,2-0,US Palermo
Sun Oct 17 2004,Reggina Calcio,0-1,Sampdoria
Sun Oct 17 2004,Cagliari Calcio,0-1,AC Milan
Sun Oct 17 2004,Acf Fiorentina,0-0,AC Siena
Sat Oct 23 2004,AC Siena,0-3,Juventus
Sat Oct 23 2004,Atalanta,2-2,Cagliari Calcio
Sun Oct 24 2004,AC Milan,0-0,Inter
Sun Oct 24 2004,As Roma,1-1,US Palermo
Sun Oct 24 2004,Parma FC,3-1,Lazio Roma
Sun Oct 24 2004,Udinese Calcio,2-2,Acf Fiorentina
Sun Oct 24 2004,Sampdoria,0-1,Brescia Calcio
Sun Oct 24 2004,Chievo Verona,0-0,Reggina Calcio
Sun Oct 24 2004,Acr Messina,1-4,US Lecce
Sun Oct 24 2004,As Livorno,1-0,Bologna FC
Wed Oct 27 2004,AC Milan,3-0,Atalanta
Wed Oct 27 2004,Lazio Roma,2-0,Acr Messina
Wed Oct 27 2004,Chievo Verona,0-2,Sampdoria
Wed Oct 27 2004,Bologna FC,0-1,Udinese Calcio
Wed Oct 27 2004,Brescia Calcio,0-1,AC Siena
Wed Oct 27 2004,US Lecce,2-2,Inter
Wed Oct 27 2004,Reggina Calcio,1-2,Acf Fiorentina
Wed Oct 27 2004,US Palermo,1-2,As Livorno
Wed Oct 27 2004,Cagliari Calcio,2-1,Parma FC
Thu Oct 28 2004,Juventus,2-0,As Roma
Sat Oct 30 2004,Inter,1-1,Lazio Roma
Sat Oct 30 2004,Sampdoria,0-1,AC Milan
Sun Oct 31 2004,As Roma,5-1,Cagliari Calcio
Sun Oct 31 2004,Juventus,3-0,Chievo Verona
Sun Oct 31 2004,Parma FC,2-2,Atalanta
Sun Oct 31 2004,Udinese Calcio,1-0,US Palermo
Sun Oct 31 2004,AC Siena,1-1,Bologna FC
Sun Oct 31 2004,Acr Messina,2-1,Reggina Calcio
Sun Oct 31 2004,As Livorno,2-1,Brescia Calcio
Sun Oct 31 2004,Acf Fiorentina,4-0,US Lecce
Sat Nov 6 2004,Brescia Calcio,1-0,Chievo Verona
Sat Nov 6 2004,Reggina Calcio,2-1,Juventus
Sun Nov 7 2004,AC Milan,1-1,As Roma
Sun Nov 7 2004,Lazio Roma,1-1,AC Siena
Sun Nov 7 2004,Bologna FC,2-2,Acr Messina
