Date,Team 1,FT,Team 2
Sun Nov 23 2014,CA Lanus,2-0,Gye La Plata
Sun Nov 23 2014,Belgrano Cordoba,1-2,Tigre
Sun Nov 23 2014,Estudiantes,0-0,Defensa Y Justicia
Sun Nov 23 2014,Boca Juniors,3-1,Independiente
Mon Nov 24 2014,Racing Club,1-0,River Plate
Tue Nov 25 2014,Newells Old Boys,2-4,Arsenal Sarandi
Fri Nov 28 2014,Gye La Plata,3-0,Quilmes Ac
Sat Nov 29 2014,Defensa Y Justicia,0-2,Velez Sarsfield
Sat Nov 29 2014,San Lorenzo,4-0,Estudiantes
Sun Nov 30 2014,Independiente,1-0,Newells Old Boys
Sun Nov 30 2014,Rosario Central,0-3,Racing Club
Sun Nov 30 2014,Tigre,3-1,Atletico Rafaela
Sun Nov 30 2014,River Plate,3-2,CA Banfield
Mon Dec 1 2014,CA Lanus,2-2,Boca Juniors
Mon Dec 1 2014,CD Godoy Cruz,0-3,Olimpo
Tue Dec 2 2014,Arsenal Sarandi,0-2,Belgrano Cordoba
Fri Dec 5 2014,Estudiantes,4-2,Tigre
Sat Dec 6 2014,Velez Sarsfield,0-2,San Lorenzo
Sat Dec 6 2014,Atletico Rafaela,1-6,Arsenal Sarandi
Sat Dec 6 2014,Olimpo,0-0,Defensa Y Justicia
Sat Dec 6 2014,CA Banfield,2-3,Rosario Central
Sun Dec 7 2014,Belgrano Cordoba,4-0,Independiente
Sun Dec 7 2014,Newells Old Boys,0-0,CA Lanus
Mon Dec 8 2014,Boca Juniors,0-2,Gye La Plata
Mon Dec 15 2014,Racing Club,1-0,CD Godoy Cruz
Mon Dec 15 2014,Quilmes Ac,0-1,River Plate
