Date,Team 1,FT,Team 2
Mon Jul 21 1958,Nimes Olympique,0-0,Racing Club De France
Mon Jul 21 1958,As Monaco,0-2,Stade Reims
Mon Jul 21 1958,RC Strasbourg,2-0,Olympique Ales
Mon Jul 21 1958,Ua Sedan Torcy,1-0,OGC Nice
Mon Jul 21 1958,Stade Rennes,0-2,As Saint Etienne
Mon Jul 21 1958,Limoges FC,2-1,RC Lens
Mon Jul 21 1958,Valenciennes FC,5-1,Olympique Marseille
Mon Jul 21 1958,Toulouse FC,1-1,Angers Sco
Mon Jul 21 1958,Olympique Lyon,1-3,As Nancy
Mon Jul 21 1958,Lille OSC,3-0,FC Sochaux
Sun Aug 17 1958,RC Lens,6-0,RC Strasbourg
Sun Aug 17 1958,Ua Sedan Torcy,0-3,Racing Club De France
Sun Aug 17 1958,As Nancy,3-5,Stade Reims
Sun Aug 17 1958,Olympique Marseille,2-0,OGC Nice
Sun Aug 17 1958,FC Sochaux,4-5,Olympique Ales
Sun Aug 17 1958,Limoges FC,1-0,Olympique Lyon
Sun Aug 17 1958,As Saint Etienne,0-1,Nimes Olympique
Sun Aug 17 1958,Lille OSC,4-4,Stade Rennes
Tue Aug 19 1958,Angers Sco,4-0,Valenciennes FC
Sun Aug 24 1958,As Monaco,4-1,Olympique Lyon
Sun Aug 24 1958,Limoges FC,1-0,Olympique Marseille
Sun Aug 24 1958,Stade Rennes,1-1,RC Lens
Sun Aug 24 1958,Racing Club De France,4-4,As Nancy
Sun Aug 24 1958,Nimes Olympique,1-1,OGC Nice
Sun Aug 24 1958,RC Strasbourg,4-2,Angers Sco
Sun Aug 24 1958,Valenciennes FC,3-1,Stade Reims
Sun Aug 24 1958,As Saint Etienne,1-0,Olympique Ales
Sun Aug 24 1958,Ua Sedan Torcy,1-1,Lille OSC
Sun Aug 24 1958,Toulouse FC,1-1,FC Sochaux
Wed Aug 27 1958,Lille OSC,1-6,Racing Club De France
Wed Aug 27 1958,RC Lens,2-0,Valenciennes FC
Wed Aug 27 1958,Stade Reims,4-0,Stade Rennes
Wed Aug 27 1958,Angers Sco,3-1,Ua Sedan Torcy
Wed Aug 27 1958,Olympique Ales,2-1,As Monaco
Wed Aug 27 1958,OGC Nice,3-1,Limoges FC
Wed Aug 27 1958,As Nancy,0-1,RC Strasbourg
Wed Aug 27 1958,Toulouse FC,3-0,Olympique Marseille
Wed Aug 27 1958,FC Sochaux,3-1,As Saint Etienne
Wed Aug 27 1958,Olympique Lyon,2-1,Nimes Olympique
Sun Aug 31 1958,Racing Club De France,5-0,RC Lens
Sun Aug 31 1958,As Saint Etienne,3-5,As Monaco
Sun Aug 31 1958,Limoges FC,3-2,Nimes Olympique
Sun Aug 31 1958,OGC Nice,3-2,Toulouse FC
Sun Aug 31 1958,Stade Rennes,3-2,Angers Sco
Sun Aug 31 1958,Olympique Marseille,0-0,FC Sochaux
Sun Aug 31 1958,Olympique Ales,1-2,Olympique Lyon
Sun Aug 31 1958,Valenciennes FC,4-1,RC Strasbourg
Sun Aug 31 1958,Ua Sedan Torcy,1-2,As Nancy
Wed Sep 3 1958,Stade Reims,4-3,Lille OSC
Thu Sep 4 1958,As Monaco,1-0,Toulouse FC
Sun Sep 7 1958,Toulouse FC,1-1,Racing Club De France
Sun Sep 7 1958,Olympique Lyon,1-5,Stade Reims
Sun Sep 7 1958,As Monaco,2-1,Valenciennes FC
Sun Sep 7 1958,Angers Sco,1-2,OGC Nice
Sun Sep 7 1958,Limoges FC,0-0,As Nancy
Sun Sep 7 1958,RC Lens,2-4,Olympique Ales
Sun Sep 7 1958,Stade Rennes,4-0,FC Sochaux
Sun Sep 7 1958,RC Strasbourg,3-1,Olympique Marseille
Sun Sep 7 1958,Nimes Olympique,3-0,Lille OSC
Sun Sep 7 1958,Ua Sedan Torcy,5-0,As Saint Etienne
Wed Sep 10 1958,Angers Sco,1-2,Racing Club De France
Wed Sep 10 1958,As Monaco,1-1,Nimes Olympique
Wed Sep 10 1958,RC Lens,2-1,Stade Reims
Wed Sep 10 1958,Olympique Ales,0-0,OGC Nice
Wed Sep 10 1958,Lille OSC,2-3,RC Strasbourg
Wed Sep 10 1958,Ua Sedan Torcy,1-1,Stade Rennes
Wed Sep 10 1958,FC Sochaux,3-1,Limoges FC
Wed Sep 10 1958,As Nancy,1-1,Valenciennes FC
Wed Sep 10 1958,Olympique Marseille,1-1,Olympique Lyon
Thu Sep 11 1958,As Saint Etienne,4-3,Toulouse FC
Sun Sep 14 1958,Racing Club De France,2-2,Olympique Lyon
Sun Sep 14 1958,Stade Reims,3-1,Nimes Olympique
Sun Sep 14 1958,Lille OSC,2-2,As Monaco
Sun Sep 14 1958,OGC Nice,3-1,RC Lens
Sun Sep 14 1958,As Saint Etienne,1-5,RC Strasbourg
Sun Sep 14 1958,Olympique Marseille,1-3,Stade Rennes
Sun Sep 14 1958,Olympique Ales,1-1,Ua Sedan Torcy
Sun Sep 14 1958,FC Sochaux,1-1,Valenciennes FC
Sun Sep 14 1958,Angers Sco,4-0,Limoges FC
Sun Sep 14 1958,As Nancy,0-1,Toulouse FC
Wed Sep 24 1958,Racing Club De France,1-0,Stade Rennes
Wed Sep 24 1958,Stade Reims,2-3,RC Strasbourg
Wed Sep 24 1958,Limoges FC,4-0,As Saint Etienne
Wed Sep 24 1958,Valenciennes FC,1-1,Ua Sedan Torcy
Wed Sep 24 1958,As Nancy,3-2,Angers Sco
Wed Sep 24 1958,RC Lens,2-2,Lille OSC
Thu Sep 25 1958,Olympique Marseille,2-1,Olympique Ales
Thu Sep 25 1958,Nimes Olympique,3-1,Toulouse FC
