Date,Team 1,FT,Team 2
Sat Aug 23 1958,Sportclub,4-1,Wiener AC
Sun Aug 24 1958,First Vienna FC,3-1,Kremser SC
Sat Aug 30 1958,SK Admira Vienna,8-1,WSV Donawitz
Sun Aug 31 1958,Grazer Ak,3-2,Austria Wien
Sun Aug 31 1958,SC Wacker Wien,1-4,Kapfenberger SV 1919
Sun Aug 31 1958,LASK Linz,2-3,1. Simmeringer SC
Sat Sep 6 1958,First Vienna FC,2-2,SC Wacker Wien
Sat Sep 6 1958,Austria Wien,4-3,LASK Linz
Sun Sep 7 1958,SK Admira Vienna,1-1,Sportclub
Sun Sep 7 1958,ÖMV Olympia,1-1,Grazer Ak
Sun Sep 7 1958,WSV Donawitz,3-3,1. Simmeringer SC
Sun Sep 7 1958,Kapfenberger SV 1919,1-3,Rapid Wien
Sun Sep 7 1958,Wiener AC,2-1,Kremser SC
Sat Sep 20 1958,Rapid Wien,1-1,First Vienna FC
Sat Sep 20 1958,1. Simmeringer SC,1-3,Austria Wien
Sun Sep 21 1958,Sportclub,5-1,WSV Donawitz
Sun Sep 21 1958,Kremser SC,3-2,SK Admira Vienna
Sun Sep 21 1958,SC Wacker Wien,2-3,Wiener AC
Sun Sep 21 1958,Grazer Ak,1-4,Kapfenberger SV 1919
Sun Sep 21 1958,LASK Linz,3-2,ÖMV Olympia
Sat Sep 27 1958,First Vienna FC,2-0,Grazer Ak
Sat Sep 27 1958,Wiener AC,0-2,Rapid Wien
Sun Sep 28 1958,WSV Donawitz,3-1,Austria Wien
Sun Sep 28 1958,SK Admira Vienna,1-3,SC Wacker Wien
Sun Sep 28 1958,Sportclub,3-1,Kremser SC
Sun Sep 28 1958,Kapfenberger SV 1919,0-4,LASK Linz
Sat Oct 11 1958,Austria Wien,6-1,ÖMV Olympia
Sat Oct 11 1958,SC Wacker Wien,2-6,Sportclub
Sat Oct 11 1958,Rapid Wien,5-2,SK Admira Vienna
Sun Oct 12 1958,LASK Linz,2-1,First Vienna FC
Sun Oct 12 1958,1. Simmeringer SC,0-1,Kapfenberger SV 1919
Sun Oct 12 1958,Grazer Ak,5-3,Wiener AC
Sun Oct 12 1958,Kremser SC,5-2,WSV Donawitz
Sat Oct 18 1958,SK Admira Vienna,3-4,Grazer Ak
Sat Oct 18 1958,First Vienna FC,3-1,1. Simmeringer SC
Sun Oct 19 1958,Sportclub,4-3,Rapid Wien
Sun Oct 19 1958,Wiener AC,2-2,LASK Linz
Sun Oct 19 1958,Kremser SC,0-2,SC Wacker Wien
Sun Oct 19 1958,Kapfenberger SV 1919,0-0,Austria Wien
Sun Oct 19 1958,WSV Donawitz,5-2,ÖMV Olympia
Sat Oct 25 1958,SC Wacker Wien,6-3,WSV Donawitz
Sat Oct 25 1958,1. Simmeringer SC,4-1,Wiener AC
Sun Oct 26 1958,Grazer Ak,2-2,Sportclub
Sun Oct 26 1958,Austria Wien,0-0,First Vienna FC
Sun Oct 26 1958,Rapid Wien,3-1,Kremser SC
Sun Oct 26 1958,LASK Linz,1-3,SK Admira Vienna
