Date,Team 1,FT,Team 2
Sun Sep 14 1958,Celta Vigo,0-3,Athletic Bilbao
Sun Sep 14 1958,Sporting Gijon,1-0,Espanyol Barcelona
Sun Sep 14 1958,FC Barcelona,6-0,Valencia CF
Sun Sep 14 1958,CA Osasuna,2-2,Sevilla FC
Sun Sep 14 1958,Real Zaragoza,1-0,Real Sociedad
Sun Sep 14 1958,Atletico Madrid,2-0,Real Oviedo
Sun Sep 14 1958,Real Betis,2-1,Granada CF
Sun Sep 14 1958,Ud Las Palmas,1-2,Real Madrid
Sun Sep 21 1958,Espanyol Barcelona,2-1,Celta Vigo
Sun Sep 21 1958,Athletic Bilbao,3-1,CA Osasuna
Sun Sep 21 1958,Real Oviedo,2-1,Ud Las Palmas
Sun Sep 21 1958,Real Sociedad,1-1,FC Barcelona
Sun Sep 21 1958,Granada CF,4-1,Real Zaragoza
Sun Sep 21 1958,Valencia CF,4-2,Atletico Madrid
Sun Sep 21 1958,Sevilla FC,2-4,Real Betis
Sun Sep 21 1958,Real Madrid,5-1,Sporting Gijon
Sun Sep 28 1958,CA Osasuna,2-1,Espanyol Barcelona
Sun Sep 28 1958,FC Barcelona,3-0,Granada CF
Sun Sep 28 1958,Ud Las Palmas,4-0,Sporting Gijon
Sun Sep 28 1958,Atletico Madrid,2-0,Real Sociedad
Sun Sep 28 1958,Real Oviedo,1-1,Valencia CF
Sun Sep 28 1958,Real Betis,4-0,Athletic Bilbao
Sun Sep 28 1958,Celta Vigo,2-4,Real Madrid
Sun Sep 28 1958,Real Zaragoza,4-2,Sevilla FC
Sun Oct 5 1958,Espanyol Barcelona,2-0,Real Betis
Sun Oct 5 1958,Sporting Gijon,2-2,Celta Vigo
Sun Oct 5 1958,Real Sociedad,1-1,Real Oviedo
Sun Oct 5 1958,Granada CF,1-0,Atletico Madrid
Sun Oct 5 1958,Sevilla FC,0-2,FC Barcelona
Sun Oct 5 1958,Ud Las Palmas,2-4,Valencia CF
