Date,Team 1,FT,Team 2
Sat Aug 16 1958,VFR Mannheim,2-2,SSV Reutlingen
Sat Aug 16 1958,FSV Frankfurt,1-3,Bayern Muenchen
Sun Aug 17 1958,Vfb Stuttgart,2-3,SSV Ulm 1846
Sun Aug 17 1958,FC Augsburg,4-3,1 FC Nuernberg
Sun Aug 17 1958,TSV 1860 Muenchen,3-3,1 FC Schweinfurt 05
Sun Aug 17 1958,Kickers Offenbach,1-1,Eintracht Frankfurt
Sun Aug 17 1958,Spvgg Greuther Fuerth,2-3,Waldhof Mannheim
Sun Aug 17 1958,Karlsruher SC,7-0,Viktoria Aschaffenburg
Sun Aug 17 1958,FV Speyer,3-2,Tus Koblenz
Sun Aug 17 1958,1 FC Saarbruecken,0-4,VFR Frankenthal
Sun Aug 17 1958,SV Weisenau,1-2,FK Pirmasens
Sun Aug 17 1958,1 FC Kaiserslautern,6-1,Saar 05 Saarbruecken
Sun Aug 17 1958,Tura Ludwigshafen,2-2,Sportfreunde Saarbruecken
Sun Aug 17 1958,Eintracht Bad Kreuznach,1-2,Wormatia Worms
Sun Aug 17 1958,Eintracht Trier,4-2,1 Fsv Mainz 05
Sun Aug 17 1958,Borussia Neunkirchen,2-1,Phoenix Ludwigshafen
Sun Aug 17 1958,1 FC Koeln,2-2,Bor Moenchengladbach
Sun Aug 17 1958,Rot Weiss Essen,1-2,Borussia Dortmund
Sun Aug 17 1958,FC Schalke 04,4-2,Preussen Munster
Sun Aug 17 1958,Fortuna Duesseldorf,5-1,Vfl Bochum
Sun Aug 17 1958,MSV Duisburg,2-2,Westfalia Herne
Sun Aug 17 1958,Alemannia Aachen,2-1,Viktoria Koeln
Sun Aug 17 1958,Rot Weiss Oberhausen,6-0,STV Horst Emscher
Sun Aug 17 1958,SV Sodingen,2-0,Duisburger SV
Sun Aug 24 1958,Viktoria Aschaffenburg,2-0,FSV Frankfurt
Sun Aug 24 1958,SSV Ulm 1846,2-2,TSV 1860 Muenchen
Sun Aug 24 1958,Bayern Muenchen,2-4,VFR Mannheim
Sun Aug 24 1958,Waldhof Mannheim,2-0,Vfb Stuttgart
Sun Aug 24 1958,SSV Reutlingen,3-0,FC Augsburg
Sun Aug 24 1958,Eintracht Frankfurt,0-1,Spvgg Greuther Fuerth
Sun Aug 24 1958,1 FC Nuernberg,4-0,Karlsruher SC
Sun Aug 24 1958,1 FC Schweinfurt 05,0-0,Kickers Offenbach
Sun Aug 24 1958,VFR Frankenthal,5-0,SV Weisenau
Sun Aug 24 1958,FK Pirmasens,3-0,Tura Ludwigshafen
Sun Aug 24 1958,1 Fsv Mainz 05,1-3,1 FC Kaiserslautern
Sun Aug 24 1958,Wormatia Worms,0-1,FV Speyer
Sun Aug 24 1958,Sportfreunde Saarbruecken,2-4,Borussia Neunkirchen
Sun Aug 24 1958,Tus Koblenz,3-2,1 FC Saarbruecken
