Date,Team 1,FT,Team 2
Sat Nov 20 1993,Vorwaerts Steyr,0-0,FC Admira Wacker
Sat Nov 20 1993,Sportclub,0-1,RB Salzburg
Fri Nov 26 1993,Vfb Moedling,0-5,Vorwaerts Steyr
Sat Nov 27 1993,Rapid Wien,0-0,Wiener Sportklub
Sat Nov 27 1993,FC Admira Wacker,1-1,Sturm Graz
Sat Nov 27 1993,RB Salzburg,0-0,FC Wacker Innsbruck
Sat Nov 27 1993,SKN St Poelten,2-3,Austria Wien
Sat Mar 5 1994,FC Wacker Innsbruck,0-1,Rapid Wien
Sat Mar 5 1994,Vorwaerts Steyr,0-0,Sturm Graz
Sat Mar 5 1994,Vfb Moedling,4-1,SKN St Poelten
Sat Mar 5 1994,Sportclub,1-1,FC Admira Wacker
Sun Mar 6 1994,Austria Wien,0-4,RB Salzburg
Fri Mar 11 1994,RB Salzburg,0-0,Vfb Moedling
Sat Mar 12 1994,Rapid Wien,1-1,Austria Wien
Sat Mar 12 1994,FC Admira Wacker,2-0,FC Wacker Innsbruck
Sat Mar 12 1994,SKN St Poelten,0-1,Vorwaerts Steyr
Sun Mar 13 1994,Sturm Graz,3-1,Wiener Sportklub
Fri Mar 18 1994,Vorwaerts Steyr,1-1,Wiener Sportklub
Sat Mar 19 1994,Austria Wien,3-1,FC Admira Wacker
Sat Mar 19 1994,FC Wacker Innsbruck,2-1,Sturm Graz
Sat Mar 19 1994,SKN St Poelten,0-0,RB Salzburg
Sat Mar 19 1994,Vfb Moedling,0-0,Rapid Wien
Fri Mar 25 1994,Rapid Wien,5-3,SKN St Poelten
Sat Mar 26 1994,FC Admira Wacker,0-1,Vfb Moedling
Sat Mar 26 1994,Sportclub,1-2,FC Wacker Innsbruck
Sun Mar 27 1994,Sturm Graz,0-0,Austria Wien
Wed Apr 6 1994,Austria Wien,1-1,Wiener Sportklub
Wed Apr 6 1994,RB Salzburg,2-1,Rapid Wien
Wed Apr 6 1994,SKN St Poelten,1-0,FC Admira Wacker
Wed Apr 6 1994,Vorwaerts Steyr,2-0,FC Wacker Innsbruck
Wed Apr 6 1994,Vfb Moedling,2-0,Sturm Graz
Sat Apr 9 1994,Rapid Wien,3-0,Vorwaerts Steyr
Sat Apr 9 1994,FC Admira Wacker,0-3,RB Salzburg
Sat Apr 9 1994,Sturm Graz,2-0,SKN St Poelten
Sat Apr 9 1994,FC Wacker Innsbruck,0-1,Austria Wien
Sun Apr 10 1994,Sportclub,0-2,Vfb Moedling
Sat Apr 16 1994,Austria Wien,1-0,Vorwaerts Steyr
Sat Apr 16 1994,Rapid Wien,0-3,FC Admira Wacker
Sat Apr 16 1994,RB Salzburg,0-0,Sturm Graz
Sat Apr 16 1994,SKN St Poelten,0-0,Wiener Sportklub
Sun Apr 17 1994,Vfb Moedling,0-0,FC Wacker Innsbruck
Fri Apr 22 1994,Sturm Graz,0-1,RB Salzburg
Fri Apr 22 1994,Sportclub,3-1,SKN St Poelten
Sat Apr 23 1994,FC Admira Wacker,0-0,Rapid Wien
Sat Apr 23 1994,FC Wacker Innsbruck,4-0,Vfb Moedling
Sat Apr 23 1994,Vorwaerts Steyr,1-1,Austria Wien
Fri Apr 29 1994,FC Admira Wacker,4-0,Vorwaerts Steyr
Sat Apr 30 1994,Rapid Wien,2-4,Sturm Graz
Sat Apr 30 1994,RB Salzburg,0-1,Wiener Sportklub
Sat Apr 30 1994,SKN St Poelten,0-0,FC Wacker Innsbruck
Sat Apr 30 1994,Vfb Moedling,0-4,Austria Wien
Tue May 3 1994,Austria Wien,0-1,SKN St Poelten
Tue May 3 1994,Sturm Graz,1-0,FC Admira Wacker
Tue May 3 1994,FC Wacker Innsbruck,1-1,RB Salzburg
Tue May 3 1994,Vorwaerts Steyr,1-2,Vfb Moedling
Tue May 3 1994,Sportclub,0-1,Rapid Wien
Fri May 6 1994,FC Admira Wacker,2-0,Wiener Sportklub
Fri May 6 1994,RB Salzburg,6-0,Austria Wien
Sat May 7 1994,Rapid Wien,2-0,FC Wacker Innsbruck
Sat May 7 1994,SKN St Poelten,5-0,Vfb Moedling
Sun May 8 1994,Sturm Graz,3-1,Vorwaerts Steyr
Fri May 13 1994,Austria Wien,2-0,Rapid Wien
Sat May 14 1994,FC Wacker Innsbruck,0-1,FC Admira Wacker
Sat May 14 1994,Vorwaerts Steyr,1-1,SKN St Poelten
Sat May 14 1994,Vfb Moedling,3-2,RB Salzburg
Sat May 14 1994,Sportclub,1-0,Sturm Graz
Fri May 20 1994,RB Salzburg,4-1,SKN St Poelten
Sat May 21 1994,Rapid Wien,0-2,Vfb Moedling
Sat May 21 1994,FC Admira Wacker,4-2,Austria Wien
Sat May 21 1994,Sturm Graz,0-0,FC Wacker Innsbruck
Sat May 21 1994,Sportclub,1-1,Vorwaerts Steyr
Wed May 25 1994,RB Salzburg,3-1,Vorwaerts Steyr
Sat May 28 1994,Austria Wien,0-0,Sturm Graz
Sat May 28 1994,FC Wacker Innsbruck,6-0,Wiener Sportklub
Sat May 28 1994,SKN St Poelten,1-1,Rapid Wien
Sat May 28 1994,Vorwaerts Steyr,1-3,RB Salzburg
Sat May 28 1994,Vfb Moedling,0-3,FC Admira Wacker
Sun Jun 5 1994,Rapid Wien,0-0,RB Salzburg
Sun Jun 5 1994,FC Admira Wacker,3-1,SKN St Poelten
Sun Jun 5 1994,Sturm Graz,2-1,Vfb Moedling
Sun Jun 5 1994,FC Wacker Innsbruck,4-2,Vorwaerts Steyr
Sun Jun 5 1994,Sportclub,0-3,Austria Wien
Wed Jun 8 1994,Austria Wien,1-0,FC Wacker Innsbruck
Wed Jun 8 1994,RB Salzburg,2-0,FC Admira Wacker
Wed Jun 8 1994,SKN St Poelten,2-1,Sturm Graz
Wed Jun 8 1994,Vorwaerts Steyr,0-1,Rapid Wien
Wed Jun 8 1994,Vfb Moedling,0-0,Wiener Sportklub
