Date,Team 1,FT,Team 2
Fri Jul 23 1993,FC Nantes,1-0,As Monaco
Sat Jul 24 1993,Toulouse FC,0-0,Le Havre Ac
Sat Jul 24 1993,Girondins Bordeaux,1-0,Paris Saint Germain
Sat Jul 24 1993,SM Caen,1-1,FC Metz
Sat Jul 24 1993,Lille OSC,1-1,FC Martigues
Sat Jul 24 1993,Olympique Marseille,1-0,RC Lens
Sat Jul 24 1993,Montpellier HSC,1-1,Olympique Lyon
Sat Jul 24 1993,RC Strasbourg,1-1,Aj Auxerre
Sat Jul 24 1993,As Saint Etienne,1-2,As Cannes
Sat Jul 24 1993,FC Sochaux,4-1,Angers Sco
Sat Jul 31 1993,As Monaco,3-0,Toulouse FC
Sat Jul 31 1993,Le Havre Ac,0-3,Girondins Bordeaux
Sat Jul 31 1993,RC Lens,0-0,RC Strasbourg
Sat Jul 31 1993,Olympique Lyon,2-0,SM Caen
Sat Jul 31 1993,FC Martigues,1-1,FC Sochaux
Sat Jul 31 1993,FC Metz,2-0,Angers Sco
Sat Jul 31 1993,FC Nantes,1-0,As Saint Etienne
Sat Jul 31 1993,Aj Auxerre,3-1,Montpellier HSC
Sat Jul 31 1993,Paris Saint Germain,2-1,Lille OSC
Sun Aug 1 1993,As Cannes,2-1,Olympique Marseille
Fri Aug 6 1993,Lille OSC,0-0,RC Lens
Sat Aug 7 1993,RC Strasbourg,2-2,Paris Saint Germain
Sat Aug 7 1993,Toulouse FC,0-3,FC Nantes
Sat Aug 7 1993,As Saint Etienne,2-0,As Monaco
Sat Aug 7 1993,Montpellier HSC,1-0,FC Martigues
Sat Aug 7 1993,Olympique Marseille,1-1,Le Havre Ac
Sat Aug 7 1993,SM Caen,1-0,Aj Auxerre
Sat Aug 7 1993,Girondins Bordeaux,0-0,As Cannes
Sat Aug 7 1993,Angers Sco,3-1,Olympique Lyon
Sat Aug 7 1993,FC Sochaux,2-1,FC Metz
Tue Aug 10 1993,As Monaco,3-2,Girondins Bordeaux
Wed Aug 11 1993,Aj Auxerre,0-0,Angers Sco
Wed Aug 11 1993,Toulouse FC,0-0,RC Strasbourg
Wed Aug 11 1993,Paris Saint Germain,1-0,FC Sochaux
Wed Aug 11 1993,FC Nantes,0-0,Olympique Marseille
Wed Aug 11 1993,FC Martigues,4-1,SM Caen
Wed Aug 11 1993,Olympique Lyon,2-0,FC Metz
Wed Aug 11 1993,RC Lens,2-1,Montpellier HSC
Wed Aug 11 1993,As Cannes,2-1,Lille OSC
Wed Aug 11 1993,Le Havre Ac,0-0,As Saint Etienne
Sat Aug 14 1993,Montpellier HSC,0-3,As Monaco
Sat Aug 14 1993,Angers Sco,1-3,FC Martigues
Sat Aug 14 1993,FC Sochaux,0-1,Olympique Lyon
Sat Aug 14 1993,RC Strasbourg,2-2,As Cannes
Sat Aug 14 1993,Girondins Bordeaux,2-0,FC Nantes
Sat Aug 14 1993,FC Metz,0-0,Aj Auxerre
Sat Aug 14 1993,Lille OSC,2-2,Le Havre Ac
Sat Aug 14 1993,SM Caen,1-0,RC Lens
Sat Aug 14 1993,As Saint Etienne,2-2,Toulouse FC
Sun Aug 15 1993,Olympique Marseille,1-0,Paris Saint Germain
Fri Aug 27 1993,As Monaco,0-0,Olympique Marseille
Sat Aug 28 1993,RC Lens,0-1,Angers Sco
Sat Aug 28 1993,As Saint Etienne,0-0,Girondins Bordeaux
Sat Aug 28 1993,Aj Auxerre,3-2,Olympique Lyon
Sat Aug 28 1993,Le Havre Ac,0-1,RC Strasbourg
Sat Aug 28 1993,FC Martigues,1-1,FC Metz
Sat Aug 28 1993,Toulouse FC,1-1,Lille OSC
Sat Aug 28 1993,FC Nantes,0-0,Montpellier HSC
Sat Aug 28 1993,Paris Saint Germain,2-0,SM Caen
Sat Aug 28 1993,As Cannes,1-1,FC Sochaux
Tue Aug 31 1993,Girondins Bordeaux,2-0,Toulouse FC
Wed Sep 1 1993,Angers Sco,1-1,Paris Saint Germain
Wed Sep 1 1993,FC Sochaux,1-0,Aj Auxerre
Wed Sep 1 1993,FC Metz,2-1,RC Lens
Wed Sep 1 1993,RC Strasbourg,1-1,As Monaco
Wed Sep 1 1993,Montpellier HSC,2-1,Le Havre Ac
Wed Sep 1 1993,Olympique Marseille,3-1,As Saint Etienne
Wed Sep 1 1993,Olympique Lyon,0-0,FC Martigues
Wed Sep 1 1993,SM Caen,1-1,As Cannes
Wed Sep 1 1993,Lille OSC,0-0,FC Nantes
Fri Sep 10 1993,Le Havre Ac,1-2,SM Caen
Sat Sep 11 1993,Girondins Bordeaux,2-0,FC Metz
Sat Sep 11 1993,FC Nantes,2-2,RC Strasbourg
Sat Sep 11 1993,Toulouse FC,0-0,Olympique Marseille
Sat Sep 11 1993,As Saint Etienne,0-0,FC Sochaux
Sat Sep 11 1993,Paris Saint Germain,1-0,Montpellier HSC
Sat Sep 11 1993,FC Martigues,0-1,Aj Auxerre
Sat Sep 11 1993,As Cannes,4-3,Angers Sco
Sat Sep 11 1993,RC Lens,2-0,Olympique Lyon
Sat Sep 11 1993,As Monaco,1-0,Lille OSC
Sat Sep 18 1993,Olympique Marseille,3-1,Girondins Bordeaux
Sat Sep 18 1993,FC Sochaux,2-0,As Monaco
Sat Sep 18 1993,RC Strasbourg,3-0,FC Martigues
Sat Sep 18 1993,FC Metz,2-0,Le Havre Ac
Sat Sep 18 1993,Olympique Lyon,1-3,Paris Saint Germain
Sat Sep 18 1993,Lille OSC,0-2,As Saint Etienne
Sat Sep 18 1993,SM Caen,1-0,Toulouse FC
Sat Sep 18 1993,Aj Auxerre,1-0,RC Lens
Sat Sep 18 1993,Montpellier HSC,2-1,As Cannes
Sun Sep 19 1993,Angers Sco,0-0,FC Nantes
Thu Sep 23 1993,Paris Saint Germain,4-0,Aj Auxerre
Fri Sep 24 1993,RC Lens,1-1,FC Martigues
Fri Sep 24 1993,Olympique Marseille,0-3,FC Metz
Fri Sep 24 1993,As Saint Etienne,0-0,RC Strasbourg
Fri Sep 24 1993,FC Nantes,1-0,SM Caen
Fri Sep 24 1993,Le Havre Ac,0-0,FC Sochaux
Fri Sep 24 1993,As Cannes,1-0,Olympique Lyon
Fri Sep 24 1993,Girondins Bordeaux,2-1,Lille OSC
Fri Sep 24 1993,As Monaco,3-0,Angers Sco
Sat Oct 2 1993,FC Martigues,1-1,Paris Saint Germain
Sat Oct 2 1993,FC Sochaux,1-1,RC Lens
Sat Oct 2 1993,RC Strasbourg,0-2,Girondins Bordeaux
Sat Oct 2 1993,FC Metz,0-0,As Cannes
Sat Oct 2 1993,Olympique Lyon,2-1,FC Nantes
Sat Oct 2 1993,Lille OSC,1-2,Olympique Marseille
Sat Oct 2 1993,Aj Auxerre,5-1,Toulouse FC
Sat Oct 2 1993,Angers Sco,0-0,Le Havre Ac
Sat Oct 2 1993,Montpellier HSC,3-0,As Saint Etienne
Sun Oct 3 1993,SM Caen,0-1,As Monaco
Tue Oct 5 1993,Girondins Bordeaux,1-1,Montpellier HSC
Wed Oct 6 1993,As Monaco,1-1,Olympique Lyon
Wed Oct 6 1993,As Saint Etienne,5-0,SM Caen
Wed Oct 6 1993,Toulouse FC,2-1,Angers Sco
Wed Oct 6 1993,Paris Saint Germain,1-0,RC Lens
Wed Oct 6 1993,FC Nantes,2-0,FC Metz
Wed Oct 6 1993,Lille OSC,3-1,FC Sochaux
Wed Oct 6 1993,Le Havre Ac,1-0,Aj Auxerre
Wed Oct 6 1993,As Cannes,2-1,FC Martigues
Wed Oct 6 1993,Olympique Marseille,2-1,RC Strasbourg
Sat Oct 16 1993,Olympique Lyon,1-1,Le Havre Ac
Sat Oct 16 1993,RC Strasbourg,1-1,Lille OSC
Sat Oct 16 1993,FC Martigues,1-1,Toulouse FC
Sat Oct 16 1993,RC Lens,2-1,As Cannes
Sat Oct 16 1993,SM Caen,1-0,Girondins Bordeaux
Sat Oct 16 1993,Aj Auxerre,4-0,As Monaco
Sat Oct 16 1993,Angers Sco,1-1,As Saint Etienne
Sat Oct 16 1993,FC Metz,0-1,Paris Saint Germain
