Date,Team 1,FT,Team 2
Sat Aug 7 1993,Werder Bremen,5-1,Vfb Stuttgart
Sat Aug 7 1993,Bayern Muenchen,3-1,SC Freiburg
Sat Aug 7 1993,Borussia Dortmund,2-1,Karlsruher SC
Sat Aug 7 1993,Hamburger SV,5-2,1 FC Nuernberg
Sat Aug 7 1993,Bor Moenchengladbach,0-4,Eintracht Frankfurt
Sat Aug 7 1993,1 FC Koeln,0-2,1 FC Kaiserslautern
Sat Aug 7 1993,MSV Duisburg,2-2,Bayer Leverkusen
Sat Aug 7 1993,Vfb Leipzig,3-3,Dynamo Dresden
Sat Aug 7 1993,Sg Wattenscheid 09,3-0,FC Schalke 04
Sat Aug 14 1993,Vfb Stuttgart,0-0,Vfb Leipzig
Sat Aug 14 1993,Bayer Leverkusen,2-1,Bayern Muenchen
Sat Aug 14 1993,FC Schalke 04,1-0,Borussia Dortmund
Sat Aug 14 1993,SC Freiburg,4-1,Sg Wattenscheid 09
Sat Aug 14 1993,1 FC Kaiserslautern,4-2,Bor Moenchengladbach
Sat Aug 14 1993,1 FC Nuernberg,1-0,1 FC Koeln
Sat Aug 14 1993,Eintracht Frankfurt,2-2,Werder Bremen
Sat Aug 14 1993,Karlsruher SC,2-0,Hamburger SV
Sat Aug 14 1993,Dynamo Dresden,0-1,MSV Duisburg
Sat Aug 21 1993,Werder Bremen,3-1,Vfb Leipzig
Sat Aug 21 1993,Bayern Muenchen,5-0,Dynamo Dresden
Sat Aug 21 1993,Borussia Dortmund,3-2,SC Freiburg
Sat Aug 21 1993,Hamburger SV,4-1,FC Schalke 04
Sat Aug 21 1993,Bor Moenchengladbach,2-0,1 FC Nuernberg
Sat Aug 21 1993,Eintracht Frankfurt,1-0,1 FC Kaiserslautern
Sat Aug 21 1993,1 FC Koeln,2-1,Karlsruher SC
Sat Aug 21 1993,MSV Duisburg,2-2,Vfb Stuttgart
Sat Aug 21 1993,Sg Wattenscheid 09,1-2,Bayer Leverkusen
Sat Aug 28 1993,Vfb Stuttgart,2-2,Bayern Muenchen
Sat Aug 28 1993,Bayer Leverkusen,2-1,Borussia Dortmund
Sat Aug 28 1993,FC Schalke 04,1-2,1 FC Koeln
Sat Aug 28 1993,SC Freiburg,0-1,Hamburger SV
Sat Aug 28 1993,1 FC Kaiserslautern,2-3,Werder Bremen
Sat Aug 28 1993,1 FC Nuernberg,1-5,Eintracht Frankfurt
Sat Aug 28 1993,Karlsruher SC,1-0,Bor Moenchengladbach
Sat Aug 28 1993,Dynamo Dresden,1-1,Sg Wattenscheid 09
Sat Aug 28 1993,Vfb Leipzig,1-1,MSV Duisburg
Wed Sep 1 1993,Werder Bremen,1-5,MSV Duisburg
Wed Sep 1 1993,Bayern Muenchen,3-0,Vfb Leipzig
Wed Sep 1 1993,Borussia Dortmund,4-0,Dynamo Dresden
Wed Sep 1 1993,Hamburger SV,2-1,Bayer Leverkusen
Wed Sep 1 1993,Bor Moenchengladbach,3-2,FC Schalke 04
Wed Sep 1 1993,1 FC Kaiserslautern,3-1,1 FC Nuernberg
Wed Sep 1 1993,Eintracht Frankfurt,3-1,Karlsruher SC
Wed Sep 1 1993,1 FC Koeln,2-0,SC Freiburg
Wed Sep 1 1993,Sg Wattenscheid 09,2-4,Vfb Stuttgart
Sat Sep 4 1993,Vfb Stuttgart,2-2,Borussia Dortmund
Sat Sep 4 1993,Bayer Leverkusen,2-1,1 FC Koeln
Sat Sep 4 1993,FC Schalke 04,1-3,Eintracht Frankfurt
Sat Sep 4 1993,SC Freiburg,3-3,Bor Moenchengladbach
Sat Sep 4 1993,1 FC Nuernberg,0-1,Werder Bremen
Sat Sep 4 1993,MSV Duisburg,2-2,Bayern Muenchen
Sat Sep 4 1993,Karlsruher SC,1-1,1 FC Kaiserslautern
Sat Sep 4 1993,Dynamo Dresden,1-1,Hamburger SV
Sat Sep 4 1993,Vfb Leipzig,0-0,Sg Wattenscheid 09
Wed Sep 8 1993,Werder Bremen,1-0,Bayern Muenchen
Wed Sep 8 1993,Borussia Dortmund,0-1,Vfb Leipzig
Wed Sep 8 1993,Hamburger SV,3-2,Vfb Stuttgart
Wed Sep 8 1993,Bor Moenchengladbach,2-2,Bayer Leverkusen
Wed Sep 8 1993,1 FC Kaiserslautern,0-0,FC Schalke 04
Wed Sep 8 1993,1 FC Nuernberg,1-1,Karlsruher SC
Wed Sep 8 1993,Eintracht Frankfurt,3-0,SC Freiburg
Wed Sep 8 1993,1 FC Koeln,0-1,Dynamo Dresden
Wed Sep 8 1993,Sg Wattenscheid 09,0-2,MSV Duisburg
Sat Sep 18 1993,Bayern Muenchen,3-3,Sg Wattenscheid 09
Sat Sep 18 1993,Vfb Stuttgart,1-1,1 FC Koeln
Sat Sep 18 1993,Bayer Leverkusen,2-2,Eintracht Frankfurt
Sat Sep 18 1993,FC Schalke 04,1-2,1 FC Nuernberg
Sat Sep 18 1993,SC Freiburg,2-3,1 FC Kaiserslautern
Sat Sep 18 1993,MSV Duisburg,2-2,Borussia Dortmund
Sat Sep 18 1993,Karlsruher SC,0-3,Werder Bremen
Sat Sep 18 1993,Dynamo Dresden,2-1,Bor Moenchengladbach
Sat Sep 18 1993,Vfb Leipzig,1-4,Hamburger SV
Sat Sep 25 1993,Werder Bremen,0-0,Sg Wattenscheid 09
Sat Sep 25 1993,Borussia Dortmund,1-1,Bayern Muenchen
Sat Sep 25 1993,Hamburger SV,0-1,MSV Duisburg
Sat Sep 25 1993,Bor Moenchengladbach,0-2,Vfb Stuttgart
Sat Sep 25 1993,1 FC Kaiserslautern,3-2,Bayer Leverkusen
Sat Sep 25 1993,1 FC Nuernberg,2-2,SC Freiburg
Sat Sep 25 1993,Eintracht Frankfurt,3-2,Dynamo Dresden
Sat Sep 25 1993,1 FC Koeln,3-1,Vfb Leipzig
Sat Sep 25 1993,Karlsruher SC,0-0,FC Schalke 04
Sat Oct 2 1993,Bayern Muenchen,4-0,Hamburger SV
Sat Oct 2 1993,Vfb Stuttgart,0-2,Eintracht Frankfurt
