Date,Team 1,FT,Team 2
Tue Aug 2 1994,Vfb Moedling,1-1,Austria Wien
Wed Aug 3 1994,Rapid Wien,2-2,FC Admira Wacker
Wed Aug 3 1994,Sturm Graz,1-1,Vorwaerts Steyr
Wed Aug 3 1994,FC Wacker Innsbruck,3-0,FC Blau Weiss Linz
Wed Aug 3 1994,LASK Linz,0-0,RB Salzburg
Fri Aug 5 1994,FC Admira Wacker,1-2,Sturm Graz
Fri Aug 5 1994,Vorwaerts Steyr,2-0,Vfb Moedling
Sat Aug 6 1994,Austria Wien,0-0,FC Wacker Innsbruck
Sat Aug 6 1994,RB Salzburg,3-0,Rapid Wien
Sat Aug 6 1994,FC Blau Weiss Linz,1-1,LASK Linz
Fri Aug 12 1994,FC Wacker Innsbruck,0-1,Vorwaerts Steyr
Sat Aug 13 1994,Rapid Wien,0-0,FC Blau Weiss Linz
Sat Aug 13 1994,FC Admira Wacker,1-1,RB Salzburg
Sat Aug 13 1994,Sturm Graz,3-0,Vfb Moedling
Sat Aug 13 1994,LASK Linz,1-1,Austria Wien
Fri Aug 19 1994,FC Blau Weiss Linz,2-1,FC Admira Wacker
Sat Aug 20 1994,Austria Wien,1-1,Rapid Wien
Sat Aug 20 1994,RB Salzburg,1-1,Sturm Graz
Sat Aug 20 1994,Vorwaerts Steyr,0-3,LASK Linz
Sun Aug 21 1994,Vfb Moedling,2-3,FC Wacker Innsbruck
Sat Aug 27 1994,Rapid Wien,3-1,Vorwaerts Steyr
Sat Aug 27 1994,FC Admira Wacker,0-0,Austria Wien
Sat Aug 27 1994,Sturm Graz,0-0,FC Wacker Innsbruck
Sat Aug 27 1994,RB Salzburg,4-1,FC Blau Weiss Linz
Sat Aug 27 1994,LASK Linz,2-2,Vfb Moedling
Tue Aug 30 1994,Vorwaerts Steyr,2-2,FC Admira Wacker
Tue Aug 30 1994,Vfb Moedling,1-2,Rapid Wien
Wed Aug 31 1994,Austria Wien,3-1,RB Salzburg
Wed Aug 31 1994,FC Wacker Innsbruck,1-0,LASK Linz
Wed Aug 31 1994,FC Blau Weiss Linz,1-1,Sturm Graz
Sat Sep 3 1994,Rapid Wien,3-1,FC Wacker Innsbruck
Sat Sep 3 1994,FC Admira Wacker,3-1,Vfb Moedling
Sat Sep 3 1994,Sturm Graz,1-0,LASK Linz
Sat Sep 3 1994,RB Salzburg,2-2,Vorwaerts Steyr
Sat Sep 3 1994,FC Blau Weiss Linz,2-2,Austria Wien
Fri Sep 16 1994,Vorwaerts Steyr,3-0,FC Blau Weiss Linz
Sat Sep 17 1994,Austria Wien,3-2,Sturm Graz
Sat Sep 17 1994,FC Wacker Innsbruck,5-1,FC Admira Wacker
Sat Sep 17 1994,LASK Linz,1-3,Rapid Wien
Sat Sep 17 1994,Vfb Moedling,0-0,RB Salzburg
Wed Sep 21 1994,Austria Wien,1-0,Vorwaerts Steyr
Wed Sep 21 1994,Rapid Wien,2-3,Sturm Graz
Wed Sep 21 1994,FC Admira Wacker,1-1,LASK Linz
Wed Sep 21 1994,RB Salzburg,1-1,FC Wacker Innsbruck
Wed Sep 21 1994,FC Blau Weiss Linz,3-1,Vfb Moedling
Fri Sep 23 1994,Vfb Moedling,3-1,FC Blau Weiss Linz
Sat Sep 24 1994,Sturm Graz,2-0,Rapid Wien
Sat Sep 24 1994,FC Wacker Innsbruck,0-0,RB Salzburg
Sat Sep 24 1994,LASK Linz,2-0,FC Admira Wacker
Sat Sep 24 1994,Vorwaerts Steyr,1-1,Austria Wien
Fri Sep 30 1994,Vorwaerts Steyr,2-1,Sturm Graz
Sat Oct 1 1994,FC Admira Wacker,3-0,Rapid Wien
Sat Oct 1 1994,RB Salzburg,1-2,LASK Linz
Sat Oct 1 1994,FC Blau Weiss Linz,1-3,FC Wacker Innsbruck
Sun Oct 2 1994,Austria Wien,2-0,Vfb Moedling
Wed Oct 5 1994,Rapid Wien,1-1,RB Salzburg
Wed Oct 5 1994,Sturm Graz,0-1,FC Admira Wacker
Wed Oct 5 1994,FC Wacker Innsbruck,2-0,Austria Wien
Wed Oct 5 1994,LASK Linz,0-2,FC Blau Weiss Linz
Thu Oct 6 1994,Vfb Moedling,1-2,Vorwaerts Steyr
Fri Oct 14 1994,FC Blau Weiss Linz,1-1,Rapid Wien
Fri Oct 14 1994,Vfb Moedling,1-2,Sturm Graz
Sat Oct 15 1994,Austria Wien,1-0,LASK Linz
Sat Oct 15 1994,RB Salzburg,4-2,FC Admira Wacker
Sat Oct 15 1994,Vorwaerts Steyr,5-0,FC Wacker Innsbruck
Sat Oct 22 1994,FC Admira Wacker,1-2,FC Blau Weiss Linz
Sat Oct 22 1994,Sturm Graz,0-1,RB Salzburg
Sat Oct 22 1994,FC Wacker Innsbruck,3-1,Vfb Moedling
Sat Oct 22 1994,LASK Linz,1-1,Vorwaerts Steyr
Sun Oct 23 1994,Rapid Wien,3-1,Austria Wien
Fri Oct 28 1994,Vfb Moedling,1-2,LASK Linz
Sat Oct 29 1994,Austria Wien,5-0,FC Admira Wacker
Sat Oct 29 1994,FC Wacker Innsbruck,5-0,Sturm Graz
Sat Oct 29 1994,Vorwaerts Steyr,1-2,Rapid Wien
Sat Oct 29 1994,FC Blau Weiss Linz,1-1,RB Salzburg
Sat Nov 5 1994,Rapid Wien,2-1,Vfb Moedling
Sat Nov 5 1994,FC Admira Wacker,4-2,Vorwaerts Steyr
Sat Nov 5 1994,Sturm Graz,2-2,FC Blau Weiss Linz
Sat Nov 5 1994,LASK Linz,1-1,FC Wacker Innsbruck
Sun Nov 6 1994,RB Salzburg,1-0,Austria Wien
Sat Nov 19 1994,Austria Wien,4-0,FC Blau Weiss Linz
