Date,Team 1,FT,Team 2
Fri Aug 19 1994,Vfb Stuttgart,2-1,Hamburger SV
Fri Aug 19 1994,Bayer Leverkusen,0-1,1 FC Kaiserslautern
Fri Aug 19 1994,FC Schalke 04,1-1,Bor Moenchengladbach
Sat Aug 20 1994,Bayern Muenchen,3-1,Vfl Bochum
Sat Aug 20 1994,Borussia Dortmund,4-0,TSV 1860 Muenchen
Sat Aug 20 1994,Eintracht Frankfurt,0-0,1 FC Koeln
Sat Aug 20 1994,Karlsruher SC,2-0,SC Freiburg
Sat Aug 20 1994,Dynamo Dresden,1-1,Werder Bremen
Sat Aug 20 1994,KSC Uerdingen 05,1-1,MSV Duisburg
Tue Aug 23 1994,Vfl Bochum,2-0,Dynamo Dresden
Tue Aug 23 1994,SC Freiburg,5-1,Bayern Muenchen
Tue Aug 23 1994,1 FC Kaiserslautern,1-1,Eintracht Frankfurt
Tue Aug 23 1994,TSV 1860 Muenchen,0-2,Vfb Stuttgart
Tue Aug 23 1994,1 FC Koeln,1-6,Borussia Dortmund
Wed Aug 24 1994,Werder Bremen,3-2,Bayer Leverkusen
Wed Aug 24 1994,Hamburger SV,0-0,KSC Uerdingen 05
Wed Aug 24 1994,Bor Moenchengladbach,2-2,Karlsruher SC
Wed Aug 24 1994,MSV Duisburg,2-2,FC Schalke 04
Fri Aug 26 1994,Borussia Dortmund,2-1,1 FC Kaiserslautern
Fri Aug 26 1994,Dynamo Dresden,1-3,SC Freiburg
Sat Aug 27 1994,Werder Bremen,3-0,Vfl Bochum
Sat Aug 27 1994,Bayern Muenchen,3-0,Bor Moenchengladbach
Sat Aug 27 1994,Vfb Stuttgart,2-2,1 FC Koeln
Sat Aug 27 1994,FC Schalke 04,0-1,Hamburger SV
Sat Aug 27 1994,Karlsruher SC,4-1,MSV Duisburg
Sat Aug 27 1994,KSC Uerdingen 05,1-1,TSV 1860 Muenchen
Sun Aug 28 1994,Bayer Leverkusen,4-0,Eintracht Frankfurt
Fri Sep 2 1994,SC Freiburg,1-3,Werder Bremen
Fri Sep 2 1994,Bor Moenchengladbach,2-0,Dynamo Dresden
Fri Sep 2 1994,MSV Duisburg,0-3,Bayern Muenchen
Sat Sep 3 1994,Vfl Bochum,1-3,Bayer Leverkusen
Sat Sep 3 1994,Hamburger SV,3-1,Karlsruher SC
Sat Sep 3 1994,1 FC Kaiserslautern,3-2,Vfb Stuttgart
Sat Sep 3 1994,TSV 1860 Muenchen,0-1,FC Schalke 04
Sat Sep 3 1994,Eintracht Frankfurt,4-1,Borussia Dortmund
Sat Sep 3 1994,1 FC Koeln,2-0,KSC Uerdingen 05
Sat Sep 17 1994,Werder Bremen,1-0,Bor Moenchengladbach
Sat Sep 17 1994,Bayern Muenchen,1-1,Hamburger SV
Sat Sep 17 1994,Vfb Stuttgart,4-1,Eintracht Frankfurt
Sat Sep 17 1994,Bayer Leverkusen,2-2,Borussia Dortmund
Sat Sep 17 1994,Vfl Bochum,1-3,SC Freiburg
Sat Sep 17 1994,FC Schalke 04,3-1,1 FC Koeln
Sat Sep 17 1994,Karlsruher SC,3-1,TSV 1860 Muenchen
Sat Sep 17 1994,Dynamo Dresden,4-2,MSV Duisburg
Sat Sep 17 1994,KSC Uerdingen 05,1-3,1 FC Kaiserslautern
Wed Sep 21 1994,TSV 1860 Muenchen,1-3,Bayern Muenchen
Fri Sep 23 1994,Eintracht Frankfurt,0-3,KSC Uerdingen 05
Fri Sep 23 1994,1 FC Koeln,3-4,Karlsruher SC
Sat Sep 24 1994,Borussia Dortmund,5-0,Vfb Stuttgart
Sat Sep 24 1994,Hamburger SV,2-1,Dynamo Dresden
Sat Sep 24 1994,SC Freiburg,1-1,Bayer Leverkusen
Sat Sep 24 1994,Bor Moenchengladbach,7-1,Vfl Bochum
Sat Sep 24 1994,1 FC Kaiserslautern,3-1,FC Schalke 04
Sat Sep 24 1994,MSV Duisburg,0-2,Werder Bremen
Fri Sep 30 1994,Vfl Bochum,1-0,MSV Duisburg
Fri Sep 30 1994,Dynamo Dresden,1-1,TSV 1860 Muenchen
Sat Oct 1 1994,Bayern Muenchen,2-2,1 FC Koeln
Sat Oct 1 1994,Bayer Leverkusen,3-1,Vfb Stuttgart
Sat Oct 1 1994,FC Schalke 04,0-0,Eintracht Frankfurt
Sat Oct 1 1994,Karlsruher SC,3-3,1 FC Kaiserslautern
Sat Oct 1 1994,KSC Uerdingen 05,0-2,Borussia Dortmund
Sun Oct 2 1994,SC Freiburg,1-1,Bor Moenchengladbach
Wed Oct 5 1994,1 FC Kaiserslautern,1-1,Bayern Muenchen
Thu Oct 6 1994,Werder Bremen,1-4,Hamburger SV
Sat Oct 8 1994,Vfb Stuttgart,3-1,KSC Uerdingen 05
Sat Oct 8 1994,Borussia Dortmund,3-2,FC Schalke 04
Sat Oct 8 1994,Hamburger SV,3-1,Vfl Bochum
Sat Oct 8 1994,Bor Moenchengladbach,3-3,Bayer Leverkusen
Sat Oct 8 1994,TSV 1860 Muenchen,1-2,Werder Bremen
Sat Oct 8 1994,Eintracht Frankfurt,1-0,Karlsruher SC
Sat Oct 8 1994,1 FC Koeln,1-2,Dynamo Dresden
Sat Oct 8 1994,MSV Duisburg,1-2,SC Freiburg
Sat Oct 15 1994,Werder Bremen,2-2,1 FC Koeln
Sat Oct 15 1994,Bayern Muenchen,3-3,Eintracht Frankfurt
Sat Oct 15 1994,Bayer Leverkusen,1-1,KSC Uerdingen 05
Sat Oct 15 1994,Vfl Bochum,2-2,TSV 1860 Muenchen
Sat Oct 15 1994,FC Schalke 04,1-1,Vfb Stuttgart
Sat Oct 15 1994,SC Freiburg,3-0,Hamburger SV
Sat Oct 15 1994,Bor Moenchengladbach,1-0,MSV Duisburg
Sat Oct 15 1994,Karlsruher SC,0-0,Borussia Dortmund
Sat Oct 15 1994,Dynamo Dresden,1-0,1 FC Kaiserslautern
Sat Oct 22 1994,Vfb Stuttgart,4-0,Karlsruher SC
Sat Oct 22 1994,Borussia Dortmund,1-0,Bayern Muenchen
Sat Oct 22 1994,Hamburger SV,1-2,Bor Moenchengladbach
Sat Oct 22 1994,TSV 1860 Muenchen,4-0,SC Freiburg
Sat Oct 22 1994,Eintracht Frankfurt,2-0,Dynamo Dresden
Sat Oct 22 1994,1 FC Koeln,2-1,Vfl Bochum
Sat Oct 22 1994,MSV Duisburg,0-2,Bayer Leverkusen
Sat Oct 22 1994,KSC Uerdingen 05,1-1,FC Schalke 04
Sun Oct 23 1994,1 FC Kaiserslautern,1-1,Werder Bremen
Fri Oct 28 1994,Vfl Bochum,0-2,1 FC Kaiserslautern
Sat Oct 29 1994,Werder Bremen,2-0,Eintracht Frankfurt
Sat Oct 29 1994,Bayern Muenchen,2-2,Vfb Stuttgart
Sat Oct 29 1994,Bayer Leverkusen,2-2,FC Schalke 04
Sat Oct 29 1994,SC Freiburg,4-2,1 FC Koeln
Sat Oct 29 1994,Bor Moenchengladbach,2-0,TSV 1860 Muenchen
Sat Oct 29 1994,Karlsruher SC,2-1,KSC Uerdingen 05
Sat Oct 29 1994,Dynamo Dresden,0-1,Borussia Dortmund
Sun Oct 30 1994,MSV Duisburg,0-5,Hamburger SV
Fri Nov 4 1994,Vfb Stuttgart,4-2,Dynamo Dresden
Fri Nov 4 1994,FC Schalke 04,0-0,Karlsruher SC
Sat Nov 5 1994,Hamburger SV,1-2,Bayer Leverkusen
Sat Nov 5 1994,1 FC Kaiserslautern,3-2,SC Freiburg
Sat Nov 5 1994,TSV 1860 Muenchen,1-1,MSV Duisburg
Sat Nov 5 1994,Eintracht Frankfurt,2-1,Vfl Bochum
Sat Nov 5 1994,1 FC Koeln,1-3,Bor Moenchengladbach
Sat Nov 5 1994,KSC Uerdingen 05,1-1,Bayern Muenchen
Sun Nov 6 1994,Borussia Dortmund,2-0,Werder Bremen
Fri Nov 11 1994,Vfl Bochum,0-2,Borussia Dortmund
Fri Nov 11 1994,Bor Moenchengladbach,4-0,1 FC Kaiserslautern
Sat Nov 12 1994,Werder Bremen,4-0,Vfb Stuttgart
Sat Nov 12 1994,Bayern Muenchen,2-0,FC Schalke 04
Sat Nov 12 1994,Bayer Leverkusen,0-0,Karlsruher SC
Sat Nov 12 1994,SC Freiburg,2-0,Eintracht Frankfurt
