Date,Team 1,FT,Team 2
Thu Jul 28 1994,Girondins Bordeaux,1-0,OGC Nice
Fri Jul 29 1994,As Monaco,0-1,FC Metz
Fri Jul 29 1994,FC Sochaux,2-0,SM Caen
Fri Jul 29 1994,FC Nantes,1-1,Olympique Lyon
Fri Jul 29 1994,RC Lens,1-1,Lille OSC
Fri Jul 29 1994,RC Strasbourg,1-1,Aj Auxerre
Fri Jul 29 1994,As Saint Etienne,1-1,Stade Rennes
Fri Jul 29 1994,Montpellier HSC,0-1,FC Martigues
Fri Jul 29 1994,Le Havre Ac,0-0,Paris Saint Germain
Fri Jul 29 1994,As Cannes,0-0,SC Bastia
Mon Aug 1 1994,Aj Auxerre,1-2,FC Nantes
Tue Aug 2 1994,Olympique Lyon,3-1,As Monaco
Tue Aug 2 1994,Paris Saint Germain,1-0,RC Lens
Tue Aug 2 1994,Stade Rennes,0-0,Le Havre Ac
Tue Aug 2 1994,OGC Nice,1-0,FC Sochaux
Tue Aug 2 1994,Lille OSC,1-0,RC Strasbourg
Tue Aug 2 1994,FC Metz,1-2,SC Bastia
Tue Aug 2 1994,SM Caen,0-1,As Cannes
Tue Aug 2 1994,Montpellier HSC,0-1,Girondins Bordeaux
Tue Aug 2 1994,FC Martigues,1-1,As Saint Etienne
Fri Aug 5 1994,As Monaco,0-0,Aj Auxerre
Fri Aug 5 1994,FC Sochaux,3-0,Lille OSC
Fri Aug 5 1994,FC Nantes,2-1,SM Caen
Fri Aug 5 1994,Girondins Bordeaux,1-1,FC Martigues
Fri Aug 5 1994,RC Lens,5-0,Stade Rennes
Fri Aug 5 1994,RC Strasbourg,2-0,Paris Saint Germain
Fri Aug 5 1994,As Saint Etienne,4-0,Montpellier HSC
Fri Aug 5 1994,Le Havre Ac,1-1,OGC Nice
Fri Aug 5 1994,As Cannes,1-0,FC Metz
Sat Aug 6 1994,SC Bastia,0-1,Olympique Lyon
Fri Aug 12 1994,SM Caen,0-1,As Monaco
Sat Aug 13 1994,Olympique Lyon,1-0,FC Metz
Sat Aug 13 1994,Paris Saint Germain,1-1,FC Sochaux
Sat Aug 13 1994,Aj Auxerre,2-1,SC Bastia
Sat Aug 13 1994,Stade Rennes,2-0,Girondins Bordeaux
Sat Aug 13 1994,OGC Nice,2-1,As Cannes
Sat Aug 13 1994,Lille OSC,1-2,FC Nantes
Sat Aug 13 1994,As Saint Etienne,2-0,RC Strasbourg
Sat Aug 13 1994,Montpellier HSC,1-2,RC Lens
Sat Aug 13 1994,FC Martigues,2-1,Le Havre Ac
Fri Aug 19 1994,FC Nantes,1-0,Paris Saint Germain
Sat Aug 20 1994,As Monaco,2-0,Lille OSC
Sat Aug 20 1994,FC Sochaux,1-3,Stade Rennes
Sat Aug 20 1994,Girondins Bordeaux,2-1,As Saint Etienne
Sat Aug 20 1994,RC Lens,2-1,FC Martigues
Sat Aug 20 1994,FC Metz,1-1,Aj Auxerre
Sat Aug 20 1994,SC Bastia,1-0,SM Caen
Sat Aug 20 1994,RC Strasbourg,3-2,OGC Nice
Sat Aug 20 1994,Le Havre Ac,1-2,Montpellier HSC
Sat Aug 20 1994,As Cannes,5-1,Olympique Lyon
Fri Aug 26 1994,Stade Rennes,1-1,RC Strasbourg
Sat Aug 27 1994,Paris Saint Germain,1-0,As Monaco
Sat Aug 27 1994,Aj Auxerre,0-0,Olympique Lyon
Sat Aug 27 1994,Girondins Bordeaux,0-2,As Cannes
Sat Aug 27 1994,OGC Nice,1-1,RC Lens
Sat Aug 27 1994,Lille OSC,3-0,SC Bastia
Sat Aug 27 1994,As Saint Etienne,4-1,Le Havre Ac
Sat Aug 27 1994,SM Caen,2-0,FC Metz
Sat Aug 27 1994,Montpellier HSC,2-2,FC Nantes
Sat Aug 27 1994,FC Martigues,2-0,FC Sochaux
Tue Aug 30 1994,As Cannes,3-1,Aj Auxerre
Wed Aug 31 1994,Olympique Lyon,1-0,SM Caen
Wed Aug 31 1994,As Monaco,0-2,OGC Nice
Wed Aug 31 1994,FC Sochaux,2-0,Montpellier HSC
Wed Aug 31 1994,FC Nantes,2-0,Stade Rennes
Wed Aug 31 1994,RC Lens,0-0,As Saint Etienne
