Date,Team 1,FT,Team 2
Sun Sep 4 1994,AC Milan,1-0,Genoa CFc
Sun Sep 4 1994,As Roma,1-1,US Foggia
Sun Sep 4 1994,Parma FC,2-0,US Cremonese
Sun Sep 4 1994,Sampdoria,5-0,Calcio Padova
Sun Sep 4 1994,Brescia Calcio,1-1,Juventus
Sun Sep 4 1994,Acf Fiorentina,2-1,Cagliari Calcio
Sun Sep 4 1994,Torino FC,0-2,Inter
Sun Sep 4 1994,Ssc Napoli,1-0,AC Reggiana
Sun Sep 4 1994,As Bari,0-1,Lazio Roma
Sun Sep 11 1994,Juventus,2-0,As Bari
Sun Sep 11 1994,Inter,0-1,As Roma
Sun Sep 11 1994,Lazio Roma,3-0,Torino FC
Sun Sep 11 1994,Cagliari Calcio,1-1,AC Milan
Sun Sep 11 1994,Genoa CFc,1-1,Acf Fiorentina
Sun Sep 11 1994,Calcio Padova,0-3,Parma FC
Sun Sep 11 1994,AC Reggiana,0-2,Sampdoria
Sun Sep 11 1994,US Foggia,3-1,Brescia Calcio
Sun Sep 11 1994,US Cremonese,2-0,Ssc Napoli
Sun Sep 18 1994,AC Milan,2-1,Lazio Roma
Sun Sep 18 1994,As Roma,3-0,Genoa CFc
Sun Sep 18 1994,Parma FC,2-1,Cagliari Calcio
Sun Sep 18 1994,Sampdoria,1-1,US Foggia
Sun Sep 18 1994,Brescia Calcio,0-0,Inter
Sun Sep 18 1994,Acf Fiorentina,3-1,US Cremonese
Sun Sep 18 1994,Torino FC,2-0,Calcio Padova
Sun Sep 18 1994,Ssc Napoli,0-2,Juventus
Sun Sep 18 1994,As Bari,1-0,AC Reggiana
Sun Sep 25 1994,Juventus,1-0,Sampdoria
Sun Sep 25 1994,Inter,3-1,Acf Fiorentina
Sun Sep 25 1994,Lazio Roma,2-2,Parma FC
Sun Sep 25 1994,Cagliari Calcio,2-0,Brescia Calcio
Sun Sep 25 1994,Genoa CFc,3-3,Ssc Napoli
Sun Sep 25 1994,Calcio Padova,0-2,As Bari
Sun Sep 25 1994,AC Reggiana,1-4,As Roma
Sun Sep 25 1994,US Foggia,0-2,Torino FC
Sun Sep 25 1994,US Cremonese,1-0,AC Milan
Sun Oct 2 1994,AC Milan,1-0,Brescia Calcio
Sun Oct 2 1994,As Roma,1-0,Sampdoria
Sun Oct 2 1994,Juventus,0-0,Inter
Sun Oct 2 1994,Parma FC,2-0,Torino FC
Sun Oct 2 1994,Acf Fiorentina,1-1,Lazio Roma
Sun Oct 2 1994,Ssc Napoli,3-3,Calcio Padova
