Date,Team 1,FT,Team 2
Sat Sep 3 1994,Sevilla FC,1-4,Real Madrid
Sun Sep 4 1994,Sporting Gijon,2-1,FC Barcelona
Sun Sep 4 1994,Atletico Madrid,2-4,Valencia CF
Sun Sep 4 1994,Real Zaragoza,2-2,CD Tenerife
Sun Sep 4 1994,Sd Compostela,0-2,Real Sociedad
Sun Sep 4 1994,Espanyol Barcelona,4-2,Real Oviedo
Sun Sep 4 1994,Racing Santander,0-0,Real Valladolid
Sun Sep 4 1994,Athletic Bilbao,0-2,Deportivo La Coruna
Sun Sep 4 1994,Albacete,1-1,Celta Vigo
Sun Sep 4 1994,CD Logrones,0-0,Real Betis
Sat Sep 10 1994,CD Tenerife,1-0,Atletico Madrid
Sat Sep 10 1994,FC Barcelona,2-1,Racing Santander
Sat Sep 10 1994,Real Madrid,2-0,CD Logrones
Sat Sep 10 1994,Celta Vigo,1-1,Athletic Bilbao
Sat Sep 10 1994,Deportivo La Coruna,2-1,Sporting Gijon
Sun Sep 11 1994,Valencia CF,0-1,Sevilla FC
Sun Sep 11 1994,Real Sociedad,1-2,Real Zaragoza
Sun Sep 11 1994,Real Oviedo,2-2,Sd Compostela
Sun Sep 11 1994,Real Valladolid,0-4,Espanyol Barcelona
Sun Sep 11 1994,Real Betis,4-1,Albacete
Sun Sep 18 1994,Atletico Madrid,2-1,Real Sociedad
Sun Sep 18 1994,Sd Compostela,1-0,Real Valladolid
Sun Sep 18 1994,Racing Santander,1-2,Deportivo La Coruna
Sun Sep 18 1994,Real Zaragoza,2-1,Real Oviedo
Sun Sep 18 1994,Athletic Bilbao,1-0,Real Betis
Sun Sep 18 1994,Sevilla FC,1-0,CD Logrones
Sun Sep 18 1994,Sporting Gijon,0-0,Celta Vigo
Sun Sep 18 1994,Albacete,1-1,Real Madrid
Sun Sep 18 1994,Espanyol Barcelona,0-0,FC Barcelona
Sun Sep 18 1994,Valencia CF,2-1,CD Tenerife
Sat Sep 24 1994,Real Valladolid,2-0,Real Zaragoza
Sat Sep 24 1994,FC Barcelona,4-0,Sd Compostela
Sat Sep 24 1994,Deportivo La Coruna,1-1,Espanyol Barcelona
Sat Sep 24 1994,Real Madrid,4-0,Athletic Bilbao
Sun Sep 25 1994,Real Sociedad,0-2,Valencia CF
Sun Sep 25 1994,CD Tenerife,0-0,Sevilla FC
Sun Sep 25 1994,Real Oviedo,1-0,Atletico Madrid
Sun Sep 25 1994,Celta Vigo,2-1,Racing Santander
Sun Sep 25 1994,CD Logrones,1-1,Albacete
Sun Sep 25 1994,Real Betis,5-0,Sporting Gijon
Sat Oct 1 1994,Sd Compostela,0-1,Deportivo La Coruna
Sat Oct 1 1994,Valencia CF,1-0,Real Oviedo
Sun Oct 2 1994,Atletico Madrid,6-0,Real Valladolid
Sun Oct 2 1994,Real Zaragoza,2-1,FC Barcelona
Sun Oct 2 1994,CD Tenerife,3-0,Real Sociedad
Sun Oct 2 1994,Espanyol Barcelona,0-0,Celta Vigo
Sun Oct 2 1994,Racing Santander,0-0,Real Betis
Sun Oct 2 1994,Sporting Gijon,1-0,Real Madrid
Sun Oct 2 1994,Athletic Bilbao,1-0,CD Logrones
Sun Oct 2 1994,Sevilla FC,0-2,Albacete
Sat Oct 8 1994,FC Barcelona,4-3,Atletico Madrid
Sun Oct 9 1994,Real Valladolid,2-0,Valencia CF
Sun Oct 9 1994,Real Sociedad,0-0,Sevilla FC
Sun Oct 9 1994,Real Oviedo,1-2,CD Tenerife
Sun Oct 9 1994,Deportivo La Coruna,3-3,Real Zaragoza
Sun Oct 9 1994,Albacete,1-2,Athletic Bilbao
Sun Oct 9 1994,Celta Vigo,1-2,Sd Compostela
Sun Oct 9 1994,CD Logrones,1-3,Sporting Gijon
Sun Oct 9 1994,Real Betis,3-1,Espanyol Barcelona
Sun Oct 9 1994,Real Madrid,3-1,Racing Santander
Sat Oct 15 1994,Atletico Madrid,1-1,Deportivo La Coruna
Sat Oct 15 1994,Espanyol Barcelona,1-2,Real Madrid
Sat Oct 15 1994,Sevilla FC,0-0,Athletic Bilbao
Sat Oct 15 1994,Valencia CF,1-2,FC Barcelona
Sun Oct 16 1994,Real Zaragoza,4-0,Celta Vigo
Sun Oct 16 1994,CD Tenerife,0-0,Real Valladolid
Sun Oct 16 1994,Sd Compostela,1-1,Real Betis
Sun Oct 16 1994,Real Sociedad,3-1,Real Oviedo
Sun Oct 16 1994,Racing Santander,3-0,CD Logrones
Sun Oct 16 1994,Sporting Gijon,3-2,Albacete
Sat Oct 22 1994,Celta Vigo,1-0,Atletico Madrid
Sun Oct 23 1994,Deportivo La Coruna,3-1,Valencia CF
Sun Oct 23 1994,Real Oviedo,1-0,Sevilla FC
Sun Oct 23 1994,Real Valladolid,1-1,Real Sociedad
Sun Oct 23 1994,FC Barcelona,1-0,CD Tenerife
Sun Oct 23 1994,Athletic Bilbao,2-0,Sporting Gijon
Sun Oct 23 1994,Albacete,2-0,Racing Santander
Sun Oct 23 1994,CD Logrones,1-1,Espanyol Barcelona
