Date,Team 1,FT,Team 2
Sat Aug 28 2010,Hercules CF,0-1,Athletic Bilbao
Sat Aug 28 2010,Malaga CF,1-3,Valencia CF
Sat Aug 28 2010,Levante Ud,1-4,Sevilla FC
Sun Aug 29 2010,Deportivo La Coruna,0-0,Real Zaragoza
Sun Aug 29 2010,Espanyol Barcelona,3-1,Getafe CF
Sun Aug 29 2010,Real Sociedad,1-0,Villarreal CF
Sun Aug 29 2010,CA Osasuna,0-0,Ud Almeria
Sun Aug 29 2010,Racing Santander,0-3,FC Barcelona
Sun Aug 29 2010,RCD Mallorca,0-0,Real Madrid
Mon Aug 30 2010,Atletico Madrid,4-0,Sporting Gijon
Sat Sep 11 2010,FC Barcelona,0-2,Hercules CF
Sat Sep 11 2010,Valencia CF,1-0,Racing Santander
Sat Sep 11 2010,Real Madrid,1-0,CA Osasuna
Sat Sep 11 2010,Athletic Bilbao,1-2,Atletico Madrid
Sun Sep 12 2010,Sporting Gijon,2-0,RCD Mallorca
Sun Sep 12 2010,Real Zaragoza,3-5,Malaga CF
Sun Sep 12 2010,Getafe CF,4-1,Levante Ud
Sun Sep 12 2010,Villarreal CF,4-0,Espanyol Barcelona
Sun Sep 12 2010,Sevilla FC,0-0,Deportivo La Coruna
Mon Sep 13 2010,Ud Almeria,2-2,Real Sociedad
Sat Sep 18 2010,Espanyol Barcelona,1-0,Ud Almeria
Sat Sep 18 2010,RCD Mallorca,2-0,CA Osasuna
Sat Sep 18 2010,Sporting Gijon,2-2,Athletic Bilbao
Sat Sep 18 2010,Real Sociedad,1-2,Real Madrid
Sun Sep 19 2010,Hercules CF,1-2,Valencia CF
Sun Sep 19 2010,Racing Santander,2-0,Real Zaragoza
Sun Sep 19 2010,Levante Ud,1-2,Villarreal CF
Sun Sep 19 2010,Atletico Madrid,1-2,FC Barcelona
Sun Sep 19 2010,Malaga CF,1-2,Sevilla FC
Mon Sep 20 2010,Deportivo La Coruna,2-2,Getafe CF
Tue Sep 21 2010,Athletic Bilbao,3-0,RCD Mallorca
Tue Sep 21 2010,CA Osasuna,3-1,Real Sociedad
Tue Sep 21 2010,Real Madrid,3-0,Espanyol Barcelona
Wed Sep 22 2010,FC Barcelona,1-0,Sporting Gijon
Wed Sep 22 2010,Real Zaragoza,0-0,Hercules CF
Wed Sep 22 2010,Ud Almeria,0-1,Levante Ud
Wed Sep 22 2010,Valencia CF,1-1,Atletico Madrid
Thu Sep 23 2010,Getafe CF,0-2,Malaga CF
Thu Sep 23 2010,Villarreal CF,1-0,Deportivo La Coruna
Thu Sep 23 2010,Sevilla FC,1-1,Racing Santander
Sat Sep 25 2010,Sporting Gijon,0-2,Valencia CF
Sat Sep 25 2010,Levante Ud,0-0,Real Madrid
Sat Sep 25 2010,Athletic Bilbao,1-3,FC Barcelona
Sun Sep 26 2010,Racing Santander,0-1,Getafe CF
Sun Sep 26 2010,Deportivo La Coruna,0-2,Ud Almeria
Sun Sep 26 2010,Espanyol Barcelona,1-0,CA Osasuna
Sun Sep 26 2010,RCD Mallorca,2-0,Real Sociedad
Sun Sep 26 2010,Hercules CF,2-0,Sevilla FC
Sun Sep 26 2010,Atletico Madrid,1-0,Real Zaragoza
Mon Sep 27 2010,Malaga CF,2-3,Villarreal CF
Sat Oct 2 2010,Real Zaragoza,2-2,Sporting Gijon
Sat Oct 2 2010,Real Sociedad,1-0,Espanyol Barcelona
Sat Oct 2 2010,Valencia CF,2-1,Athletic Bilbao
Sun Oct 3 2010,Sevilla FC,3-1,Atletico Madrid
Sun Oct 3 2010,Getafe CF,3-0,Hercules CF
Sun Oct 3 2010,Villarreal CF,2-0,Racing Santander
