Date,Team 1,FT,Team 2
Sat Jul 17 2010,Kapfenberger SV 1919,0-0,RB Salzburg
Sat Jul 17 2010,SC Wiener Neustadt,5-0,LASK Linz
Sat Jul 17 2010,SV Ried,0-3,Sturm Graz
Sun Jul 18 2010,FC Wacker Innsbruck,4-0,Rapid Wien
Sun Jul 18 2010,Austria Wien,2-0,SV Mattersburg
Sat Jul 24 2010,Sturm Graz,2-0,Kapfenberger SV 1919
Sat Jul 24 2010,SV Mattersburg,1-4,SV Ried
Sun Jul 25 2010,LASK Linz,3-4,Austria Wien
Sun Jul 25 2010,Rapid Wien,1-2,SC Wiener Neustadt
Sat Jul 31 2010,Kapfenberger SV 1919,3-1,SV Mattersburg
Sat Jul 31 2010,SV Ried,1-0,LASK Linz
Sun Aug 1 2010,SC Wiener Neustadt,0-0,Austria Wien
Sun Aug 1 2010,Rapid Wien,2-1,RB Salzburg
Sun Aug 1 2010,FC Wacker Innsbruck,2-2,Sturm Graz
Sat Aug 7 2010,LASK Linz,0-1,Kapfenberger SV 1919
Sat Aug 7 2010,RB Salzburg,4-2,SC Wiener Neustadt
Sat Aug 7 2010,SV Mattersburg,0-2,FC Wacker Innsbruck
Sun Aug 8 2010,Sturm Graz,0-2,Rapid Wien
Sun Aug 8 2010,Austria Wien,0-1,SV Ried
Sat Aug 21 2010,FC Wacker Innsbruck,2-0,LASK Linz
Sat Aug 21 2010,SC Wiener Neustadt,0-5,SV Ried
Sat Aug 21 2010,Kapfenberger SV 1919,1-1,Austria Wien
Sun Aug 22 2010,Rapid Wien,2-0,SV Mattersburg
Sat Aug 28 2010,SV Mattersburg,1-0,RB Salzburg
Sat Aug 28 2010,SV Ried,1-0,Kapfenberger SV 1919
Sun Aug 29 2010,LASK Linz,1-0,Rapid Wien
Sun Aug 29 2010,Austria Wien,0-3,FC Wacker Innsbruck
Sun Aug 29 2010,Sturm Graz,4-2,SC Wiener Neustadt
Sat Sep 11 2010,FC Wacker Innsbruck,1-0,SV Ried
Sat Sep 11 2010,RB Salzburg,0-0,LASK Linz
Sat Sep 11 2010,Sturm Graz,2-0,SV Mattersburg
Sat Sep 11 2010,SC Wiener Neustadt,3-0,Kapfenberger SV 1919
Sun Sep 12 2010,Rapid Wien,0-1,Austria Wien
Tue Sep 21 2010,LASK Linz,0-4,Sturm Graz
Wed Sep 22 2010,Kapfenberger SV 1919,2-4,FC Wacker Innsbruck
