Date,Team 1,FT,Team 2
Sat Aug 7 2010,Aj Auxerre,2-2,FC Lorient
Sat Aug 7 2010,RC Lens,1-2,As Nancy
Sat Aug 7 2010,Olympique Lyon,0-0,As Monaco
Sat Aug 7 2010,Olympique Marseille,1-2,SM Caen
Sat Aug 7 2010,OGC Nice,0-0,Valenciennes FC
Sat Aug 7 2010,Paris Saint Germain,3-1,As Saint Etienne
Sat Aug 7 2010,Stade Rennes,1-1,Lille OSC
Sat Aug 7 2010,FC Sochaux,2-1,Ac Arles Avignon
Sat Aug 7 2010,Toulouse FC,2-0,Stade Brest
Sun Aug 8 2010,Montpellier HSC,1-0,Girondins Bordeaux
Sat Aug 14 2010,Stade Brest,1-1,Aj Auxerre
Sat Aug 14 2010,FC Lorient,1-2,OGC Nice
Sat Aug 14 2010,As Nancy,0-3,Stade Rennes
Sat Aug 14 2010,As Saint Etienne,3-2,FC Sochaux
Sat Aug 14 2010,Valenciennes FC,3-2,Olympique Marseille
Sat Aug 14 2010,Ac Arles Avignon,0-1,RC Lens
Sun Aug 15 2010,Girondins Bordeaux,1-2,Toulouse FC
Sun Aug 15 2010,SM Caen,3-2,Olympique Lyon
Sun Aug 15 2010,Lille OSC,0-0,Paris Saint Germain
Tue Aug 17 2010,As Monaco,0-0,Montpellier HSC
Sat Aug 21 2010,RC Lens,2-2,As Monaco
Sat Aug 21 2010,Olympique Lyon,1-0,Stade Brest
Sat Aug 21 2010,Olympique Marseille,2-0,FC Lorient
Sat Aug 21 2010,OGC Nice,1-1,As Nancy
Sat Aug 21 2010,Stade Rennes,0-0,As Saint Etienne
Sat Aug 21 2010,Toulouse FC,2-1,Ac Arles Avignon
Sat Aug 21 2010,Aj Auxerre,1-1,Valenciennes FC
Sun Aug 22 2010,Montpellier HSC,0-0,SM Caen
Sun Aug 22 2010,FC Sochaux,0-0,Lille OSC
Sun Aug 22 2010,Paris Saint Germain,1-2,Girondins Bordeaux
Sat Aug 28 2010,Ac Arles Avignon,0-1,Stade Rennes
