Date,Team 1,FT,Team 2
Sat Sep 16 1972,Bor Moenchengladbach,4-3,MSV Duisburg
Sat Sep 16 1972,Rot Weiss Oberhausen,0-5,Bayern Muenchen
Sat Sep 16 1972,Eintracht Frankfurt,2-1,Hamburger SV
Sat Sep 16 1972,Eintracht Braunschweig,0-2,Vfl Bochum
Sat Sep 16 1972,FC Schalke 04,3-1,Hannover 96
Sat Sep 16 1972,Hertha BSC Berlin,2-3,Fortuna Duesseldorf
Sat Sep 16 1972,Wuppertaler SV,2-0,1 FC Kaiserslautern
Sat Sep 16 1972,Vfb Stuttgart,3-1,1 FC Koeln
Sat Sep 16 1972,Werder Bremen,0-0,Kickers Offenbach
Wed Sep 20 1972,Vfl Bochum,2-1,Hertha BSC Berlin
Wed Sep 20 1972,1 FC Koeln,3-1,Rot Weiss Oberhausen
Wed Sep 20 1972,Bayern Muenchen,2-1,Werder Bremen
Wed Sep 20 1972,1 FC Kaiserslautern,2-0,FC Schalke 04
Wed Sep 20 1972,Hamburger SV,1-3,Bor Moenchengladbach
Wed Sep 20 1972,Kickers Offenbach,1-0,Eintracht Braunschweig
Wed Sep 20 1972,Hannover 96,2-1,Eintracht Frankfurt
Wed Sep 20 1972,Fortuna Duesseldorf,2-1,Wuppertaler SV
Wed Sep 20 1972,MSV Duisburg,0-1,Vfb Stuttgart
Sat Sep 23 1972,Eintracht Frankfurt,3-1,1 FC Kaiserslautern
Sat Sep 23 1972,Wuppertaler SV,3-0,Vfl Bochum
Sat Sep 23 1972,FC Schalke 04,3-1,Fortuna Duesseldorf
Sat Sep 23 1972,Bor Moenchengladbach,3-1,Hannover 96
Sat Sep 23 1972,Werder Bremen,1-0,Rot Weiss Oberhausen
Sat Sep 23 1972,Hertha BSC Berlin,2-5,Kickers Offenbach
Sat Sep 23 1972,Eintracht Braunschweig,0-2,Bayern Muenchen
Sat Sep 23 1972,Vfb Stuttgart,2-1,Hamburger SV
Sat Sep 23 1972,MSV Duisburg,1-1,1 FC Koeln
Fri Sep 29 1972,Rot Weiss Oberhausen,0-1,Eintracht Braunschweig
Sat Sep 30 1972,Fortuna Duesseldorf,2-2,Eintracht Frankfurt
Sat Sep 30 1972,1 FC Koeln,1-0,Werder Bremen
Sat Sep 30 1972,Vfl Bochum,2-0,FC Schalke 04
Sat Sep 30 1972,Kickers Offenbach,3-1,Wuppertaler SV
Sat Sep 30 1972,1 FC Kaiserslautern,3-1,Bor Moenchengladbach
Sat Sep 30 1972,Hannover 96,3-1,Vfb Stuttgart
Sat Sep 30 1972,Bayern Muenchen,4-0,Hertha BSC Berlin
Sat Sep 30 1972,Hamburger SV,1-2,MSV Duisburg
Tue Oct 3 1972,Eintracht Frankfurt,4-1,Vfl Bochum
