Date,Team 1,FT,Team 2
Wed Aug 9 1972,Angers Sco,4-0,AC Ajaccio
Wed Aug 9 1972,OGC Nice,4-1,FC Sochaux
Wed Aug 9 1972,RC Strasbourg,4-1,Stade Reims
Wed Aug 9 1972,FC Metz,3-0,Red Star Olympique
Wed Aug 9 1972,Olympique Lyon,3-1,Stade Rennes
Wed Aug 9 1972,CS Sedan,0-2,Olympique Marseille
Wed Aug 9 1972,Paris FC,3-2,As Nancy
Wed Aug 9 1972,Girondins Bordeaux,1-1,As Saint Etienne
Wed Aug 9 1972,Nimes Olympique,1-1,Valenciennes FC
Wed Aug 9 1972,SC Bastia,0-0,FC Nantes
Wed Aug 16 1972,Olympique Marseille,5-2,Olympique Lyon
Wed Aug 16 1972,Red Star Olympique,1-2,Angers Sco
Wed Aug 16 1972,AC Ajaccio,0-2,RC Strasbourg
Wed Aug 16 1972,Stade Reims,2-3,OGC Nice
Wed Aug 16 1972,FC Metz,1-1,Girondins Bordeaux
Wed Aug 16 1972,As Saint Etienne,3-1,Nimes Olympique
Wed Aug 16 1972,FC Nantes,2-0,Paris FC
Wed Aug 16 1972,Valenciennes FC,0-1,As Nancy
Wed Aug 16 1972,Stade Rennes,2-1,SC Bastia
Wed Aug 16 1972,FC Sochaux,1-0,CS Sedan
Wed Aug 23 1972,OGC Nice,5-3,AC Ajaccio
Wed Aug 23 1972,Angers Sco,3-2,FC Metz
Wed Aug 23 1972,SC Bastia,0-0,Olympique Marseille
Wed Aug 23 1972,RC Strasbourg,0-0,As Saint Etienne
Wed Aug 23 1972,As Nancy,1-1,FC Nantes
Wed Aug 23 1972,Stade Rennes,2-1,Paris FC
Wed Aug 23 1972,Nimes Olympique,3-0,FC Sochaux
Wed Aug 23 1972,Girondins Bordeaux,1-1,Red Star Olympique
Wed Aug 23 1972,Olympique Lyon,1-1,Stade Reims
Wed Aug 23 1972,CS Sedan,3-1,Valenciennes FC
Sat Aug 26 1972,Red Star Olympique,1-1,OGC Nice
Sat Aug 26 1972,Angers Sco,2-2,CS Sedan
Sat Aug 26 1972,Olympique Marseille,1-0,FC Nantes
Sat Aug 26 1972,FC Metz,1-1,RC Strasbourg
Sat Aug 26 1972,As Saint Etienne,3-0,Paris FC
Sat Aug 26 1972,Stade Rennes,4-1,As Nancy
Sat Aug 26 1972,Stade Reims,0-1,Nimes Olympique
Sat Aug 26 1972,AC Ajaccio,2-2,Girondins Bordeaux
Sat Aug 26 1972,FC Sochaux,3-1,Olympique Lyon
Sat Aug 26 1972,Valenciennes FC,1-0,SC Bastia
Wed Sep 6 1972,OGC Nice,6-0,FC Metz
Wed Sep 6 1972,Paris FC,1-3,Olympique Marseille
Wed Sep 6 1972,Girondins Bordeaux,1-2,Angers Sco
