Date,Team 1,FT,Team 2
Sat Sep 2 1972,Granada CF,0-0,Real Zaragoza
Sat Sep 2 1972,Sporting Gijon,1-0,Real Betis
Sat Sep 2 1972,Ud Las Palmas,2-1,Real Oviedo
Sat Sep 2 1972,Malaga CF,0-0,Athletic Bilbao
Sun Sep 3 1972,Cd Castellon,2-3,Real Madrid
Sun Sep 3 1972,Celta Vigo,1-1,Espanyol Barcelona
Sun Sep 3 1972,Atletico Madrid,1-3,Valencia CF
Sun Sep 3 1972,Burgos CF,1-0,Real Sociedad
Sun Sep 3 1972,FC Barcelona,3-1,Deportivo La Coruna
Sat Sep 9 1972,Athletic Bilbao,1-1,Celta Vigo
Sat Sep 9 1972,Real Betis,0-2,Ud Las Palmas
Sat Sep 9 1972,Valencia CF,0-1,FC Barcelona
Sat Sep 9 1972,Real Madrid,1-0,Sporting Gijon
Sun Sep 10 1972,Real Zaragoza,2-0,Burgos CF
Sun Sep 10 1972,Espanyol Barcelona,1-0,Cd Castellon
Sun Sep 10 1972,Deportivo La Coruna,0-0,Granada CF
Sun Sep 10 1972,Real Sociedad,1-1,Malaga CF
Sun Sep 10 1972,Real Oviedo,0-2,Atletico Madrid
Sat Sep 16 1972,FC Barcelona,3-1,Real Oviedo
Sat Sep 16 1972,Sporting Gijon,0-0,Espanyol Barcelona
Sun Sep 17 1972,Celta Vigo,0-1,Real Sociedad
Sun Sep 17 1972,Burgos CF,2-2,Malaga CF
Sun Sep 17 1972,Real Zaragoza,5-0,Deportivo La Coruna
Sun Sep 17 1972,Atletico Madrid,2-1,Real Betis
Sun Sep 17 1972,Ud Las Palmas,1-1,Real Madrid
Sun Sep 17 1972,Cd Castellon,1-4,Athletic Bilbao
Sun Sep 17 1972,Granada CF,1-1,Valencia CF
Sat Sep 23 1972,Athletic Bilbao,2-0,Sporting Gijon
Sat Sep 23 1972,Espanyol Barcelona,4-0,Ud Las Palmas
Sat Sep 23 1972,Valencia CF,0-0,Real Zaragoza
Sat Sep 23 1972,Real Madrid,0-1,Atletico Madrid
Sun Sep 24 1972,Real Betis,0-2,FC Barcelona
Sun Sep 24 1972,Deportivo La Coruna,2-1,Burgos CF
Sun Sep 24 1972,Real Sociedad,0-0,Cd Castellon
Sun Sep 24 1972,Malaga CF,1-0,Celta Vigo
Sun Sep 24 1972,Real Oviedo,3-0,Granada CF
Sun Oct 1 1972,Ud Las Palmas,1-0,Athletic Bilbao
Sun Oct 1 1972,Granada CF,0-0,Real Betis
Sun Oct 1 1972,Cd Castellon,1-0,Malaga CF
Sun Oct 1 1972,Real Zaragoza,3-0,Real Oviedo
Sun Oct 1 1972,Burgos CF,0-0,Celta Vigo
Sun Oct 1 1972,FC Barcelona,1-0,Real Madrid
Sun Oct 1 1972,Atletico Madrid,0-0,Espanyol Barcelona
Sun Oct 1 1972,Deportivo La Coruna,1-1,Valencia CF
Sun Oct 1 1972,Sporting Gijon,3-0,Real Sociedad
Sat Oct 7 1972,Malaga CF,1-0,Sporting Gijon
Sat Oct 7 1972,Valencia CF,3-0,Burgos CF
Sat Oct 7 1972,Real Madrid,2-1,Granada CF
Sat Oct 7 1972,Real Sociedad,1-0,Ud Las Palmas
Sat Oct 7 1972,Athletic Bilbao,1-0,Atletico Madrid
Sat Oct 7 1972,Espanyol Barcelona,1-1,FC Barcelona
Sat Oct 7 1972,Celta Vigo,2-0,Cd Castellon
Sun Oct 8 1972,Real Oviedo,0-0,Deportivo La Coruna
Sun Oct 8 1972,Real Betis,1-1,Real Zaragoza
Sat Oct 21 1972,Ud Las Palmas,1-3,Malaga CF
Sat Oct 21 1972,Atletico Madrid,2-1,Real Sociedad
Sun Oct 22 1972,FC Barcelona,1-0,Athletic Bilbao
Sun Oct 22 1972,Valencia CF,2-2,Real Oviedo
Sun Oct 22 1972,Sporting Gijon,3-1,Celta Vigo
Sun Oct 22 1972,Burgos CF,2-1,Cd Castellon
