Date,Team 1,FT,Team 2
Sun Sep 24 1972,Hellas Verona,2-2,As Roma
Sun Sep 24 1972,Torino FC,3-0,Vicenza Calcio
Sun Sep 24 1972,Ssc Napoli,1-0,Ternana Calcio
Sun Sep 24 1972,Sampdoria,0-1,Acf Fiorentina
Sun Sep 24 1972,Lazio Roma,0-0,Inter
Sun Sep 24 1972,Bologna FC,0-2,Juventus
Sun Sep 24 1972,AC Milan,4-0,US Palermo
Sun Sep 24 1972,Cagliari Calcio,0-0,Atalanta
Sun Oct 1 1972,Juventus,1-1,Hellas Verona
Sun Oct 1 1972,Ternana Calcio,0-0,AC Milan
Sun Oct 1 1972,As Roma,3-1,Sampdoria
Sun Oct 1 1972,Vicenza Calcio,1-0,Cagliari Calcio
Sun Oct 1 1972,Inter,0-0,Bologna FC
Sun Oct 1 1972,Acf Fiorentina,0-1,Lazio Roma
Sun Oct 1 1972,Atalanta,0-0,Ssc Napoli
Sun Oct 1 1972,US Palermo,2-1,Torino FC
Sun Oct 15 1972,AC Milan,9-3,Atalanta
Sun Oct 15 1972,Ssc Napoli,2-0,Vicenza Calcio
Sun Oct 15 1972,Hellas Verona,1-2,Acf Fiorentina
Sun Oct 15 1972,Torino FC,2-0,Ternana Calcio
Sun Oct 15 1972,Bologna FC,1-3,As Roma
Sun Oct 15 1972,Lazio Roma,1-1,Juventus
Sun Oct 15 1972,Cagliari Calcio,2-0,US Palermo
Sun Oct 15 1972,Sampdoria,0-1,Inter
Fri Oct 20 1972,Juventus,2-2,AC Milan
Fri Oct 20 1972,Ternana Calcio,2-0,Bologna FC
Fri Oct 20 1972,As Roma,1-0,Ssc Napoli
Fri Oct 20 1972,Vicenza Calcio,1-2,Lazio Roma
Fri Oct 20 1972,Inter,1-0,Cagliari Calcio
Fri Oct 20 1972,Acf Fiorentina,0-0,Torino FC
Fri Oct 20 1972,Atalanta,0-1,Hellas Verona
Fri Oct 20 1972,US Palermo,0-0,Sampdoria
Sun Nov 5 1972,AC Milan,2-0,Vicenza Calcio
Sun Nov 5 1972,Ssc Napoli,3-0,Acf Fiorentina
Sun Nov 5 1972,Hellas Verona,0-1,Inter
Sun Nov 5 1972,Torino FC,2-1,Juventus
Sun Nov 5 1972,Bologna FC,3-0,US Palermo
Sun Nov 5 1972,Lazio Roma,2-1,Ternana Calcio
Sun Nov 5 1972,Cagliari Calcio,2-2,As Roma
Sun Nov 5 1972,Sampdoria,0-0,Atalanta
Sun Nov 12 1972,Juventus,1-1,Sampdoria
Sun Nov 12 1972,Ternana Calcio,1-1,Cagliari Calcio
Sun Nov 12 1972,As Roma,0-1,Lazio Roma
Sun Nov 12 1972,Vicenza Calcio,0-0,Bologna FC
Sun Nov 12 1972,Inter,2-0,Ssc Napoli
Sun Nov 12 1972,Acf Fiorentina,3-1,AC Milan
Sun Nov 12 1972,Atalanta,1-0,Torino FC
Sun Nov 12 1972,US Palermo,0-0,Hellas Verona
Sun Nov 19 1972,AC Milan,3-2,Inter
Sun Nov 19 1972,Ssc Napoli,1-1,Juventus
Sun Nov 19 1972,Hellas Verona,0-0,Vicenza Calcio
Sun Nov 19 1972,Torino FC,2-0,As Roma
Sun Nov 19 1972,Lazio Roma,2-0,US Palermo
Sun Nov 19 1972,Cagliari Calcio,2-2,Acf Fiorentina
Sun Nov 19 1972,Bologna FC,1-0,Atalanta
Sun Nov 19 1972,Sampdoria,0-0,Ternana Calcio
Sun Nov 26 1972,Juventus,2-0,Cagliari Calcio
Sun Nov 26 1972,As Roma,0-0,AC Milan
Sun Nov 26 1972,Vicenza Calcio,0-0,Sampdoria
Sun Nov 26 1972,Ternana Calcio,2-1,Hellas Verona
Sun Nov 26 1972,Inter,2-0,Torino FC
Sun Nov 26 1972,Acf Fiorentina,3-0,Bologna FC
Sun Nov 26 1972,Atalanta,1-1,Lazio Roma
Sun Nov 26 1972,US Palermo,1-0,Ssc Napoli
