Date,Team 1,FT,Team 2
Tue Jul 4 1972,SC Eisenstadt,3-1,Austria Wien
Tue Jul 4 1972,FC Wacker Innsbruck,1-1,FC Admira Wacker
Fri Jul 7 1972,Rapid Wien,1-1,SC Eisenstadt
Fri Jul 7 1972,1. Wiener Neustädter SC,1-3,Austria Wien
Fri Aug 11 1972,FC Admira Wacker,1-0,SC Eisenstadt
Fri Aug 11 1972,Austria Wien,2-2,FC Wacker Innsbruck
Fri Aug 11 1972,Sturm Graz,1-2,Austria Salzburg
Fri Aug 11 1972,FC Blau Weiss Linz,6-3,First Vienna FC
Sat Aug 12 1972,1. Wiener Neustädter SC,0-0,WSV Donawitz
Sat Aug 12 1972,Austria Klagenfurt,2-3,Rapid Wien
Sat Aug 12 1972,Sportclub,0-1,Grazer Ak
Sun Aug 13 1972,Schwarz Weiss Bregenz,1-0,LASK Linz
Fri Aug 18 1972,FC Admira Wacker,2-0,Sturm Graz
Fri Aug 18 1972,Grazer Ak,6-2,1. Wiener Neustädter SC
Fri Aug 18 1972,LASK Linz,5-0,Austria Klagenfurt
Fri Aug 18 1972,Rapid Wien,1-0,Austria Wien
Fri Aug 18 1972,SC Eisenstadt,3-0,WSV Donawitz
Sat Aug 19 1972,Austria Salzburg,2-0,Schwarz Weiss Bregenz
Sat Aug 19 1972,First Vienna FC,1-4,Sportclub
Sat Aug 19 1972,FC Wacker Innsbruck,1-1,FC Blau Weiss Linz
Tue Aug 22 1972,Austria Wien,2-0,LASK Linz
Wed Aug 23 1972,1. Wiener Neustädter SC,0-1,First Vienna FC
Wed Aug 23 1972,WSV Donawitz,1-1,Grazer Ak
Wed Aug 23 1972,Austria Klagenfurt,1-0,Austria Salzburg
Wed Aug 23 1972,Schwarz Weiss Bregenz,0-2,FC Admira Wacker
Wed Aug 23 1972,Sturm Graz,1-0,SC Eisenstadt
Wed Aug 23 1972,FC Blau Weiss Linz,1-1,Rapid Wien
Wed Aug 23 1972,Sportclub,3-1,FC Wacker Innsbruck
Fri Sep 15 1972,FC Admira Wacker,0-0,Austria Klagenfurt
Fri Sep 15 1972,SC Eisenstadt,3-2,Grazer Ak
Fri Sep 15 1972,Sturm Graz,3-0,Schwarz Weiss Bregenz
Sat Sep 16 1972,Austria Salzburg,1-2,Austria Wien
Sat Sep 16 1972,LASK Linz,2-0,FC Blau Weiss Linz
Sat Sep 16 1972,Rapid Wien,6-0,Sportclub
Sat Sep 16 1972,First Vienna FC,1-2,WSV Donawitz
Sat Sep 16 1972,FC Wacker Innsbruck,5-0,1. Wiener Neustädter SC
Tue Sep 19 1972,Sportclub,0-5,LASK Linz
Wed Sep 20 1972,1. Wiener Neustädter SC,1-2,Rapid Wien
Wed Sep 20 1972,WSV Donawitz,0-0,FC Wacker Innsbruck
Wed Sep 20 1972,Austria Klagenfurt,1-0,Sturm Graz
Wed Sep 20 1972,Austria Wien,0-1,FC Admira Wacker
Wed Sep 20 1972,Grazer Ak,0-0,First Vienna FC
Wed Sep 20 1972,Schwarz Weiss Bregenz,2-2,SC Eisenstadt
Wed Sep 20 1972,FC Blau Weiss Linz,1-0,Austria Salzburg
Wed Sep 20 1972,FC Admira Wacker,2-0,FC Blau Weiss Linz
Wed Sep 20 1972,Austria Salzburg,0-0,Sportclub
Wed Sep 20 1972,LASK Linz,1-1,1. Wiener Neustädter SC
Wed Sep 20 1972,Rapid Wien,1-0,WSV Donawitz
Wed Sep 20 1972,SC Eisenstadt,0-1,First Vienna FC
Wed Sep 20 1972,Schwarz Weiss Bregenz,0-2,Austria Klagenfurt
Wed Sep 20 1972,Sturm Graz,0-5,Austria Wien
Wed Sep 20 1972,FC Wacker Innsbruck,1-0,Grazer Ak
Sat Sep 30 1972,1. Wiener Neustädter SC,0-2,Austria Salzburg
Sat Sep 30 1972,WSV Donawitz,2-2,LASK Linz
Sat Sep 30 1972,Austria Klagenfurt,0-1,SC Eisenstadt
Sat Sep 30 1972,Grazer Ak,1-1,Rapid Wien
Sat Sep 30 1972,First Vienna FC,1-3,FC Wacker Innsbruck
Sat Sep 30 1972,FC Blau Weiss Linz,3-1,Sturm Graz
Sat Sep 30 1972,Sportclub,0-0,FC Admira Wacker
Sun Oct 1 1972,Austria Wien,2-1,Schwarz Weiss Bregenz
Sun Oct 1 1972,FC Admira Wacker,1-0,1. Wiener Neustädter SC
Sun Oct 1 1972,Austria Klagenfurt,2-0,Austria Wien
Sun Oct 1 1972,Austria Salzburg,1-2,WSV Donawitz
Sun Oct 1 1972,LASK Linz,1-0,Grazer Ak
Sun Oct 1 1972,Rapid Wien,1-1,First Vienna FC
Sun Oct 1 1972,SC Eisenstadt,0-1,FC Wacker Innsbruck
Sun Oct 1 1972,Schwarz Weiss Bregenz,1-2,FC Blau Weiss Linz
Sun Oct 1 1972,Sturm Graz,1-1,Sportclub
Tue Oct 17 1972,Sportclub,2-0,Schwarz Weiss Bregenz
Wed Oct 18 1972,1. Wiener Neustädter SC,1-1,Sturm Graz
Wed Oct 18 1972,WSV Donawitz,2-0,FC Admira Wacker
Wed Oct 18 1972,Austria Wien,0-3,SC Eisenstadt
Wed Oct 18 1972,Grazer Ak,1-1,Austria Salzburg
Wed Oct 18 1972,First Vienna FC,1-1,LASK Linz
Wed Oct 18 1972,FC Blau Weiss Linz,3-0,Austria Klagenfurt
Wed Oct 18 1972,FC Wacker Innsbruck,1-0,Rapid Wien
Sat Oct 21 1972,FC Admira Wacker,0-0,Grazer Ak
Sat Oct 21 1972,Austria Salzburg,3-1,First Vienna FC
Sat Oct 21 1972,Austria Wien,0-0,FC Blau Weiss Linz
Sat Oct 21 1972,LASK Linz,1-0,FC Wacker Innsbruck
Sat Oct 21 1972,SC Eisenstadt,1-1,Rapid Wien
Sat Oct 21 1972,Sturm Graz,0-0,WSV Donawitz
Sun Oct 22 1972,Austria Klagenfurt,0-1,Sportclub
Sun Oct 22 1972,Schwarz Weiss Bregenz,1-1,1. Wiener Neustädter SC
Sat Oct 28 1972,1. Wiener Neustädter SC,1-2,Austria Klagenfurt
Sat Oct 28 1972,WSV Donawitz,3-1,Schwarz Weiss Bregenz
Sat Oct 28 1972,Grazer Ak,4-0,Sturm Graz
Sat Oct 28 1972,Rapid Wien,1-2,LASK Linz
Sat Oct 28 1972,FC Blau Weiss Linz,1-0,SC Eisenstadt
Sat Oct 28 1972,FC Wacker Innsbruck,0-1,Austria Salzburg
Sun Oct 29 1972,First Vienna FC,1-1,FC Admira Wacker
Sun Oct 29 1972,Sportclub,2-2,Austria Wien
Sat Nov 4 1972,FC Admira Wacker,2-0,FC Wacker Innsbruck
Sat Nov 4 1972,Austria Salzburg,2-0,Rapid Wien
Sat Nov 4 1972,Austria Wien,5-1,1. Wiener Neustädter SC
Sat Nov 4 1972,SC Eisenstadt,0-3,LASK Linz
Sat Nov 4 1972,Sturm Graz,1-0,First Vienna FC
Sat Nov 4 1972,FC Blau Weiss Linz,3-0,Sportclub
Sun Nov 5 1972,Austria Klagenfurt,4-1,WSV Donawitz
Sun Nov 5 1972,Schwarz Weiss Bregenz,0-2,Grazer Ak
Sat Nov 11 1972,1. Wiener Neustädter SC,3-2,FC Blau Weiss Linz
Sat Nov 11 1972,Grazer Ak,2-1,Austria Klagenfurt
Sat Nov 11 1972,LASK Linz,2-2,Austria Salzburg
