Date,Team 1,FT,Team 2
Sun Oct 4 1992,SC Beira Mar,1-0,FC Tirsense
Sat Oct 17 1992,Sporting CP,2-0,Sl Benfica
Sat Oct 17 1992,Sporting Farense,1-1,Boavista Porto
Sat Oct 17 1992,FC Famalicao,0-0,Vitoria Guimaraes
Sun Oct 18 1992,FC Tirsense,1-0,CS Maritimo
Sun Oct 18 1992,SC Salgueiros,0-0,SC Beira Mar
Sun Oct 18 1992,Pacos De Ferreira,2-0,GD Estoril
Sun Oct 18 1992,SC Espinho,1-4,FC Porto
Sun Oct 18 1992,Sporting Braga,1-0,GD Chaves
Sun Oct 18 1992,Os Belenenses,2-0,Gil Vicente
Sat Oct 24 1992,Vitoria Guimaraes,1-0,Sporting Braga
Sun Oct 25 1992,FC Porto,3-0,Sporting Farense
Sun Oct 25 1992,CS Maritimo,2-2,SC Salgueiros
Sun Oct 25 1992,Gil Vicente,1-1,Sl Benfica
Sun Oct 25 1992,GD Estoril,4-0,FC Tirsense
Sun Oct 25 1992,GD Chaves,1-1,SC Espinho
Sun Oct 25 1992,Boavista Porto,0-0,Sporting CP
Sun Oct 25 1992,Os Belenenses,4-1,Pacos De Ferreira
Sun Oct 25 1992,SC Beira Mar,1-1,FC Famalicao
Sat Oct 31 1992,FC Tirsense,0-0,Os Belenenses
Sat Oct 31 1992,Sporting CP,1-1,FC Porto
Sat Oct 31 1992,Sl Benfica,2-0,Boavista Porto
Sun Nov 1 1992,SC Salgueiros,2-1,GD Estoril
Sun Nov 1 1992,Pacos De Ferreira,0-0,Gil Vicente
Sun Nov 1 1992,Sporting Farense,3-0,GD Chaves
Sun Nov 1 1992,FC Famalicao,2-0,CS Maritimo
Sun Nov 1 1992,SC Espinho,2-1,Vitoria Guimaraes
Sun Nov 1 1992,Sporting Braga,1-2,SC Beira Mar
Sat Nov 7 1992,Vitoria Guimaraes,2-0,Sporting Farense
Sun Nov 8 1992,FC Porto,1-0,Sl Benfica
Sun Nov 8 1992,Pacos De Ferreira,1-0,FC Tirsense
Sun Nov 8 1992,CS Maritimo,1-0,Sporting Braga
Sun Nov 8 1992,Gil Vicente,0-2,Boavista Porto
Sun Nov 8 1992,GD Estoril,2-2,FC Famalicao
Sun Nov 8 1992,GD Chaves,0-2,Sporting CP
Sun Nov 8 1992,Os Belenenses,1-0,SC Salgueiros
Sun Nov 8 1992,SC Beira Mar,2-1,SC Espinho
Sun Nov 15 1992,FC Tirsense,1-1,Gil Vicente
Sun Nov 15 1992,SC Salgueiros,2-2,Pacos De Ferreira
Sun Nov 15 1992,Sporting Farense,2-2,SC Beira Mar
Sun Nov 15 1992,FC Famalicao,0-0,Os Belenenses
Sun Nov 15 1992,SC Espinho,0-1,CS Maritimo
Sun Nov 15 1992,Sporting Braga,2-1,GD Estoril
Sun Nov 15 1992,Boavista Porto,1-0,FC Porto
Sun Nov 15 1992,Sl Benfica,3-1,GD Chaves
Sun Nov 15 1992,Sporting CP,4-1,Vitoria Guimaraes
Sat Nov 21 1992,Vitoria Guimaraes,0-1,Sl Benfica
Sat Nov 21 1992,Gil Vicente,0-3,FC Porto
Sun Nov 22 1992,FC Tirsense,1-1,SC Salgueiros
Sun Nov 22 1992,Pacos De Ferreira,0-0,FC Famalicao
Sun Nov 22 1992,CS Maritimo,2-1,Sporting Farense
Sun Nov 22 1992,GD Estoril,1-0,SC Espinho
Sun Nov 22 1992,GD Chaves,0-1,Boavista Porto
Sun Nov 22 1992,Os Belenenses,1-2,Sporting Braga
Sun Nov 22 1992,SC Beira Mar,1-1,Sporting CP
Sat Dec 5 1992,Sporting CP,3-2,CS Maritimo
Sat Dec 5 1992,FC Porto,2-1,GD Chaves
Sat Dec 5 1992,Sl Benfica,0-0,SC Beira Mar
Sun Dec 6 1992,SC Salgueiros,1-1,Gil Vicente
Sun Dec 6 1992,Sporting Farense,1-1,GD Estoril
Sun Dec 6 1992,FC Famalicao,1-0,FC Tirsense
Sun Dec 6 1992,SC Espinho,3-1,Os Belenenses
Sun Dec 6 1992,Sporting Braga,2-0,Pacos De Ferreira
Sun Dec 6 1992,Boavista Porto,1-3,Vitoria Guimaraes
Sun Dec 13 1992,Vitoria Guimaraes,1-3,FC Porto
Sun Dec 13 1992,FC Tirsense,2-1,Sporting Braga
Sun Dec 13 1992,SC Salgueiros,0-2,FC Famalicao
Sun Dec 13 1992,Pacos De Ferreira,2-2,SC Espinho
Sun Dec 13 1992,CS Maritimo,1-1,Sl Benfica
Sun Dec 13 1992,Gil Vicente,5-2,GD Chaves
Sun Dec 13 1992,GD Estoril,2-2,Sporting CP
Sun Dec 13 1992,Os Belenenses,1-1,Sporting Farense
Sun Dec 13 1992,SC Beira Mar,0-2,Boavista Porto
Sat Dec 19 1992,Sl Benfica,4-0,GD Estoril
Sun Dec 20 1992,Sporting CP,3-0,Os Belenenses
Sun Dec 20 1992,FC Porto,0-0,SC Beira Mar
Sun Dec 20 1992,Gil Vicente,0-1,FC Famalicao
Sun Dec 20 1992,Sporting Farense,2-0,Pacos De Ferreira
Sun Dec 20 1992,SC Espinho,1-0,FC Tirsense
Sun Dec 20 1992,GD Chaves,1-1,Vitoria Guimaraes
Sun Dec 20 1992,Sporting Braga,3-0,SC Salgueiros
Sun Dec 20 1992,Boavista Porto,2-1,CS Maritimo
Wed Dec 23 1992,Sl Benfica,5-0,Pacos De Ferreira
Sat Jan 2 1993,Pacos De Ferreira,0-3,Sporting CP
Sat Jan 2 1993,CS Maritimo,0-1,FC Porto
Sun Jan 3 1993,Vitoria Guimaraes,1-2,Gil Vicente
Sun Jan 3 1993,FC Tirsense,0-0,Sporting Farense
Sun Jan 3 1993,SC Salgueiros,2-1,SC Espinho
Sun Jan 3 1993,FC Famalicao,1-1,Sporting Braga
Sun Jan 3 1993,GD Estoril,0-0,Boavista Porto
Sun Jan 3 1993,Os Belenenses,1-1,Sl Benfica
Sun Jan 3 1993,SC Beira Mar,0-0,GD Chaves
Sat Jan 9 1993,Pacos De Ferreira,0-2,Sl Benfica
Sun Jan 10 1993,FC Tirsense,0-1,Sporting CP
Sun Jan 10 1993,SC Salgueiros,0-0,Sporting Farense
Sun Jan 10 1993,CS Maritimo,2-1,GD Chaves
Sun Jan 10 1993,FC Famalicao,0-0,SC Espinho
Sun Jan 10 1993,GD Estoril,1-3,FC Porto
Sun Jan 10 1993,Sporting Braga,0-1,Gil Vicente
Sun Jan 10 1993,Os Belenenses,2-1,Boavista Porto
Sun Jan 10 1993,SC Beira Mar,1-0,Vitoria Guimaraes
Sat Jan 30 1993,FC Porto,3-0,Os Belenenses
Sat Jan 30 1993,Boavista Porto,0-0,Pacos De Ferreira
Sat Jan 30 1993,Sl Benfica,1-0,FC Tirsense
Sun Jan 31 1993,Vitoria Guimaraes,2-2,CS Maritimo
Sun Jan 31 1993,Sporting CP,0-1,SC Salgueiros
Sun Jan 31 1993,Gil Vicente,3-0,SC Beira Mar
Sun Jan 31 1993,Sporting Farense,3-0,FC Famalicao
Sun Jan 31 1993,SC Espinho,0-1,Sporting Braga
Sun Jan 31 1993,GD Chaves,5-2,GD Estoril
Sat Feb 6 1993,Pacos De Ferreira,1-2,FC Porto
Sat Feb 6 1993,CS Maritimo,1-0,SC Beira Mar
Sun Feb 7 1993,FC Tirsense,1-1,Boavista Porto
Sun Feb 7 1993,SC Salgueiros,0-3,Sl Benfica
Sun Feb 7 1993,FC Famalicao,1-2,Sporting CP
Sun Feb 7 1993,GD Estoril,1-0,Vitoria Guimaraes
Sun Feb 7 1993,SC Espinho,1-0,Gil Vicente
Sun Feb 7 1993,Sporting Braga,0-1,Sporting Farense
Sun Feb 7 1993,Os Belenenses,1-0,GD Chaves
Sat Feb 13 1993,Sporting CP,2-0,Sporting Braga
Sun Feb 14 1993,Vitoria Guimaraes,2-1,Os Belenenses
Sun Feb 14 1993,FC Porto,3-1,FC Tirsense
Sun Feb 14 1993,Gil Vicente,2-0,CS Maritimo
Sun Feb 14 1993,Sporting Farense,4-1,SC Espinho
Sun Feb 14 1993,GD Chaves,1-2,Pacos De Ferreira
Sun Feb 14 1993,Boavista Porto,1-0,SC Salgueiros
Sun Feb 14 1993,Sl Benfica,1-0,FC Famalicao
Sun Feb 14 1993,SC Beira Mar,3-0,GD Estoril
Sat Feb 27 1993,SC Salgueiros,0-3,FC Porto
Sun Feb 28 1993,FC Tirsense,2-1,GD Chaves
Sun Feb 28 1993,Pacos De Ferreira,1-0,Vitoria Guimaraes
Sun Feb 28 1993,Sporting Farense,3-1,Gil Vicente
Sun Feb 28 1993,FC Famalicao,1-1,Boavista Porto
Sun Feb 28 1993,GD Estoril,1-0,CS Maritimo
Sun Feb 28 1993,SC Espinho,3-1,Sporting CP
Sun Feb 28 1993,Sporting Braga,0-2,Sl Benfica
Sun Feb 28 1993,Os Belenenses,0-0,SC Beira Mar
Sat Mar 6 1993,Sporting CP,2-0,Sporting Farense
Sat Mar 6 1993,Gil Vicente,2-0,GD Estoril
Sun Mar 7 1993,Vitoria Guimaraes,2-1,FC Tirsense
Sun Mar 7 1993,FC Porto,0-1,FC Famalicao
Sun Mar 7 1993,CS Maritimo,4-2,Os Belenenses
Sun Mar 7 1993,GD Chaves,3-0,SC Salgueiros
Sun Mar 7 1993,Boavista Porto,0-0,Sporting Braga
Sun Mar 7 1993,Sl Benfica,5-1,SC Espinho
Sun Mar 7 1993,SC Beira Mar,0-1,Pacos De Ferreira
Sat Mar 13 1993,Sporting Farense,0-0,Sl Benfica
Sun Mar 14 1993,FC Tirsense,2-1,SC Beira Mar
Sun Mar 14 1993,Sporting CP,0-0,Gil Vicente
Sun Mar 14 1993,SC Salgueiros,0-1,Vitoria Guimaraes
Sun Mar 14 1993,Pacos De Ferreira,1-1,CS Maritimo
Sun Mar 14 1993,FC Famalicao,2-1,GD Chaves
Sun Mar 14 1993,SC Espinho,2-2,Boavista Porto
Sun Mar 14 1993,Sporting Braga,0-1,FC Porto
Sun Mar 14 1993,Os Belenenses,0-0,GD Estoril
Sat Mar 20 1993,Vitoria Guimaraes,1-0,FC Famalicao
Sun Mar 21 1993,FC Porto,1-0,SC Espinho
Sun Mar 21 1993,CS Maritimo,3-1,FC Tirsense
Sun Mar 21 1993,Gil Vicente,0-1,Os Belenenses
Sun Mar 21 1993,GD Estoril,0-0,Pacos De Ferreira
Sun Mar 21 1993,GD Chaves,2-1,Sporting Braga
Sun Mar 21 1993,Boavista Porto,3-1,Sporting Farense
Sun Mar 21 1993,Sl Benfica,1-0,Sporting CP
Sun Mar 21 1993,SC Beira Mar,1-0,SC Salgueiros
Sun Apr 4 1993,FC Tirsense,1-0,GD Estoril
Sun Apr 4 1993,Sporting CP,4-0,Boavista Porto
Sun Apr 4 1993,SC Salgueiros,1-2,CS Maritimo
Sun Apr 4 1993,Pacos De Ferreira,1-1,Os Belenenses
Sun Apr 4 1993,Sporting Farense,1-0,FC Porto
Sun Apr 4 1993,FC Famalicao,0-1,SC Beira Mar
Sun Apr 4 1993,SC Espinho,2-2,GD Chaves
Sun Apr 4 1993,Sporting Braga,0-1,Vitoria Guimaraes
Sun Apr 4 1993,Sl Benfica,2-1,Gil Vicente
Sat Apr 10 1993,Vitoria Guimaraes,3-1,SC Espinho
Sat Apr 10 1993,FC Porto,0-0,Sporting CP
Sat Apr 10 1993,CS Maritimo,4-2,FC Famalicao
Sat Apr 10 1993,Gil Vicente,0-1,Pacos De Ferreira
Sat Apr 10 1993,GD Estoril,1-0,SC Salgueiros
Sat Apr 10 1993,GD Chaves,2-2,Sporting Farense
Sat Apr 10 1993,Boavista Porto,2-3,Sl Benfica
Sat Apr 10 1993,Os Belenenses,3-0,FC Tirsense
Sat Apr 10 1993,SC Beira Mar,0-0,Sporting Braga
Sun Apr 18 1993,FC Tirsense,0-0,Pacos De Ferreira
Sun Apr 18 1993,Sporting CP,5-0,GD Chaves
Sun Apr 18 1993,SC Salgueiros,2-1,Os Belenenses
Sun Apr 18 1993,Sporting Farense,4-1,Vitoria Guimaraes
Sun Apr 18 1993,FC Famalicao,1-2,GD Estoril
Sun Apr 18 1993,SC Espinho,1-3,SC Beira Mar
Sun Apr 18 1993,Sporting Braga,2-1,CS Maritimo
Sun Apr 18 1993,Boavista Porto,2-0,Gil Vicente
Sun Apr 18 1993,Sl Benfica,0-0,FC Porto
Sun May 2 1993,FC Porto,1-1,Boavista Porto
Sun May 2 1993,Pacos De Ferreira,0-1,SC Salgueiros
Sun May 2 1993,CS Maritimo,2-1,SC Espinho
Sun May 2 1993,Gil Vicente,1-2,FC Tirsense
Sun May 2 1993,GD Estoril,0-0,Sporting Braga
Sun May 2 1993,GD Chaves,0-1,Sl Benfica
Sun May 2 1993,Os Belenenses,7-0,FC Famalicao
Sun May 2 1993,SC Beira Mar,1-1,Sporting Farense
Sun May 2 1993,Vitoria Guimaraes,2-3,Sporting CP
Sun May 9 1993,Sporting CP,3-1,SC Beira Mar
Sun May 9 1993,SC Salgueiros,1-0,FC Tirsense
Sun May 9 1993,FC Porto,4-1,Gil Vicente
Sun May 9 1993,Sporting Farense,2-2,CS Maritimo
Sun May 9 1993,FC Famalicao,1-0,Pacos De Ferreira
Sun May 9 1993,SC Espinho,3-1,GD Estoril
Sun May 9 1993,Sporting Braga,3-0,Os Belenenses
Sun May 9 1993,Boavista Porto,2-0,GD Chaves
Sun May 9 1993,Sl Benfica,3-1,Vitoria Guimaraes
Sun May 16 1993,Vitoria Guimaraes,3-2,Boavista Porto
Sun May 16 1993,FC Tirsense,3-0,FC Famalicao
Sun May 16 1993,Pacos De Ferreira,3-0,Sporting Braga
Sun May 16 1993,CS Maritimo,4-2,Sporting CP
Sun May 16 1993,Gil Vicente,2-0,SC Salgueiros
Sun May 16 1993,GD Estoril,1-0,Sporting Farense
Sun May 16 1993,GD Chaves,1-2,FC Porto
Sun May 16 1993,Os Belenenses,1-2,SC Espinho
Sun May 16 1993,SC Beira Mar,1-0,Sl Benfica
Sun May 23 1993,Sporting CP,1-1,GD Estoril
Sun May 23 1993,FC Porto,2-0,Vitoria Guimaraes
Sun May 23 1993,Sporting Farense,1-1,Os Belenenses
Sun May 23 1993,FC Famalicao,3-1,SC Salgueiros
Sun May 23 1993,SC Espinho,1-1,Pacos De Ferreira
Sun May 23 1993,GD Chaves,1-2,Gil Vicente
Sun May 23 1993,Sporting Braga,3-0,FC Tirsense
Sun May 23 1993,Boavista Porto,4-0,SC Beira Mar
Sun May 23 1993,Sl Benfica,5-1,CS Maritimo
Sun May 30 1993,Vitoria Guimaraes,4-2,GD Chaves
Sun May 30 1993,FC Tirsense,2-0,SC Espinho
Sun May 30 1993,SC Salgueiros,2-0,Sporting Braga
Sun May 30 1993,Pacos De Ferreira,4-1,Sporting Farense
Sun May 30 1993,CS Maritimo,3-2,Boavista Porto
Sun May 30 1993,FC Famalicao,0-0,Gil Vicente
Sun May 30 1993,GD Estoril,0-0,Sl Benfica
Sun May 30 1993,Os Belenenses,2-2,Sporting CP
Sun May 30 1993,SC Beira Mar,0-1,FC Porto
Sun Jun 6 1993,Sporting CP,3-1,Pacos De Ferreira
Sun Jun 6 1993,FC Porto,2-0,CS Maritimo
Sun Jun 6 1993,Gil Vicente,2-0,Vitoria Guimaraes
Sun Jun 6 1993,Sporting Farense,1-0,FC Tirsense
Sun Jun 6 1993,SC Espinho,1-1,SC Salgueiros
Sun Jun 6 1993,GD Chaves,0-0,SC Beira Mar
Sun Jun 6 1993,Sporting Braga,4-1,FC Famalicao
Sun Jun 6 1993,Boavista Porto,1-0,GD Estoril
Sun Jun 6 1993,Sl Benfica,5-1,Os Belenenses
