Date,Team 1,FT,Team 2
Sat Sep 5 1992,Valencia CF,1-0,Rayo Vallecano
Sat Sep 5 1992,FC Barcelona,2-1,Real Madrid
Sun Sep 6 1992,Real Zaragoza,2-1,Espanyol Barcelona
Sun Sep 6 1992,Albacete,3-4,Sevilla FC
Sun Sep 6 1992,Burgos CF,4-0,Real Sociedad
Sun Sep 6 1992,Deportivo La Coruna,2-0,Celta Vigo
Sun Sep 6 1992,CD Logrones,1-0,Real Oviedo
Sun Sep 6 1992,Sporting Gijon,0-0,CA Osasuna
Sun Sep 6 1992,Athletic Bilbao,2-1,Cadiz CF
Sun Sep 6 1992,Atletico Madrid,3-2,CD Tenerife
Sat Sep 12 1992,Real Sociedad,1-2,Sporting Gijon
Sat Sep 12 1992,CD Tenerife,1-1,FC Barcelona
Sun Sep 13 1992,CA Osasuna,3-0,Albacete
Sun Sep 13 1992,Rayo Vallecano,2-1,CD Logrones
Sun Sep 13 1992,Real Madrid,3-0,Burgos CF
Sun Sep 13 1992,Sevilla FC,1-3,Deportivo La Coruna
Sun Sep 13 1992,Cadiz CF,1-1,Real Zaragoza
Sun Sep 13 1992,Espanyol Barcelona,1-3,Atletico Madrid
Sun Sep 13 1992,Real Oviedo,1-0,Athletic Bilbao
Sun Sep 13 1992,Celta Vigo,0-0,Valencia CF
Sat Sep 19 1992,Valencia CF,1-1,Sevilla FC
Sat Sep 19 1992,Atletico Madrid,1-4,FC Barcelona
Sat Sep 19 1992,CD Logrones,0-1,Celta Vigo
Sun Sep 20 1992,Deportivo La Coruna,2-1,CA Osasuna
Sun Sep 20 1992,Burgos CF,0-3,CD Tenerife
Sun Sep 20 1992,Athletic Bilbao,4-2,Rayo Vallecano
Sun Sep 20 1992,Espanyol Barcelona,1-2,Cadiz CF
Sun Sep 20 1992,Albacete,1-2,Real Sociedad
Sun Sep 20 1992,Real Zaragoza,1-0,Real Oviedo
Sun Sep 20 1992,Sporting Gijon,0-0,Real Madrid
Sat Sep 26 1992,Real Madrid,3-0,Albacete
Sat Sep 26 1992,Sevilla FC,3-0,CD Logrones
Sat Sep 26 1992,Real Sociedad,0-2,Deportivo La Coruna
Sat Sep 26 1992,CA Osasuna,2-2,Valencia CF
Sun Sep 27 1992,FC Barcelona,4-1,Burgos CF
Sun Sep 27 1992,CD Tenerife,0-2,Sporting Gijon
Sun Sep 27 1992,Rayo Vallecano,0-0,Real Zaragoza
Sun Sep 27 1992,Cadiz CF,1-1,Atletico Madrid
Sun Sep 27 1992,Celta Vigo,1-0,Athletic Bilbao
Sun Sep 27 1992,Real Oviedo,2-2,Espanyol Barcelona
Sat Oct 3 1992,Deportivo La Coruna,3-2,Real Madrid
Sun Oct 4 1992,CD Logrones,1-1,CA Osasuna
Sun Oct 4 1992,Cadiz CF,0-2,Real Oviedo
Sun Oct 4 1992,Albacete,1-0,CD Tenerife
Sun Oct 4 1992,Atletico Madrid,2-0,Burgos CF
Sun Oct 4 1992,Valencia CF,1-0,Real Sociedad
Sun Oct 4 1992,Athletic Bilbao,2-1,Sevilla FC
Sun Oct 4 1992,Espanyol Barcelona,2-2,Rayo Vallecano
Sun Oct 4 1992,Sporting Gijon,1-1,FC Barcelona
Sun Oct 4 1992,Real Zaragoza,0-0,Celta Vigo
Wed Oct 7 1992,Sevilla FC,1-0,Real Zaragoza
Wed Oct 7 1992,FC Barcelona,3-3,Albacete
Wed Oct 7 1992,Real Sociedad,3-0,CD Logrones
Wed Oct 7 1992,Rayo Vallecano,1-1,Cadiz CF
Wed Oct 7 1992,Burgos CF,2-1,Sporting Gijon
Wed Oct 7 1992,Real Oviedo,1-4,Atletico Madrid
Wed Oct 7 1992,Celta Vigo,0-1,Espanyol Barcelona
Wed Oct 7 1992,CA Osasuna,1-2,Athletic Bilbao
Wed Oct 7 1992,CD Tenerife,3-1,Deportivo La Coruna
Thu Oct 8 1992,Real Madrid,2-0,Valencia CF
Sat Oct 17 1992,Deportivo La Coruna,1-0,FC Barcelona
Sun Oct 18 1992,Atletico Madrid,1-1,Sporting Gijon
Sun Oct 18 1992,Real Oviedo,1-1,Rayo Vallecano
Sun Oct 18 1992,Valencia CF,2-1,CD Tenerife
Sun Oct 18 1992,Albacete,4-0,Burgos CF
Sun Oct 18 1992,Real Zaragoza,3-2,CA Osasuna
Sun Oct 18 1992,Athletic Bilbao,2-0,Real Sociedad
Sun Oct 18 1992,Espanyol Barcelona,1-1,Sevilla FC
Sun Oct 18 1992,CD Logrones,0-3,Real Madrid
Sun Oct 18 1992,Cadiz CF,1-1,Celta Vigo
Sat Oct 24 1992,Real Madrid,2-0,Athletic Bilbao
Sun Oct 25 1992,Real Sociedad,1-1,Real Zaragoza
Sun Oct 25 1992,CD Tenerife,1-1,CD Logrones
Sun Oct 25 1992,Sevilla FC,1-0,Cadiz CF
Sun Oct 25 1992,Celta Vigo,0-0,Real Oviedo
Sun Oct 25 1992,Sporting Gijon,1-0,Albacete
Sun Oct 25 1992,Rayo Vallecano,2-0,Atletico Madrid
Sun Oct 25 1992,FC Barcelona,3-0,Valencia CF
Sun Oct 25 1992,CA Osasuna,1-3,Espanyol Barcelona
Sun Oct 25 1992,Burgos CF,0-0,Deportivo La Coruna
Sat Oct 31 1992,Real Zaragoza,0-1,Real Madrid
Sat Oct 31 1992,CD Logrones,1-2,FC Barcelona
Sun Nov 1 1992,Deportivo La Coruna,2-1,Sporting Gijon
Sun Nov 1 1992,Athletic Bilbao,2-2,CD Tenerife
Sun Nov 1 1992,Atletico Madrid,3-2,Albacete
Sun Nov 1 1992,Valencia CF,5-0,Burgos CF
Sun Nov 1 1992,Cadiz CF,0-2,CA Osasuna
Sun Nov 1 1992,Rayo Vallecano,0-1,Celta Vigo
Sun Nov 1 1992,Espanyol Barcelona,4-1,Real Sociedad
Sun Nov 1 1992,Real Oviedo,1-1,Sevilla FC
Sat Nov 7 1992,FC Barcelona,2-1,Athletic Bilbao
Sun Nov 8 1992,CA Osasuna,2-1,Real Oviedo
Sun Nov 8 1992,CD Tenerife,2-2,Real Zaragoza
Sun Nov 8 1992,Burgos CF,2-2,CD Logrones
Sun Nov 8 1992,Sevilla FC,3-2,Rayo Vallecano
Sun Nov 8 1992,Real Sociedad,3-0,Cadiz CF
Sun Nov 8 1992,Celta Vigo,0-2,Atletico Madrid
Sun Nov 8 1992,Sporting Gijon,1-0,Valencia CF
Sun Nov 8 1992,Real Madrid,3-1,Espanyol Barcelona
Sun Nov 8 1992,Albacete,1-1,Deportivo La Coruna
Sat Nov 21 1992,Real Zaragoza,1-6,FC Barcelona
Sat Nov 21 1992,Cadiz CF,1-1,Real Madrid
Sun Nov 22 1992,Real Oviedo,2-2,Real Sociedad
Sun Nov 22 1992,Espanyol Barcelona,0-0,CD Tenerife
Sun Nov 22 1992,Athletic Bilbao,1-1,Burgos CF
Sun Nov 22 1992,Rayo Vallecano,1-0,CA Osasuna
Sun Nov 22 1992,CD Logrones,1-2,Sporting Gijon
Sun Nov 22 1992,Valencia CF,2-0,Albacete
Sun Nov 22 1992,Celta Vigo,1-2,Sevilla FC
Sun Nov 22 1992,Atletico Madrid,2-1,Deportivo La Coruna
Sat Nov 28 1992,Sevilla FC,1-3,Atletico Madrid
Sun Nov 29 1992,CA Osasuna,3-0,Celta Vigo
Sun Nov 29 1992,Real Sociedad,1-2,Rayo Vallecano
Sun Nov 29 1992,CD Tenerife,1-1,Cadiz CF
Sun Nov 29 1992,Real Madrid,3-2,Real Oviedo
Sun Nov 29 1992,Burgos CF,1-1,Real Zaragoza
Sun Nov 29 1992,Deportivo La Coruna,0-0,Valencia CF
Sun Nov 29 1992,FC Barcelona,5-0,Espanyol Barcelona
Sun Nov 29 1992,Albacete,3-1,CD Logrones
Sun Nov 29 1992,Sporting Gijon,0-4,Athletic Bilbao
Sat Dec 5 1992,Atletico Madrid,1-1,Valencia CF
Sat Dec 5 1992,Real Zaragoza,1-1,Sporting Gijon
Sun Dec 6 1992,CD Logrones,0-3,Deportivo La Coruna
Sun Dec 6 1992,Athletic Bilbao,3-1,Albacete
Sun Dec 6 1992,Real Oviedo,1-2,CD Tenerife
Sun Dec 6 1992,Espanyol Barcelona,3-1,Burgos CF
Sun Dec 6 1992,Sevilla FC,0-0,CA Osasuna
Sun Dec 6 1992,Cadiz CF,0-4,FC Barcelona
Sun Dec 6 1992,Rayo Vallecano,2-0,Real Madrid
Sun Dec 6 1992,Celta Vigo,2-1,Real Sociedad
Sat Dec 12 1992,Real Sociedad,1-0,Sevilla FC
Sun Dec 13 1992,Albacete,1-3,Real Zaragoza
Sun Dec 13 1992,Valencia CF,2-1,CD Logrones
Sun Dec 13 1992,CD Tenerife,4-0,Rayo Vallecano
Sun Dec 13 1992,Real Madrid,1-0,Celta Vigo
Sun Dec 13 1992,CA Osasuna,1-0,Atletico Madrid
Sun Dec 13 1992,Sporting Gijon,1-1,Espanyol Barcelona
Sun Dec 13 1992,Deportivo La Coruna,3-0,Athletic Bilbao
Sun Dec 13 1992,Burgos CF,0-2,Cadiz CF
Sat Dec 19 1992,Sevilla FC,2-0,Real Madrid
Sun Dec 20 1992,Real Oviedo,3-0,Burgos CF
Sun Dec 20 1992,Espanyol Barcelona,2-0,Albacete
Sun Dec 20 1992,Celta Vigo,0-1,CD Tenerife
Sun Dec 20 1992,Atletico Madrid,0-1,CD Logrones
Sun Dec 20 1992,Rayo Vallecano,3-3,FC Barcelona
Sun Dec 20 1992,Cadiz CF,2-3,Sporting Gijon
Sun Dec 20 1992,Athletic Bilbao,1-4,Valencia CF
Sun Dec 20 1992,Real Zaragoza,0-2,Deportivo La Coruna
Sun Dec 20 1992,CA Osasuna,2-0,Real Sociedad
Sat Jan 2 1993,Real Sociedad,1-0,Atletico Madrid
Sun Jan 3 1993,CD Tenerife,3-0,Sevilla FC
Sun Jan 3 1993,Burgos CF,0-3,Rayo Vallecano
Sun Jan 3 1993,Albacete,5-0,Cadiz CF
Sun Jan 3 1993,Real Madrid,3-0,CA Osasuna
Sun Jan 3 1993,Sporting Gijon,0-1,Real Oviedo
Sun Jan 3 1993,Valencia CF,0-1,Real Zaragoza
Sun Jan 3 1993,Deportivo La Coruna,3-0,Espanyol Barcelona
Sun Jan 3 1993,CD Logrones,0-1,Athletic Bilbao
Sun Jan 3 1993,FC Barcelona,2-0,Celta Vigo
Sat Jan 9 1993,Espanyol Barcelona,1-1,Valencia CF
Sun Jan 10 1993,Cadiz CF,0-3,Deportivo La Coruna
Sun Jan 10 1993,Celta Vigo,1-1,Burgos CF
Sun Jan 10 1993,Real Zaragoza,1-1,CD Logrones
Sun Jan 10 1993,Real Oviedo,0-0,Albacete
Sun Jan 10 1993,Atletico Madrid,1-1,Athletic Bilbao
Sun Jan 10 1993,Sevilla FC,0-0,FC Barcelona
Sun Jan 10 1993,Real Sociedad,1-5,Real Madrid
