Date,Team 1,FT,Team 2
Sun Jan 27 2013,Feyenoord,0-0,FC Twente
Sun Jan 27 2013,FC Utrecht,3-1,Willem II
Sun Jan 27 2013,NEC Nijmegen,2-1,FC Groningen
Fri Feb 1 2013,RKC Waalwijk,0-1,SC Heerenveen
Sat Feb 2 2013,AZ Alkmaar,0-1,FC Groningen
Sat Feb 2 2013,Roda JC Kerkrade,3-3,Heracles Almelo
Sat Feb 2 2013,NAC Breda,3-0,PEC Zwolle
Sat Feb 2 2013,PSV Eindhoven,7-0,ADO Den Haag
Sun Feb 3 2013,NEC Nijmegen,2-1,Vitesse
Sun Feb 3 2013,VVV Venlo,0-3,AFC Ajax
Sun Feb 3 2013,FC Twente,2-4,FC Utrecht
Sun Feb 3 2013,Willem II,1-3,Feyenoord
Sat Feb 9 2013,ADO Den Haag,2-1,NAC Breda
Sat Feb 9 2013,FC Groningen,2-1,RKC Waalwijk
Sat Feb 9 2013,Heracles Almelo,4-1,Willem II
Sat Feb 9 2013,SC Heerenveen,2-2,VVV Venlo
Sat Feb 9 2013,Vitesse,2-2,PSV Eindhoven
Sun Feb 10 2013,FC Utrecht,0-3,NEC Nijmegen
Sun Feb 10 2013,AFC Ajax,1-1,Roda JC Kerkrade
Sun Feb 10 2013,Feyenoord,3-1,AZ Alkmaar
Sun Feb 10 2013,PEC Zwolle,1-1,FC Twente
Fri Feb 15 2013,NEC Nijmegen,1-2,VVV Venlo
Sat Feb 16 2013,FC Twente,1-1,Willem II
Sat Feb 16 2013,NAC Breda,1-1,Heracles Almelo
Sat Feb 16 2013,Roda JC Kerkrade,2-2,AZ Alkmaar
Sat Feb 16 2013,PSV Eindhoven,2-1,FC Utrecht
Sun Feb 17 2013,Vitesse,2-0,FC Groningen
Sun Feb 17 2013,PEC Zwolle,3-2,Feyenoord
Sun Feb 17 2013,ADO Den Haag,2-1,SC Heerenveen
Sun Feb 17 2013,RKC Waalwijk,0-2,AFC Ajax
Fri Feb 22 2013,Willem II,2-3,NEC Nijmegen
Sat Feb 23 2013,Heracles Almelo,3-5,Vitesse
Sat Feb 23 2013,FC Groningen,1-0,PEC Zwolle
Sat Feb 23 2013,VVV Venlo,1-0,RKC Waalwijk
Sat Feb 23 2013,SC Heerenveen,2-1,FC Twente
Sun Feb 24 2013,Feyenoord,2-1,PSV Eindhoven
Sun Feb 24 2013,FC Utrecht,4-0,Roda JC Kerkrade
Sun Feb 24 2013,AFC Ajax,1-1,ADO Den Haag
Sun Feb 24 2013,AZ Alkmaar,0-1,NAC Breda
Fri Mar 1 2013,Vitesse,2-0,FC Utrecht
Sat Mar 2 2013,NAC Breda,1-2,SC Heerenveen
Sat Mar 2 2013,PEC Zwolle,2-0,Willem II
Sat Mar 2 2013,PSV Eindhoven,2-0,VVV Venlo
Sat Mar 2 2013,FC Twente,0-2,AFC Ajax
Sun Mar 3 2013,NEC Nijmegen,0-3,Feyenoord
Sun Mar 3 2013,RKC Waalwijk,2-1,AZ Alkmaar
Sun Mar 3 2013,Roda JC Kerkrade,4-1,FC Groningen
Sun Mar 3 2013,ADO Den Haag,3-1,Heracles Almelo
Fri Mar 8 2013,FC Groningen,1-1,NAC Breda
Sat Mar 9 2013,SC Heerenveen,2-1,PSV Eindhoven
Sat Mar 9 2013,Heracles Almelo,1-0,NEC Nijmegen
Sat Mar 9 2013,Willem II,1-0,VVV Venlo
Sat Mar 9 2013,AZ Alkmaar,1-1,ADO Den Haag
Sun Mar 10 2013,Roda JC Kerkrade,0-1,Feyenoord
Sun Mar 10 2013,FC Utrecht,1-0,RKC Waalwijk
Sun Mar 10 2013,AFC Ajax,3-0,PEC Zwolle
Sun Mar 10 2013,FC Twente,0-1,Vitesse
Fri Mar 15 2013,PEC Zwolle,3-2,Roda JC Kerkrade
Sat Mar 16 2013,NEC Nijmegen,1-3,SC Heerenveen
Sat Mar 16 2013,PSV Eindhoven,2-0,RKC Waalwijk
Sat Mar 16 2013,VVV Venlo,0-2,Heracles Almelo
Sat Mar 16 2013,ADO Den Haag,0-4,Vitesse
Sun Mar 17 2013,NAC Breda,4-0,Willem II
Sun Mar 17 2013,Feyenoord,2-1,FC Utrecht
Sun Mar 17 2013,AZ Alkmaar,2-3,AFC Ajax
Sun Mar 17 2013,FC Groningen,0-3,FC Twente
Sat Mar 30 2013,FC Twente,1-1,NAC Breda
Sat Mar 30 2013,Willem II,1-2,FC Groningen
Sat Mar 30 2013,FC Utrecht,2-1,VVV Venlo
Sat Mar 30 2013,SC Heerenveen,2-0,Feyenoord
Sun Mar 31 2013,Roda JC Kerkrade,2-2,PSV Eindhoven
Sun Mar 31 2013,Vitesse,2-1,PEC Zwolle
Sun Mar 31 2013,RKC Waalwijk,4-0,ADO Den Haag
Sun Mar 31 2013,Heracles Almelo,1-2,AZ Alkmaar
Sun Mar 31 2013,AFC Ajax,4-1,NEC Nijmegen
Fri Apr 5 2013,Feyenoord,1-0,VVV Venlo
Sat Apr 6 2013,Vitesse,3-0,NAC Breda
Sat Apr 6 2013,PEC Zwolle,1-1,RKC Waalwijk
Sat Apr 6 2013,FC Twente,2-0,Roda JC Kerkrade
Sat Apr 6 2013,Willem II,1-3,PSV Eindhoven
Sun Apr 7 2013,FC Utrecht,1-0,ADO Den Haag
Sun Apr 7 2013,FC Groningen,3-1,SC Heerenveen
Sun Apr 7 2013,NEC Nijmegen,1-1,AZ Alkmaar
Sun Apr 7 2013,AFC Ajax,4-0,Heracles Almelo
Fri Apr 12 2013,VVV Venlo,0-2,PEC Zwolle
Sat Apr 13 2013,Roda JC Kerkrade,3-3,Vitesse
Sat Apr 13 2013,NAC Breda,2-0,NEC Nijmegen
Sat Apr 13 2013,Heracles Almelo,0-2,FC Groningen
Sat Apr 13 2013,ADO Den Haag,1-3,FC Twente
Sun Apr 14 2013,SC Heerenveen,3-2,Willem II
Sun Apr 14 2013,AZ Alkmaar,6-0,FC Utrecht
Sun Apr 14 2013,RKC Waalwijk,1-1,Feyenoord
Sun Apr 14 2013,PSV Eindhoven,2-3,AFC Ajax
Fri Apr 19 2013,AFC Ajax,1-1,SC Heerenveen
Sat Apr 20 2013,FC Groningen,2-1,ADO Den Haag
Sat Apr 20 2013,Heracles Almelo,4-0,RKC Waalwijk
Sat Apr 20 2013,Willem II,2-1,Roda JC Kerkrade
Sat Apr 20 2013,AZ Alkmaar,1-3,PSV Eindhoven
Sun Apr 21 2013,VVV Venlo,2-2,FC Twente
Sun Apr 21 2013,FC Utrecht,3-0,NAC Breda
Sun Apr 21 2013,NEC Nijmegen,1-3,PEC Zwolle
Sun Apr 21 2013,Feyenoord,2-0,Vitesse
Fri Apr 26 2013,SC Heerenveen,0-4,AZ Alkmaar
Sat Apr 27 2013,PSV Eindhoven,5-2,FC Groningen
Sat Apr 27 2013,ADO Den Haag,1-1,VVV Venlo
Sat Apr 27 2013,Roda JC Kerkrade,3-1,RKC Waalwijk
Sat Apr 27 2013,NAC Breda,0-2,AFC Ajax
Sun Apr 28 2013,FC Twente,5-2,NEC Nijmegen
Sun Apr 28 2013,Feyenoord,6-0,Heracles Almelo
Sun Apr 28 2013,PEC Zwolle,1-2,FC Utrecht
Sun Apr 28 2013,Vitesse,3-1,Willem II
Sun May 5 2013,AFC Ajax,5-0,Willem II
Sun May 5 2013,ADO Den Haag,2-0,Feyenoord
Sun May 5 2013,PSV Eindhoven,4-2,NEC Nijmegen
Sun May 5 2013,RKC Waalwijk,3-2,Vitesse
Sun May 5 2013,AZ Alkmaar,4-0,PEC Zwolle
Sun May 5 2013,VVV Venlo,0-0,FC Groningen
Sun May 5 2013,SC Heerenveen,2-4,FC Utrecht
Sun May 5 2013,Heracles Almelo,1-1,FC Twente
Sun May 5 2013,NAC Breda,5-3,Roda JC Kerkrade
Sun May 12 2013,Roda JC Kerkrade,1-0,SC Heerenveen
Sun May 12 2013,Vitesse,0-1,VVV Venlo
Sun May 12 2013,Willem II,2-0,AZ Alkmaar
Sun May 12 2013,PEC Zwolle,4-2,ADO Den Haag
Sun May 12 2013,Feyenoord,1-0,NAC Breda
Sun May 12 2013,FC Groningen,0-2,AFC Ajax
Sun May 12 2013,FC Twente,3-1,PSV Eindhoven
Sun May 12 2013,FC Utrecht,3-0,Heracles Almelo
Sun May 12 2013,NEC Nijmegen,1-2,RKC Waalwijk
Thu May 16 2013,FC Groningen,0-1,FC Twente
Thu May 16 2013,SC Heerenveen,0-1,FC Utrecht
Sun May 19 2013,FC Twente,3-2,FC Groningen
Sun May 19 2013,FC Utrecht,2-1,SC Heerenveen
Thu May 23 2013,FC Twente,0-2,FC Utrecht
Sun May 26 2013,FC Utrecht,1-2,FC Twente
