Date,Team 1,FT,Team 2
Sat Aug 4 2012,Arsenal Sarandi,1-0,Union De Santa Fe
Sat Aug 4 2012,Velez Sarsfield,3-0,Argentinos Juniors
Sat Aug 4 2012,Racing Club,1-1,Atletico Rafaela
Sat Aug 4 2012,CA Colon,1-0,CA Lanus
Sat Aug 4 2012,Quilmes Ac,3-0,Boca Juniors
Sun Aug 5 2012,Newells Old Boys,0-0,Independiente
Sun Aug 5 2012,CD Godoy Cruz,1-1,All Boys
Sun Aug 5 2012,San Lorenzo,2-1,CA San Martin
Mon Aug 6 2012,River Plate,1-2,Belgrano Cordoba
Tue Aug 7 2012,Tigre,1-2,Estudiantes
Sat Aug 11 2012,CA San Martin,0-1,CA Colon
Sat Aug 11 2012,CA Lanus,0-1,Newells Old Boys
Sat Aug 11 2012,Estudiantes,0-2,River Plate
Sat Aug 11 2012,Belgrano Cordoba,0-0,San Lorenzo
Sat Aug 11 2012,All Boys,1-1,Quilmes Ac
Sun Aug 12 2012,Argentinos Juniors,0-2,Racing Club
Sun Aug 12 2012,Union De Santa Fe,0-1,CD Godoy Cruz
Mon Aug 13 2012,Boca Juniors,2-0,Tigre
Mon Aug 13 2012,Atletico Rafaela,0-0,Arsenal Sarandi
Tue Aug 14 2012,Independiente,0-0,Velez Sarsfield
Sat Aug 18 2012,Boca Juniors,3-1,All Boys
Sat Aug 18 2012,CA Colon,2-2,Belgrano Cordoba
Sun Aug 19 2012,San Lorenzo,0-1,Estudiantes
Sun Aug 19 2012,Racing Club,2-0,Independiente
Sun Aug 19 2012,CD Godoy Cruz,2-0,Atletico Rafaela
Sun Aug 19 2012,Velez Sarsfield,0-2,CA Lanus
Mon Aug 20 2012,Tigre,2-3,River Plate
Mon Aug 20 2012,Quilmes Ac,2-1,Union De Santa Fe
Mon Aug 20 2012,Arsenal Sarandi,2-2,Argentinos Juniors
Tue Aug 21 2012,Newells Old Boys,2-0,CA San Martin
Sat Aug 25 2012,All Boys,2-2,Tigre
Sat Aug 25 2012,Union De Santa Fe,1-2,Boca Juniors
Sat Aug 25 2012,Argentinos Juniors,2-1,CD Godoy Cruz
Sun Aug 26 2012,Independiente,0-2,Arsenal Sarandi
Sun Aug 26 2012,Atletico Rafaela,1-1,Quilmes Ac
Sun Aug 26 2012,Belgrano Cordoba,0-0,Newells Old Boys
Sun Aug 26 2012,CA Lanus,1-1,Racing Club
Sun Aug 26 2012,CA San Martin,0-3,Velez Sarsfield
Mon Aug 27 2012,River Plate,0-0,San Lorenzo
Tue Aug 28 2012,Estudiantes,1-2,CA Colon
Sat Sep 1 2012,All Boys,3-1,Union De Santa Fe
Sat Sep 1 2012,Newells Old Boys,1-0,Estudiantes
Sun Sep 2 2012,Arsenal Sarandi,1-0,CA Lanus
Sun Sep 2 2012,Velez Sarsfield,2-1,Belgrano Cordoba
Sun Sep 2 2012,Tigre,1-1,San Lorenzo
Sun Sep 2 2012,Boca Juniors,2-1,Atletico Rafaela
Sun Sep 2 2012,CD Godoy Cruz,2-1,Independiente
Mon Sep 3 2012,CA Colon,1-1,River Plate
Mon Sep 3 2012,Quilmes Ac,0-1,Argentinos Juniors
Tue Sep 4 2012,Racing Club,3-1,CA San Martin
Sat Sep 8 2012,CA San Martin,4-0,Arsenal Sarandi
Sat Sep 8 2012,Atletico Rafaela,2-1,All Boys
Sat Sep 8 2012,Estudiantes,0-0,Velez Sarsfield
Sun Sep 9 2012,San Lorenzo,2-1,CA Colon
Sun Sep 9 2012,Argentinos Juniors,1-1,Boca Juniors
Sun Sep 9 2012,Belgrano Cordoba,1-0,Racing Club
Sun Sep 9 2012,Independiente,1-1,Quilmes Ac
Mon Sep 10 2012,River Plate,3-3,Newells Old Boys
Mon Sep 10 2012,Union De Santa Fe,1-1,Tigre
Tue Sep 11 2012,CA Lanus,2-0,CD Godoy Cruz
Sat Sep 15 2012,Tigre,2-2,CA Colon
Sat Sep 15 2012,All Boys,0-1,Argentinos Juniors
Sat Sep 15 2012,CD Godoy Cruz,1-0,CA San Martin
Sun Sep 16 2012,Racing Club,0-1,Estudiantes
Sun Sep 16 2012,Boca Juniors,2-1,Independiente
Sun Sep 16 2012,Arsenal Sarandi,0-2,Belgrano Cordoba
Sun Sep 16 2012,Newells Old Boys,1-0,San Lorenzo
Mon Sep 17 2012,Velez Sarsfield,2-0,River Plate
Mon Sep 17 2012,Union De Santa Fe,0-0,Atletico Rafaela
Tue Sep 18 2012,Quilmes Ac,0-0,CA Lanus
Sat Sep 22 2012,Belgrano Cordoba,1-0,CD Godoy Cruz
Sat Sep 22 2012,Atletico Rafaela,3-0,Tigre
Sat Sep 22 2012,Argentinos Juniors,3-3,Union De Santa Fe
Sat Sep 22 2012,San Lorenzo,1-2,Velez Sarsfield
Sun Sep 23 2012,Independiente,1-1,All Boys
Sun Sep 23 2012,River Plate,0-1,Racing Club
Sun Sep 23 2012,CA San Martin,4-0,Quilmes Ac
Sun Sep 23 2012,CA Colon,1-2,Newells Old Boys
Mon Sep 24 2012,CA Lanus,2-0,Boca Juniors
Mon Sep 24 2012,Estudiantes,2-1,Arsenal Sarandi
Sat Sep 29 2012,Quilmes Ac,1-1,Belgrano Cordoba
Sat Sep 29 2012,All Boys,2-1,CA Lanus
Sat Sep 29 2012,CD Godoy Cruz,1-0,Estudiantes
Sat Sep 29 2012,Atletico Rafaela,5-3,Argentinos Juniors
Sun Sep 30 2012,Racing Club,4-0,San Lorenzo
Sun Sep 30 2012,Arsenal Sarandi,0-4,River Plate
Sun Sep 30 2012,Tigre,0-0,Newells Old Boys
Sun Sep 30 2012,Velez Sarsfield,2-4,CA Colon
Sun Sep 30 2012,Union De Santa Fe,1-2,Independiente
Mon Oct 1 2012,Boca Juniors,1-1,CA San Martin
Sat Oct 6 2012,CA Lanus,2-0,Union De Santa Fe
Sat Oct 6 2012,Argentinos Juniors,0-0,Tigre
Sat Oct 6 2012,CA San Martin,2-1,All Boys
Sat Oct 6 2012,San Lorenzo,0-0,Arsenal Sarandi
Sat Oct 6 2012,Estudiantes,2-1,Quilmes Ac
Sun Oct 7 2012,CA Colon,0-1,Racing Club
Sun Oct 7 2012,Belgrano Cordoba,3-1,Boca Juniors
Sun Oct 7 2012,Independiente,2-0,Atletico Rafaela
Sun Oct 7 2012,Newells Old Boys,1-0,Velez Sarsfield
Mon Oct 8 2012,River Plate,5-0,CD Godoy Cruz
Sat Oct 20 2012,Arsenal Sarandi,2-0,CA Colon
Sat Oct 20 2012,Argentinos Juniors,0-1,Independiente
Sat Oct 20 2012,All Boys,1-0,Belgrano Cordoba
Sat Oct 20 2012,Union De Santa Fe,1-2,CA San Martin
Sat Oct 20 2012,CD Godoy Cruz,0-0,San Lorenzo
Sat Oct 20 2012,Tigre,0-1,Velez Sarsfield
Sun Oct 21 2012,Racing Club,0-0,Newells Old Boys
Sun Oct 21 2012,Quilmes Ac,1-0,River Plate
Sun Oct 21 2012,Atletico Rafaela,1-2,CA Lanus
Mon Oct 22 2012,Boca Juniors,0-0,Estudiantes
Sat Oct 27 2012,San Lorenzo,2-2,Quilmes Ac
Sat Oct 27 2012,CA San Martin,1-2,Atletico Rafaela
Sat Oct 27 2012,Estudiantes,0-1,All Boys
Sat Oct 27 2012,Newells Old Boys,2-1,Arsenal Sarandi
Sun Oct 28 2012,Velez Sarsfield,1-0,Racing Club
Sun Oct 28 2012,River Plate,2-2,Boca Juniors
