Date,Team 1,FT,Team 2
Sat Aug 18 2012,Celta Vigo,0-1,Malaga CF
Sat Aug 18 2012,Sevilla FC,2-1,Getafe CF
Sat Aug 18 2012,RCD Mallorca,2-1,Espanyol Barcelona
Sun Aug 19 2012,Athletic Bilbao,3-5,Real Betis
Sun Aug 19 2012,Real Madrid,1-1,Valencia CF
Sun Aug 19 2012,FC Barcelona,5-1,Real Sociedad
Sun Aug 19 2012,Levante Ud,1-1,Atletico Madrid
Mon Aug 20 2012,Deportivo La Coruna,2-0,CA Osasuna
Mon Aug 20 2012,Rayo Vallecano,1-0,Granada CF
Mon Aug 20 2012,Real Zaragoza,0-1,Real Valladolid
Sat Aug 25 2012,Real Sociedad,2-1,Celta Vigo
Sat Aug 25 2012,Real Betis,1-2,Rayo Vallecano
Sat Aug 25 2012,Espanyol Barcelona,1-2,Real Zaragoza
Sat Aug 25 2012,Malaga CF,1-1,RCD Mallorca
Sun Aug 26 2012,CA Osasuna,1-2,FC Barcelona
Sun Aug 26 2012,Getafe CF,2-1,Real Madrid
Sun Aug 26 2012,Granada CF,1-1,Sevilla FC
Sun Aug 26 2012,Valencia CF,3-3,Deportivo La Coruna
Mon Aug 27 2012,Real Valladolid,2-0,Levante Ud
Mon Aug 27 2012,Atletico Madrid,4-0,Athletic Bilbao
Sat Sep 1 2012,Celta Vigo,2-0,CA Osasuna
Sat Sep 1 2012,Real Zaragoza,0-1,Malaga CF
Sat Sep 1 2012,Deportivo La Coruna,1-1,Getafe CF
Sat Sep 1 2012,RCD Mallorca,1-0,Real Sociedad
Sun Sep 2 2012,Rayo Vallecano,0-0,Sevilla FC
Sun Sep 2 2012,Athletic Bilbao,2-0,Real Valladolid
Sun Sep 2 2012,Levante Ud,3-2,Espanyol Barcelona
Sun Sep 2 2012,Real Madrid,3-0,Granada CF
Sun Sep 2 2012,FC Barcelona,1-0,Valencia CF
Sat Sep 15 2012,Malaga CF,3-1,Levante Ud
Sat Sep 15 2012,Valencia CF,2-1,Celta Vigo
Sat Sep 15 2012,Getafe CF,1-4,FC Barcelona
Sat Sep 15 2012,Sevilla FC,1-0,Real Madrid
Sun Sep 16 2012,Espanyol Barcelona,3-3,Athletic Bilbao
Sun Sep 16 2012,Granada CF,1-1,Deportivo La Coruna
Sun Sep 16 2012,CA Osasuna,1-1,RCD Mallorca
Sun Sep 16 2012,Real Sociedad,2-0,Real Zaragoza
Sun Sep 16 2012,Atletico Madrid,4-3,Rayo Vallecano
Mon Sep 17 2012,Real Valladolid,0-1,Real Betis
Sat Sep 22 2012,Real Zaragoza,3-1,CA Osasuna
Sat Sep 22 2012,Celta Vigo,2-1,Getafe CF
Sat Sep 22 2012,Real Betis,1-0,Espanyol Barcelona
Sat Sep 22 2012,FC Barcelona,2-0,Granada CF
Sun Sep 23 2012,RCD Mallorca,2-0,Valencia CF
Sun Sep 23 2012,Levante Ud,2-1,Real Sociedad
Sun Sep 23 2012,Atletico Madrid,2-1,Real Valladolid
Sun Sep 23 2012,Athletic Bilbao,0-0,Malaga CF
Mon Sep 24 2012,Rayo Vallecano,0-2,Real Madrid
Mon Sep 24 2012,Deportivo La Coruna,0-2,Sevilla FC
Wed Sep 26 2012,Real Betis,2-4,Atletico Madrid
Sat Sep 29 2012,Valencia CF,2-0,Real Zaragoza
Sat Sep 29 2012,Malaga CF,4-0,Real Betis
Sat Sep 29 2012,Real Sociedad,2-0,Athletic Bilbao
Sat Sep 29 2012,Sevilla FC,2-3,FC Barcelona
Sun Sep 30 2012,Granada CF,2-1,Celta Vigo
Sun Sep 30 2012,Real Valladolid,6-1,Rayo Vallecano
Sun Sep 30 2012,CA Osasuna,4-0,Levante Ud
Sun Sep 30 2012,Real Madrid,5-1,Deportivo La Coruna
Sun Sep 30 2012,Espanyol Barcelona,0-1,Atletico Madrid
Mon Oct 1 2012,Getafe CF,1-0,RCD Mallorca
Fri Oct 5 2012,Celta Vigo,2-0,Sevilla FC
Sat Oct 6 2012,Rayo Vallecano,2-1,Deportivo La Coruna
Sat Oct 6 2012,Real Zaragoza,0-1,Getafe CF
Sat Oct 6 2012,Real Valladolid,1-1,Espanyol Barcelona
Sat Oct 6 2012,Real Betis,2-0,Real Sociedad
Sun Oct 7 2012,Levante Ud,1-0,Valencia CF
Sun Oct 7 2012,RCD Mallorca,1-2,Granada CF
Sun Oct 7 2012,Athletic Bilbao,1-0,CA Osasuna
Sun Oct 7 2012,FC Barcelona,2-2,Real Madrid
Sun Oct 7 2012,Atletico Madrid,2-1,Malaga CF
Sat Oct 20 2012,Malaga CF,2-1,Real Valladolid
Sat Oct 20 2012,Real Madrid,2-0,Celta Vigo
Sat Oct 20 2012,Valencia CF,3-2,Athletic Bilbao
Sat Oct 20 2012,Deportivo La Coruna,4-5,FC Barcelona
Sun Oct 21 2012,Getafe CF,0-1,Levante Ud
Sun Oct 21 2012,Espanyol Barcelona,3-2,Rayo Vallecano
Sun Oct 21 2012,Granada CF,1-2,Real Zaragoza
Sun Oct 21 2012,CA Osasuna,0-0,Real Betis
Sun Oct 21 2012,Real Sociedad,0-1,Atletico Madrid
