Date,Team 1,FT,Team 2
Fri Aug 24 2012,Borussia Dortmund,2-1,Werder Bremen
Sat Aug 25 2012,Bor Moenchengladbach,2-1,1899 Hoffenheim
Sat Aug 25 2012,SC Freiburg,1-1,1 Fsv Mainz 05
Sat Aug 25 2012,FC Augsburg,0-2,Fortuna Duesseldorf
Sat Aug 25 2012,Hamburger SV,0-1,1 FC Nuernberg
Sat Aug 25 2012,Spvgg Greuther Fuerth,0-3,Bayern Muenchen
Sat Aug 25 2012,Eintracht Frankfurt,2-1,Bayer Leverkusen
Sat Aug 25 2012,Vfb Stuttgart,0-1,Vfl Wolfsburg
Sun Aug 26 2012,Hannover 96,2-2,FC Schalke 04
Fri Aug 31 2012,1 Fsv Mainz 05,0-1,Spvgg Greuther Fuerth
Sat Sep 1 2012,FC Schalke 04,3-1,FC Augsburg
Sat Sep 1 2012,Bayer Leverkusen,2-0,SC Freiburg
Sat Sep 1 2012,Werder Bremen,2-0,Hamburger SV
Sat Sep 1 2012,1 FC Nuernberg,1-1,Borussia Dortmund
Sat Sep 1 2012,1899 Hoffenheim,0-4,Eintracht Frankfurt
Sat Sep 1 2012,Fortuna Duesseldorf,0-0,Bor Moenchengladbach
Sun Sep 2 2012,Vfl Wolfsburg,0-4,Hannover 96
Sun Sep 2 2012,Bayern Muenchen,6-1,Vfb Stuttgart
Fri Sep 14 2012,FC Augsburg,0-0,Vfl Wolfsburg
Sat Sep 15 2012,Borussia Dortmund,3-0,Bayer Leverkusen
Sat Sep 15 2012,Bayern Muenchen,3-1,1 Fsv Mainz 05
Sat Sep 15 2012,Bor Moenchengladbach,2-3,1 FC Nuernberg
Sat Sep 15 2012,Vfb Stuttgart,0-0,Fortuna Duesseldorf
Sat Sep 15 2012,Hannover 96,3-2,Werder Bremen
Sat Sep 15 2012,Spvgg Greuther Fuerth,0-2,FC Schalke 04
Sun Sep 16 2012,SC Freiburg,5-3,1899 Hoffenheim
Sun Sep 16 2012,Eintracht Frankfurt,3-2,Hamburger SV
Fri Sep 21 2012,1 FC Nuernberg,1-2,Eintracht Frankfurt
Sat Sep 22 2012,FC Schalke 04,0-2,Bayern Muenchen
Sat Sep 22 2012,Vfl Wolfsburg,1-1,Spvgg Greuther Fuerth
