Date,Team 1,FT,Team 2
Fri Aug 17 2012,SC Olhanense,2-1,GD Estoril
Sat Aug 18 2012,Rio Ave FC,0-1,CS Maritimo
Sat Aug 18 2012,Sl Benfica,2-2,Sporting Braga
Sun Aug 19 2012,CD Nacional,2-2,Vitoria Setubal
Sun Aug 19 2012,Pacos De Ferreira,1-1,Moreirense FC
Sun Aug 19 2012,Gil Vicente,0-0,FC Porto
Sun Aug 19 2012,Vitoria Guimaraes,0-0,Sporting CP
Mon Aug 20 2012,SC Beira Mar,3-3,Academica De Coimbra
Fri Aug 24 2012,Academica De Coimbra,1-1,SC Olhanense
Sat Aug 25 2012,Sporting Braga,3-1,SC Beira Mar
Sat Aug 25 2012,FC Porto,4-0,Vitoria Guimaraes
Sun Aug 26 2012,Moreirense FC,3-1,CD Nacional
Sun Aug 26 2012,GD Estoril,1-1,Pacos De Ferreira
Sun Aug 26 2012,CS Maritimo,0-0,Gil Vicente
Sun Aug 26 2012,Vitoria Setubal,0-5,Sl Benfica
Mon Aug 27 2012,Sporting CP,0-1,Rio Ave FC
Sat Sep 1 2012,Vitoria Guimaraes,2-2,GD Estoril
Sat Sep 1 2012,SC Olhanense,2-3,FC Porto
Sun Sep 2 2012,SC Beira Mar,1-1,Moreirense FC
Sun Sep 2 2012,Gil Vicente,0-0,Vitoria Setubal
Sun Sep 2 2012,Rio Ave FC,0-0,Academica De Coimbra
Sun Sep 2 2012,Pacos De Ferreira,2-0,Sporting Braga
Sun Sep 2 2012,Sl Benfica,3-0,CD Nacional
Sun Sep 16 2012,CS Maritimo,1-1,Sporting CP
Fri Sep 21 2012,Moreirense FC,0-1,Vitoria Guimaraes
Sat Sep 22 2012,FC Porto,4-0,SC Beira Mar
Sun Sep 23 2012,Vitoria Setubal,1-0,SC Olhanense
Sun Sep 23 2012,CD Nacional,3-3,Pacos De Ferreira
Sun Sep 23 2012,Sporting Braga,4-1,Rio Ave FC
Sun Sep 23 2012,Academica De Coimbra,2-2,Sl Benfica
Mon Sep 24 2012,GD Estoril,3-1,CS Maritimo
Mon Sep 24 2012,Sporting CP,2-1,Gil Vicente
Fri Sep 28 2012,Pacos De Ferreira,1-2,Sl Benfica
Fri Sep 28 2012,Vitoria Guimaraes,0-2,Sporting Braga
Sat Sep 29 2012,Sporting CP,2-2,GD Estoril
Sat Sep 29 2012,Rio Ave FC,2-2,FC Porto
Sun Sep 30 2012,SC Beira Mar,1-1,Vitoria Setubal
Sun Sep 30 2012,SC Olhanense,1-2,CD Nacional
Sun Sep 30 2012,Gil Vicente,4-3,Moreirense FC
Sun Sep 30 2012,CS Maritimo,0-2,Academica De Coimbra
Sat Oct 6 2012,Sl Benfica,2-1,SC Beira Mar
Sun Oct 7 2012,Vitoria Setubal,0-0,Pacos De Ferreira
Sun Oct 7 2012,CD Nacional,0-1,Gil Vicente
Sun Oct 7 2012,Sporting Braga,4-4,SC Olhanense
Sun Oct 7 2012,GD Estoril,1-3,Rio Ave FC
Sun Oct 7 2012,Academica De Coimbra,1-2,Vitoria Guimaraes
Sun Oct 7 2012,FC Porto,2-0,Sporting CP
Mon Oct 8 2012,Moreirense FC,0-1,CS Maritimo
Fri Oct 26 2012,Vitoria Guimaraes,2-1,Vitoria Setubal
Sat Oct 27 2012,SC Beira Mar,0-2,Pacos De Ferreira
Sat Oct 27 2012,SC Olhanense,2-2,Moreirense FC
Sat Oct 27 2012,Gil Vicente,0-3,Sl Benfica
Sun Oct 28 2012,Rio Ave FC,2-1,CD Nacional
Sun Oct 28 2012,CS Maritimo,0-2,Sporting Braga
Sun Oct 28 2012,GD Estoril,1-2,FC Porto
