Date,Team 1,FT,Team 2
Sat Jul 21 2012,Sturm Graz,0-2,RB Salzburg
Sat Jul 21 2012,Rapid Wien,4-0,FC Wacker Innsbruck
Sat Jul 21 2012,SV Mattersburg,2-0,SC Wiener Neustadt
Sun Jul 22 2012,FC Admira Wacker,0-2,SV Ried
Wed Jul 25 2012,Wolfsberger AC,0-1,Austria Wien
Sat Jul 28 2012,SC Wiener Neustadt,0-1,Rapid Wien
Sat Jul 28 2012,RB Salzburg,3-2,SV Mattersburg
Sat Jul 28 2012,Austria Wien,0-1,Sturm Graz
Sun Jul 29 2012,FC Wacker Innsbruck,1-2,FC Admira Wacker
Sun Jul 29 2012,SV Ried,0-2,Wolfsberger AC
Sat Aug 4 2012,SV Mattersburg,3-1,Sturm Graz
Sat Aug 4 2012,Wolfsberger AC,0-2,RB Salzburg
Sun Aug 5 2012,SV Ried,2-0,FC Wacker Innsbruck
Sun Aug 5 2012,Rapid Wien,0-3,Austria Wien
Sun Aug 5 2012,FC Admira Wacker,4-0,SC Wiener Neustadt
Sat Aug 11 2012,Sturm Graz,4-1,Wolfsberger AC
Sat Aug 11 2012,FC Wacker Innsbruck,2-1,SV Mattersburg
Sun Aug 12 2012,SC Wiener Neustadt,2-3,SV Ried
Sun Aug 12 2012,RB Salzburg,0-2,Rapid Wien
Sun Aug 12 2012,Austria Wien,1-0,FC Admira Wacker
Sat Aug 18 2012,Rapid Wien,3-0,Sturm Graz
Sat Aug 18 2012,FC Wacker Innsbruck,2-3,SC Wiener Neustadt
Sat Aug 18 2012,Wolfsberger AC,0-1,SV Mattersburg
Sat Aug 18 2012,FC Admira Wacker,4-4,RB Salzburg
Sun Aug 19 2012,SV Ried,0-1,Austria Wien
Sat Aug 25 2012,Sturm Graz,3-2,FC Admira Wacker
Sat Aug 25 2012,RB Salzburg,1-1,SC Wiener Neustadt
Sat Aug 25 2012,Austria Wien,2-0,FC Wacker Innsbruck
Sat Aug 25 2012,SV Mattersburg,2-1,SV Ried
Sun Aug 26 2012,Wolfsberger AC,1-0,Rapid Wien
Sat Sep 1 2012,SV Ried,0-1,Sturm Graz
Sat Sep 1 2012,SC Wiener Neustadt,0-2,Austria Wien
Sat Sep 1 2012,FC Wacker Innsbruck,0-4,RB Salzburg
Sat Sep 1 2012,FC Admira Wacker,1-1,Wolfsberger AC
Sun Sep 2 2012,Rapid Wien,3-0,SV Mattersburg
Sat Sep 15 2012,Wolfsberger AC,6-0,SC Wiener Neustadt
Sat Sep 15 2012,Sturm Graz,3-0,FC Wacker Innsbruck
Sat Sep 15 2012,RB Salzburg,1-1,SV Ried
Sat Sep 15 2012,Rapid Wien,0-0,FC Admira Wacker
Sun Sep 16 2012,SV Mattersburg,2-4,Austria Wien
Sat Sep 22 2012,FC Admira Wacker,5-1,SV Mattersburg
Sat Sep 22 2012,SC Wiener Neustadt,1-1,Sturm Graz
Sat Sep 22 2012,Austria Wien,0-1,RB Salzburg
Sat Sep 22 2012,FC Wacker Innsbruck,0-1,Wolfsberger AC
Sun Sep 23 2012,SV Ried,0-2,Rapid Wien
Sat Sep 29 2012,Austria Wien,1-1,Wolfsberger AC
Sat Sep 29 2012,FC Wacker Innsbruck,0-2,Rapid Wien
Sat Sep 29 2012,SC Wiener Neustadt,0-0,SV Mattersburg
Sat Sep 29 2012,SV Ried,1-1,FC Admira Wacker
Sun Sep 30 2012,RB Salzburg,3-2,Sturm Graz
Sat Oct 6 2012,Wolfsberger AC,2-5,SV Ried
Sat Oct 6 2012,SV Mattersburg,1-3,RB Salzburg
