Date,Team 1,FT,Team 2
Fri Aug 23 1996,SC Espinho,1-3,Sporting CP
Sat Aug 24 1996,Os Belenenses,2-4,Boavista Porto
Sun Aug 25 1996,FC Porto,2-2,Vitoria Setubal
Sun Aug 25 1996,Sl Benfica,1-1,Sporting Braga
Sun Aug 25 1996,Vitoria Guimaraes,4-2,Gil Vicente
Sun Sep 1 1996,Rio Ave FC,1-1,SC Salgueiros
Sun Sep 1 1996,CS Maritimo,3-3,GD Chaves
Sun Sep 1 1996,Sporting Farense,1-0,Estrela Amadora
Sun Sep 1 1996,Leca FC,3-0,Uniao Leiria
Fri Sep 6 1996,Sporting CP,0-0,Sporting Farense
Sat Sep 7 1996,Boavista Porto,0-2,SC Espinho
Sat Sep 7 1996,Uniao Leiria,0-3,FC Porto
Sat Sep 7 1996,Vitoria Setubal,4-0,Vitoria Guimaraes
Sat Sep 7 1996,Gil Vicente,0-3,Sl Benfica
Sun Sep 8 1996,Sporting Braga,3-1,Os Belenenses
Sun Sep 8 1996,Estrela Amadora,0-0,Rio Ave FC
Sun Sep 8 1996,SC Salgueiros,0-0,CS Maritimo
Sun Sep 8 1996,GD Chaves,1-0,Leca FC
Sat Sep 14 1996,Rio Ave FC,3-4,Sporting CP
Sun Sep 15 1996,FC Porto,2-0,GD Chaves
Sun Sep 15 1996,Sl Benfica,5-1,Vitoria Setubal
Sun Sep 15 1996,Sporting Braga,4-1,Gil Vicente
Sun Sep 15 1996,CS Maritimo,2-0,Estrela Amadora
Sun Sep 15 1996,Vitoria Guimaraes,3-0,Uniao Leiria
Sun Sep 15 1996,Os Belenenses,0-0,SC Espinho
Sun Sep 15 1996,Sporting Farense,2-0,Boavista Porto
Sun Sep 15 1996,Leca FC,3-1,SC Salgueiros
Fri Sep 20 1996,Sporting CP,3-0,CS Maritimo
Sat Sep 21 1996,Boavista Porto,2-0,Rio Ave FC
Sat Sep 21 1996,SC Salgueiros,0-1,FC Porto
Sat Sep 21 1996,GD Chaves,0-0,Vitoria Guimaraes
Sun Sep 22 1996,Uniao Leiria,0-2,Sl Benfica
Sun Sep 22 1996,Estrela Amadora,1-0,Leca FC
Sun Sep 22 1996,Vitoria Setubal,1-1,Sporting Braga
Sun Sep 22 1996,SC Espinho,1-0,Sporting Farense
Sun Sep 22 1996,Gil Vicente,1-2,Os Belenenses
Sat Sep 28 1996,Leca FC,0-1,Sporting CP
Sun Sep 29 1996,FC Porto,0-0,Estrela Amadora
Sun Sep 29 1996,Sporting Braga,1-0,Uniao Leiria
Sun Sep 29 1996,Rio Ave FC,0-3,SC Espinho
Sun Sep 29 1996,CS Maritimo,2-2,Boavista Porto
Sun Sep 29 1996,Vitoria Guimaraes,1-2,SC Salgueiros
Sun Sep 29 1996,Os Belenenses,1-2,Sporting Farense
Sun Sep 29 1996,Gil Vicente,0-0,Vitoria Setubal
Mon Sep 30 1996,Sl Benfica,3-0,GD Chaves
Fri Oct 11 1996,SC Espinho,1-0,CS Maritimo
Sat Oct 12 1996,Sporting CP,0-1,FC Porto
Sat Oct 12 1996,Boavista Porto,0-0,Leca FC
Sat Oct 12 1996,Estrela Amadora,2-0,Vitoria Guimaraes
Sun Oct 13 1996,Uniao Leiria,2-0,Gil Vicente
Sun Oct 13 1996,Vitoria Setubal,2-0,Os Belenenses
Sun Oct 13 1996,SC Salgueiros,0-1,Sl Benfica
Sun Oct 13 1996,GD Chaves,5-2,Sporting Braga
Sun Oct 13 1996,Sporting Farense,2-1,Rio Ave FC
Sun Oct 20 1996,FC Porto,1-0,Boavista Porto
Sun Oct 20 1996,Sl Benfica,2-0,Estrela Amadora
Sun Oct 20 1996,Sporting Braga,0-0,SC Salgueiros
Sun Oct 20 1996,CS Maritimo,1-0,Sporting Farense
Sun Oct 20 1996,Vitoria Guimaraes,0-1,Sporting CP
Sun Oct 20 1996,Os Belenenses,2-1,Rio Ave FC
Sun Oct 20 1996,Vitoria Setubal,4-1,Uniao Leiria
Sun Oct 20 1996,Leca FC,1-1,SC Espinho
Sun Oct 20 1996,Gil Vicente,3-0,GD Chaves
Sun Oct 27 1996,Sporting CP,1-0,Sl Benfica
Sun Oct 27 1996,Rio Ave FC,2-3,CS Maritimo
Sun Oct 27 1996,Boavista Porto,2-2,Vitoria Guimaraes
Sun Oct 27 1996,Uniao Leiria,3-1,Os Belenenses
Sun Oct 27 1996,Estrela Amadora,3-1,Sporting Braga
Sun Oct 27 1996,SC Salgueiros,3-2,Gil Vicente
Sun Oct 27 1996,GD Chaves,0-1,Vitoria Setubal
Sun Oct 27 1996,Sporting Farense,0-0,Leca FC
Sun Oct 27 1996,SC Espinho,0-5,FC Porto
Sun Nov 3 1996,FC Porto,2-0,Sporting Farense
Sun Nov 3 1996,Sl Benfica,1-1,Boavista Porto
Sun Nov 3 1996,Sporting Braga,1-0,Sporting CP
Sun Nov 3 1996,Uniao Leiria,0-1,GD Chaves
Sun Nov 3 1996,Vitoria Guimaraes,2-4,SC Espinho
Sun Nov 3 1996,Os Belenenses,2-0,CS Maritimo
Sun Nov 3 1996,Vitoria Setubal,1-1,SC Salgueiros
Sun Nov 3 1996,Leca FC,3-2,Rio Ave FC
Sun Nov 3 1996,Gil Vicente,0-1,Estrela Amadora
Sat Nov 16 1996,Sporting CP,2-0,Gil Vicente
Sat Nov 16 1996,Rio Ave FC,0-1,FC Porto
Sat Nov 16 1996,CS Maritimo,0-1,Leca FC
Sat Nov 16 1996,Boavista Porto,3-0,Sporting Braga
Sat Nov 16 1996,Estrela Amadora,2-0,Vitoria Setubal
Sat Nov 16 1996,SC Salgueiros,3-0,Uniao Leiria
Sat Nov 16 1996,GD Chaves,2-2,Os Belenenses
Sat Nov 16 1996,Sporting Farense,1-0,Vitoria Guimaraes
Sat Nov 16 1996,SC Espinho,0-3,Sl Benfica
Sat Nov 23 1996,FC Porto,4-1,CS Maritimo
Sat Nov 23 1996,Sl Benfica,2-1,Sporting Farense
Sat Nov 23 1996,Sporting Braga,2-1,SC Espinho
Sat Nov 23 1996,Uniao Leiria,2-0,Estrela Amadora
Sat Nov 23 1996,Vitoria Guimaraes,2-0,Rio Ave FC
Sat Nov 23 1996,Os Belenenses,0-4,Leca FC
Sat Nov 23 1996,Vitoria Setubal,1-0,Sporting CP
Sat Nov 23 1996,GD Chaves,1-1,SC Salgueiros
Sat Nov 23 1996,Gil Vicente,2-4,Boavista Porto
Fri Nov 29 1996,Boavista Porto,0-0,Vitoria Setubal
Fri Nov 29 1996,Leca FC,2-4,FC Porto
Sat Nov 30 1996,Rio Ave FC,0-1,Sl Benfica
Sun Dec 1 1996,Sporting CP,0-0,Uniao Leiria
Sun Dec 1 1996,CS Maritimo,1-2,Vitoria Guimaraes
Sun Dec 1 1996,Estrela Amadora,3-0,GD Chaves
Sun Dec 1 1996,SC Salgueiros,1-2,Os Belenenses
Sun Dec 1 1996,Sporting Farense,2-2,Sporting Braga
Sun Dec 1 1996,SC Espinho,1-0,Gil Vicente
Fri Dec 20 1996,GD Chaves,0-0,Sporting CP
Sat Dec 21 1996,Os Belenenses,0-2,FC Porto
Sun Dec 22 1996,Sl Benfica,0-0,CS Maritimo
Sun Dec 22 1996,Sporting Braga,1-0,Rio Ave FC
Sun Dec 22 1996,Uniao Leiria,1-1,Boavista Porto
Sun Dec 22 1996,Vitoria Guimaraes,3-0,Leca FC
Sun Dec 22 1996,Vitoria Setubal,0-2,SC Espinho
Sun Dec 22 1996,SC Salgueiros,3-3,Estrela Amadora
Sun Dec 22 1996,Gil Vicente,1-1,Sporting Farense
Fri Jan 3 1997,Leca FC,1-5,Sl Benfica
Sat Jan 4 1997,FC Porto,3-1,Vitoria Guimaraes
Sun Jan 5 1997,Sporting CP,4-0,SC Salgueiros
Sun Jan 5 1997,Rio Ave FC,0-2,Gil Vicente
Sun Jan 5 1997,CS Maritimo,1-1,Sporting Braga
Sun Jan 5 1997,Boavista Porto,0-1,GD Chaves
Sun Jan 5 1997,Estrela Amadora,2-2,Os Belenenses
Sun Jan 5 1997,Sporting Farense,1-1,Vitoria Setubal
Sun Jan 5 1997,SC Espinho,1-0,Uniao Leiria
Fri Jan 10 1997,Estrela Amadora,0-1,Sporting CP
Sat Jan 11 1997,Sl Benfica,1-2,FC Porto
Sun Jan 12 1997,Sporting Braga,1-0,Leca FC
Sun Jan 12 1997,Uniao Leiria,0-0,Sporting Farense
Sun Jan 12 1997,Os Belenenses,1-1,Vitoria Guimaraes
Sun Jan 12 1997,Vitoria Setubal,1-1,Rio Ave FC
Sun Jan 12 1997,SC Salgueiros,3-2,Boavista Porto
Sun Jan 12 1997,GD Chaves,1-0,SC Espinho
Sun Jan 12 1997,Gil Vicente,1-2,CS Maritimo
Fri Jan 17 1997,Os Belenenses,2-2,Sporting CP
Sat Jan 18 1997,Boavista Porto,2-2,Estrela Amadora
Sun Jan 19 1997,FC Porto,5-0,Sporting Braga
Sun Jan 19 1997,Rio Ave FC,3-1,Uniao Leiria
Sun Jan 19 1997,CS Maritimo,3-2,Vitoria Setubal
Sun Jan 19 1997,Vitoria Guimaraes,1-0,Sl Benfica
Sun Jan 19 1997,Sporting Farense,0-2,GD Chaves
Sun Jan 19 1997,SC Espinho,1-1,SC Salgueiros
Sun Jan 19 1997,Leca FC,1-1,Gil Vicente
Sat Jan 25 1997,Sl Benfica,1-2,Os Belenenses
Sat Jan 25 1997,Sporting CP,3-1,Boavista Porto
Sun Jan 26 1997,Sporting Braga,0-2,Vitoria Guimaraes
Sun Jan 26 1997,Uniao Leiria,2-0,CS Maritimo
Sun Jan 26 1997,Estrela Amadora,2-0,SC Espinho
Sun Jan 26 1997,Vitoria Setubal,1-0,Leca FC
Sun Jan 26 1997,SC Salgueiros,2-1,Sporting Farense
Sun Jan 26 1997,GD Chaves,1-1,Rio Ave FC
Mon Jan 27 1997,Gil Vicente,0-3,FC Porto
Fri Jan 31 1997,Vitoria Setubal,1-3,FC Porto
Sat Feb 1 1997,Sporting CP,4-0,SC Espinho
Sat Feb 1 1997,Sporting Braga,1-1,Sl Benfica
Sun Feb 2 1997,Boavista Porto,1-1,Os Belenenses
Sun Feb 2 1997,Uniao Leiria,1-1,Leca FC
Sun Feb 2 1997,Estrela Amadora,2-1,Sporting Farense
Sun Feb 2 1997,SC Salgueiros,1-3,Rio Ave FC
Sun Feb 2 1997,GD Chaves,2-1,CS Maritimo
Sun Feb 2 1997,Gil Vicente,1-1,Vitoria Guimaraes
Sat Feb 8 1997,FC Porto,2-0,Uniao Leiria
Sat Feb 8 1997,Sl Benfica,1-0,Gil Vicente
Sat Feb 8 1997,Rio Ave FC,2-0,Estrela Amadora
Sat Feb 8 1997,CS Maritimo,3-1,SC Salgueiros
Sat Feb 8 1997,Vitoria Guimaraes,3-0,Vitoria Setubal
Sat Feb 8 1997,Os Belenenses,1-2,Sporting Braga
Sat Feb 8 1997,Sporting Farense,0-0,Sporting CP
Sat Feb 8 1997,SC Espinho,0-0,Boavista Porto
Sat Feb 8 1997,Leca FC,3-2,GD Chaves
Sat Feb 15 1997,Sporting CP,2-0,Rio Ave FC
Sat Feb 15 1997,Vitoria Setubal,0-2,Sl Benfica
Sat Feb 15 1997,GD Chaves,2-4,FC Porto
Sun Feb 16 1997,Boavista Porto,1-1,Sporting Farense
Sun Feb 16 1997,Uniao Leiria,2-3,Vitoria Guimaraes
Sun Feb 16 1997,Estrela Amadora,0-0,CS Maritimo
Sun Feb 16 1997,SC Salgueiros,1-0,Leca FC
Sun Feb 16 1997,SC Espinho,0-1,Os Belenenses
Sun Feb 16 1997,Gil Vicente,1-1,Sporting Braga
Sat Feb 22 1997,Vitoria Guimaraes,4-1,GD Chaves
Sun Feb 23 1997,FC Porto,1-2,SC Salgueiros
Sun Feb 23 1997,Sl Benfica,1-0,Uniao Leiria
Sun Feb 23 1997,Sporting Braga,2-1,Vitoria Setubal
Sun Feb 23 1997,Rio Ave FC,0-0,Boavista Porto
Sun Feb 23 1997,Os Belenenses,1-1,Gil Vicente
Sun Feb 23 1997,Sporting Farense,3-1,SC Espinho
Sun Feb 23 1997,Leca FC,1-1,Estrela Amadora
Mon Feb 24 1997,CS Maritimo,1-2,Sporting CP
Fri Feb 28 1997,Estrela Amadora,2-2,FC Porto
Sat Mar 1 1997,Sporting CP,1-0,Leca FC
Sat Mar 1 1997,GD Chaves,3-1,Sl Benfica
Sun Mar 2 1997,Boavista Porto,3-1,CS Maritimo
Sun Mar 2 1997,Uniao Leiria,1-2,Sporting Braga
Sun Mar 2 1997,Vitoria Setubal,1-0,Gil Vicente
Sun Mar 2 1997,SC Salgueiros,0-0,Vitoria Guimaraes
Sun Mar 2 1997,Sporting Farense,0-2,Os Belenenses
Sun Mar 2 1997,SC Espinho,1-2,Rio Ave FC
Sat Mar 15 1997,FC Porto,1-2,Sporting CP
Sun Mar 16 1997,Sl Benfica,3-4,SC Salgueiros
Sun Mar 16 1997,Sporting Braga,3-0,GD Chaves
Sun Mar 16 1997,Rio Ave FC,0-0,Sporting Farense
Sun Mar 16 1997,CS Maritimo,1-0,SC Espinho
Sun Mar 16 1997,Vitoria Guimaraes,3-1,Estrela Amadora
Sun Mar 16 1997,Os Belenenses,2-1,Vitoria Setubal
Sun Mar 16 1997,Leca FC,1-3,Boavista Porto
Sun Mar 16 1997,Gil Vicente,3-4,Uniao Leiria
Sat Mar 22 1997,Sporting CP,4-1,Vitoria Guimaraes
Sun Mar 23 1997,Rio Ave FC,4-1,Os Belenenses
Sun Mar 23 1997,Boavista Porto,0-2,FC Porto
Sun Mar 23 1997,Uniao Leiria,0-0,Vitoria Setubal
Sun Mar 23 1997,SC Salgueiros,3-0,Sporting Braga
Sun Mar 23 1997,GD Chaves,4-1,Gil Vicente
Sun Mar 23 1997,Sporting Farense,1-0,CS Maritimo
Sun Mar 23 1997,SC Espinho,0-2,Leca FC
Mon Mar 24 1997,Estrela Amadora,1-1,Sl Benfica
Sat Apr 5 1997,Sl Benfica,1-0,Sporting CP
Sun Apr 6 1997,FC Porto,3-0,SC Espinho
Sun Apr 6 1997,Sporting Braga,1-2,Estrela Amadora
Sun Apr 6 1997,CS Maritimo,1-0,Rio Ave FC
Sun Apr 6 1997,Os Belenenses,1-0,Uniao Leiria
Sun Apr 6 1997,Vitoria Setubal,1-0,GD Chaves
Sun Apr 6 1997,Leca FC,0-0,Sporting Farense
Sun Apr 6 1997,Gil Vicente,1-3,SC Salgueiros
Mon Apr 7 1997,Vitoria Guimaraes,0-4,Boavista Porto
Fri Apr 11 1997,Sporting Farense,1-2,FC Porto
Sat Apr 12 1997,Sporting CP,1-0,Sporting Braga
Sat Apr 12 1997,CS Maritimo,1-0,Os Belenenses
Sat Apr 12 1997,Boavista Porto,1-1,Sl Benfica
Sun Apr 13 1997,Rio Ave FC,2-0,Leca FC
Sun Apr 13 1997,Estrela Amadora,2-0,Gil Vicente
Sun Apr 13 1997,SC Salgueiros,3-2,Vitoria Setubal
Sun Apr 13 1997,GD Chaves,2-0,Uniao Leiria
Sun Apr 13 1997,SC Espinho,1-4,Vitoria Guimaraes
Sat Apr 19 1997,Gil Vicente,0-3,Sporting CP
Sun Apr 20 1997,FC Porto,2-2,Rio Ave FC
Sun Apr 20 1997,Sl Benfica,2-0,SC Espinho
Sun Apr 20 1997,Sporting Braga,1-0,Boavista Porto
Sun Apr 20 1997,Uniao Leiria,0-1,SC Salgueiros
Sun Apr 20 1997,Vitoria Guimaraes,3-2,Sporting Farense
Sun Apr 20 1997,Os Belenenses,0-0,GD Chaves
Sun Apr 20 1997,Vitoria Setubal,1-2,Estrela Amadora
Sun Apr 20 1997,Leca FC,1-0,CS Maritimo
Fri Apr 25 1997,CS Maritimo,0-2,FC Porto
Sat Apr 26 1997,Sporting Farense,1-2,Sl Benfica
Sun Apr 27 1997,Sporting CP,2-1,Vitoria Setubal
Sun Apr 27 1997,Rio Ave FC,1-1,Vitoria Guimaraes
Sun Apr 27 1997,Boavista Porto,7-0,Gil Vicente
Sun Apr 27 1997,Estrela Amadora,0-1,Uniao Leiria
Sun Apr 27 1997,SC Salgueiros,1-0,GD Chaves
Sun Apr 27 1997,SC Espinho,0-1,Sporting Braga
Sun Apr 27 1997,Leca FC,3-2,Os Belenenses
Fri May 2 1997,Vitoria Guimaraes,0-1,CS Maritimo
Sun May 4 1997,FC Porto,2-1,Leca FC
Sun May 4 1997,Sl Benfica,0-0,Rio Ave FC
Sun May 4 1997,Sporting Braga,2-1,Sporting Farense
Sun May 4 1997,Uniao Leiria,1-0,Sporting CP
Sun May 4 1997,Os Belenenses,0-0,SC Salgueiros
Sun May 4 1997,Vitoria Setubal,2-2,Boavista Porto
Sun May 4 1997,GD Chaves,1-0,Estrela Amadora
Sun May 4 1997,Gil Vicente,1-0,SC Espinho
Fri May 9 1997,Boavista Porto,3-0,Uniao Leiria
Sat May 10 1997,CS Maritimo,2-0,Sl Benfica
Sun May 11 1997,FC Porto,2-1,Os Belenenses
Sun May 11 1997,Sporting CP,2-0,GD Chaves
Sun May 11 1997,Rio Ave FC,1-0,Sporting Braga
Sun May 11 1997,Estrela Amadora,2-1,SC Salgueiros
Sun May 11 1997,Sporting Farense,2-1,Gil Vicente
Sun May 11 1997,SC Espinho,0-3,Vitoria Setubal
Sun May 11 1997,Leca FC,1-1,Vitoria Guimaraes
Fri May 16 1997,SC Salgueiros,0-3,Sporting CP
Sat May 17 1997,Vitoria Guimaraes,0-4,FC Porto
Sat May 17 1997,GD Chaves,2-1,Boavista Porto
Sun May 18 1997,Sl Benfica,1-0,Leca FC
Sun May 18 1997,Sporting Braga,0-0,CS Maritimo
Sun May 18 1997,Uniao Leiria,2-2,SC Espinho
Sun May 18 1997,Os Belenenses,0-0,Estrela Amadora
Sun May 18 1997,Vitoria Setubal,0-1,Sporting Farense
Sun May 18 1997,Gil Vicente,2-2,Rio Ave FC
Sat May 24 1997,FC Porto,3-1,Sl Benfica
Sun May 25 1997,Rio Ave FC,1-0,Vitoria Setubal
Sun May 25 1997,CS Maritimo,6-0,Gil Vicente
Sun May 25 1997,Boavista Porto,5-0,SC Salgueiros
Sun May 25 1997,Vitoria Guimaraes,1-0,Os Belenenses
Sun May 25 1997,Sporting Farense,4-0,Uniao Leiria
Sun May 25 1997,SC Espinho,1-1,GD Chaves
Sun May 25 1997,Leca FC,0-0,Sporting Braga
Mon May 26 1997,Sporting CP,0-0,Estrela Amadora
Fri May 30 1997,Sl Benfica,0-2,Vitoria Guimaraes
Sat May 31 1997,Sporting Braga,2-1,FC Porto
Sun Jun 1 1997,Sporting CP,3-1,Os Belenenses
Sun Jun 1 1997,Uniao Leiria,1-0,Rio Ave FC
Sun Jun 1 1997,Estrela Amadora,2-5,Boavista Porto
Sun Jun 1 1997,Vitoria Setubal,0-0,CS Maritimo
Sun Jun 1 1997,SC Salgueiros,5-0,SC Espinho
Sun Jun 1 1997,GD Chaves,1-1,Sporting Farense
Sun Jun 1 1997,Gil Vicente,1-0,Leca FC
Sun Jun 15 1997,FC Porto,3-0,Gil Vicente
Sun Jun 15 1997,Rio Ave FC,0-0,GD Chaves
Sun Jun 15 1997,CS Maritimo,2-0,Uniao Leiria
Sun Jun 15 1997,Boavista Porto,2-1,Sporting CP
Sun Jun 15 1997,Vitoria Guimaraes,0-0,Sporting Braga
Sun Jun 15 1997,Os Belenenses,1-0,Sl Benfica
Sun Jun 15 1997,Sporting Farense,1-1,SC Salgueiros
Sun Jun 15 1997,SC Espinho,2-1,Estrela Amadora
Sun Jun 15 1997,Leca FC,0-2,Vitoria Setubal
