Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 10 Aug 1996 (W32),Amiens SC (1),0-0,?,FC Martigues (1)
?,(Sat) 10 Aug 1996 (W32),FCO Charleville (1),2-1,?,FC Lorient (1)
?,(Sat) 10 Aug 1996 (W32),Le Mans FC (1),1-1,?,LB Châteauroux (1)
?,(Sat) 10 Aug 1996 (W32),CS Louhans-Cuiseaux (1),0-0,?,Chamois Niortais FC (1)
?,(Sat) 10 Aug 1996 (W32),FC Mulhouse (1),1-2,?,FC Gueugnon (1)
?,(Sat) 10 Aug 1996 (W32),Red Star FC (1),0-2,?,Perpignan FC (1)
?,(Sat) 10 Aug 1996 (W32),FC Sochaux-Montbéliard (1),2-0,?,Stade Lavallois (1)
?,(Sat) 10 Aug 1996 (W32),Stade Briochin (1),1-2,?,Sporting Toulon Var (1)
?,(Sat) 10 Aug 1996 (W32),Toulouse FC (1),1-0,?,SAS Épinal (1)
?,(Sat) 10 Aug 1996 (W32),ASOA Valence (1),1-0,?,AS Beauvais Oise (1)
?,(Sun) 11 Aug 1996 (W32),ES Troyes AC (1),0-2,?,AS Saint-Étienne (1)
?,(Sat) 17 Aug 1996 (W33),AS Beauvais Oise (2),1-0,?,ES Troyes AC (2)
?,(Sat) 17 Aug 1996 (W33),LB Châteauroux (2),2-1,?,Toulouse FC (2)
?,(Sat) 17 Aug 1996 (W33),SAS Épinal (2),0-3,?,Amiens SC (2)
?,(Sat) 17 Aug 1996 (W33),FC Gueugnon (2),1-0,?,FC Sochaux-Montbéliard (2)
?,(Sat) 17 Aug 1996 (W33),Le Mans FC (2),0-1,?,Red Star FC (2)
?,(Sat) 17 Aug 1996 (W33),FC Lorient (2),1-0,?,ASOA Valence (2)
?,(Sat) 17 Aug 1996 (W33),FC Martigues (2),2-1,?,Stade Briochin (2)
?,(Sat) 17 Aug 1996 (W33),Chamois Niortais FC (2),2-0,?,FCO Charleville (2)
?,(Sat) 17 Aug 1996 (W33),Perpignan FC (2),4-0,?,CS Louhans-Cuiseaux (2)
?,(Sat) 17 Aug 1996 (W33),AS Saint-Étienne (2),4-0,?,Stade Lavallois (2)
?,(Sat) 17 Aug 1996 (W33),Sporting Toulon Var (2),1-0,?,FC Mulhouse (2)
?,(Tue) 20 Aug 1996 (W34),Amiens SC (3),0-2,?,LB Châteauroux (3)
?,(Tue) 20 Aug 1996 (W34),FCO Charleville (3),0-2,?,Perpignan FC (3)
?,(Tue) 20 Aug 1996 (W34),Stade Lavallois (3),2-1,?,AS Beauvais Oise (3)
?,(Tue) 20 Aug 1996 (W34),CS Louhans-Cuiseaux (3),1-1,?,FC Gueugnon (3)
?,(Tue) 20 Aug 1996 (W34),FC Mulhouse (3),1-0,?,FC Martigues (3)
?,(Tue) 20 Aug 1996 (W34),Red Star FC (3),2-1,?,Sporting Toulon Var (3)
?,(Tue) 20 Aug 1996 (W34),FC Sochaux-Montbéliard (3),4-1,?,AS Saint-Étienne (3)
?,(Tue) 20 Aug 1996 (W34),Stade Briochin (3),1-0,?,SAS Épinal (3)
?,(Tue) 20 Aug 1996 (W34),Toulouse FC (3),2-1,?,Le Mans FC (3)
?,(Tue) 20 Aug 1996 (W34),ES Troyes AC (3),2-0,?,FC Lorient (3)
?,(Tue) 20 Aug 1996 (W34),ASOA Valence (3),1-2,?,Chamois Niortais FC (3)
?,(Sat) 24 Aug 1996 (W34),AS Beauvais Oise (4),0-0,?,AS Saint-Étienne (4)
?,(Sat) 24 Aug 1996 (W34),LB Châteauroux (4),2-0,?,Stade Briochin (4)
?,(Sat) 24 Aug 1996 (W34),SAS Épinal (4),3-1,?,FC Mulhouse (4)
?,(Sat) 24 Aug 1996 (W34),FC Gueugnon (4),1-1,?,Red Star FC (4)
?,(Sat) 24 Aug 1996 (W34),Le Mans FC (4),2-0,?,Amiens SC (4)
?,(Sat) 24 Aug 1996 (W34),FC Lorient (4),2-2,?,Stade Lavallois (4)
?,(Sat) 24 Aug 1996 (W34),FC Martigues (4),3-0,?,FCO Charleville (4)
?,(Sat) 24 Aug 1996 (W34),Chamois Niortais FC (4),3-1,?,ES Troyes AC (4)
?,(Sat) 24 Aug 1996 (W34),Perpignan FC (4),0-0,?,FC Sochaux-Montbéliard (4)
?,(Sat) 24 Aug 1996 (W34),Sporting Toulon Var (4),2-2,?,CS Louhans-Cuiseaux (4)
?,(Sat) 24 Aug 1996 (W34),Toulouse FC (4),2-0,?,ASOA Valence (4)
?,(Tue) 27 Aug 1996 (W35),Amiens SC (5),1-3,?,Toulouse FC (5)
?,(Tue) 27 Aug 1996 (W35),FCO Charleville (5),0-3,?,Sporting Toulon Var (5)
?,(Tue) 27 Aug 1996 (W35),Stade Lavallois (5),1-1,?,Chamois Niortais FC (5)
?,(Tue) 27 Aug 1996 (W35),CS Louhans-Cuiseaux (5),0-0,?,FC Martigues (5)
?,(Tue) 27 Aug 1996 (W35),FC Mulhouse (5),2-0,?,LB Châteauroux (5)
?,(Tue) 27 Aug 1996 (W35),Red Star FC (5),1-0,?,SAS Épinal (5)
?,(Tue) 27 Aug 1996 (W35),FC Sochaux-Montbéliard (5),4-1,?,AS Beauvais Oise (5)
?,(Tue) 27 Aug 1996 (W35),Stade Briochin (5),0-0,?,Le Mans FC (5)
?,(Tue) 27 Aug 1996 (W35),AS Saint-Étienne (5),2-2,?,FC Lorient (5)
?,(Tue) 27 Aug 1996 (W35),ES Troyes AC (5),1-0,?,Perpignan FC (5)
?,(Tue) 27 Aug 1996 (W35),ASOA Valence (5),0-2,?,FC Gueugnon (5)
?,(Wed) 4 Sep 1996 (W36),Amiens SC (6),1-2,?,FC Sochaux-Montbéliard (6)
?,(Wed) 4 Sep 1996 (W36),LB Châteauroux (6),0-0,?,Red Star FC (6)
?,(Wed) 4 Sep 1996 (W36),SAS Épinal (6),0-1,?,CS Louhans-Cuiseaux (6)
?,(Wed) 4 Sep 1996 (W36),FC Gueugnon (6),0-0,?,FCO Charleville (6)
