Date,Team 1,FT,Team 2
Fri Aug 16 1996,Bor Moenchengladbach,0-0,Arminia Bielefeld
Fri Aug 16 1996,FC St Pauli,1-2,Bayern Muenchen
Sat Aug 17 1996,Vfb Stuttgart,4-0,FC Schalke 04
Sat Aug 17 1996,Bayer Leverkusen,4-2,Borussia Dortmund
Sat Aug 17 1996,Vfl Bochum,1-0,MSV Duisburg
Sat Aug 17 1996,Hansa Rostock,2-2,Karlsruher SC
Sat Aug 17 1996,SC Freiburg,3-2,Werder Bremen
Sat Aug 17 1996,TSV 1860 Muenchen,2-1,Hamburger SV
Sun Aug 18 1996,Fortuna Duesseldorf,0-3,1 FC Koeln
Tue Aug 20 1996,Werder Bremen,1-1,Hansa Rostock
Tue Aug 20 1996,FC Schalke 04,0-0,Bor Moenchengladbach
Tue Aug 20 1996,Hamburger SV,5-1,SC Freiburg
Tue Aug 20 1996,Arminia Bielefeld,1-2,FC St Pauli
Wed Aug 21 1996,Bayern Muenchen,1-1,Vfl Bochum
Wed Aug 21 1996,Borussia Dortmund,4-0,Fortuna Duesseldorf
Wed Aug 21 1996,1 FC Koeln,1-0,TSV 1860 Muenchen
Wed Aug 21 1996,MSV Duisburg,1-3,Bayer Leverkusen
Fri Aug 23 1996,Hansa Rostock,0-1,Hamburger SV
Fri Aug 23 1996,FC St Pauli,4-4,FC Schalke 04
Sat Aug 24 1996,Vfb Stuttgart,2-1,Werder Bremen
Sat Aug 24 1996,Bayer Leverkusen,0-1,Fortuna Duesseldorf
Sat Aug 24 1996,Vfl Bochum,1-1,Arminia Bielefeld
Sat Aug 24 1996,SC Freiburg,1-3,1 FC Koeln
Sat Aug 24 1996,Bor Moenchengladbach,1-3,Karlsruher SC
Sat Aug 24 1996,TSV 1860 Muenchen,1-3,Borussia Dortmund
Sun Aug 25 1996,MSV Duisburg,0-4,Bayern Muenchen
Tue Aug 27 1996,Werder Bremen,1-0,Bor Moenchengladbach
Tue Aug 27 1996,Borussia Dortmund,3-1,SC Freiburg
Tue Aug 27 1996,FC Schalke 04,1-1,Vfl Bochum
Tue Aug 27 1996,Hamburger SV,0-4,Vfb Stuttgart
Wed Aug 28 1996,Bayern Muenchen,4-2,Bayer Leverkusen
Wed Aug 28 1996,Arminia Bielefeld,1-1,MSV Duisburg
