Date,Team 1,FT,Team 2
Sat Aug 31 1996,Deportivo La Coruna,1-1,Real Madrid
Sun Sep 1 1996,CD Tenerife,6-0,Sd Compostela
Sun Sep 1 1996,Real Zaragoza,2-2,CD Logrones
Sun Sep 1 1996,Real Sociedad,1-0,Sevilla FC
Sun Sep 1 1996,Racing Santander,3-2,Valencia CF
Sun Sep 1 1996,Real Oviedo,2-4,FC Barcelona
Sun Sep 1 1996,Rayo Vallecano,1-2,Real Valladolid
Sun Sep 1 1996,Real Betis,3-0,Athletic Bilbao
Sun Sep 1 1996,Hercules CF,2-1,CF Extremadura
Sun Sep 1 1996,Atletico Madrid,2-0,Celta Vigo
Mon Sep 2 1996,Espanyol Barcelona,2-3,Sporting Gijon
Sat Sep 7 1996,Sd Compostela,3-1,Atletico Madrid
Sat Sep 7 1996,CD Logrones,0-1,CD Tenerife
Sat Sep 7 1996,Valencia CF,0-1,Real Sociedad
Sat Sep 7 1996,FC Barcelona,2-1,Espanyol Barcelona
Sun Sep 8 1996,Sevilla FC,1-2,Real Zaragoza
Sun Sep 8 1996,Sporting Gijon,0-1,Racing Santander
Sun Sep 8 1996,Real Valladolid,0-1,Real Oviedo
Sun Sep 8 1996,Athletic Bilbao,3-2,Rayo Vallecano
Sun Sep 8 1996,Real Madrid,3-0,Hercules CF
Sun Sep 8 1996,Celta Vigo,1-1,Deportivo La Coruna
Mon Sep 9 1996,CF Extremadura,0-3,Real Betis
Sat Sep 14 1996,Real Zaragoza,1-1,Valencia CF
Sun Sep 15 1996,Sd Compostela,1-2,CD Logrones
Sun Sep 15 1996,CD Tenerife,0-2,Sevilla FC
Sun Sep 15 1996,Real Sociedad,1-1,Sporting Gijon
Sun Sep 15 1996,Racing Santander,1-1,FC Barcelona
Sun Sep 15 1996,Espanyol Barcelona,1-0,Real Valladolid
Sun Sep 15 1996,Real Oviedo,2-0,Athletic Bilbao
Sun Sep 15 1996,Rayo Vallecano,3-0,CF Extremadura
Sun Sep 15 1996,Hercules CF,0-2,Celta Vigo
Sun Sep 15 1996,Atletico Madrid,0-2,Deportivo La Coruna
Mon Sep 16 1996,Real Betis,1-1,Real Madrid
Sat Sep 21 1996,CD Logrones,0-3,Atletico Madrid
Sat Sep 21 1996,Valencia CF,2-1,CD Tenerife
Sat Sep 21 1996,Real Valladolid,3-0,Racing Santander
Sat Sep 21 1996,Athletic Bilbao,2-2,Espanyol Barcelona
Sun Sep 22 1996,Sporting Gijon,2-0,Real Zaragoza
Sun Sep 22 1996,FC Barcelona,3-2,Real Sociedad
Sun Sep 22 1996,CF Extremadura,0-2,Real Oviedo
