Date,Team 1,FT,Team 2
Wed Jul 24 1996,Grazer Ak,1-1,Rapid Wien
Wed Jul 24 1996,Austria Wien,3-2,Sturm Graz
Wed Jul 24 1996,RB Salzburg,1-0,FC Admira Wacker
Wed Jul 24 1996,FC Wacker Innsbruck,2-0,FC Blau Weiss Linz
Wed Jul 24 1996,LASK Linz,0-0,SV Ried
Wed Jul 31 1996,FC Admira Wacker,2-2,Grazer Ak
Wed Jul 31 1996,Sturm Graz,0-0,RB Salzburg
Wed Jul 31 1996,SV Ried,1-2,FC Wacker Innsbruck
Wed Jul 31 1996,FC Blau Weiss Linz,0-1,Austria Wien
Sat Aug 3 1996,Austria Wien,1-0,SV Ried
Sat Aug 3 1996,Sturm Graz,1-1,FC Blau Weiss Linz
Sat Aug 3 1996,RB Salzburg,1-0,Grazer Ak
Sat Aug 3 1996,FC Wacker Innsbruck,1-1,Rapid Wien
Sat Aug 3 1996,LASK Linz,1-1,FC Admira Wacker
Sat Aug 10 1996,Grazer Ak,3-1,LASK Linz
Sat Aug 10 1996,Rapid Wien,1-1,Austria Wien
Sat Aug 10 1996,FC Admira Wacker,2-2,FC Wacker Innsbruck
Sat Aug 10 1996,SV Ried,1-2,Sturm Graz
Sat Aug 10 1996,FC Blau Weiss Linz,0-1,RB Salzburg
Sat Aug 17 1996,Austria Wien,1-0,FC Admira Wacker
Sat Aug 17 1996,Sturm Graz,0-0,Rapid Wien
Sat Aug 17 1996,RB Salzburg,1-1,LASK Linz
Sat Aug 17 1996,FC Wacker Innsbruck,3-0,Grazer Ak
Sat Aug 17 1996,FC Blau Weiss Linz,0-4,SV Ried
Sat Aug 24 1996,Grazer Ak,2-2,Austria Wien
Sat Aug 24 1996,Rapid Wien,0-0,FC Blau Weiss Linz
Sat Aug 24 1996,FC Admira Wacker,0-3,Sturm Graz
Sat Aug 24 1996,SV Ried,0-4,RB Salzburg
Sat Aug 24 1996,LASK Linz,1-3,FC Wacker Innsbruck
Wed Sep 4 1996,Austria Wien,1-2,LASK Linz
Wed Sep 4 1996,Sturm Graz,0-0,Grazer Ak
Wed Sep 4 1996,RB Salzburg,1-0,FC Wacker Innsbruck
Wed Sep 4 1996,SV Ried,3-3,Rapid Wien
Wed Sep 4 1996,FC Blau Weiss Linz,1-1,FC Admira Wacker
Sat Sep 7 1996,Grazer Ak,1-0,FC Blau Weiss Linz
Sat Sep 7 1996,Rapid Wien,2-0,RB Salzburg
Sat Sep 7 1996,FC Admira Wacker,2-1,SV Ried
Sat Sep 7 1996,FC Wacker Innsbruck,1-1,Austria Wien
Sat Sep 7 1996,LASK Linz,3-1,Sturm Graz
Sat Sep 14 1996,Austria Wien,0-4,RB Salzburg
Sat Sep 14 1996,Rapid Wien,4-1,FC Admira Wacker
